id,name__nl,name__en,name__es,name__fr,name__de,name__hu,name,wikipedia__commons,wikipedia__en,wikipedia__es,wikipedia__nl,image,gender,occupation,identifier__VIAF,birth_date,identifier__parlement,twitter,original_wikiname,name__en_ca,name__en_gb,given_name,name__li,name__sv,name__nb,name__da,name__nn,name__oc,name__id,name__it,name__pl,name__af,wikipedia__af,wikipedia__de,wikipedia__fr,wikipedia__id,wikipedia__li,wikipedia__nlwikiquote,wikipedia__oc,wikipedia__pl,wikipedia__plwikiquote,wikipedia__sv,identifier__GND,identifier__LCAuth,identifier__IMDB,identifier__freebase,website,identifier__NTA,identifier__GTAA,identifier__ISNI,name__fy,name__bar,wikipedia__fy,wikipedia__no,wikipedia__simple,identifier__DBNL,name__mg,wikipedia__mg,name__ar,wikipedia__ar,wikipedia__da,wikipedia__it,facebook,linkedin,family_name,identifier__BNF,identifier__SUDOC,identifier__senate_nl,name__fi,name__ru,name__ca,name__he,wikipedia__ca,wikipedia__fi,email,name__eo,name__nds_nl,name__ja,wikipedia__eo,wikipedia__nds_nl,wikipedia__ru,identifier__PACE,name__zh_hant,name__zh_cn,name__an,name__ast,name__br,name__co,name__cs,name__cy,name__de_at,name__de_ch,name__et,name__eu,name__frp,name__fur,name__ga,name__gd,name__gl,name__gsw,name__hr,name__ia,name__ie,name__io,name__is,name__kg,name__lb,name__lij,name__min,name__ms,name__nap,name__nds,name__nrm,name__pcd,name__pms,name__pt,name__pt_br,name__rm,name__ro,name__sc,name__scn,name__sco,name__sk,name__sl,name__sr_el,name__sw,name__tr,name__vec,name__vi,name__vls,name__vo,name__wa,name__wo,name__zu,identifier__EuroparlMEP,name__ty,name__fo,wikipedia__fo,name__fa,name__zh,name__uk,wikipedia__uk,name__bg,name__zea,wikipedia__bg,wikipedia__itwikiquote,wikipedia__pt,wikipedia__zea,noble_title,identifier__google_plus,name__sh,wikipedia__sh,name__zh_hans,name__zh_hk,name__zh_sg,name__zh_tw,name__be,name__ko,name__el,name__be_tarask,name__ka,name__tl,name__mk,name__lmo,name__sr,wikipedia__be_x_old,wikipedia__be,wikipedia__br,wikipedia__cs,wikipedia__cswikiquote,wikipedia__dewikinews,wikipedia__dewikiquote,wikipedia__el,wikipedia__enwikiquote,wikipedia__et,wikipedia__eu,wikipedia__fa,wikipedia__fawikiquote,wikipedia__fiwikiquote,wikipedia__frwikinews,wikipedia__he,wikipedia__hr,wikipedia__hu,wikipedia__ie,wikipedia__ja,wikipedia__ka,wikipedia__ko,wikipedia__lmo,wikipedia__mk,wikipedia__ms,wikipedia__nds,wikipedia__ro,wikipedia__sco,wikipedia__sr,wikipedia__tl,wikipedia__tr,wikipedia__trwikinews,wikipedia__trwikiquote,wikipedia__vi,wikipedia__zh,pseudonym,identifier__NLI,identifier__NUKAT,identifier__NNDB,identifier__Munzinger,identifier__FAST,identifier__nyt_topic,identifier__quora,name__arc,wikipedia__arc,identifier__google_knowledge,name__la,wikipedia__la,name__bm,name__frc,name__jam,name__kab,name__lt,name__lv,name__pap,name__prg,name__rgn,name__vmf,wikipedia__lb,wikipedia__sk,name__ksh,name__frr,name__hrx,name__lfn,name__pdc,name__pdt,name__pfl,name__sli,name__stq,name__ckb,name__so,name__yo,name__vep,name__mr,name__qu,name__pa,name__az,name__nan,name__hy,name__th,name__hak,name__yue,name__hsb,name__mn,name__kl,wikipedia__ast,wikipedia__az,wikipedia__bewikiquote,wikipedia__ckb,wikipedia__gd,wikipedia__gl,wikipedia__hak,wikipedia__hsb,wikipedia__hy,wikipedia__io,wikipedia__lt,wikipedia__lv,wikipedia__mr,wikipedia__nn,wikipedia__pa,wikipedia__qu,wikipedia__ruwikinews,wikipedia__so,wikipedia__srwikinews,wikipedia__sw,wikipedia__th,wikipedia__ukwikiquote,wikipedia__vep,wikipedia__vls,wikipedia__yo,wikipedia__zh_min_nan,wikipedia__zh_yue,identifier__Britannica,name__ace,name__bcl,name__bs,name__cbk_zam,name__ceb,name__csb,name__diq,name__dsb,name__eml,name__ext,name__gag,name__gv,name__ha,name__haw,name__hif,name__ht,name__ig,name__ilo,name__jv,name__kaa,name__ku,name__kw,name__lad,name__mt,name__mwl,name__na,name__nah,name__nov,name__pam,name__su,name__tet,name__war,identifier__ssrn,wikipedia__nlwikinews,identifier__MGP,identifier__BIBSYS,name__kn,wikipedia__cy,identifier__NLP,identifier__GNC,name__got,wikipedia__got,identifier__bigenc_ru,wikipedia__azb,wikipedia__ur,name__azb,name__mi,name__ur,name__sq,identifier__ne_se,instagram,wikipedia__liwikiquote,wikipedia__ia
Q1285211,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,,Roald van der Linde,,Roald van der Linde,https://upload.wikimedia.org/wikipedia/commons/7/78/Roald-van-der-linde-1358259526.jpg,male,politician,,1968-11-22,vj46jnxpom51,RoaldLinde,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,,,,,,,,,,,,,,/m/0pb4_bt,,,233927,,,Roald van der Linde,,,,,Roald van der Linde,,,,,,,,van der Linde,,,,Roald van der Linde,,Roald van der Linde,,,,,Roald van der Linde,Roald van der Linde,,,,,,,,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,,Roald van der Linde,Roald van der Linde,Roald van der Linde,Roald van der Linde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1285219,Foort van Oosten,Foort van Oosten,Foort van Oosten,Foort van Oosten,Foort van Oosten,Foort van Oosten,Foort van Oosten,,Foort van Oosten,,Foort van Oosten,https://upload.wikimedia.org/wikipedia/commons/d/d4/Foort_van_Oosten_bij_het_IPO_jaarcongres_2014.jpg,male,politician,,1977-06-25,vj0hjpv5o3l8,foortvanoosten,Foort van Oosten,,,,,,,,,,,,,,,,,,,,,,,,,,,/m/0pb5h1_,,,235614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Foort van Oosten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q129365,Peter Oskam,Peter Oskam,Peter Oskam,Peter Oskam,Peter Oskam,Peter Oskam,Peter Oskam,Category:Peter Oskam,Peter Oskam,,Peter Oskam,https://upload.wikimedia.org/wikipedia/commons/2/23/Peter-Oskam-Capelle-IMG_0395.jpg,male,jurist,,1960-01-05,vj0acde4vrpx,,Peter Oskam,,,Peter,,Peter Oskam,Peter Oskam,Peter Oskam,Peter Oskam,,,,,,,,,,,,,,,,,,,/m/0nfw01x,,,139009,,,,,,,,,,,,,,,,Oskam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peter Oskam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q129718,Michel Rog,Michel Rog,Michel Rog,Michel Rog,Michel Rog,Michel Rog,Michel Rog,Category:Michel Rog,Michel Rog,,Michel Rog,https://upload.wikimedia.org/wikipedia/commons/2/20/Michel_Rog_(2017).jpg,male,politician,,1973-04-03,vj0ac2goeulm,michelrog,Michel Rog,,,Michel,,Michel Rog,Michel Rog,Michel Rog,Michel Rog,,,,,,,,,,,,,,,,,,,/m/0nfvx7b,,,225813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Michel Rog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1299042,Elbert Dijkgraaf,Elbert Dijkgraaf,Elbert Dijkgraaf,Elbert Dijkgraaf,Elbert Dijkgraaf,Elbert Dijkgraaf,Elbert Dijkgraaf,Category:Elbert Dijkgraaf,Elbert Dijkgraaf,,Elbert Dijkgraaf,https://upload.wikimedia.org/wikipedia/commons/c/c6/ElbertDijkgraaf2016.jpg,male,economist,101499054,1970-01-06,vg9fgopqmozi,elbertdijkgraaf,Elbert Dijkgraaf,,,Elbert,,Elbert Dijkgraaf,Elbert Dijkgraaf,Elbert Dijkgraaf,Elbert Dijkgraaf,,,,,,,Elbert Dijkgraaf,,,,,,,,,136363717,no2009161252,,/m/0cc6v7k,,157846946,222729,0000 0000 7854 5896,,,,,,,,,,,,,,,,16183520j,139614087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elbert Dijkgraaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287192,,,9026079,,,,,,,,,,,,,,,,,
Q1337248,Emile Roemer,Emile Roemer,Emile Roemer,Emile Roemer,Emile Roemer,Emile Roemer,Emile Roemer,Category:Emile Roemer,Emile Roemer,,Emile Roemer,https://upload.wikimedia.org/wikipedia/commons/9/93/Emile_Roemer_2012-1.jpg,male,politician,261777216,1962-08-24,vher1d4gnvtl,emileroemer,Emile Roemer,,,Emile,,Emile Roemer,Emile Roemer,Emile Roemer,,,,,Emile Roemer,,,Emile Roemer,Emile Roemer,,,,,Emile Roemer,,Emile Roemer,142371386,n2011029032,,/m/0bh7n34,,324422784,146967,0000 0001 1945 4123,Emile Roemer,,Emile Roemer,Emile Roemer,Emile Roemer,,,,,,Emile Roemer,,,,,,,,,,Emile Roemer,,Emile Roemer,,,,Emile Roemer,エミレ・ルーメル,,Emile Roemer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emile Roemer,,,,,,,,,,,,,Emile Roemer,Emile Roemer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q13638460,Isabelle Diks,Isabelle Diks,,Isabelle Diks,Isabelle Diks,,Isabelle Diks,Category:Isabelle Diks,Isabelle Diks,,Isabelle Diks,https://upload.wikimedia.org/wikipedia/commons/b/b1/Isabelle_Diks_001.jpg,female,politician,,1965-07-25,vhfq2rp29xx4,IsabelleDiks,Isabelle Diks,,,Isabelle,,,,,,,,,,,,,,,,,,,,,,,,/m/04jdsd4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Isabelle Diks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1375236,Halbe Zijlstra,Halbe Zijlstra,Halbe Zijlstra,Halbe Zijlstra,Halbe Zijlstra,Halbe Zijlstra,Halbe Zijlstra,Category:Halbe Zijlstra,Halbe Zijlstra,,Halbe Zijlstra,https://upload.wikimedia.org/wikipedia/commons/3/3a/Halbe_Zijlstra_2012.jpg,male,politician,284540372,1969-01-21,vhdm1hcid9z1,HalbeZijlstra,Halbe Zijlstra,,,,Halbe Zijlstra,,,,,,,,Halbe Zijlstra,,,Halbe Zijlstra,Halbe Zijlstra,,Halbe Zijlstra,,,Halbe Zijlstra,,,,,,/m/0cc8w9_,,339126868,172966,0000 0003 9080 8363,Halbe Zijlstra,,Halbe Zijlstra,,Halbe Zijlstra,,,,هالبي زيلسترا,هالبي زيلسترا,,,,,Zijlstra,,,,Halbe Zijlstra,"Зейлстра, Халбе",,האלבה זיילסטרה,,Halbe Zijlstra,,,,ハルベ・ザイルストラ,,,"Зейлстра, Халбе",,,,,,,,,,,,Halbe Zijlstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Halbe Zijlstra,,,Halbe Zijlstra,,Halbe Zijlstra,,,,,,,,,,هالبه زیلسترا,,Халбе Зіелстра,Халбе Зіелстра,,,,,,,,,,,,,,,Халбэ Зейлстра,,,,,,,,,,Халбэ Зейлстра,,,,,,,,Halbe Zijlstra,,هالبه زیلسترا,,,,,,,,,,,,,,,,,,,Halbe Zijlstra,,,Halbe Zijlstra,,,,,,,,,,,,,Halbe Zijlstra,Halbe Zijlstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Categorie:Halbe Zijlstra,,,,,,,,,,,,,,,,,,,
Q13786091,Roelof van Laar,Roelof van Laar,Roelof van Laar,Roelof van Laar,Roelof van Laar,Roelof van Laar,Roelof van Laar,Category:Roelof van Laar,Roelof van Laar,,Roelof van Laar,https://upload.wikimedia.org/wikipedia/commons/1/1a/43._Roelof_van_Laar.jpg,male,politician,,1981-05-19,vj7kf3oeg0wl,Roelof,Roelof van Laar,,,Roelof,,,,,,,,,,,,,,,,,,,,,,,,/m/0vps2cb,,,256091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roelof van Laar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1396426,Arno Rutte,Arno Rutte,Arno Rutte,Arno Rutte,Arno Rutte,Arno Rutte,Arno Rutte,,Arno Rutte,,Arno Rutte,,male,politician,,1972-04-24,vj2uve3pvmzt,arnorutte,Arno Rutte,,,Arno,,,,,,,,,,,,,,,,,,,,,,,,/m/0pb5vbp,,,234535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arno Rutte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1397811,Anoushka Schut-Welkzijn,Anoushka Schut-Welkzijn,Anoushka Schut-Welkzijn,Anoushka Schut-Welkzijn,,Anoushka Schut-Welkzijn,Anoushka Schut-Welkzijn,,Anoushka Schut-Welkzijn,Anoushka Schut-Welkzijn,Anoushka Schut-Welkzijn,,female,politician,,1969-02-06,vj2uvsko7pzu,AnoushkaSW,Anoushka Schut-Welkzijn,,,Anoushka,,,,,,,,,,,,,,,,,,,,,,,,/m/0pb64_j,,,233771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anoushka Schut-Welkzijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1397836,Sjoerd Potters,Sjoerd Potters,Sjoerd Potters,Sjoerd Potters,Sjoerd Potters,Sjoerd Potters,Sjoerd Potters,,Sjoerd Potters,,Sjoerd Potters,https://upload.wikimedia.org/wikipedia/commons/1/18/Sjoerd-potters-1362385817.jpg,male,politician,,1974-02-14,vj46kapldix5,SjoerdPotters,Sjoerd Potters,,,Sjoerd,,,,,,,,,,,,,,,,,,,,,,,,/m/0pb8wxr,,,235200,,,,,,,,,,,,,,,,Potters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sjoerd Potters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1397858,Barbara Visser,Barbara Visser,Barbara Visser,Barbara Visser,Barbara Visser,Barbara Visser,Barbara Visser,Category:Barbara Visser,Barbara Visser,Barbara Visser,Barbara Visser (politicus),https://upload.wikimedia.org/wikipedia/commons/5/52/Barbara_Visser.jpg,female,politician,,1977-08-16,vizxccs172w4,barbara_visser1,Barbara Visser,,,Barbara,,,,,,,,,,,,,,,,,,,,,,,,/m/0pb8f73,,,235732,,Barbara Visser,,Barbara Visser (politika),,,,,,,,,,,,Visser,,,,,Варвара Виссер,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbara Visser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q14584262,Yasemin Çegerek,Yasemin Çegerek,Yasemin Cegerek,Yasemin Çegerek,Yasemin Çegerek,,Yasemin Çegerek,Category:Yasemin Çegerek,Yasemin Çegerek,Yasemin Cegerek,Yasemin Çegerek,https://upload.wikimedia.org/wikipedia/commons/1/10/44._Yasemin_Cegerek.jpg,female,politician,,1977-11-10,vjah9jrm3o66,yasemincegerek,Yasemin Çegerek,Yasemin Çegerek,Yasemin Çegerek,Yasemin,,,,,,,,,,,,,,,,,,,,,,,,/m/0wk7ksz,,,235426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yasemin Çegerek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q14753258,Tjitske Siderius,Tjitske Siderius,Tjitske Siderius,Tjitske Siderius,Tjitske Siderius,,Tjitske Siderius,Category:Tjitske Siderius,Tjitske Siderius,Tjitske Siderius,Tjitske Siderius,https://upload.wikimedia.org/wikipedia/commons/7/71/Tjitske_Siderius_in_2016.jpg,female,politician,,1981-09-24,vj04bekexhz1,TjitskeSiderius,Tjitske Siderius,,,Tjitske,,,,,,,,,,,,,,,,,,,,,,,,/m/0yqkfql,,,235221,,,,,,,,,,,,,,,,Siderius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tjitske Siderius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q15059632,Henk Leenders,Henk Leenders,,Henk Leenders,Henk Leenders,,Henk Leenders,Category:Henk Leenders,Henk Leenders,,Henk Leenders,https://upload.wikimedia.org/wikipedia/commons/8/8f/47._Henk_Leenders.jpg,male,politician,,1955-01-28,vjcm9du9yiz5,henkleenders,Henk Leenders,Henk Leenders,Henk Leenders,Henk,,,,,,,,,,,,,,,,,,,,,,,,/m/0y68431,,,255686,,,,,,,,,,,,,,,,Leenders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Henk Leenders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q15060597,Rudmer Heerema,Rudmer Heerema,,Rudmer Heerema,Rudmer Heerema,,Rudmer Heerema,,Rudmer Heerema,,Rudmer Heerema,,male,politician,,1978-02-02,vj47c233gnqd,RudmerHeerema,Rudmer Heerema,,,,,,,,,,,,,,,,,,,,,,,,,,,/m/0y627zq,,,238051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rudmer Heerema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q15076137,Marith Volp,Marith Volp,Marith Volp,Marith Volp,Marith Volp,Marith Rebel-Volp,Marith Volp,Category:Marith Volp,Marith Volp,Marith Volp,Marith Volp,https://upload.wikimedia.org/wikipedia/commons/a/a1/Marith_Volp_(25996762466).jpg,female,politician,,1972-10-02,vjcd9n0b7aln,marithvolp,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,,,,,,,,,,,,,,/m/0ynz805,,,261787,,,Marith Rebel-Volp,,,,,Marith Rebel-Volp,,,,,,,,,,,,Marith Rebel-Volp,,Marith Rebel-Volp,,,,,Marith Rebel-Volp,Marith Rebel-Volp,,,,,,,,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,Marith Rebel-Volp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marith Volp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
