iddiputado,name,sort_name,given_name,family_name,gender,party,faction_id,faction,source,dob,term,start_date,end_date,email,twitter,facebook,phone,fax,constituency,photo,id
,José Blanco López,"Blanco López, José",José,Blanco López,male,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=96&idLegislatura=10,,10,,,"","","","","",Lugo,"",6_104
,Salvador Antonio De la Encina Ortega,"De la Encina Ortega, Salvador Antonio",Salvador Antonio,De la Encina Ortega,male,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=426,,10,,,"","","","","",Cádiz,"",6_134
,José Segura Clavell,"Segura Clavell, José",José,Segura Clavell,male,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=30&idLegislatura=10,,10,,,"","","","","",Santa Cruz de Tenerife,"",6_151
,Antonio Gutiérrez Molina,"Gutiérrez Molina, Antonio",Antonio,Gutiérrez Molina,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=21&idLegislatura=10,,10,,,"","","","","",Melilla,"",6_165
,José Cruz Pérez Lapazarán,"Pérez Lapazarán, José Cruz",José Cruz,Pérez Lapazarán,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=224&idLegislatura=10,,10,,,"","","","","",Navarra,"",6_167
,Isabel López i Chamosa,"López i Chamosa, Isabel",Isabel,López i Chamosa,female,PSC-PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=215&idLegislatura=10,,10,,,"","","","","",Barcelona,"",6_171
,Ramón Moreno Bustos,"Moreno Bustos, Ramón",Ramón,Moreno Bustos,male,PP-PAR,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=159,,10,,,"","","","","",Zaragoza,"",6_183
,Carles Campuzano i Canadés,"Campuzano i Canadés, Carles",Carles,Campuzano i Canadés,male,CiU,CiU,G.P. Catalán,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=219,,10,,,"","","","","",Barcelona,"",6_201
,Cristina Narbona Ruiz,"Narbona Ruiz, Cristina",Cristina,Narbona Ruiz,female,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=203&idLegislatura=10,,10,,,"","","","","",Madrid,"",6_252
,José Antonio Bermúdez de Castro Fernández,"Bermúdez de Castro Fernández, José Antonio",José Antonio,Bermúdez de Castro Fernández,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=326,,10,,,"","","","","",Salamanca,"",6_287
,Miguel Ángel Heredia Díaz,"Heredia Díaz, Miguel Ángel",Miguel Ángel,Heredia Díaz,male,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=37,,10,,,"","","","","",Málaga,"",6_292
,Fernando López-Amor García,"López-Amor García, Fernando",Fernando,López-Amor García,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=94&idLegislatura=10,,10,,,"","","","","",Córdoba,"",6_314
,Beatriz Rodríguez-Salmones Cabeza,"Rodríguez-Salmones Cabeza, Beatriz",Beatriz,Rodríguez-Salmones Cabeza,female,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=212&idLegislatura=10,,10,,,"","","","","",Madrid,"",6_351
,María Sandra Moneo Díez,"Moneo Díez, María Sandra",María Sandra,Moneo Díez,female,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=311,,10,,,"","","","","",Burgos,"",6_353
,María Teresa de Lara Carbó,"Lara Carbó, María Teresa de",María Teresa de,Lara Carbó,female,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=80,,10,,,"","","","","",Madrid,"",6_356
,Mario Mingo Zapatero,"Mingo Zapatero, Mario",Mario,Mingo Zapatero,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=156&idLegislatura=10,,10,,,"","","","","",Madrid,"",6_357
,María del Carmen Silva Rego,"Silva Rego, María del Carmen",María del Carmen,Silva Rego,female,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=51&idLegislatura=10,,10,,,"","","","","",Pontevedra,"",6_377
,Jordi Jané i Guasch,"Jané i Guasch, Jordi",Jordi,Jané i Guasch,male,CiU,CiU,G.P. Catalán,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=192&idLegislatura=10,,10,,,"","","","","",Tarragona,"",6_383
,Lourdes Muñoz Santamaría,"Muñoz Santamaría, Lourdes",Lourdes,Muñoz Santamaría,female,PSC-PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=389&idLegislatura=10,,10,,,"","","","","",Barcelona,"",6_406
,María Isabel Pozuelo Meño,"Pozuelo Meño, María Isabel",María Isabel,Pozuelo Meño,female,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=128&idLegislatura=10,,10,,,"","","","","",Sevilla,"",6_41
,Julio Villarrubia Mediavilla,"Villarrubia Mediavilla, Julio",Julio,Villarrubia Mediavilla,male,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=133&idLegislatura=10,,10,,,"","","","","",Palencia,"",6_7
,Celinda Sánchez García,"Sánchez García, Celinda",Celinda,Sánchez García,female,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=67&idLegislatura=10,,10,,,"","","","","",Palencia,"",6_71
,Juan Manuel Albendea Pabón,"Albendea Pabón, Juan Manuel",Juan Manuel,Albendea Pabón,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=12&idLegislatura=10,,10,,,"","","","","",Sevilla,"",6_72
,Eugenio Nasarre Goicoechea,"Nasarre Goicoechea, Eugenio",Eugenio,Nasarre Goicoechea,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=267&idLegislatura=10,,10,,,"","","","","",Granada,"",7_105
,Ramón Jáuregui Atondo,"Jáuregui Atondo, Ramón",Ramón,Jáuregui Atondo,male,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=302&idLegislatura=10,,10,,,"","","","","",Araba/Álava,"",7_111
,Roberto Soravilla Fernández,"Soravilla Fernández, Roberto",Roberto,Soravilla Fernández,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=351&idLegislatura=10,,10,,,"","","","","",Madrid,"",7_113
,María Consuelo Rumí Ibáñez,"Rumí Ibáñez, María Consuelo",María Consuelo,Rumí Ibáñez,female,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=164&idLegislatura=10,,10,,,"","","","","",Almería,"",7_116
,María Soledad Pérez Domínguez,"Pérez Domínguez, María Soledad",María Soledad,Pérez Domínguez,female,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=110,,10,,,"","","","","",Badajoz,"",7_117
,Mª Mercè Pigem i Palmés,"Pigem i Palmés, Mª Mercè",Mª Mercè,Pigem i Palmés,female,CiU,CiU,G.P. Catalán,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=218&idLegislatura=10,,10,,,"","","","","",Barcelona,"",7_136
,Pedro María Azpiazu Uriarte,"Azpiazu Uriarte, Pedro María",Pedro María,Azpiazu Uriarte,male,EAJ-PNV,EAJ-PNV,G.P. Vasco,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=245,,10,,,"","","","","",Bizkaia,"",7_161
,Josu Iñaki Erkoreka Gervasio,"Erkoreka Gervasio, Josu Iñaki",Josu Iñaki,Erkoreka Gervasio,male,EAJ-PNV,EAJ-PNV,G.P. Vasco,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=246&idLegislatura=10,,10,,,"","","","","",Bizkaia,"",7_162
,Andrés José Ayala Sánchez,"Ayala Sánchez, Andrés José",Andrés José,Ayala Sánchez,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=29,,10,,,"","","","","",Murcia,"",7_18
,María Fátima Báñez García,"Báñez García, María Fátima",María Fátima,Báñez García,female,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=26,,10,,,"","","","","",Huelva,"",7_185
,Juan José Matarí Sáez,"Matarí Sáez, Juan José",Juan José,Matarí Sáez,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=95,,10,,,"","","","","",Almería,"",7_214
,María Amparo Ferrando Sendra,"Ferrando Sendra, María Amparo",María Amparo,Ferrando Sendra,female,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=349&idLegislatura=10,,10,,,"","","","","",Alicante,"",7_22
,María del Carmen Quintanilla Barba,"Quintanilla Barba, María del Carmen",María del Carmen,Quintanilla Barba,female,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=300,,10,,,"","","","","",Ciudad Real,"",7_226
,Rosa Delia Blanco Terán,"Blanco Terán, Rosa Delia",Rosa Delia,Blanco Terán,female,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=205&idLegislatura=10,,10,,,"","","","","",Madrid,"",7_229
,Juan Manuel Moreno Bonilla,"Moreno Bonilla, Juan Manuel",Juan Manuel,Moreno Bonilla,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=221&idLegislatura=10,,10,,,"","","","","",Málaga,"",7_251
,Leire Pajín Iraola,"Pajín Iraola, Leire",Leire,Pajín Iraola,female,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=91&idLegislatura=10,,10,,,"","","","","",Alicante,"",7_26
,Gaspar Llamazares Trigo,"Llamazares Trigo, Gaspar",Gaspar,Llamazares Trigo,male,IZQ-PLU,GIP,G.P. La Izquierda Plural,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=228&idLegislatura=10,,10,,,"","","","","",Asturias,"",7_262
,Alfonso Alonso Aranegui,"Alonso Aranegui, Alfonso",Alfonso,Alonso Aranegui,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=150,,10,,,"","","","","",Araba/Álava,"",7_266
,María Carmen Sánchez Díaz,"Sánchez Díaz, María Carmen",María Carmen,Sánchez Díaz,female,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=112&idLegislatura=10,,10,,,"","","","","",Cádiz,"",7_270
,Ana María Pastor Julián,"Pastor Julián, Ana María",Ana María,Pastor Julián,female,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=24,,10,,,"","","","","",Pontevedra,"",7_279
,José Ignacio Landaluce Calleja,"Landaluce Calleja, José Ignacio",José Ignacio,Landaluce Calleja,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=166&idLegislatura=10,,10,,,"","","","","",Cádiz,"",7_29
,Santiago Lanzuela Marina,"Lanzuela Marina, Santiago",Santiago,Lanzuela Marina,male,PP-PAR,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=64&idLegislatura=10,,10,,,"","","","","",Teruel,"",7_290
,Susana Camarero Benítez,"Camarero Benítez, Susana",Susana,Camarero Benítez,female,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=287&idLegislatura=10,,10,,,"","","","","",Valencia,"",7_312
,Ofelia Reyes Miranda,"Reyes Miranda, Ofelia",Ofelia,Reyes Miranda,female,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=419&idLegislatura=10,,10,,,"","","","","",Santa Cruz de Tenerife,"",7_317
,Ana Belén Vázquez Blanco,"Vázquez Blanco, Ana Belén",Ana Belén,Vázquez Blanco,female,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=211,,10,,,"","","","","",Ourense,"",7_329
,Celso Luis Delgado Arce,"Delgado Arce, Celso Luis",Celso Luis,Delgado Arce,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=265,,10,,,"","","","","",Ourense,"",7_330
,Rosa María Romero Sánchez,"Romero Sánchez, Rosa María",Rosa María,Romero Sánchez,female,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=313,,10,,,"","","","","",Ciudad Real,"",7_369
,Mariano Pérez-Hickman Silván,"Pérez-Hickman Silván, Mariano",Mariano,Pérez-Hickman Silván,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=390&idLegislatura=10,,10,,,"","","","","",Madrid,"",7_373
,Germán Augusto López Iglesias,"López Iglesias, Germán Augusto",Germán Augusto,López Iglesias,male,PP-EU,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=179&idLegislatura=10,,10,,,"","","","","",Badajoz,"",7_374
,José Luis Ayllón Manso,"Ayllón Manso, José Luis",José Luis,Ayllón Manso,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=217,,10,,,"","","","","",Barcelona,"",7_380
,Inmaculada Riera i Reñé,"Riera i Reñé, Inmaculada",Inmaculada,Riera i Reñé,female,CiU,CiU,G.P. Catalán,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=198&idLegislatura=10,,10,,,"","","","","",Barcelona,"",7_385
,Antonio Román Jasanada,"Román Jasanada, Antonio",Antonio,Román Jasanada,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=82&idLegislatura=10,,10,,,"","","","","",Guadalajara,"",7_404
,Aurelio Romero Girón,"Romero Girón, Aurelio",Aurelio,Romero Girón,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=55&idLegislatura=10,,10,,,"","","","","",Cádiz,"",7_49
,Rafael Merino López,"Merino López, Rafael",Rafael,Merino López,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=238,,10,,,"","","","","",Córdoba,"",7_51
,Juan Bertomeu Bertomeu,"Bertomeu Bertomeu, Juan",Juan,Bertomeu Bertomeu,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=278&idLegislatura=10,,10,,,"","","","","",Tarragona,"",7_58
,Carme Chacón Piqueras,"Chacón Piqueras, Carme",Carme,Chacón Piqueras,female,PSC-PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=184,,10,,,"","","","","",Barcelona,"",7_97
,Ana María Madrazo Díaz,"Madrazo Díaz, Ana María",Ana María,Madrazo Díaz,female,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=109,,10,,,"","","","","",Cantabria,"",8_10
,Gabriel Elorriaga Pisarik,"Elorriaga Pisarik, Gabriel",Gabriel,Elorriaga Pisarik,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=73&idLegislatura=10,,10,,,"","","","","",Madrid,"",8_107
,José Andrés Torres Mora,"Torres Mora, José Andrés",José Andrés,Torres Mora,male,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=38,,10,,,"","","","","",Málaga,"",8_120
,Jordi Xuclà i Costa,"Xuclà i Costa, Jordi",Jordi,Xuclà i Costa,male,CiU,CiU,G.P. Catalán,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=162,,10,,,"","","","","",Girona,"",8_124
,José Antonio Alonso Suárez,"Alonso Suárez, José Antonio",José Antonio,Alonso Suárez,male,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=187&idLegislatura=10,,10,,,"","","","","",León,"",8_137
,María del Mar Arnaiz García,"Arnaiz García, María del Mar",María del Mar,Arnaiz García,female,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=410&idLegislatura=10,,10,,,"","","","","",Burgos,"",8_139
,Francesc Vallès Vives,"Vallès Vives, Francesc",Francesc,Vallès Vives,male,PSC-PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=158&idLegislatura=10,,10,,,"","","","","",Tarragona,"",8_140
,Àlex Sáez Jubero,"Sáez Jubero, Àlex",Àlex,Sáez Jubero,male,PSC-PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=165&idLegislatura=10,,10,,,"","","","","",Girona,"",8_150
,Miguel Arias Cañete,"Arias Cañete, Miguel",Miguel,Arias Cañete,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=35&idLegislatura=10,,10,,,"","","","","",Madrid,"",8_153
,José María Lassalle Ruiz,"Lassalle Ruiz, José María",José María,Lassalle Ruiz,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=85,,10,,,"","","","","",Cantabria,"",8_172
,María Yolanda Casaus Rodríguez,"Casaus Rodríguez, María Yolanda",María Yolanda,Casaus Rodríguez,female,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=423&idLegislatura=10,,10,,,"","","","","",Teruel,"",8_178
,Esperança Esteve Ortega,"Esteve Ortega, Esperança",Esperança,Esteve Ortega,female,PSC-PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=344&idLegislatura=10,,10,,,"","","","","",Barcelona,"",8_186
,Juan Carlos Corcuera Plaza,"Corcuera Plaza, Juan Carlos",Juan Carlos,Corcuera Plaza,male,PSC-PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=208&idLegislatura=10,,10,,,"","","","","",Barcelona,"",8_187
,Pedro José Muñoz González,"Muñoz González, Pedro José",Pedro José,Muñoz González,male,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=1,,10,,,"","","","","",Ávila,"",8_202
,Baudilio Tomé Muguruza,"Tomé Muguruza, Baudilio",Baudilio,Tomé Muguruza,male,PP-PAR,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=31&idLegislatura=10,,10,,,"","","","","",Zaragoza,"",8_205
,Josep Antoni Santamaría i Mateo,"Santamaría i Mateo, Josep Antoni",Josep Antoni,Santamaría i Mateo,male,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=427&idLegislatura=10,,10,,,"","","","","",Valencia,"",8_206
,María Elvira Rodríguez Herrer,"Rodríguez Herrer, María Elvira",María Elvira,Rodríguez Herrer,female,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=41&idLegislatura=10,,10,,,"","","","","",Jaén,"",8_210
,María Luisa Carcedo Roces,"Carcedo Roces, María Luisa",María Luisa,Carcedo Roces,female,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=266&idLegislatura=10,,10,,,"","","","","",Asturias,"",8_213
,Pablo Matos Mascareño,"Matos Mascareño, Pablo",Pablo,Matos Mascareño,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=169,,10,,,"","","","","",Santa Cruz de Tenerife,"",8_229
,Alejandro Alonso Núñez,"Alonso Núñez, Alejandro",Alejandro,Alonso Núñez,male,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=123&idLegislatura=10,,10,,,"","","","","",Toledo,"",8_244
,Carlos Casimiro Salvador Armendáriz,"Salvador Armendáriz, Carlos Casimiro",Carlos Casimiro,Salvador Armendáriz,male,UPN,GMx,G.P. Mixto,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=204,,10,,,"","","","","",Navarra,"",8_255
,Meritxell Batet Lamaña,"Batet Lamaña, Meritxell",Meritxell,Batet Lamaña,female,PSC-PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=330,,10,,,"","","","","",Barcelona,"",8_256
,María Virtudes Monteserín Rodríguez,"Monteserín Rodríguez, María Virtudes",María Virtudes,Monteserín Rodríguez,female,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=322&idLegislatura=10,,10,,,"","","","","",Asturias,"",8_259
,Herick Manuel Campos Arteseros,"Campos Arteseros, Herick Manuel",Herick Manuel,Campos Arteseros,male,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=222,,10,,,"","","",913907693 Fax: 913906016 Fecha alta: 02/12/2011. Causó baja el 13/01/2016.,913906016 Fecha alta: 02/12/2011. Causó baja el 13/01/2016.,Alicante,"",8_260
,Daniel Fernández González,"Fernández González, Daniel",Daniel,Fernández González,male,PSC-PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=333&idLegislatura=10,,10,,,"","","","","",Barcelona,"",8_267
,Uxue Barkos Berruezo,"Barkos Berruezo, Uxue",Uxue,Barkos Berruezo,female,GB,GMx,G.P. Mixto,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=271&idLegislatura=10,,10,,,"","","","","",Navarra,"",8_268
,Lucila María Corral Ruiz,"Corral Ruiz, Lucila María",Lucila María,Corral Ruiz,female,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=408&idLegislatura=10,,10,,,"","","","","",Madrid,"",8_274
