id,name,identifier__historichansard,area,group,group_id,start_date,start_reason,end_date,end_reason,term,name__en,image,gender,identifier__viaf,identifier__gnd,identifier__lcauth,birth_date,identifier__freebase,given_name,website,identifier__muzinger,identifier__journalisted,identifier__europarlmep,family_name,death_date,identifier__isni,identifier__bnf,identifier__sudoc,identifier__imdb,identifier__nta,identifier__nla,identifier__npg,identifier__musicbrainz,identifier__selibr,identifier__nndb,identifier__oxforddnb,identifier__gtaa,honorific_prefix,identifier__hansard,wikipedia__en,identifier__munzinger,identifier__discogs
13845,Robin Newton,,Belfast East,DUP,dup,2011-05-06,election,,,4,Robin Newton,,male,,,,1945-12-21,,Robin,,,,,,,,,,,,,,,,,,,,,Robin Newton,,
13846,Danny O'Connor,,East Antrim,Social Democratic and Labour Party,social-democratic-and-labour-party,1998-06-25,general_election,2003-04-28,general_election,1,Danny O'Connor,,male,,,,1965-01-01,,Danny,,,,,,,,,,,,,,,,,,,,,Danny O'Connor (politician),,
13847,John O'Dowd,,Upper Bann,Sinn Féin,sinn-fein,2003-11-26,general_election,2007-01-30,dissolution,2,John O'Dowd,https://upload.wikimedia.org/wikipedia/commons/a/a0/John_O'Dowd.jpg,male,,,,1967-05-10,,John,,,,,,,,,,,,,,,,,,,,,John O'Dowd,,
13847,John O'Dowd,,Upper Bann,Sinn Féin,sinn-fein,2007-03-09,election,2011-03-24,dissolution,3,John O'Dowd,https://upload.wikimedia.org/wikipedia/commons/a/a0/John_O'Dowd.jpg,male,,,,1967-05-10,,John,,,,,,,,,,,,,,,,,,,,,John O'Dowd,,
13847,John O'Dowd,,Upper Bann,Sinn Féin,sinn-fein,2011-05-06,election,,,4,John O'Dowd,https://upload.wikimedia.org/wikipedia/commons/a/a0/John_O'Dowd.jpg,male,,,,1967-05-10,,John,,,,,,,,,,,,,,,,,,,,,John O'Dowd,,
13848,Dara O'Hagan,,Upper Bann,Sinn Féin,sinn-fein,1998-06-25,general_election,2003-04-28,general_election,1,Dara O'Hagan,,female,,,,1964-08-29,,Dara,,,,,,,,,,,,,,,,,,,,,Dara O'Hagan,,
13849,Patricia O'Rawe,,Newry and Armagh,Sinn Féin,sinn-fein,2003-11-26,general_election,2007-01-30,dissolution,2,Pat O'Rawe,,female,,,,,,Pat,,,,,,,,,,,,,,,,,,,,,Pat O'Rawe,,
13850,Tom O'Reilly,,Fermanagh and South Tyrone,Sinn Féin,sinn-fein,2003-11-26,general_election,2007-01-30,dissolution,2,Tom O'Reilly,,male,,,,,,Tom,,,,,,,,,,,,,,,,,,,,,Tom O'Reilly (Fermanagh politician),,
13851,Eamonn ONeill,,South Down,Social Democratic and Labour Party,social-democratic-and-labour-party,1998-06-25,general_election,2003-04-28,general_election,1,Eamon O'Neill,,male,,,,1944-09-15,,Eamon,,,,,,,,,,,,,,,,,,,,,Eamon O'Neill,,
13852,Ian Paisley Jnr,,North Antrim,DUP,dup,1998-06-25,general_election,2003-04-28,general_election,1,"Ian Paisley, Jr.",,male,,,,1966-12-12,,Ian,,,,,,,,,,,,,,,,,,,,,"Ian Paisley, Jr.",,
13852,Ian Paisley Jnr,,North Antrim,DUP,dup,2003-11-26,general_election,2007-01-30,dissolution,2,"Ian Paisley, Jr.",,male,,,,1966-12-12,,Ian,,,,,,,,,,,,,,,,,,,,,"Ian Paisley, Jr.",,
13852,Ian Paisley Jnr,,North Antrim,DUP,dup,2007-03-09,election,2010-06-20,resigned,3,"Ian Paisley, Jr.",,male,,,,1966-12-12,,Ian,,,,,,,,,,,,,,,,,,,,,"Ian Paisley, Jr.",,
13853,Edwin Poots,,Lagan Valley,DUP,dup,1998-06-25,general_election,2003-04-28,general_election,1,Edwin Poots,,male,,,,1965-05-27,,Edwin,,,,,,,,,,,,,,,,,,,,,Edwin Poots,,
13853,Edwin Poots,,Lagan Valley,DUP,dup,2003-11-26,general_election,2007-01-30,dissolution,2,Edwin Poots,,male,,,,1965-05-27,,Edwin,,,,,,,,,,,,,,,,,,,,,Edwin Poots,,
13853,Edwin Poots,,Lagan Valley,DUP,dup,2007-03-09,election,2011-03-24,dissolution,3,Edwin Poots,,male,,,,1965-05-27,,Edwin,,,,,,,,,,,,,,,,,,,,,Edwin Poots,,
13853,Edwin Poots,,Lagan Valley,DUP,dup,2011-05-06,election,,,4,Edwin Poots,,male,,,,1965-05-27,,Edwin,,,,,,,,,,,,,,,,,,,,,Edwin Poots,,
13854,Sue Ramsey,,Belfast West,Sinn Féin,sinn-fein,1998-06-25,general_election,2003-04-28,general_election,1,Sue Ramsey,,female,,,,1970-08-06,,Sue,,,,,,,,,,,,,,,,,,,,,Sue Ramsey,,
13854,Sue Ramsey,,Belfast West,Sinn Féin,sinn-fein,2004-11-29,appointed,2007-01-30,dissolution,2,Sue Ramsey,,female,,,,1970-08-06,,Sue,,,,,,,,,,,,,,,,,,,,,Sue Ramsey,,
13854,Sue Ramsey,,Belfast West,Sinn Féin,sinn-fein,2007-03-09,election,2011-03-24,dissolution,3,Sue Ramsey,,female,,,,1970-08-06,,Sue,,,,,,,,,,,,,,,,,,,,,Sue Ramsey,,
13854,Sue Ramsey,,Belfast West,Sinn Féin,sinn-fein,2011-05-06,election,2014-11-03,resigned,4,Sue Ramsey,,female,,,,1970-08-06,,Sue,,,,,,,,,,,,,,,,,,,,,Sue Ramsey,,
13855,Pat Ramsey,,Foyle,Social Democratic and Labour Party,social-democratic-and-labour-party,2003-11-26,general_election,2007-01-30,dissolution,2,Pat Ramsey,,male,,,,1958-11-04,,Pat,,,,,,,,,,,,,,,,,,,,,Pat Ramsey,,
13855,Pat Ramsey,,Foyle,Social Democratic and Labour Party,social-democratic-and-labour-party,2007-03-09,election,2011-03-24,dissolution,3,Pat Ramsey,,male,,,,1958-11-04,,Pat,,,,,,,,,,,,,,,,,,,,,Pat Ramsey,,
13855,Pat Ramsey,,Foyle,Social Democratic and Labour Party,social-democratic-and-labour-party,2011-05-06,election,,,4,Pat Ramsey,,male,,,,1958-11-04,,Pat,,,,,,,,,,,,,,,,,,,,,Pat Ramsey,,
13856,Margaret Ritchie,,South Down,Social Democratic and Labour Party,social-democratic-and-labour-party,2003-11-26,general_election,2007-01-30,dissolution,2,Margaret Ritchie,https://upload.wikimedia.org/wikipedia/commons/3/3c/Margaret_ritchie.jpg,female,,,,1958-03-25,,Margaret,,,,,,,,,,,,,,,,,,,,,Margaret Ritchie (politician),,
13856,Margaret Ritchie,,South Down,Social Democratic and Labour Party,social-democratic-and-labour-party,2007-03-09,election,2011-03-24,dissolution,3,Margaret Ritchie,https://upload.wikimedia.org/wikipedia/commons/3/3c/Margaret_ritchie.jpg,female,,,,1958-03-25,,Margaret,,,,,,,,,,,,,,,,,,,,,Margaret Ritchie (politician),,
13856,Margaret Ritchie,,South Down,Social Democratic and Labour Party,social-democratic-and-labour-party,2011-05-06,election,2012-03-31,resigned,4,Margaret Ritchie,https://upload.wikimedia.org/wikipedia/commons/3/3c/Margaret_ritchie.jpg,female,,,,1958-03-25,,Margaret,,,,,,,,,,,,,,,,,,,,,Margaret Ritchie (politician),,
13857,Mark Robinson,,Belfast South,DUP,dup,1998-06-25,general_election,2003-04-28,general_election,1,Mark Robinson,,male,,,,1959-05-12,,Mark,,,,,Robinson,,,,,,,,,,,,,,,,Mark Robinson (Unionist politician),,
13857,Mark Robinson,,Belfast South,DUP,dup,2003-11-26,general_election,2007-01-30,dissolution,2,Mark Robinson,,male,,,,1959-05-12,,Mark,,,,,Robinson,,,,,,,,,,,,,,,,Mark Robinson (Unionist politician),,
13858,George Robinson,,East Londonderry,DUP,dup,2003-11-26,general_election,2007-01-30,dissolution,2,George Robinson,,male,,,,1941-05-30,,George,,,,,,,,,,,,,,,,,,,,,George Robinson (politician),,
13858,George Robinson,,East Londonderry,DUP,dup,2007-03-09,election,2011-03-24,dissolution,3,George Robinson,,male,,,,1941-05-30,,George,,,,,,,,,,,,,,,,,,,,,George Robinson (politician),,
13858,George Robinson,,East Londonderry,DUP,dup,2011-05-06,election,,,4,George Robinson,,male,,,,1941-05-30,,George,,,,,,,,,,,,,,,,,,,,,George Robinson (politician),,
13859,Ken Robinson,,East Antrim,UUP,uup,1998-06-25,general_election,2003-04-28,general_election,1,Ken Robinson,,male,,,,1942-01-01,,Ken,,,,,,,,,,,,,,,,,,,,,Ken Robinson (Northern Ireland politician),,
13859,Ken Robinson,,East Antrim,UUP,uup,2003-11-26,general_election,2007-01-30,dissolution,2,Ken Robinson,,male,,,,1942-01-01,,Ken,,,,,,,,,,,,,,,,,,,,,Ken Robinson (Northern Ireland politician),,
13859,Ken Robinson,,East Antrim,UUP,uup,2007-03-09,election,2011-03-24,dissolution,3,Ken Robinson,,male,,,,1942-01-01,,Ken,,,,,,,,,,,,,,,,,,,,,Ken Robinson (Northern Ireland politician),,
13860,Patrick Roche,,Lagan Valley,UKUP,ukup,1998-06-25,general_election,1999-01-15,changed_party,1,Patrick Roche,,male,113475827,,,1940-01-01,,Patrick,,,,,,,,,,,,,,,,,,,,,Patrick Roche (politician),,
13860,Patrick Roche,,Lagan Valley,NIUP,niup,1999-01-15,changed_party,2003-04-28,general_election,1,Patrick Roche,,male,113475827,,,1940-01-01,,Patrick,,,,,,,,,,,,,,,,,,,,,Patrick Roche (politician),,
13861,Brid Rodgers,,Upper Bann,Social Democratic and Labour Party,social-democratic-and-labour-party,1998-06-25,general_election,2003-04-28,general_election,1,Bríd Rodgers,,female,,,,1935-02-20,,,,,,,,,,,,,,,,,,,,,,,Bríd Rodgers,,
13862,Caitriona Ruane,,South Down,Sinn Féin,sinn-fein,2003-11-26,general_election,2007-01-30,dissolution,2,Caitríona Ruane,,female,,,,1962-07-19,,,,,,,,,,,,,,,,,,,,,,,Caitríona Ruane,,
13862,Caitriona Ruane,,South Down,Sinn Féin,sinn-fein,2007-03-09,election,2011-03-24,dissolution,3,Caitríona Ruane,,female,,,,1962-07-19,,,,,,,,,,,,,,,,,,,,,,,Caitríona Ruane,,
13862,Caitriona Ruane,,South Down,Sinn Féin,sinn-fein,2011-05-06,election,,,4,Caitríona Ruane,,female,,,,1962-07-19,,,,,,,,,,,,,,,,,,,,,,,Caitríona Ruane,,
13863,George Savage,,Upper Bann,UUP,uup,1998-06-25,general_election,2003-04-28,general_election,1,George Savage,,male,,,,1941-11-26,,George,,,,,,2014-10-01,,,,,,,,,,,,,,,George Savage (politician),,
13863,George Savage,,Upper Bann,UUP,uup,2007-03-09,election,2011-03-24,dissolution,3,George Savage,,male,,,,1941-11-26,,George,,,,,,2014-10-01,,,,,,,,,,,,,,,George Savage (politician),,
13864,Jim Shannon,,Strangford,DUP,dup,1998-06-25,general_election,2003-04-28,general_election,1,Jim Shannon,https://upload.wikimedia.org/wikipedia/commons/b/b7/JimShannon.jpg,male,,,,1955-03-25,,Jim,,,,,,,,,,,,,,,,,,,,,Jim Shannon,,
13864,Jim Shannon,,Strangford,DUP,dup,2003-11-26,general_election,2007-01-30,dissolution,2,Jim Shannon,https://upload.wikimedia.org/wikipedia/commons/b/b7/JimShannon.jpg,male,,,,1955-03-25,,Jim,,,,,,,,,,,,,,,,,,,,,Jim Shannon,,
13864,Jim Shannon,,Strangford,DUP,dup,2007-03-09,election,2010-08-01,resigned,3,Jim Shannon,https://upload.wikimedia.org/wikipedia/commons/b/b7/JimShannon.jpg,male,,,,1955-03-25,,Jim,,,,,,,,,,,,,,,,,,,,,Jim Shannon,,
13865,Duncan Dalton,,South Antrim,UUP,uup,1998-06-25,general_election,2003-04-28,general_election,1,Duncan Shipley-Dalton,,male,,,,1970-11-07,,Duncan,,,,,,,,,,,,,,,,,,,,,Duncan Shipley-Dalton,,
13866,Kathy Stanton,,Belfast North,Sinn Féin,sinn-fein,2003-11-26,general_election,2007-01-30,dissolution,2,Kathy Stanton,,female,,,,,,Kathy,,,,,,,,,,,,,,,,,,,,,Kathy Stanton,,
13867,Mervyn Storey,,North Antrim,DUP,dup,2003-11-26,general_election,2007-01-30,dissolution,2,Mervyn Storey,,male,,,,1964-09-04,,Mervyn,,,,,,,,,,,,,,,,,,,,,Mervyn Storey,,
13867,Mervyn Storey,,North Antrim,DUP,dup,2007-03-09,election,2011-03-24,dissolution,3,Mervyn Storey,,male,,,,1964-09-04,,Mervyn,,,,,,,,,,,,,,,,,,,,,Mervyn Storey,,
13867,Mervyn Storey,,North Antrim,DUP,dup,2011-05-06,election,,,4,Mervyn Storey,,male,,,,1964-09-04,,Mervyn,,,,,,,,,,,,,,,,,,,,,Mervyn Storey,,
13868,John Tierney,,Foyle,Social Democratic and Labour Party,social-democratic-and-labour-party,1998-06-25,general_election,2003-04-28,general_election,1,John Tierney,,male,,,,1951-12-09,,John,,,,,,,,,,,,,,,,,,,,,John Tierney (Irish politician),,
13869,Denis Watson,,Upper Bann,Independent,independent,1998-06-25,general_election,1998-09-21,changed_party,1,Denis Watson,,male,,,,,,Denis,,,,,,,,,,,,,,,,,,,,,Denis Watson (politician),,
13869,Denis Watson,,Upper Bann,UUAP,uuap,1998-09-21,changed_party,2003-04-28,general_election,1,Denis Watson,,male,,,,,,Denis,,,,,,,,,,,,,,,,,,,,,Denis Watson (politician),,
13870,Peter Weir,,North Down,UUP,uup,1998-06-25,general_election,2001-11-09,changed_party,1,Peter Weir,,male,,,,1968-11-21,,Peter,,,,,,,,,,,,,,,,,,,,,Peter Weir (politician),,
13870,Peter Weir,,North Down,Independent,independent,2001-11-09,changed_party,2002-04-30,changed_party,1,Peter Weir,,male,,,,1968-11-21,,Peter,,,,,,,,,,,,,,,,,,,,,Peter Weir (politician),,
13870,Peter Weir,,North Down,DUP,dup,2002-04-30,changed_party,2003-04-28,general_election,1,Peter Weir,,male,,,,1968-11-21,,Peter,,,,,,,,,,,,,,,,,,,,,Peter Weir (politician),,
13870,Peter Weir,,North Down,DUP,dup,2003-11-26,general_election,2007-01-30,dissolution,2,Peter Weir,,male,,,,1968-11-21,,Peter,,,,,,,,,,,,,,,,,,,,,Peter Weir (politician),,
13870,Peter Weir,,North Down,DUP,dup,2007-03-09,election,2011-03-24,dissolution,3,Peter Weir,,male,,,,1968-11-21,,Peter,,,,,,,,,,,,,,,,,,,,,Peter Weir (politician),,
13870,Peter Weir,,North Down,DUP,dup,2011-05-06,election,,,4,Peter Weir,,male,,,,1968-11-21,,Peter,,,,,,,,,,,,,,,,,,,,,Peter Weir (politician),,
13871,Jim Wells,,South Down,DUP,dup,1998-06-25,general_election,2003-04-28,general_election,1,Jim Wells,,male,,,,1957-04-27,,Jim,,,,,,,,,,,,,,,,,,,,,Jim Wells (politician),,
13871,Jim Wells,,South Down,DUP,dup,2003-11-26,general_election,2007-01-30,dissolution,2,Jim Wells,,male,,,,1957-04-27,,Jim,,,,,,,,,,,,,,,,,,,,,Jim Wells (politician),,
13871,Jim Wells,,South Down,DUP,dup,2007-03-09,election,2011-03-24,dissolution,3,Jim Wells,,male,,,,1957-04-27,,Jim,,,,,,,,,,,,,,,,,,,,,Jim Wells (politician),,
13871,Jim Wells,,South Down,DUP,dup,2011-05-06,election,,,4,Jim Wells,,male,,,,1957-04-27,,Jim,,,,,,,,,,,,,,,,,,,,,Jim Wells (politician),,
13872,Jim Wilson,,South Antrim,UUP,uup,1998-06-25,general_election,2003-04-28,general_election,1,Jim Wilson,,male,,,,1941-12-15,,Jim,,,,,Wilson,,,,,,,,,,,,,,,,Jim Wilson (UK politician),,
13872,Jim Wilson,,South Antrim,UUP,uup,2003-11-26,general_election,2007-01-30,dissolution,2,Jim Wilson,,male,,,,1941-12-15,,Jim,,,,,Wilson,,,,,,,,,,,,,,,,Jim Wilson (UK politician),,
13873,Cedric Wilson,,Strangford,UKUP,ukup,1998-06-25,general_election,1999-01-15,changed_party,1,Cedric Wilson,,male,65981080,,,1948-06-06,,Cedric,,,,,Wilson,,,,,,,,,,,,,,,,Cedric Wilson,,
13873,Cedric Wilson,,Strangford,NIUP,niup,1999-01-15,changed_party,2003-04-28,general_election,1,Cedric Wilson,,male,65981080,,,1948-06-06,,Cedric,,,,,Wilson,,,,,,,,,,,,,,,,Cedric Wilson,,
13874,Bairbre de Brún,,Belfast West,Sinn Féin,sinn-fein,1998-06-25,general_election,2003-04-28,general_election,1,Bairbre de Brún,https://upload.wikimedia.org/wikipedia/commons/b/b9/Bairbre_de_Brún_2008-10-19_Strasbourg.jpg,female,81386337,137155948,,1954-01-10,/m/035yns,,,,,28511,,,,,,,,,,,,,,,,,Bairbre de Brún,,
13874,Bairbre de Brún,,Belfast West,Sinn Féin,sinn-fein,2003-11-26,general_election,2004-10-27,resigned,2,Bairbre de Brún,https://upload.wikimedia.org/wikipedia/commons/b/b9/Bairbre_de_Brún_2008-10-19_Strasbourg.jpg,female,81386337,137155948,,1954-01-10,/m/035yns,,,,,28511,,,,,,,,,,,,,,,,,Bairbre de Brún,,
13878,Lord Browne of Belmont,,Belfast East,DUP,dup,2007-03-09,election,2011-03-24,dissolution,3,"Wallace Browne, Baron Browne of Belmont",,male,,,,1947-10-29,,Wallace,,,,,,,,,,,,,,,,,,,,,"Wallace Browne, Baron Browne of Belmont",,
13887,Roy Beggs,,East Antrim,UUP,uup,1998-06-25,general_election,2003-04-28,general_election,1,"Roy Beggs, Jr.",,male,,,,1962-07-03,,Roy,,,,,,,,,,,,,,,,,,,,,"Roy Beggs, Jr.",,
13887,Roy Beggs,,East Antrim,UUP,uup,2003-11-26,general_election,2007-01-30,dissolution,2,"Roy Beggs, Jr.",,male,,,,1962-07-03,,Roy,,,,,,,,,,,,,,,,,,,,,"Roy Beggs, Jr.",,
13887,Roy Beggs,,East Antrim,UUP,uup,2007-03-09,election,2011-03-24,dissolution,3,"Roy Beggs, Jr.",,male,,,,1962-07-03,,Roy,,,,,,,,,,,,,,,,,,,,,"Roy Beggs, Jr.",,
13887,Roy Beggs,,East Antrim,UUP,uup,2011-05-06,election,,,4,"Roy Beggs, Jr.",,male,,,,1962-07-03,,Roy,,,,,,,,,,,,,,,,,,,,,"Roy Beggs, Jr.",,
13888,Marietta Farrell,,Lagan Valley,Social Democratic and Labour Party,social-democratic-and-labour-party,2007-01-09,appointed,2007-01-30,dissolution,2,Marietta Farrell,,female,,,,1951-10-26,,Marietta,,,,,,,,,,,,,,,,,,,,,Marietta Farrell,,
13889,Dawn Purvis,,Belfast East,PUP,pup,2007-01-24,appointed,2007-01-30,dissolution,2,Dawn Purvis,,female,,,,1966-10-22,,Dawn,,,,,,,,,,,,,,,,,,,,,Dawn Purvis,,
13889,Dawn Purvis,,Belfast East,PUP,pup,2007-03-09,election,2010-06-02,changed_party,3,Dawn Purvis,,female,,,,1966-10-22,,Dawn,,,,,,,,,,,,,,,,,,,,,Dawn Purvis,,
13889,Dawn Purvis,,Belfast East,Independent,independent,2010-06-03,changed_party,2011-03-24,dissolution,3,Dawn Purvis,,female,,,,1966-10-22,,Dawn,,,,,,,,,,,,,,,,,,,,,Dawn Purvis,,
13891,Martina Anderson,,Foyle,Sinn Féin,sinn-fein,2007-03-09,election,2011-03-24,dissolution,3,Martina Anderson,"https://upload.wikimedia.org/wikipedia/commons/1/1f/Martina_Anderson_MEP,_Strasbourg_-_Diliff.jpg",female,,,,1962-04-16,,Martina,,,,113959,Anderson,,,,,,,,,,,,,,,,Martina Anderson,,
13891,Martina Anderson,,Foyle,Sinn Féin,sinn-fein,2011-05-06,election,2012-06-13,resigned,4,Martina Anderson,"https://upload.wikimedia.org/wikipedia/commons/1/1f/Martina_Anderson_MEP,_Strasbourg_-_Diliff.jpg",female,,,,1962-04-16,,Martina,,,,113959,Anderson,,,,,,,,,,,,,,,,Martina Anderson,,
13892,Cathal Boylan,,Newry and Armagh,Sinn Féin,sinn-fein,2007-03-09,election,2011-03-24,dissolution,3,Cathal Boylan,https://upload.wikimedia.org/wikipedia/commons/c/c7/CathalBoylan.jpg,male,,,,1964-04-30,,Cathal,,,,,,,,,,,,,,,,,,,,,Cathal Boylan,,
13892,Cathal Boylan,,Newry and Armagh,Sinn Féin,sinn-fein,2011-05-06,election,,,4,Cathal Boylan,https://upload.wikimedia.org/wikipedia/commons/c/c7/CathalBoylan.jpg,male,,,,1964-04-30,,Cathal,,,,,,,,,,,,,,,,,,,,,Cathal Boylan,,
13893,Mickey Brady,,Newry and Armagh,Sinn Féin,sinn-fein,2007-03-09,election,2011-03-24,dissolution,3,Mickey Brady,,male,,,,1950-10-07,,Mickey,,,,,,,,,,,,,,,,,,,,,Mickey Brady,,
13893,Mickey Brady,,Newry and Armagh,Sinn Féin,sinn-fein,2011-05-06,election,2015-06-03,resigned,4,Mickey Brady,,male,,,,1950-10-07,,Mickey,,,,,,,,,,,,,,,,,,,,,Mickey Brady,,
13894,Allan Bresland,,West Tyrone,DUP,dup,2007-03-09,election,2011-03-24,dissolution,3,Allan Bresland,,male,,,,1945-08-16,,Allan,,,,,,,,,,,,,,,,,,,,,Allan Bresland,,
13896,Paul Butler,,Lagan Valley,Sinn Féin,sinn-fein,2007-03-09,election,2011-03-24,dissolution,3,Paul Butler,,male,,,,,,Paul,,,,,,,,,,,,,,,,,,,,,Paul Butler (politician),,
13897,Trevor Clarke,,South Antrim,DUP,dup,2007-03-09,election,2011-03-24,dissolution,3,Trevor Clarke,,male,,,,1967-07-28,,Trevor,,,,,,,,,,,,,,,,,,,,,Trevor Clarke,,
13897,Trevor Clarke,,South Antrim,DUP,dup,2011-05-06,election,,,4,Trevor Clarke,,male,,,,1967-07-28,,Trevor,,,,,,,,,,,,,,,,,,,,,Trevor Clarke,,
13898,Jonathan Craig,,Lagan Valley,DUP,dup,2007-03-09,election,2011-03-24,dissolution,3,Jonathan Craig,,male,,,,1965-02-02,,Jonathan,,,,,,,,,,,,,,,,,,,,,Jonathan Craig,,
13898,Jonathan Craig,,Lagan Valley,DUP,dup,2011-05-06,election,,,4,Jonathan Craig,,male,,,,1965-02-02,,Jonathan,,,,,,,,,,,,,,,,,,,,,Jonathan Craig,,
13899,Stephen Farry,,North Down,Alliance,alliance,2007-03-09,election,2011-03-24,dissolution,3,Stephen Farry,https://upload.wikimedia.org/wikipedia/commons/6/61/StephenFarry.jpg,male,,,,1971-04-22,,Stephen,,,,,,,,,,,,,,,,,,,,,Stephen Farry,,
13899,Stephen Farry,,North Down,Alliance,alliance,2011-05-06,election,,,4,Stephen Farry,https://upload.wikimedia.org/wikipedia/commons/6/61/StephenFarry.jpg,male,,,,1971-04-22,,Stephen,,,,,,,,,,,,,,,,,,,,,Stephen Farry,,
13900,Simon Hamilton,,Strangford,DUP,dup,2007-03-09,election,2011-03-24,dissolution,3,Simon Hamilton,,male,,,,1977-03-17,,Simon,,,,,,,,,,,,,,,,,,,,,Simon Hamilton,,
13900,Simon Hamilton,,Strangford,DUP,dup,2011-05-06,election,,,4,Simon Hamilton,,male,,,,1977-03-17,,Simon,,,,,,,,,,,,,,,,,,,,,Simon Hamilton,,
13901,William Irwin,,Newry and Armagh,DUP,dup,2007-03-09,election,2011-03-24,dissolution,3,William Irwin,,male,,,,1956-12-12,,William,,,,,,,,,,,,,,,,,,,,,William Irwin (Unionist politician),,
13901,William Irwin,,Newry and Armagh,DUP,dup,2011-05-06,election,,,4,William Irwin,,male,,,,1956-12-12,,William,,,,,,,,,,,,,,,,,,,,,William Irwin (Unionist politician),,
13902,Anna Lo,,Belfast South,Alliance,alliance,2007-03-09,election,2011-03-24,dissolution,3,Anna Lo,https://upload.wikimedia.org/wikipedia/commons/e/e4/Anna_Lo_MLA.jpg,female,,,,1950-06-17,/m/02pxjrn,Anna,,,,,,,,,,,,,,,,,,,,,Anna Lo,,
13902,Anna Lo,,Belfast South,Alliance,alliance,2011-05-06,election,,,4,Anna Lo,https://upload.wikimedia.org/wikipedia/commons/e/e4/Anna_Lo_MLA.jpg,female,,,,1950-06-17,/m/02pxjrn,Anna,,,,,,,,,,,,,,,,,,,,,Anna Lo,,
13903,Trevor Lunn,,Lagan Valley,Alliance,alliance,2007-03-09,election,2011-03-24,dissolution,3,Trevor Lunn,,male,,,,1946-06-29,,Trevor,,,,,,,,,,,,,,,,,,,,,Trevor Lunn,,
13903,Trevor Lunn,,Lagan Valley,Alliance,alliance,2011-05-06,election,,,4,Trevor Lunn,,male,,,,1946-06-29,,Trevor,,,,,,,,,,,,,,,,,,,,,Trevor Lunn,,
13904,Paul Maskey,,Belfast West,Sinn Féin,sinn-fein,2007-03-09,election,2011-03-24,dissolution,3,Paul Maskey,https://upload.wikimedia.org/wikipedia/commons/0/0b/Paul_Maskey.jpg,male,,,,1967-06-10,,Paul,,,,,,,,,,,,,,,,,,,,,Paul Maskey,,
13904,Paul Maskey,,Belfast West,Sinn Féin,sinn-fein,2011-05-06,election,2012-07-01,resigned,4,Paul Maskey,https://upload.wikimedia.org/wikipedia/commons/0/0b/Paul_Maskey.jpg,male,,,,1967-06-10,,Paul,,,,,,,,,,,,,,,,,,,,,Paul Maskey,,
13905,John McCallister,,South Down,UUP,uup,2007-03-09,election,2011-03-24,dissolution,3,John McCallister,,male,,,,1972-02-20,,John,,,,,,,,,,,,,,,,,,,,,John McCallister,,
13905,John McCallister,,South Down,UUP,uup,2011-05-06,election,,,4,John McCallister,,male,,,,1972-02-20,,John,,,,,,,,,,,,,,,,,,,,,John McCallister,,
13906,Jennifer McCann,,Belfast West,Sinn Féin,sinn-fein,2007-03-09,election,2011-03-24,dissolution,3,Jennifer McCann,https://upload.wikimedia.org/wikipedia/commons/5/5b/JenniferMcCann.jpg,female,,,,1960-03-01,,Jennifer,,,,,,,,,,,,,,,,,,,,,Jennifer McCann,,
13906,Jennifer McCann,,Belfast West,Sinn Féin,sinn-fein,2011-05-06,election,,,4,Jennifer McCann,https://upload.wikimedia.org/wikipedia/commons/5/5b/JenniferMcCann.jpg,female,,,,1960-03-01,,Jennifer,,,,,,,,,,,,,,,,,,,,,Jennifer McCann,,
13907,Basil McCrea,,Lagan Valley,UUP,uup,2007-03-09,election,2011-03-24,dissolution,3,Basil McCrea,https://upload.wikimedia.org/wikipedia/commons/8/82/Basil_McCrea_Lisburn_Office047.jpg,male,,,,1959-11-13,,Basil,,,,,,,,,,,,,,,,,,,,,Basil McCrea,,
13907,Basil McCrea,,Lagan Valley,UUP,uup,2011-05-06,election,,,4,Basil McCrea,https://upload.wikimedia.org/wikipedia/commons/8/82/Basil_McCrea_Lisburn_Office047.jpg,male,,,,1959-11-13,,Basil,,,,,,,,,,,,,,,,,,,,,Basil McCrea,,
13908,Ian McCrea,,Mid Ulster,DUP,dup,2007-03-09,election,2011-03-24,dissolution,3,Ian McCrea,,male,,,,1976-01-01,,Ian,,,,,,,,,,,,,,,,,,,,,Ian McCrea,,
13908,Ian McCrea,,Mid Ulster,DUP,dup,2011-05-06,election,,,4,Ian McCrea,,male,,,,1976-01-01,,Ian,,,,,,,,,,,,,,,,,,,,,Ian McCrea,,
13909,Claire McGill,,West Tyrone,Sinn Féin,sinn-fein,2007-03-09,election,2011-03-24,dissolution,3,Claire McGill,,female,,,,,,Claire,,,,,,,,,,,,,,,,,,,,,Claire McGill,,
13910,Michelle McIlveen,,Strangford,DUP,dup,2007-03-09,election,2011-03-24,dissolution,3,Michelle McIlveen,https://upload.wikimedia.org/wikipedia/commons/1/1e/Michelle_McIlveen_DUP.jpg,female,,,,1971-01-21,,Michelle,,,,,,,,,,,,,,,,,,,,,Michelle McIlveen,,
13910,Michelle McIlveen,,Strangford,DUP,dup,2011-05-06,election,,,4,Michelle McIlveen,https://upload.wikimedia.org/wikipedia/commons/1/1e/Michelle_McIlveen_DUP.jpg,female,,,,1971-01-21,,Michelle,,,,,,,,,,,,,,,,,,,,,Michelle McIlveen,,
