name,gender,faction,image,area,term,source,id,name__jp,name__jp_hiragana,faction__jp,area__jp,name__ja,name__ja_hira,faction__ja,area__ja
TANAKA Hideyuki,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/249.jpg/%24File/249.jpg,Kyoto 4th District,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/249.html,,,,,,,,自民,京都4
TANAKA Kazunori,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/248.jpg/%24File/248.jpg,Kanagawa 10th District,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/248.html,,,,,,,,自民,神奈川10
TANAKA Ryosei,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/250.jpg/%24File/250.jpg,Saitama 15th District,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/250.html,,,,,,,,自民,埼玉15
TANI Koichi,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/276.jpg/%24File/276.jpg,Hyogo 5th District,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/276.html,,,,,,,,自民,兵庫5
TANIGAKI Sadakazu,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/277.jpg/%24File/277.jpg,Kyoto 5th District,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/277.html,,,,,,,,自民,京都5
TANIGAWA Tomu,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/278.jpg/%24File/278.jpg,Kinki Bloc,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/278.html,,,,,,,,自民,（比）近畿
TANIGAWA Yaichi,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/279.jpg/%24File/279.jpg,Nagasaki 3rd District,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/279.html,,,,,,,,自民,長崎3
TANIHATA Takashi,male,JIP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/280.jpg/%24File/280.jpg,Osaka 14th District,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/280.html,,,,,,,,維新,大阪14
TANOSE Taido,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/251.jpg/%24File/251.jpg,Nara 4th District,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/251.html,,,,,,,,自民,奈良4
TERADA Minoru,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/291.jpg/%24File/291.jpg,Hiroshima 5th District,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/291.html,,,,,,,,自民,広島5
TERATA Manabu,male,DP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/290.jpg/%24File/290.jpg,Tohoku Bloc,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/290.html,,,,,,,,民進,（比）東北
TERUYA Kantoku,male,SDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/292.jpg/%24File/292.jpg,Okinawa 2nd District,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/292.html,,,,,,,,社民,沖縄2
TOGASHI Hiroyuki,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/295.jpg/%24File/295.jpg,Akita 1st District,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/295.html,,,,,,,,自民,秋田1
TOKAI Kisaburo,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/296.jpg/%24File/296.jpg,Hyogo 10th District,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/296.html,,,,,,,,自民,兵庫10
TOKASHIKI Naomi,female,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/293.jpg/%24File/293.jpg,Osaka 7th District,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/293.html,,,,,,,,自民,大阪7
TOMIOKA Tsutomu,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/298.jpg/%24File/298.jpg,Nagasaki 1st District,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/298.html,,,,,,,,自民,長崎1
TOMITA Shigeyuki,male,KM,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/299.jpg/%24File/299.jpg,Minami Kanto Bloc,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/299.html,,,,,,,,公明,（比）南関東
TOYAMA Kiyohiko,male,KM,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/297.jpg/%24File/297.jpg,Kyushu Bloc,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/297.html,,,,,,,,公明,（比）九州
TOYOTA Mayuko,female,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/300.jpg/%24File/300.jpg,Saitama 4th District,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/300.html,,,,,,,,自民,埼玉4
TSUCHIYA Masatada,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/288.jpg/%24File/288.jpg,Tokyo 18th District,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/288.html,,,,,,,,自民,東京18
TSUCHIYA Shinako,female,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/287.jpg/%24File/287.jpg,Saitama 13th District,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/287.html,,,,,,,,自民,埼玉13
TSUJI Kiyoto,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/285.jpg/%24File/285.jpg,Tokyo 2nd District,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/285.html,,,,,,,,自民,東京2
TSUJIMOTO Kiyomi,female,DP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/286.jpg/%24File/286.jpg,Osaka 10th District,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/286.html,,,,,,,,民進,大阪10
TSUMURA Keisuke,male,DP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/284.jpg/%24File/284.jpg,Chugoku Bloc,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/284.html,,,,,,,,民進,（比）中国
TSUNODA Hideo,male,KM,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/289.jpg/%24File/289.jpg,Minami Kanto Bloc,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/289.html,,,,,,,,公明,（比）南関東
TSUSHIMA Jun,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/283.jpg/%24File/283.jpg,Aomori 1st District,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/283.html,,,,,,,,自民,青森1
UEDA Isamu,male,KM,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/064.jpg/%24File/064.jpg,Kanagawa 6th District,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/064.html,,,,,,,,公明,神奈川6
UENISHI Sayuri,female,Ind,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/065.jpg/%24File/065.jpg,Kinki Bloc,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/065.html,,,,,,,,無,（比）近畿
UENO Kenichiro,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/063.jpg/%24File/063.jpg,Shiga 2nd District,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/063.html,,,,,,,,自民,滋賀2
UKISHIMA Tomoko,female,KM,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/066.jpg/%24File/066.jpg,Kinki Bloc,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/066.html,,,,,,,,公明,（比）近畿
UMEMURA Saeko,female,JCP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/067.jpg/%24File/067.jpg,Kita Kanto Bloc,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/067.html,,,,,,,,共産,（比）北関東
URANO Yasuto,male,JIP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/068.jpg/%24File/068.jpg,Kinki Bloc,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/068.html,,,,,,,,維新,（比）近畿
URUSHIBARA Yoshio,male,KM,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/069.jpg/%24File/069.jpg,Hokuriku-Shinetsu Bloc,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/069.html,,,,,,,,公明,（比）北陸信越
WADA Yoshiaki,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/504.jpg/%24File/504.jpg,Hokkaido 5th District,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/504.html,,,,,,,,自民,北海道5
WAKAMIYA Kenji,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/471.jpg/%24File/471.jpg,Tokyo 5th District,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/471.html,,,,,,,,自民,東京5
WAKASA Masaru,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/507.jpg/%24File/507.jpg,Tokyo 10th District,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/507.html,,,,,,,,自民,東京10
WASHIO Eiichiro,male,DP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/472.jpg/%24File/472.jpg,Hokuriku-Shinetsu Bloc,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/472.html,,,,,,,,民進,（比）北陸信越
WATANABE Hiromichi,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/475.jpg/%24File/475.jpg,Chiba 6th District,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/475.html,,,,,,,,自民,千葉6
WATANABE Koichi,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/473.jpg/%24File/473.jpg,Hokkaido Bloc,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/473.html,,,,,,,,自民,（比）北海道
WATANABE Shu,male,DP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/474.jpg/%24File/474.jpg,Shizuoka 6th District,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/474.html,,,,,,,,民進,静岡6
YAGI Tetsuya,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/442.jpg/%24File/442.jpg,Tokai Bloc,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/442.html,,,,,,,,自民,（比）東海
YAMADA Kenji,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/451.jpg/%24File/451.jpg,Hyogo 7th District,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/451.html,,,,,,,,自民,兵庫7
YAMADA Miki,female,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/452.jpg/%24File/452.jpg,Tokyo 1st District,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/452.html,,,,,,,,自民,東京1
YAMAGIWA Daishiro,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/446.jpg/%24File/446.jpg,Kanagawa 18th District,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/446.html,,,,,,,,自民,神奈川18
YAMAGUCHI Shunichi,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/447.jpg/%24File/447.jpg,Tokushima 2nd District,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/447.html,,,,,,,,自民,徳島2
YAMAGUCHI Taimei,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/448.jpg/%24File/448.jpg,Saitama 10th District,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/448.html,,,,,,,,自民,埼玉10
YAMAGUCHI Tsuyoshi,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/449.jpg/%24File/449.jpg,Hyogo 12th District,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/449.html,,,,,,,,自民,兵庫12
YAMAMOTO Koichi,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/454.jpg/%24File/454.jpg,Ehime 4th District,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/454.html,,,,,,,,自民,愛媛4
YAMAMOTO Kozo,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/455.jpg/%24File/455.jpg,Fukuoka 10th District,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/455.html,,,,,,,,自民,福岡10
YAMAMOTO Taku,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/456.jpg/%24File/456.jpg,Hokuriku-Shinetsu Bloc,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/456.html,,,,,,,,自民,（比）北陸信越
YAMAMOTO Tomohiro,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/457.jpg/%24File/457.jpg,Minami Kanto Bloc,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/457.html,,,,,,,,自民,（比）南関東
YAMAMOTO Yuji,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/458.jpg/%24File/458.jpg,Kochi 2nd district,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/458.html,,,,,,,,自民,高知2
YAMANOI Kazunori,male,DP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/453.jpg/%24File/453.jpg,Kyoto 6th District,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/453.html,,,,,,,,民進,京都6
YAMAO Shiori,female,DP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/445.jpg/%24File/445.jpg,Aichi 7th District,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/445.html,,,,,,,,民進,愛知7
YAMASHITA Takashi,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/450.jpg/%24File/450.jpg,Okayama 2nd District,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/450.html,,,,,,,,自民,岡山2
YANA Kazuo,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/444.jpg/%24File/444.jpg,Tochigi 3rd District,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/444.html,,,,,,,,自民,栃木3
YASUOKA Okiharu,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/443.jpg/%24File/443.jpg,Kagoshima 1st District,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/443.html,,,,,,,,自民,鹿児島1
YOKOMICHI Takahiro,male,DP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/460.jpg/%24File/460.jpg,Hokkaido 1st District,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/460.html,,,,,,,,民進,北海道1
YOKOYAMA Hiroyuki,male,DP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/461.jpg/%24File/461.jpg,Shikoku Bloc,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/461.html,,,,,,,,民進,（比）四国
YOSHIDA Nobuhiro,male,KM,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/465.jpg/%24File/465.jpg,Kyushu Bloc,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/465.html,,,,,,,,公明,（比）九州
YOSHIDA Toyofumi,male,JIP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/464.jpg/%24File/464.jpg,Hokuriku-Shinetsu Bloc,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/464.html,,,,,,,,維新,（比）北陸信越
YOSHIIE Hiroyuki,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/468.jpg/%24File/468.jpg,Minami Kanto Bloc,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/468.html,,,,,,,,自民,（比）南関東
YOSHIKAWA Hajime,male,SDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/463.jpg/%24File/463.jpg,Kyushu Bloc,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/463.html,,,,,,,,社民,（比）九州
YOSHIKAWA Takamori,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/462.jpg/%24File/462.jpg,Hokkaido 2nd District,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/462.html,,,,,,,,自民,北海道2
YOSHINO Masayoshi,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/466.jpg/%24File/466.jpg,Fukushima 5th District,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/466.html,,,,,,,,自民,福島5
YUNOKI Michiyoshi,male,DP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/459.jpg/%24File/459.jpg,Chugoku Bloc,46,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/459.html,,,,,,,,民進,（比）中国
