id,name,sort_name,family_name,given_name,source,start_date,end_date,faction_id,term,faction,image,birth_date
mp_HilmoKandiæ,Hilmo Kandiæ,Kandiæ Hilmo,Kandiæ,Hilmo,"http://www.kuvendikosoves.org/?cid=1,158,370&secid=102&legid=1",2001-11-17,2004-11-23,parliamentary_group_5,chamber_2001-11-17,Grupi Parlamentar 'Komunitetet tjera',http://files.parldata.eu/kv/kuvendi/people/mp_HilmoKandi%C3%A6/image.jpeg,1959-09-01
mp_HusnijaBeKoviæ,Husnija Bekoviæ,Bekoviæ Husnija,Bekoviæ,Husnija,"http://www.kuvendikosoves.org/?cid=1,158,515&secid=102&legid=2",2004-11-23,2007-12-12,parliamentary_group_12,chamber_2004-11-23,Grupi Parlamentar GP 6+,http://files.parldata.eu/kv/kuvendi/people/mp_HusnijaBe%C2%9AKovi%C3%A6/image.jpeg,1953-12-03
mp_HydajetHyseni,Hydajet Hyseni,Hyseni Hydajet,Hyseni,Hydajet,"http://www.kuvendikosoves.org/?cid=1,158,708&secid=102&legid=4",2010-12-12,2014-05-07,parliamentary_group_43,chamber_2010-12-12,PDK,http://files.parldata.eu/kv/kuvendi/people/mp_HydajetHyseni/image.4.jpeg,
mp_HydajetHyseni,Hydajet Hyseni,Hyseni Hydajet,Hyseni,Hydajet,"http://www.kuvendikosoves.org/?cid=1,158,708&secid=102&legid=4",2007-12-13,2010-11-03,parliamentary_group_25,chamber_2007-12-13,Grupi i PDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_HydajetHyseni/image.4.jpeg,
mp_HydajetHyseni,Hydajet Hyseni,Hyseni Hydajet,Hyseni,Hydajet,"http://www.kuvendikosoves.org/?cid=1,158,708&secid=102&legid=4",2004-11-23,2007-12-12,parliamentary_group_8,chamber_2004-11-23,Grupi Parlamentar i PDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_HydajetHyseni/image.4.jpeg,
mp_HydajetHyseni,Hydajet Hyseni,Hyseni Hydajet,Hyseni,Hydajet,"http://www.kuvendikosoves.org/?cid=1,158,708&secid=102&legid=4",2001-11-17,2004-11-23,parliamentary_group_2,chamber_2001-11-17,Grupi Parlamentar i PDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_HydajetHyseni/image.4.jpeg,
mp_HykmeteBajrami,Hykmete Bajrami,Bajrami Hykmete,Bajrami,Hykmete,"http://www.kuvendikosoves.org/?cid=1,102,1057",2010-12-12,2014-05-07,parliamentary_group_44,chamber_2010-12-12,LDK,http://files.parldata.eu/kv/kuvendi/people/mp_HykmeteBajrami/image.2.jpeg,
mp_IbrahimGashi,Ibrahim Gashi,Gashi Ibrahim,Gashi,Ibrahim,"http://www.kuvendikosoves.org/?cid=1,158,580&secid=102&legid=3",2007-12-13,2010-11-03,parliamentary_group_27,chamber_2007-12-13,Grupi i AKR-së,http://files.parldata.eu/kv/kuvendi/people/mp_IbrahimGashi/image.jpeg,
mp_IbrahimMakolli,Ibrahim Makolli,Makolli Ibrahim,Makolli,Ibrahim,"http://www.kuvendikosoves.org/?cid=1,158,579&secid=102&legid=3",2007-12-13,2010-11-03,parliamentary_group_27,chamber_2007-12-13,Grupi i AKR-së,http://files.parldata.eu/kv/kuvendi/people/mp_IbrahimMakolli/image.jpeg,
mp_IbrahimSelmanaj,Ibrahim Selmanaj,Selmanaj Ibrahim,Selmanaj,Ibrahim,"http://www.kuvendikosoves.org/?cid=1,158,606&secid=102&legid=3",2007-12-13,2010-11-03,parliamentary_group_29,chamber_2007-12-13,Grupi i AAK-së,http://files.parldata.eu/kv/kuvendi/people/mp_IbrahimSelmanaj/image.jpeg,
mp_IbushJonuzi,Ibush Jonuzi,Jonuzi Ibush,Jonuzi,Ibush,"http://www.kuvendikosoves.org/?cid=1,158,412&secid=102&legid=2",2004-11-23,2007-12-12,parliamentary_group_7,chamber_2004-11-23,Grupi Parlamentar i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_IbushJonuzi/image.2.jpeg,1950-01-28
mp_IbushJonuzi,Ibush Jonuzi,Jonuzi Ibush,Jonuzi,Ibush,"http://www.kuvendikosoves.org/?cid=1,158,412&secid=102&legid=2",2001-11-17,2004-11-23,parliamentary_group_1,chamber_2001-11-17,Grupi Parlamentar i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_IbushJonuzi/image.2.jpeg,1950-01-28
mp_IlazPireva,Ilaz Pireva,Pireva Ilaz,Pireva,Ilaz,"http://www.kuvendikosoves.org/?cid=1,158,409&secid=102&legid=2",2004-11-23,2007-12-12,parliamentary_group_7,chamber_2004-11-23,Grupi Parlamentar i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_IlazPireva/image.2.jpeg,1945-11-05
mp_IlazPireva,Ilaz Pireva,Pireva Ilaz,Pireva,Ilaz,"http://www.kuvendikosoves.org/?cid=1,158,409&secid=102&legid=2",2001-11-17,2004-11-23,parliamentary_group_1,chamber_2001-11-17,Grupi Parlamentar i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_IlazPireva/image.2.jpeg,1945-11-05
mp_IlirDeda,Ilir Deda,Deda Ilir,Deda,Ilir,"http://www.kuvendikosoves.org/?cid=1,102,1040",2014-07-17,2017-05-10,parliamentary_group_56,chamber_2014-07-17,Lëvizja Vetëvendosje,http://files.parldata.eu/kv/kuvendi/people/mp_IlirDeda/image.2.jpeg,
mp_IlmiAhmeti,Ilmi Ahmeti,Ahmeti Ilmi,Ahmeti,Ilmi,"http://www.kuvendikosoves.org/?cid=1,158,514&secid=102&legid=2",2004-11-23,2007-12-12,parliamentary_group_7,chamber_2004-11-23,Grupi Parlamentar i LDK-së,,1961-09-10
mp_IlmiAhmeti,Ilmi Ahmeti,Ahmeti Ilmi,Ahmeti,Ilmi,"http://www.kuvendikosoves.org/?cid=1,158,514&secid=102&legid=2",2001-11-17,2004-11-23,parliamentary_group_1,chamber_2001-11-17,Grupi Parlamentar i LDK-së,,1961-09-10
mp_IsmajlKurteshi,Ismajl Kurteshi,Kurteshi Ismajl,Kurteshi,Ismajl,"http://www.kuvendikosoves.org/?cid=1,102,1018",2014-07-17,2017-05-10,parliamentary_group_56,chamber_2014-07-17,Lëvizja Vetëvendosje,http://files.parldata.eu/kv/kuvendi/people/mp_IsmajlKurteshi/image.4.jpeg,
mp_IsmajlKurteshi,Ismajl Kurteshi,Kurteshi Ismajl,Kurteshi,Ismajl,"http://www.kuvendikosoves.org/?cid=1,102,1018",2007-12-13,2010-11-03,parliamentary_group_25,chamber_2007-12-13,Grupi i PDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_IsmajlKurteshi/image.4.jpeg,
mp_IsmajlKurteshi,Ismajl Kurteshi,Kurteshi Ismajl,Kurteshi,Ismajl,"http://www.kuvendikosoves.org/?cid=1,102,1018",2001-11-17,2004-11-23,parliamentary_group_2,chamber_2001-11-17,Grupi Parlamentar i PDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_IsmajlKurteshi/image.4.jpeg,
mp_IsmetBeqiri,Ismet Beqiri,Beqiri Ismet,Beqiri,Ismet,"http://www.kuvendikosoves.org/?cid=1,102,1048",2014-07-17,2017-05-10,parliamentary_group_55,chamber_2014-07-17,LDK,http://files.parldata.eu/kv/kuvendi/people/mp_IsmetBeqiri/image.4.jpeg,
mp_IsmetBeqiri,Ismet Beqiri,Beqiri Ismet,Beqiri,Ismet,"http://www.kuvendikosoves.org/?cid=1,102,1048",2010-12-12,2014-05-07,parliamentary_group_44,chamber_2010-12-12,LDK,http://files.parldata.eu/kv/kuvendi/people/mp_IsmetBeqiri/image.4.jpeg,
mp_IsmetBeqiri,Ismet Beqiri,Beqiri Ismet,Beqiri,Ismet,"http://www.kuvendikosoves.org/?cid=1,102,1048",2007-12-13,2010-11-03,parliamentary_group_26,chamber_2007-12-13,Grupi i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_IsmetBeqiri/image.4.jpeg,
mp_IvanaMarkoviæ,Ivana Markoviæ,Markoviæ Ivana,Markoviæ,Ivana,"http://www.kuvendikosoves.org/?cid=1,158,346&secid=102&legid=1",2001-11-17,2004-11-23,parliamentary_group_4,chamber_2001-11-17,Grupi Parlamentar i KP-së,http://files.parldata.eu/kv/kuvendi/people/mp_IvanaMarkovi%C3%A6/image.jpeg,1978-07-19
mp_JakupKrasniqi,Jakup Krasniqi,Krasniqi Jakup,Krasniqi,Jakup,"http://www.kuvendikosoves.org/?cid=1,158,656&secid=102&legid=4",2010-12-12,2014-05-07,parliamentary_group_43,chamber_2010-12-12,PDK,http://files.parldata.eu/kv/kuvendi/people/mp_JakupKrasniqi/image.3.jpeg,
mp_JakupKrasniqi,Jakup Krasniqi,Krasniqi Jakup,Krasniqi,Jakup,"http://www.kuvendikosoves.org/?cid=1,158,656&secid=102&legid=4",2007-12-13,2010-11-03,parliamentary_group_25,chamber_2007-12-13,Grupi i PDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_JakupKrasniqi/image.3.jpeg,
mp_JakupKrasniqi,Jakup Krasniqi,Krasniqi Jakup,Krasniqi,Jakup,"http://www.kuvendikosoves.org/?cid=1,158,656&secid=102&legid=4",2004-11-23,2007-12-12,parliamentary_group_8,chamber_2004-11-23,Grupi Parlamentar i PDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_JakupKrasniqi/image.3.jpeg,
mp_JanuzKastrati,Januz Kastrati,Kastrati Januz,Kastrati,Januz,"http://www.kuvendikosoves.org/?cid=1,158,429&secid=102&legid=2",2004-11-23,2007-12-12,parliamentary_group_7,chamber_2004-11-23,Grupi Parlamentar i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_JanuzKastrati/image.jpeg,1959-10-18
mp_JasminaIvkoviæ,Jasmina ivkoviæ,ivkoviæ Jasmina,ivkoviæ,Jasmina,"http://www.kuvendikosoves.org/?cid=1,158,686&secid=102&legid=4",2010-12-12,2014-05-07,parliamentary_group_46,chamber_2010-12-12,SLS,http://files.parldata.eu/kv/kuvendi/people/mp_Jasmina%C2%8EIvkovi%C3%A6/image.jpeg,1977-10-26
mp_JasminaIvković,Jasmina ivković,ivković Jasmina,ivković,Jasmina,"http://www.kuvendikosoves.org/?cid=1,102,848",2014-07-17,2017-05-10,parliamentary_group_57,chamber_2014-07-17,Lista serbe,http://files.parldata.eu/kv/kuvendi/people/mp_Jasmina%C2%8EIvkovi%C4%87/image.jpeg,
mp_JelenaBontiæ,Jelena Bontiæ,Bontiæ Jelena,Bontiæ,Jelena,"http://www.kuvendikosoves.org/?cid=1,158,674&secid=102&legid=4",2010-12-12,2014-05-07,parliamentary_group_46,chamber_2010-12-12,SLS,http://files.parldata.eu/kv/kuvendi/people/mp_JelenaBonti%C3%A6/image.jpeg,1982-07-16
mp_JelenaBontić,Jelena Bontić,Bontić Jelena,Bontić,Jelena,"http://www.kuvendikosoves.org/?cid=1,102,854",2014-07-17,2017-05-10,parliamentary_group_57,chamber_2014-07-17,Lista serbe,http://files.parldata.eu/kv/kuvendi/people/mp_JelenaBonti%C4%87/image.jpeg,
mp_JetonSvirca,Jeton  Svirca,Svirca Jeton,Svirca,Jeton,"http://www.kuvendikosoves.org/?cid=1,158,721&secid=102&legid=4",2010-12-12,2014-05-07,parliamentary_group_42,chamber_2010-12-12,KKR,http://files.parldata.eu/kv/kuvendi/people/mp_JetonSvirca/image.jpeg,1984-12-06
mp_JustinaShirokaPula,Justina Shiroka-Pula,Shiroka-Pula Justina,Shiroka-Pula,Justina,"http://www.kuvendikosoves.org/?cid=1,158,772&secid=102&legid=4",2010-12-12,2014-05-07,parliamentary_group_43,chamber_2010-12-12,PDK,http://files.parldata.eu/kv/kuvendi/people/mp_JustinaShirokaPula/image.jpeg,
mp_JusufSutaj,Jusuf Sutaj,Sutaj Jusuf,Sutaj,Jusuf,"http://www.kuvendikosoves.org/?cid=1,158,433&secid=102&legid=2",2004-11-23,2007-12-12,parliamentary_group_7,chamber_2004-11-23,Grupi Parlamentar i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_JusufSutaj/image.2.jpeg,
mp_JusufSutaj,Jusuf Sutaj,Sutaj Jusuf,Sutaj,Jusuf,"http://www.kuvendikosoves.org/?cid=1,158,433&secid=102&legid=2",2001-11-17,2004-11-23,parliamentary_group_1,chamber_2001-11-17,Grupi Parlamentar i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_JusufSutaj/image.2.jpeg,
mp_KadriVeseli,Kadri Veseli,Veseli Kadri,Veseli,Kadri,"http://www.kuvendikosoves.org/?cid=1,102,961",2014-07-17,2017-05-10,parliamentary_group_54,chamber_2014-07-17,PDK,http://files.parldata.eu/kv/kuvendi/people/mp_KadriVeseli/image.2.jpeg,
mp_KamberKamberi,Kamber Kamberi,Kamberi Kamber,Kamberi,Kamber,"http://www.kuvendikosoves.org/?cid=1,158,432&secid=102&legid=2",2004-11-23,2007-12-12,parliamentary_group_7,chamber_2004-11-23,Grupi Parlamentar i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_KamberKamberi/image.jpeg,
mp_KaqushaJashari,Kaqusha Jashari,Jashari Kaqusha,Jashari,Kaqusha,"http://www.kuvendikosoves.org/?cid=1,158,546&secid=102&legid=3",2007-12-13,2010-11-03,parliamentary_group_25,chamber_2007-12-13,Grupi i PDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_KaqushaJashari/image.jpeg,1946-08-16
mp_KimeteBytyçi,Kimete Bytyçi,Bytyçi Kimete,Bytyçi,Kimete,"http://www.kuvendikosoves.org/?cid=1,158,798&secid=102&legid=4",2010-12-12,2014-05-07,parliamentary_group_44,chamber_2010-12-12,LDK,http://files.parldata.eu/kv/kuvendi/people/mp_KimeteByty%C3%A7i/image.jpeg,1960-08-14
mp_KolëBerisha,Kolë Berisha,Berisha Kolë,Berisha,Kolë,"http://www.kuvendikosoves.org/?cid=1,158,559&secid=102&legid=3",2007-12-13,2010-11-03,parliamentary_group_26,chamber_2007-12-13,Grupi i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_Kol%C3%ABBerisha/image.3.jpeg,
mp_KolëBerisha,Kolë Berisha,Berisha Kolë,Berisha,Kolë,"http://www.kuvendikosoves.org/?cid=1,158,559&secid=102&legid=3",2004-11-23,2007-12-12,parliamentary_group_7,chamber_2004-11-23,Grupi Parlamentar i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_Kol%C3%ABBerisha/image.3.jpeg,
mp_KolëBerisha,Kolë Berisha,Berisha Kolë,Berisha,Kolë,"http://www.kuvendikosoves.org/?cid=1,158,559&secid=102&legid=3",2001-11-17,2004-11-23,parliamentary_group_1,chamber_2001-11-17,Grupi Parlamentar i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_Kol%C3%ABBerisha/image.3.jpeg,
mp_KosaraNikolić,Kosara Nikolić,Nikolić Kosara,Nikolić,Kosara,"http://www.kuvendikosoves.org/?cid=1,158,624&secid=102&legid=3",2007-12-13,2010-11-03,parliamentary_group_32,chamber_2007-12-13,Grupi i SLS-së,http://files.parldata.eu/kv/kuvendi/people/mp_KosaraNikoli%C4%87/image.jpeg,1947-12-29
mp_KujtımPaqaku,Kujtım Paqaku,Paqaku Kujtım,Paqaku,Kujtım,"http://www.kuvendikosoves.org/?cid=1,102,871",2014-07-17,2017-05-10,parliamentary_group_58,chamber_2014-07-17,6+,http://files.parldata.eu/kv/kuvendi/people/mp_Kujt%C4%B1mPaqaku/image.jpeg,
mp_KurtanKajtazi,Kurtan Kajtazi,Kajtazi Kurtan,Kajtazi,Kurtan,"http://www.kuvendikosoves.org/?cid=1,158,773&secid=102&legid=4",2010-12-12,2014-05-07,parliamentary_group_43,chamber_2010-12-12,PDK,http://files.parldata.eu/kv/kuvendi/people/mp_KurtanKajtazi/image.jpeg,
mp_KymeteBajraktari,Kymete Bajraktari,Bajraktari Kymete,Bajraktari,Kymete,"http://www.kuvendikosoves.org/?cid=1,158,776&secid=102&legid=4",2010-12-12,2014-05-07,parliamentary_group_45,chamber_2010-12-12,AAK,http://files.parldata.eu/kv/kuvendi/people/mp_KymeteBajraktari/image.jpeg,
mp_LabinotëDemiMurtezi,Labinotë Demi-Murtezi,Demi-Murtezi Labinotë,Demi-Murtezi,Labinotë,"http://www.kuvendikosoves.org/?cid=1,102,902",2014-07-17,2017-05-10,parliamentary_group_54,chamber_2014-07-17,PDK,http://files.parldata.eu/kv/kuvendi/people/mp_Labinot%C3%ABDemiMurtezi/image.jpeg,
mp_LahiBrahimaj,Lahi Brahimaj,Brahimaj Lahi,Brahimaj,Lahi,"http://www.kuvendikosoves.org/?cid=1,102,849",2014-07-17,2017-05-10,parliamentary_group_60,chamber_2014-07-17,AAK,http://files.parldata.eu/kv/kuvendi/people/mp_LahiBrahimaj/image.jpeg,
mp_LatifGashi,Latif Gashi,Gashi Latif,Gashi,Latif,"http://www.kuvendikosoves.org/?cid=1,102,903",2014-07-17,2017-05-10,parliamentary_group_54,chamber_2014-07-17,PDK,http://files.parldata.eu/kv/kuvendi/people/mp_LatifGashi/image.2.jpeg,
mp_LatifGashi,Latif Gashi,Gashi Latif,Gashi,Latif,"http://www.kuvendikosoves.org/?cid=1,102,903",2010-12-12,2014-05-07,parliamentary_group_43,chamber_2010-12-12,PDK,http://files.parldata.eu/kv/kuvendi/people/mp_LatifGashi/image.2.jpeg,
mp_LirakÇelaj,Lirak Çelaj,Çelaj Lirak,Çelaj,Lirak,"http://www.kuvendikosoves.org/?cid=1,158,274&secid=102&legid=1",2001-11-17,2004-11-23,parliamentary_group_2,chamber_2001-11-17,Grupi Parlamentar i PDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_Lirak%C3%87elaj/image.jpeg,1973-03-26
mp_LirijeKajtazi,Lirije Kajtazi,Kajtazi Lirije,Kajtazi,Lirije,"http://www.kuvendikosoves.org/?cid=1,102,1053",2014-07-17,2017-05-10,parliamentary_group_55,chamber_2014-07-17,LDK,http://files.parldata.eu/kv/kuvendi/people/mp_LirijeKajtazi/image.3.jpeg,
mp_LirijeKajtazi,Lirije Kajtazi,Kajtazi Lirije,Kajtazi,Lirije,"http://www.kuvendikosoves.org/?cid=1,102,1053",2010-12-12,2014-05-07,parliamentary_group_44,chamber_2010-12-12,LDK,http://files.parldata.eu/kv/kuvendi/people/mp_LirijeKajtazi/image.3.jpeg,
mp_LjiljanaKeniæ,Ljiljana Keniæ,Keniæ Ljiljana,Keniæ,Ljiljana,"http://www.kuvendikosoves.org/?cid=1,158,335&secid=102&legid=1",2001-11-17,2004-11-23,parliamentary_group_4,chamber_2001-11-17,Grupi Parlamentar i KP-së,http://files.parldata.eu/kv/kuvendi/people/mp_LjiljanaKeni%C3%A6/image.jpeg,1964-02-24
mp_LjubomirStanojkoviæ,Ljubomir Stanojkoviæ,Stanojkoviæ Ljubomir,Stanojkoviæ,Ljubomir,"http://www.kuvendikosoves.org/?cid=1,158,348&secid=102&legid=1",2001-11-17,2004-11-23,parliamentary_group_4,chamber_2001-11-17,Grupi Parlamentar i KP-së,http://files.parldata.eu/kv/kuvendi/people/mp_LjubomirStanojkovi%C3%A6/image.jpeg,1962-01-17
mp_LuljetaShehu,Luljeta Shehu,Shehu Luljeta,Shehu,Luljeta,"http://www.kuvendikosoves.org/?cid=1,158,573&secid=102&legid=3",2007-12-13,2010-11-03,parliamentary_group_26,chamber_2007-12-13,Grupi i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_LuljetaShehu/image.jpeg,
mp_LuljetaVeselajGutaj,Luljeta Veselaj - Gutaj,Veselaj-Gutaj Luljeta,Veselaj-Gutaj,Luljeta,"http://www.kuvendikosoves.org/?cid=1,102,997",2014-07-17,2017-05-10,parliamentary_group_54,chamber_2014-07-17,PDK,http://files.parldata.eu/kv/kuvendi/people/mp_LuljetaVeselajGutaj/image.2.jpeg,
mp_LulzimZeneli,Lulzim Zeneli,Zeneli Lulzim,Zeneli,Lulzim,"http://www.kuvendikosoves.org/?cid=1,158,597&secid=102&legid=3",2007-12-13,2010-11-03,parliamentary_group_28,chamber_2007-12-13,Grupi i LDD-së,http://files.parldata.eu/kv/kuvendi/people/mp_LulzimZeneli/image.3.jpeg,
mp_LulzimZeneli,Lulzim Zeneli,Zeneli Lulzim,Zeneli,Lulzim,"http://www.kuvendikosoves.org/?cid=1,158,597&secid=102&legid=3",2004-11-23,2007-12-12,parliamentary_group_24,chamber_2004-11-23,Grupi Parlamentar i LDD-së,http://files.parldata.eu/kv/kuvendi/people/mp_LulzimZeneli/image.3.jpeg,
mp_LulzimZeneli,Lulzim Zeneli,Zeneli Lulzim,Zeneli,Lulzim,"http://www.kuvendikosoves.org/?cid=1,158,597&secid=102&legid=3",2001-11-17,2004-11-23,parliamentary_group_1,chamber_2001-11-17,Grupi Parlamentar i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_LulzimZeneli/image.3.jpeg,
mp_LumnieHyseni,Lumnie Hyseni,Hyseni Lumnie,Hyseni,Lumnie,"http://www.kuvendikosoves.org/?cid=1,158,431&secid=102&legid=2",2004-11-23,2007-12-12,parliamentary_group_7,chamber_2004-11-23,Grupi Parlamentar i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_LumnieHyseni/image.jpeg,1964-08-29
mp_LumnijeMorina,Lumnije Morina,Morina Lumnije,Morina,Lumnije,"http://www.kuvendikosoves.org/?cid=1,158,684&secid=102&legid=4",2010-12-12,2014-05-07,parliamentary_group_40,chamber_2010-12-12,Grupi i Vetëvendosjes,http://files.parldata.eu/kv/kuvendi/people/mp_LumnijeMorina/image.jpeg,1963-11-09
mp_LutfiHaziri,Lutfi Haziri,Haziri Lutfi,Haziri,Lutfi,"http://www.kuvendikosoves.org/?cid=1,158,557&secid=102&legid=3",2007-12-13,2010-11-03,parliamentary_group_26,chamber_2007-12-13,Grupi i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_LutfiHaziri/image.jpeg,
mp_LutfiZharku,Lutfi Zharku,Zharku Lutfi,Zharku,Lutfi,"http://www.kuvendikosoves.org/?cid=1,102,1042",2010-12-12,2014-05-07,parliamentary_group_44,chamber_2010-12-12,LDK,http://files.parldata.eu/kv/kuvendi/people/mp_LutfiZharku/image.3.jpeg,
mp_LutfiZharku,Lutfi Zharku,Zharku Lutfi,Zharku,Lutfi,"http://www.kuvendikosoves.org/?cid=1,102,1042",2007-12-13,2010-11-03,parliamentary_group_26,chamber_2007-12-13,Grupi i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_LutfiZharku/image.3.jpeg,
mp_LutfiZharku,Lutfi Zharku,Zharku Lutfi,Zharku,Lutfi,"http://www.kuvendikosoves.org/?cid=1,102,1042",2004-11-23,2007-12-12,parliamentary_group_7,chamber_2004-11-23,Grupi Parlamentar i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_LutfiZharku/image.3.jpeg,
mp_MahirYağcılar,Mahir Yağcılar,Yağcılar Mahir,Yağcılar,Mahir,"http://www.kuvendikosoves.org/?cid=1,158,613&secid=102&legid=3",2007-12-13,2010-11-03,parliamentary_group_30,chamber_2007-12-13,Grupi 7+,http://files.parldata.eu/kv/kuvendi/people/mp_MahirYa%C4%9Fc%C4%B1lar/image.3.jpeg,
mp_MahirYağcılar,Mahir Yağcılar,Yağcılar Mahir,Yağcılar,Mahir,"http://www.kuvendikosoves.org/?cid=1,158,613&secid=102&legid=3",2004-11-23,2007-12-12,parliamentary_group_12,chamber_2004-11-23,Grupi Parlamentar GP 6+,http://files.parldata.eu/kv/kuvendi/people/mp_MahirYa%C4%9Fc%C4%B1lar/image.3.jpeg,
mp_MahirYağcılar,Mahir Yağcılar,Yağcılar Mahir,Yağcılar,Mahir,"http://www.kuvendikosoves.org/?cid=1,158,613&secid=102&legid=3",2001-11-17,2004-11-23,parliamentary_group_5,chamber_2001-11-17,Grupi Parlamentar 'Komunitetet tjera',http://files.parldata.eu/kv/kuvendi/people/mp_MahirYa%C4%9Fc%C4%B1lar/image.3.jpeg,
mp_MahmutBakalli,Mahmut Bakalli,Bakalli Mahmut,Bakalli,Mahmut,"http://www.kuvendikosoves.org/?cid=1,158,357&secid=102&legid=1",2001-11-17,2004-11-23,parliamentary_group_3,chamber_2001-11-17,Grupi Parlamentar i AAK-së,http://files.parldata.eu/kv/kuvendi/people/mp_MahmutBakalli/image.jpeg,1936-01-19
mp_MargaritaKadriu,Margarita Kadriu,Kadriu Margarita,Kadriu,Margarita,"http://www.kuvendikosoves.org/?cid=1,102,905",2014-07-17,2017-05-10,parliamentary_group_61,chamber_2014-07-17,Pa Grup,http://files.parldata.eu/kv/kuvendi/people/mp_MargaritaKadriu/image.jpeg,
mp_MarkKrasniqi,Mark Krasniqi,Krasniqi Mark,Krasniqi,Mark,"http://www.kuvendikosoves.org/?cid=1,158,593&secid=102&legid=3",2007-12-13,2010-11-03,parliamentary_group_28,chamber_2007-12-13,Grupi i LDD-së,http://files.parldata.eu/kv/kuvendi/people/mp_MarkKrasniqi/image.3.jpeg,
mp_MarkKrasniqi,Mark Krasniqi,Krasniqi Mark,Krasniqi,Mark,"http://www.kuvendikosoves.org/?cid=1,158,593&secid=102&legid=3",2004-11-23,2007-12-12,parliamentary_group_7,chamber_2004-11-23,Grupi Parlamentar i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_MarkKrasniqi/image.3.jpeg,
mp_MarkKrasniqi,Mark Krasniqi,Krasniqi Mark,Krasniqi,Mark,"http://www.kuvendikosoves.org/?cid=1,158,593&secid=102&legid=3",2001-11-17,2004-11-23,parliamentary_group_1,chamber_2001-11-17,Grupi Parlamentar i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_MarkKrasniqi/image.3.jpeg,
mp_MazllomKumnova,Mazllom Kumnova,Kumnova Mazllom,Kumnova,Mazllom,"http://www.kuvendikosoves.org/?cid=1,158,507&secid=102&legid=2",2004-11-23,2007-12-12,parliamentary_group_9,chamber_2004-11-23,Grupi Parlamentar i AAK-së,,1946-03-17
mp_MehdiBardhi,Mehdi Bardhi,Bardhi Mehdi,Bardhi,Mehdi,"http://www.kuvendikosoves.org/?cid=1,158,158&secid=102&legid=1",2001-11-17,2004-11-23,parliamentary_group_1,chamber_2001-11-17,Grupi Parlamentar i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_MehdiBardhi/image.jpeg,1943-11-03
mp_MehmetNeziri,Mehmet Neziri,Neziri Mehmet,Neziri,Mehmet,"http://www.kuvendikosoves.org/?cid=1,158,148&secid=102&legid=1",2001-11-17,2004-11-23,parliamentary_group_1,chamber_2001-11-17,Grupi Parlamentar i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_MehmetNeziri/image.jpeg,1952-10-21
mp_MelihateTërmkolli,Melihate Tërmkolli,Tërmkolli Melihate,Tërmkolli,Melihate,"http://www.kuvendikosoves.org/?cid=1,102,852",2014-07-17,2017-05-10,parliamentary_group_60,chamber_2014-07-17,AAK,http://files.parldata.eu/kv/kuvendi/people/mp_MelihateT%C3%ABrmkolli/image.4.jpeg,
mp_MelihateTërmkolli,Melihate Tërmkolli,Tërmkolli Melihate,Tërmkolli,Melihate,"http://www.kuvendikosoves.org/?cid=1,102,852",2007-12-13,2010-11-03,parliamentary_group_29,chamber_2007-12-13,Grupi i AAK-së,http://files.parldata.eu/kv/kuvendi/people/mp_MelihateT%C3%ABrmkolli/image.4.jpeg,
mp_MelihateTërmkolli,Melihate Tërmkolli,Tërmkolli Melihate,Tërmkolli,Melihate,"http://www.kuvendikosoves.org/?cid=1,102,852",2004-11-23,2007-12-12,parliamentary_group_7,chamber_2004-11-23,Grupi Parlamentar i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_MelihateT%C3%ABrmkolli/image.4.jpeg,
