id,honorific_prefix,name,email,image,identifier__peoples_assembly
matshidiso-melina-gomba,"",Matshidiso Melina Gomba,"",https://www.pa.org.za/static/images/person-210x210.jpg,13271
matsie-angelina-motshekga,Mrs,Angie Motshekga,mabua.s@dbe.gov.za,https://www.pa.org.za/media_root/cache/d8/d0/d8d0eea8fa94e961aec40dc48541add1.jpg,821
matsie-angelina-motshekga,Mrs,Angie Motshekga,mabua.s@dbe.gov.za,https://www.pa.org.za/media_root/cache/d8/d0/d8d0eea8fa94e961aec40dc48541add1.jpg,821
max-vuyisile-sisulu,Mr,Max Vuyisile Sisulu,speaker@parliament.gov.za,https://www.pa.org.za/media_root/cache/ec/30/ec304d105c9b9a5ac455f37a1766ab6c.jpg,934
mbangiseni-david-mahlobo,Mr,David Mahlobo,dmahlobo@webmail.co.za,https://www.pa.org.za/media_root/cache/ce/3b/ce3b9a8e21f7ac56132c76111efa0367.jpg,4185
mbangiseni-david-mahlobo,Mr,David Mahlobo,dmahlobo@webmail.co.za,https://www.pa.org.za/media_root/cache/ce/3b/ce3b9a8e21f7ac56132c76111efa0367.jpg,4185
mbulelo-richmond-bara,"",Mbulelo Richmond Bara,mbulelo.bara@gmail.com,https://www.pa.org.za/media_root/cache/47/79/47795b1663d456f38d79ca477815ac9f.jpg,6299
mbuyiseni-quintin-ndlozi,Dr,Mbuyiseni Quintin Ndlozi,communications@effonline.org ; mbuyiseni@gmail.com,https://www.pa.org.za/media_root/cache/98/aa/98aa2058b547080816773f695d8f9d10.jpg,6681
mbuyiseni-quintin-ndlozi,Dr,Mbuyiseni Quintin Ndlozi,communications@effonline.org ; mbuyiseni@gmail.com,https://www.pa.org.za/media_root/cache/98/aa/98aa2058b547080816773f695d8f9d10.jpg,6681
mcebisi-jonas,Mr,Mcebisi Jonas,andiswa.kamba@deaet.ecape.gov.za,https://www.pa.org.za/media_root/cache/be/c2/bec244b3383d04f080eaedd02da388ce.jpg,1459
mcebisi-skwatsha,Mr,Mcebisi Skwatsha,Zukiswa.Khalala@drdlr.gov.za,https://www.pa.org.za/media_root/cache/0f/7f/0f7fbaac3ed5b17b368936a62b7d59dc.jpg,1460
mcebisi-skwatsha,Mr,Mcebisi Skwatsha,Zukiswa.Khalala@drdlr.gov.za,https://www.pa.org.za/media_root/cache/0f/7f/0f7fbaac3ed5b17b368936a62b7d59dc.jpg,1460
mduduzi-comfort-manana,Mr,Mduduzi Manana,"",https://www.pa.org.za/media_root/cache/ec/1a/ec1ab062136b402746c03fdefd74dd68.jpg,736
mergan-chetty,Mr,Mergan Chetty,mkctaj@hotmail.com,https://www.pa.org.za/media_root/cache/77/0e/770ea54f55d41b957d14ae8d9777418c.jpg,6282
mervyn-alexander-dirks,Mr,Mervyn Alexander Dirks,mdirks@parliament.gov.za,https://www.pa.org.za/media_root/cache/4e/e5/4ee57e5213df33eab3848cd61ae7c327.jpg,4294
mervyn-alexander-dirks,Mr,Mervyn Alexander Dirks,mdirks@parliament.gov.za,https://www.pa.org.za/media_root/cache/4e/e5/4ee57e5213df33eab3848cd61ae7c327.jpg,4294
mfana-robert-mashego,"",Mfana Robert Mashego,"",https://www.pa.org.za/static/images/person-210x210.jpg,13270
mgcini-tshwaku,"",Mgcini Tshwaku,mtshwaku@yahoo.com,https://www.pa.org.za/media_root/cache/05/15/05159721a2ac50ccd35c64b991502ebf.jpg,7069
mgcini-tshwaku,"",Mgcini Tshwaku,mtshwaku@yahoo.com,https://www.pa.org.za/media_root/cache/05/15/05159721a2ac50ccd35c64b991502ebf.jpg,7069
michael-bagraim,Mr,Michael Bagraim,bagm@iafrica.com ; michael@bagraims.co.za,https://www.pa.org.za/media_root/cache/dc/49/dc49c8a0990de9b253fa3f3a313b69fb.jpg,6224
michael-bagraim,Mr,Michael Bagraim,bagm@iafrica.com ; michael@bagraims.co.za,https://www.pa.org.za/media_root/cache/dc/49/dc49c8a0990de9b253fa3f3a313b69fb.jpg,6224
michael-john-cardo,Dr,Michael John Cardo,mikecardo@yahoo.com,https://www.pa.org.za/media_root/cache/59/f8/59f854ad95faebb336d683862c8105e4.jpg,6204
michael-john-cardo,Dr,Michael John Cardo,mikecardo@yahoo.com,https://www.pa.org.za/media_root/cache/59/f8/59f854ad95faebb336d683862c8105e4.jpg,6204
michael-malisa-tshishonga,Mr,Michael Malisa Tshishonga,mtshishonga@parliament.gov.za,https://www.pa.org.za/media_root/cache/22/30/22300b53c2ec9c61f5d4eb6cfe79aac8.jpg,5226
michael-stephen-shackleton,"",Michael Stephen Shackleton,mikeshack.law@gmail.com,https://www.pa.org.za/media_root/cache/1a/6e/1a6e6011a4fb7143e4adf991a993afce.jpg,6476
michael-waters,Mr,Michael Waters,mwaters@parliament.gov.za ; mwaters@democratic-alliance.co.za,https://www.pa.org.za/media_root/cache/93/80/9380d6749fb0ee1aaacc4414c04c98c9.jpg,998
michael-waters,Mr,Michael Waters,mwaters@parliament.gov.za ; mwaters@democratic-alliance.co.za,https://www.pa.org.za/media_root/cache/93/80/9380d6749fb0ee1aaacc4414c04c98c9.jpg,998
michele-odette-clarke,"",Michéle Clarke,michelec@da.org.za,https://www.pa.org.za/static/images/person-210x210.jpg,6473
mikateko-golden-mahlaule,"",Mikateko Golden Mahlaule,"",https://www.pa.org.za/static/images/person-210x210.jpg,10277
mildred-nelisiwe-oliphant,Ms,Mildred Oliphant,"",https://www.pa.org.za/media_root/cache/0a/e1/0ae16b8e6128ec31f64f9470f515245c.jpg,880
mildred-nelisiwe-oliphant,Ms,Mildred Oliphant,"",https://www.pa.org.za/media_root/cache/0a/e1/0ae16b8e6128ec31f64f9470f515245c.jpg,880
millicent-ntombizodwa-sibongile-manana,Ms,Millicent Ntombizodwa Sibongile Manana,mmanana@parliament.gov.za,https://www.pa.org.za/media_root/cache/d8/e7/d8e7852c1cb7ba67b65f267533cefa47.jpg,4193
mimmy-martha-gondwe,"",Mimmy Martha Gondwe,"",https://www.pa.org.za/static/images/person-210x210.jpg,11121
mirriam-thenjiwe-kibi,"",Mirriam Thenjiwe Kibi,"",https://www.pa.org.za/static/images/person-210x210.jpg,14782
mkhacani-joseph-maswanganyi,"",Mkhacani Joseph Maswanganyi,mmaswanganyi@parliament.gov.za,https://www.pa.org.za/media_root/cache/9e/c7/9ec78f1111ce50ef6a682ccdbff94d70.jpg,4493
mkhacani-joseph-maswanganyi,"",Mkhacani Joseph Maswanganyi,mmaswanganyi@parliament.gov.za,https://www.pa.org.za/media_root/cache/9e/c7/9ec78f1111ce50ef6a682ccdbff94d70.jpg,4493
mkhuleko-hlengwa,Mr,Mkhuleko Hlengwa,hlengwamm@ifp.org.za,https://www.pa.org.za/media_root/cache/dd/b4/ddb401b58b6811c3a9d042e349b2ab1a.jpg,657
mkhuleko-hlengwa,Mr,Mkhuleko Hlengwa,hlengwamm@ifp.org.za,https://www.pa.org.za/media_root/cache/dd/b4/ddb401b58b6811c3a9d042e349b2ab1a.jpg,657
mlungisi-johnson,Mr,Lulu Johnson,mjohnson@parliament.gov.za,https://www.pa.org.za/media_root/cache/10/a5/10a51b11ce7cdf8b0e7d8c5a49d8e794.jpg,668
mm-ntuli,"",Makhoni Maria Ntuli,"",https://www.pa.org.za/static/images/person-210x210.jpg,1917
mmabatho-olive-mokause,"",Mmabatho Olive Mokause,mmokause@parliament.gov.za ; mmokausem@gmail.com,https://www.pa.org.za/media_root/cache/ef/f1/eff19be867af5bc523532d327e4f2ff7.jpg,6694
mmabatho-olive-mokause,"",Mmabatho Olive Mokause,mmokause@parliament.gov.za ; mmokausem@gmail.com,https://www.pa.org.za/media_root/cache/ef/f1/eff19be867af5bc523532d327e4f2ff7.jpg,6694
mmamoloko-tryphosa-kubayi,Ms,Mmamoloko Tryphosa Kubayi-Ngubane,"",https://www.pa.org.za/media_root/cache/ea/d6/ead6218e22adf99a20b509b8d33531db.jpg,689
mmamoloko-tryphosa-kubayi,Ms,Mmamoloko Tryphosa Kubayi-Ngubane,"",https://www.pa.org.za/media_root/cache/ea/d6/ead6218e22adf99a20b509b8d33531db.jpg,689
mmatlala-grace-boroto,Ms,Mmatlala Grace Boroto,mboroto@parliament.gov.za,https://www.pa.org.za/media_root/cache/63/08/63085b83cc96e948ddbbc2f1fce709b9.jpg,1022
mmatlala-grace-boroto,Ms,Mmatlala Grace Boroto,mboroto@parliament.gov.za,https://www.pa.org.za/media_root/cache/63/08/63085b83cc96e948ddbbc2f1fce709b9.jpg,1022
mmoba-solomon-seshoka,Mr,Solly Malatsi,mmalatsi@parliament.gov.za ; malatsi.solly@gmail.com,https://www.pa.org.za/media_root/cache/0b/09/0b0942d7d9ae7dd438954e84ffa200be.jpg,6197
mmoba-solomon-seshoka,Mr,Solly Malatsi,mmalatsi@parliament.gov.za ; malatsi.solly@gmail.com,https://www.pa.org.za/media_root/cache/0b/09/0b0942d7d9ae7dd438954e84ffa200be.jpg,6197
mmusi-aloysias-maimane,Mr,Mmusi Aloysias Maimane,leader@da.org.za,https://www.pa.org.za/media_root/cache/bd/04/bd04653a0b2696b8405731b476408f6b.jpg,6349
mmusi-aloysias-maimane,Mr,Mmusi Aloysias Maimane,leader@da.org.za,https://www.pa.org.za/media_root/cache/bd/04/bd04653a0b2696b8405731b476408f6b.jpg,6349
mncedisi-lutando-wellington-filtane,Mr,Mncedisi Lutando Wellington Filtane,"",https://www.pa.org.za/media_root/cache/f1/7c/f17c43dac8296ec56449b3ad74ff4a5b.jpg,9076
mncedisi-nontsele,"",Mncedisi Nontsele,"",https://www.pa.org.za/static/images/person-210x210.jpg,12700
mnyamezeli-shedrack-booi,Mr,Mnyamezeli Shedrack Booi,mbooi@parliament.gov.za,https://www.pa.org.za/media_root/cache/b7/8e/b78e70dae6890cfd2954ea345d6dee41.jpg,563
mogamad-ganief-ebrahim-hendricks,"",Mogamad Ganief Ebrahim Hendricks,"",https://www.pa.org.za/static/images/person-210x210.jpg,5491
mogamad-nazier-paulsen,Mr,Mogamad Nazier Paulsen,umcedi@gmail.com,https://www.pa.org.za/media_root/cache/f2/8a/f28a39d6401a3fa126e25de20d5fb357.jpg,7006
mogamad-nazier-paulsen,Mr,Mogamad Nazier Paulsen,umcedi@gmail.com,https://www.pa.org.za/media_root/cache/f2/8a/f28a39d6401a3fa126e25de20d5fb357.jpg,7006
mogotle-friddah-nkadimeng,Ms,Mogotle Friddah Nkadimeng,mnkadimeng@parliament.gov.za,https://www.pa.org.za/media_root/cache/1e/db/1edb6a1dab99e2d2b7669b50dde3fa9b.jpg,4323
mohamed-enver-surty,Mr,Enver Surty,kgari.i@dbe.gov.za,https://www.pa.org.za/media_root/cache/c8/86/c886e33b89f9c4ca2cdab090e824fe59.jpg,962
mohammed-haniff-hoosen,Mr,Mohammed Haniff Hoosen,haniffh1477@gmail.com,https://www.pa.org.za/media_root/cache/2e/6b/2e6b7f32a66bbc7ed034c58ea3f06edd.jpg,661
mohammed-haniff-hoosen,Mr,Mohammed Haniff Hoosen,haniffh1477@gmail.com,https://www.pa.org.za/media_root/cache/2e/6b/2e6b7f32a66bbc7ed034c58ea3f06edd.jpg,661
mohatla-alfred-tseki,"",Alfred Tseki,"",https://www.pa.org.za/static/images/person-210x210.jpg,4426
mohlopi-phillemon-mapulane,Mr,Mohlopi Philemon Mapulane,pmapulane@parliament.gov.za ; mapulanep@vodamail.com,https://www.pa.org.za/media_root/cache/d3/43/d3438c38c1dad24474e7c259f2f211b9.jpg,4327
mohlopi-phillemon-mapulane,Mr,Mohlopi Philemon Mapulane,pmapulane@parliament.gov.za ; mapulanep@vodamail.com,https://www.pa.org.za/media_root/cache/d3/43/d3438c38c1dad24474e7c259f2f211b9.jpg,4327
mokone-collen-maine,"",Mokone Collen Maine,"",https://www.pa.org.za/static/images/person-210x210.jpg,4551
molapi-andries-plouamma,Mr,Molapi Andries Plouamma,mplouamma@parliament.gov.za,https://www.pa.org.za/media_root/cache/f4/45/f445d8a90835a8f2d9b5df0bb61b21ce.jpg,5225
moleboheng-modise,"",Moleboheng Modise,"",https://www.pa.org.za/static/images/person-210x210.jpg,10272
moloko-stanford-armour-maila,Mr,Moloko Stanford Armour Maila,mmaila@parliament.gov.za ; stanmaila@gmail.com,https://www.pa.org.za/media_root/cache/d1/9c/d19c90513686bfc6f580f71ea2565714.jpg,4308
monwabisi-bevan-goqwana,Dr,Monwabisi Bevan Goqwana,mgoqwana@parliament.gov.za,https://www.pa.org.za/media_root/cache/e7/44/e7448bac27d45f06e8400e37e3d8baca.jpg,645
mosa-steve-chabane,"",Mosa Steve Chabane,"",https://www.pa.org.za/static/images/person-210x210.jpg,14183
mosebenzi-joseph-zwane,"",Mosebenzi Joseph Zwane,mzwane@parliament.gov.za,https://www.pa.org.za/media_root/cache/6a/6e/6a6e2415704077668324901c2ef0445a.jpg,4395
mosebenzi-joseph-zwane,"",Mosebenzi Joseph Zwane,mzwane@parliament.gov.za,https://www.pa.org.za/media_root/cache/6a/6e/6a6e2415704077668324901c2ef0445a.jpg,4395
moses-sipho-mbatha,Mr,Moses Sipho Mbatha,mmbatha@parliament.gov.za ; siphombatha43@gmail.com,https://www.pa.org.za/media_root/cache/fe/ce/fece2ae97d445dbd48823c09f6e62459.jpg,6689
moses-siphosezwe-amos-masango,Mr,Moses Siphosezwe Amos Masango,msamasango@parliament.gov.za,https://www.pa.org.za/media_root/cache/61/7d/617d838c413557733644244acb853a15.jpg,4191
mosie-antony-cele,Mr,Mosie Antony Cele,mcele@parliament.gov.za,https://www.pa.org.za/media_root/cache/eb/bc/ebbce1c4ab8c69be20c2ac9e4f7de4f8.jpg,575
mosiuoa-gerard-patrick-lekota,Mr,Mosiuoa Lekota,mlekota@parliament.gov.za ; tmosia@gmail.com,https://www.pa.org.za/media_root/cache/2a/c6/2ac656dca5c09240005718173ecda857.jpg,695
mosiuoa-gerard-patrick-lekota,Mr,Mosiuoa Lekota,mlekota@parliament.gov.za ; tmosia@gmail.com,https://www.pa.org.za/media_root/cache/2a/c6/2ac656dca5c09240005718173ecda857.jpg,695
mothusi-kenneth-montwedi,"",Mothusi Kenneth Montwedi,"",https://www.pa.org.za/static/images/person-210x210.jpg,11294
motswaledi-hezekiel-matlala,Mr,Motswaledi Hezekiel Matlala,mmatlala@parliament.gov.za,https://www.pa.org.za/media_root/cache/0a/38/0a38e99c79d14e308a032a32aa1395b8.jpg,4309
mpho-parks-franklyn-tau,"",Parks Tau,"",https://www.pa.org.za/media_root/cache/d8/a9/d8a9db04bb9a8a6f929c5f8da56fad4f.jpg,15791
mponeng-winston-rabotapi,Mr,Mponeng Winston Rabotapi,wrabotapi@gmail.com,https://www.pa.org.za/media_root/cache/c0/18/c018f3b08cde4edf29c7ec9d99ac31b9.jpg,898
mr-masondo-david,"",David Masondo,"",https://www.pa.org.za/media_root/cache/f2/9e/f29e318b3e9653a23ce098319b6b082e.jpg,1483
ms-letsatsi-duba-db,Ms,Dipuo Bertha Letsatsi-Duba,"",https://www.pa.org.za/media_root/cache/27/c8/27c870435537f71dbea783c9d5849f54.jpg,1502
ms-letsatsi-duba-db,Ms,Dipuo Bertha Letsatsi-Duba,"",https://www.pa.org.za/media_root/cache/27/c8/27c870435537f71dbea783c9d5849f54.jpg,1502
ms-lubengo-lourane-marubini,"",Marubini Lourane Lubengo,MALEKAK@limpopoleg.gov.za,https://www.pa.org.za/static/images/person-210x210.jpg,1503
ms-mahlo-nhlagonwe-patricia,"",Nhlagongwe Patricia Mahlo,mahlonp@cdm.org.za,https://www.pa.org.za/static/images/person-210x210.jpg,1504
ms-maluleke-boitumelo-joyce,"",Boitumelo Joyce Maluleke,bmaluleke@parliament.gov.za,https://www.pa.org.za/media_root/cache/0f/79/0f799946766e3c8b8f370880ad38ea73.jpg,1506
ms-maluleke-boitumelo-joyce,"",Boitumelo Joyce Maluleke,bmaluleke@parliament.gov.za,https://www.pa.org.za/media_root/cache/0f/79/0f799946766e3c8b8f370880ad38ea73.jpg,1506
ms-ramadwa-matodzi-mirriam,"",Matodzi Mirriam Ramadwa,MALEKAK@limpopoleg.gov.za,https://www.pa.org.za/media_root/cache/b5/d9/b5d9fbcec0e1697402ed504384f79d22.jpg,1518
ms-semenya-machwene-rosinah,Ms,Machwene Rosina Semenya,msemenya@parliament.gov.za,https://www.pa.org.za/media_root/cache/3f/58/3f58254ef3a3b555728956949d1fcbdd.jpg,1520
ms-semenya-machwene-rosinah,Ms,Machwene Rosina Semenya,msemenya@parliament.gov.za,https://www.pa.org.za/media_root/cache/3f/58/3f58254ef3a3b555728956949d1fcbdd.jpg,1520
mthokozisi-nkululeko-nxumalo,"",Mthokozisi Nkululeko Nxumalo,"",https://www.pa.org.za/static/images/person-210x210.jpg,14029
mtikeni-patrick-sibande,Mr,Mtikeni Patrick Sibande,psibande@parliament.gov.za,https://www.pa.org.za/media_root/cache/26/0e/260ec6dc6a5249baed9b6047cf135ec4.jpg,1066
mxolisa-simon-sokatsha,"",Mxolisa Simon Sokatsha,"",https://www.pa.org.za/media_root/cache/ea/94/ea944c5dce2895ae3e1acc69d873e3fd.jpg,4572
mzameni-richard-mdakane,Mr,Mzameni Richard Mdakane,mmdakane@parliament.gov.za,https://www.pa.org.za/media_root/cache/e6/18/e61886bea29e5e337ab0f6adc1126866.jpg,777
mzingisi-marshall-dlamini,Mr,Marshall Mzingisi Dlamini,marshalldlamini40@yahoo.com,https://www.pa.org.za/media_root/cache/fc/0e/fc0ee75459c862b5770597945f213a4c.jpg,9619
mzingisi-marshall-dlamini,Mr,Marshall Mzingisi Dlamini,marshalldlamini40@yahoo.com,https://www.pa.org.za/media_root/cache/fc/0e/fc0ee75459c862b5770597945f213a4c.jpg,9619
mziwamadoda-uppington-kalako,Mr,Mziwamadoda Uppington Kalako,mkalako@parliament.gov.za ; irene.lerumo@mweb.co.za,https://www.pa.org.za/media_root/cache/d7/75/d775931a7c543689a51662b7b222caac.jpg,4339
mzwandile-collen-masina,Mr,Mzwandile Masina,wongamasina@gmail.com,https://www.pa.org.za/media_root/cache/fc/bf/fcbf8c27c1567ae42ce74f307377e08c.jpg,4197
mzwanele-nyhontso,"",Mzwanele Nyhontso,"",https://www.pa.org.za/static/images/person-210x210.jpg,12023
naledi-nokukhanya-chirwa,"",Naledi Nokukhanya Chirwa,"",https://www.pa.org.za/static/images/person-210x210.jpg,11295
narend-singh,Mr,Narend Singh,nsingh@parliament.gov.za,https://www.pa.org.za/media_root/cache/40/2a/402a2db86e543f65b1c888fac485166b.jpg,933
narend-singh,Mr,Narend Singh,nsingh@parliament.gov.za,https://www.pa.org.za/media_root/cache/40/2a/402a2db86e543f65b1c888fac485166b.jpg,933
natasha-wendy-anita-michael,Ms,Natasha Wendy Anita Mazzone,Natasham@da.org.za,https://www.pa.org.za/media_root/cache/fe/c4/fec46616e4a2e6b0215041cb93fe3678.jpg,785
natasha-wendy-anita-michael,Ms,Natasha Wendy Anita Mazzone,Natasham@da.org.za,https://www.pa.org.za/media_root/cache/fe/c4/fec46616e4a2e6b0215041cb93fe3678.jpg,785
nazley-khan-sharif,"",Nazley Khan Sharif,nazleykhan@gmail.com,https://www.pa.org.za/static/images/person-210x210.jpg,11140
nceba-ephraim-hinana,Mr,Nceba Ephraim Hinana,nhinana@wcpp.gov.za,https://www.pa.org.za/media_root/cache/ac/04/ac04e7d4cdfb156d721d0e1979d5f169.jpg,6661
ncediso-goodenough-kodwa,Mr,Zizi Kodwa,"",https://www.pa.org.za/media_root/cache/83/62/836268280306ddd9c1e6a670e966446e.jpg,4176
ncediso-goodenough-kodwa,Mr,Zizi Kodwa,"",https://www.pa.org.za/media_root/cache/83/62/836268280306ddd9c1e6a670e966446e.jpg,4176
ndaba-nonhlanhla,Ms,Claudia Nonhlanhla Ndaba,nondaba@parliament.gov.za,https://www.pa.org.za/media_root/cache/45/07/4507ac978d936df288206ff0daa55782.jpg,1528
ndaba-nonhlanhla,Ms,Claudia Nonhlanhla Ndaba,nondaba@parliament.gov.za,https://www.pa.org.za/media_root/cache/45/07/4507ac978d936df288206ff0daa55782.jpg,1528
ndabakayise-erasmus-gcwabaza,Mr,Ndabakayise Erasmus Gcwabaza,ngcwabaza@parliament.gov.za,https://www.pa.org.za/media_root/cache/96/6e/966e4a170b4422758ec441e772ec0d01.jpg,635
ndumiso-capa,Mr,Ndumiso Capa,ncapa@parliament.gov.za,https://www.pa.org.za/media_root/cache/7d/68/7d68ba4a9389d81aac111f7113f4e922.jpg,4261
ndumiso-capa,Mr,Ndumiso Capa,ncapa@parliament.gov.za,https://www.pa.org.za/media_root/cache/7d/68/7d68ba4a9389d81aac111f7113f4e922.jpg,4261
nelson-themba-godi,Mr,Nelson Themba Godi,ngodi@parliament.gov.za,https://www.pa.org.za/media_root/cache/89/3d/893dbfcaf40c3e740b77b22e04af4c2c.jpg,641
ngoako-abel-ramatlhodi,Mr,Ngoako Abel Ramatlhodi,nramatlhodi@parliament.gov.za,https://www.pa.org.za/media_root/cache/bf/c1/bfc1a648352ecc542f72e310b09df9a2.jpg,903
ngwanamakwetle-reneiloe-mashabela,Ms,Ngwanamakwetle Reneiloe Mashabela,nmashabela@parliament.gov.za ; reneilomashabela@gmail.com,https://www.pa.org.za/media_root/cache/fc/bf/fcbf20f737b0c130e2ac56c7f73e3224.jpg,6969
ngwanamakwetle-reneiloe-mashabela,Ms,Ngwanamakwetle Reneiloe Mashabela,nmashabela@parliament.gov.za ; reneilomashabela@gmail.com,https://www.pa.org.za/media_root/cache/fc/bf/fcbf20f737b0c130e2ac56c7f73e3224.jpg,6969
nhlanhla-musa-nene,Mr,Nhlanhla Nene,mary.marumo@treasury.gov.za,https://www.pa.org.za/media_root/cache/14/31/14314b9430b1b724b0b4169b29d58656.jpg,846
nhlanhla-xaba,"",Nhlanhla Xaba,nxaba@parliament.gov.za,https://www.pa.org.za/media_root/cache/c9/8f/c98f543b38e65506d4fdbce40d281ec6.jpg,9674
nhlanhlakayise-moses-khubisa,Mr,Nhlanhlakayise Moses Khubisa,nkhubisa@parliament.gov.za,https://www.pa.org.za/media_root/cache/02/b7/02b771ab1db7c8d6570a11ee1f31f647.jpg,7604
nicholous-pro-khoza,Mr,Nicholous Pro Khoza,pkhoza@parliament.gov.za,https://www.pa.org.za/media_root/cache/16/4a/164a77a032e5961d498eeb224b6e2d9f.jpg,6825
nicolaas-jacobus-janse-van-rensburg-koornhof,Mr,Nicolaas Jacobus Janse Van Rensburg Koornhof,nkoornhof@parliament.gov.za,https://www.pa.org.za/media_root/cache/df/38/df38a0069af5349f8b4b319848b45157.jpg,684
njabulo-bheka-nzuza,"",Njabulo Bheka Nzuza,"",https://www.pa.org.za/media_root/cache/c1/33/c133b76e4773382842fb6fc3e42e7833.jpg,13739
nkhensani-kate-bilankulu,Ms,Nkhensani Kate Bilankulu,kbilankulu@parliament.gov.za,https://www.pa.org.za/media_root/cache/1a/ad/1aad3ba1c014838c972e5b83e4ee68bc.jpg,4311
nkhensani-kate-bilankulu,Ms,Nkhensani Kate Bilankulu,kbilankulu@parliament.gov.za,https://www.pa.org.za/media_root/cache/1a/ad/1aad3ba1c014838c972e5b83e4ee68bc.jpg,4311
nkosazana-dlamini-zuma,Dr,Nkosazana Dlamini-Zuma,"",https://www.pa.org.za/media_root/cache/d7/34/d7343edf39a75a42e672009ec86dab7b.jpg,604
nkosazana-dlamini-zuma,Dr,Nkosazana Dlamini-Zuma,"",https://www.pa.org.za/media_root/cache/d7/34/d7343edf39a75a42e672009ec86dab7b.jpg,604
nkosinathi-nhleko,Mr,Nkosinathi Nhleko,nnhleko@parliament.gov.za,https://www.pa.org.za/media_root/cache/da/f1/daf14dd49d156df4cafe70f5547a0759.jpg,9516
nkosiyakhe-amos-masondo,Mr,Nkosiyakhe Amos Masondo,nmasondo@parliament.gov.za ; tmthembu@anc.org.za,https://www.pa.org.za/media_root/cache/cf/f4/cff4ad3eadd980de4a0dbdf5562dabbf.jpg,4272
nobuhle-pamela-nkabane,"",Nobuhle Pamela Nkabane,"",https://www.pa.org.za/static/images/person-210x210.jpg,13745
nocawe-noncedo-mafu,Ms,Nocawe Noncedo Mafu,"",https://www.pa.org.za/media_root/cache/90/11/90111f88277683544ceb1686749d96a7.jpg,4194
nocawe-noncedo-mafu,Ms,Nocawe Noncedo Mafu,"",https://www.pa.org.za/media_root/cache/90/11/90111f88277683544ceb1686749d96a7.jpg,4194
nokhaya-adelaide-mnisi,Ms,Nokhaya Adelaide Mnisi,"",https://www.pa.org.za/media_root/cache/56/06/56063b21396c8f3ac50d03d4246fe6aa.jpg,796
noko-phineas-masipa,"",Noko Phineas Masipa,nokomasipa1@gmail.com,https://www.pa.org.za/static/images/person-210x210.jpg,11125
nokukhanya-mthembu,Mrs,Nokukhanya Mthembu,nmthembu@parliament.gov.za ; khanyimthembu@gmail.com,https://www.pa.org.za/media_root/cache/28/0e/280eda7f543b1de7fd349ba19cbcf2f5.jpg,4192
nokulunga-primrose-sonti,Ms,Nokulunga Primrose Sonti,nsonti@parliament.gov.za ; p.nokulunga@yahoo.com,https://www.pa.org.za/media_root/cache/ac/65/ac6555e306d107d348f3c1e8c7b4af35.jpg,6994
nokulunga-primrose-sonti,Ms,Nokulunga Primrose Sonti,nsonti@parliament.gov.za ; p.nokulunga@yahoo.com,https://www.pa.org.za/media_root/cache/ac/65/ac6555e306d107d348f3c1e8c7b4af35.jpg,6994
nokuzola-gladys-tolashe,"",Nokuzola Gladys Tolashe,ntolashe@parliament.gov.za,https://www.pa.org.za/media_root/cache/b1/06/b106f5cfb7e03cb4baf34abd5710aff7.jpg,9648
nokuzola-gladys-tolashe,"",Nokuzola Gladys Tolashe,ntolashe@parliament.gov.za,https://www.pa.org.za/media_root/cache/b1/06/b106f5cfb7e03cb4baf34abd5710aff7.jpg,9648
nokuzola-ndongeni,Ms,Nokuzola Ndongeni,nokuzolandongeni@gmail.com,https://www.pa.org.za/media_root/cache/01/52/01525c617eebc701ddd343ccb013913a.jpg,4262
nolitha-ntobongwana,"",Nolitha Ntobongwana,"",https://www.pa.org.za/static/images/person-210x210.jpg,12697
nomadewuka-nancy-sihlwayi,"",Nomadewuka Nancy Sihlwayi,"",https://www.pa.org.za/static/images/person-210x210.jpg,4359
nomaindiya-cathleen-mfeketho,Ms,Nomaindiya Cathleen Mfeketo,"",https://www.pa.org.za/media_root/cache/e5/cb/e5cb225da7138348396ec2e17dbe840b.jpg,781
nomaindiya-cathleen-mfeketho,Ms,Nomaindiya Cathleen Mfeketo,"",https://www.pa.org.za/media_root/cache/e5/cb/e5cb225da7138348396ec2e17dbe840b.jpg,781
nomakhaya-mavis-mdaka,Ms,Nomakhaya Mavis Mdaka,nmdaka@parliament.gov.za,https://www.pa.org.za/media_root/cache/2a/46/2a46ae65ad026d0a4e1703638b84e530.jpg,776
nomalungelo-gina,Ms,Nomalungelo Gina,ngina73@gmail.com,https://www.pa.org.za/media_root/cache/f5/88/f58871195a7f320bc50d48b5707f266a.jpg,640
nomalungelo-gina,Ms,Nomalungelo Gina,ngina73@gmail.com,https://www.pa.org.za/media_root/cache/f5/88/f58871195a7f320bc50d48b5707f266a.jpg,640
nomasonto-evelyn-motaung,"",Nomasonto Evelyn Motaung,"",https://www.pa.org.za/static/images/person-210x210.jpg,10268
nomathemba-hendrietta-maseko-jele,"",Nomathemba Hendrietta Maseko-Jele,"",https://www.pa.org.za/static/images/person-210x210.jpg,4451
nomathemba-theresia-november,Mrs,Nomathemba Theresia November,nnovember@parliament.gov.za,https://www.pa.org.za/media_root/cache/fa/52/fa52275190e0dd4a9c3bd656065981c0.jpg,864
nombulelo-lilian-hermans,"",Nombulelo Lilian Hermans,"",https://www.pa.org.za/static/images/person-210x210.jpg,10279
