twitter,image,birth_date,id,linkedin,facebook,name,wikipedia,wikiname
tobyperkinsmp,https://candidates.democracyclub.org.uk/media/images/5534f926b247335574a42e40.png,1970-08-12,24845,https://www.linkedin.com/pub/toby-perkins-mp/43/643/92a,https://www.facebook.com/TobyPerkins4Chesterfield?fref=ts,Toby Perkins,https://en.wikipedia.org/wiki/Toby_Perkins,Toby Perkins
gavinshuker,https://candidates.democracyclub.org.uk/media/images/images/2805.png,1981-10-10,24847,"",http://facebook.com/GavinShukerMP,Gavin Shuker,https://en.wikipedia.org/wiki/Gavin_Shuker,Gavin Shuker
TomBlenkinsop,https://candidates.democracyclub.org.uk/media/images/551ad31313eb34c82843cb31.png,1980-08-14,24848,"","",Tom Blenkinsop,https://en.wikipedia.org/wiki/Tom_Blenkinsop,Tom Blenkinsop
TristramHuntVA,https://candidates.democracyclub.org.uk/media/images/5535037bb247335574a42e59.png,1974-05-31,24850,"","",Tristram Hunt,https://en.wikipedia.org/wiki/Tristram_Hunt,Tristram Hunt
RachelReevesMP,https://candidates.democracyclub.org.uk/media/images/553c30c9fc4fe0dc23f26c6d.png,1979-02-13,24851,"","",Rachel Reeves,https://en.wikipedia.org/wiki/Rachel_Reeves,Rachel Reeves
Valerie_VazMP,https://candidates.democracyclub.org.uk/media/images/553aabbb319151d456c24fb5.png,1954-12-07,24852,"","",Valerie Vaz,https://en.wikipedia.org/wiki/Valerie_Vaz,Valerie Vaz
Juliansturdy,https://candidates.democracyclub.org.uk/media/images/551df877238fcf244d9c2460.png,1971-06-03,24853,"",https://www.facebook.com/strongvoice.juliansturdy?fref=ts,Julian Sturdy,https://en.wikipedia.org/wiki/Julian_Sturdy,Julian Sturdy
sajidjavid,https://candidates.democracyclub.org.uk/media/images/55225854328bff5d39338a5b.png,1969-12-05,24854,"",https://www.facebook.com/sajidjavidbromsgrove?fref=ts,Sajid Javid,https://en.wikipedia.org/wiki/Sajid_Javid,Sajid Javid
JamesMorris,https://candidates.democracyclub.org.uk/media/images/551b3b3413eb34c82843cb62.png,1967-02-04,24855,"",https://www.facebook.com/JamesMorrisHRR,James Morris,https://en.wikipedia.org/wiki/James_Morris_(British_politician),James Morris (British politician)
Tell_Karen,https://candidates.democracyclub.org.uk/media/images/5535039eb247335574a42e5a.png,1964-03-28,24856,"","",Karen Lumley,https://en.wikipedia.org/wiki/Karen_Lumley,Karen Lumley
"",https://candidates.democracyclub.org.uk/media/images/55238baf944e4aac612ace65.png,1957-03-26,24857,"",https://www.facebook.com/fiona4congleton/,Fiona Bruce,https://en.wikipedia.org/wiki/Fiona_Bruce_(politician),Fiona Bruce (politician)
JakeBerry,https://candidates.democracyclub.org.uk/media/images/55356fa7367dc5383f552cbc.png,1978-12-29,24860,"","",Jake Berry,https://en.wikipedia.org/wiki/Jake_Berry,Jake Berry
WalkerWorcester,https://candidates.democracyclub.org.uk/media/images/551be5a8209513973bc512a3.png,1978-04-12,24862,"","",Robin Walker,https://en.wikipedia.org/wiki/Robin_Walker,Robin Walker
GavinBarwell,https://candidates.democracyclub.org.uk/media/images/5517d7db249b917507bee4f6.png,1972-01-23,24863,"",https://www.facebook.com/backbarwell?pnref=lhc,Gavin Barwell,https://en.wikipedia.org/wiki/Gavin_Barwell,Gavin Barwell
StuartAndrew,https://candidates.democracyclub.org.uk/media/images/551ce5bf209513973bc512bb.png,1971-11-25,24864,"","",Stuart Andrew,https://en.wikipedia.org/wiki/Stuart_Andrew,Stuart Andrew
Michael_Ellis1,https://candidates.democracyclub.org.uk/media/images/5534f8b1b247335574a42e3d.png,1967-10-13,24866,"","",Michael Ellis,https://en.wikipedia.org/wiki/Michael_Ellis_(British_politician),Michael Ellis (British politician)
EmmaReynoldsMP,https://candidates.democracyclub.org.uk/media/images/55322b1829c5d53959d9e448.png,1977-11-02,24868,"",https://www.facebook.com/EmmaReynoldsMP,Emma Reynolds,https://en.wikipedia.org/wiki/Emma_Reynolds,Emma Reynolds
JustinTomlinson,https://candidates.democracyclub.org.uk/media/images/553ab7ae3a37ac9054592963.png,1976-11-05,24870,"","",Justin Tomlinson,https://en.wikipedia.org/wiki/Justin_Tomlinson,Justin Tomlinson
tracey_crouch,https://candidates.democracyclub.org.uk/media/images/5524a118f0e9e2c82406ebad.png,1975-07-24,24871,"",https://www.facebook.com/TraceyCrouch2015,Tracey Crouch,https://en.wikipedia.org/wiki/Tracey_Crouch,Tracey Crouch
IanMurrayMP,https://candidates.democracyclub.org.uk/media/images/5518a4c3249b917507bee594.png,1976-08-10,24872,"",https://www.facebook.com/IanMurrayMP,Ian Murray,http://en.wikipedia.org/wiki/Ian_Murray_%28British_politician%29,Ian Murray %28British politician%29
cj_dinenage,https://candidates.democracyclub.org.uk/media/images/552a7f155b858ee163ed6368.png,1971-10-28,24873,"",https://www.facebook.com/Caroline4Gosport,Caroline Dinenage,https://en.wikipedia.org/wiki/Caroline_Dinenage,Caroline Dinenage
sheryllmurray,https://candidates.democracyclub.org.uk/media/images/54971a82f066ea063f8a0a71.jpg,1956-02-04,24875,"","",Sheryll Murray,http://en.wikipedia.org/wiki/Sheryll_Murray,Sheryll Murray
margot4stour,https://candidates.democracyclub.org.uk/media/images/5534f38cb247335574a42e25.png,1957-08-28,24876,"","",Margot James,https://en.wikipedia.org/wiki/Margot_James,Margot James
DNuttall,https://candidates.democracyclub.org.uk/media/images/5522576c328bff5d39338a57.png,1962-03-25,24877,"",https://www.facebook.com/NuttallforBuryNorth,David Nuttall,http://en.wikipedia.org/wiki/David_Nuttall,David Nuttall
nadams,https://candidates.democracyclub.org.uk/media/images/553469adbbbc92023d8a8627.png,1966-11-30,24878,"",https://www.facebook.com/nigeladams2017/,Nigel Adams,https://en.wikipedia.org/wiki/Nigel_Adams,Nigel Adams
BrandonLewis,https://candidates.democracyclub.org.uk/media/images/552a7efa5b858ee163ed6367.png,1971-06-20,24879,"","",Brandon Lewis,https://en.wikipedia.org/wiki/Brandon_Lewis,Brandon Lewis
MarkPawsey,https://candidates.democracyclub.org.uk/media/images/553ba89aec0766d3759c0453.png,1957-01-16,24880,"",https://www.facebook.com/Mark4Rugby,Mark Pawsey,https://en.wikipedia.org/wiki/Mark_Pawsey,Mark Pawsey
GrahamEvans,https://candidates.democracyclub.org.uk/media/images/550d9fe4d26890164ce3251b.png,1963-11-10,24883,"","",Graham Evans,https://en.wikipedia.org/wiki/Graham_Evans,Graham Evans
JonathanLord,https://candidates.democracyclub.org.uk/media/images/54c240c404fa01fd0c8356c1.png,1962-09-17,24884,"","",Jonathan Lord,https://en.wikipedia.org/wiki/Jonathan_Lord,Jonathan Lord
JasonMcCartney,https://candidates.democracyclub.org.uk/media/images/55238bd0944e4aac612ace66.png,1968-01-29,24887,"",https://www.facebook.com/MPJasonMcCartney,Jason McCartney,http://en.wikipedia.org/wiki/Jason_McCartney_%28politician%29,Jason McCartney %28politician%29
SMcPartland,https://candidates.democracyclub.org.uk/media/images/550c0b363be3632f3135c9e3.png,1976-08-09,24888,"","",Stephen McPartland,https://en.wikipedia.org/wiki/Stephen_McPartland,Stephen McPartland
CharlotteLeslie,https://candidates.democracyclub.org.uk/media/images/54b4191626f1161c28e7f419.png,1978-08-11,24891,http://uk.linkedin.com/pub/charlotte-leslie/12/986/323/en,"",Charlotte Leslie,https://en.wikipedia.org/wiki/Charlotte_Leslie,Charlotte Leslie
AlecShelbrooke,https://candidates.democracyclub.org.uk/media/images/5524a4fef0e9e2c82406ebbd.png,1976-01-10,24893,"",https://www.facebook.com/alec.shelbrooke?fref=ts,Alec Shelbrooke,https://en.wikipedia.org/wiki/Alec_Shelbrooke,Alec Shelbrooke
JoJohnsonUK,https://candidates.democracyclub.org.uk/media/images/553b8d6ba621e036281d5743.png,1971-12-23,24895,"","",Jo Johnson,https://en.wikipedia.org/wiki/Jo_Johnson,Jo Johnson
KateGreenSU,https://candidates.democracyclub.org.uk/media/images/54f62abeef7ec0da070128e7.png,1960-05-02,24896,"","",Kate Green,https://en.wikipedia.org/wiki/Kate_Green,Kate Green
Alison_McGovern,https://candidates.democracyclub.org.uk/media/images/5534f795b247335574a42e36.png,1980-12-30,24897,"","",Alison McGovern,https://en.wikipedia.org/wiki/Alison_McGovern,Alison McGovern
olivercolvile,https://candidates.democracyclub.org.uk/media/images/5517d626249b917507bee4f0.png,1959-08-26,24898,"","",Oliver Colvile,http://en.wikipedia.org/wiki/Oliver_Colvile,Oliver Colvile
"",https://candidates.democracyclub.org.uk/media/images/551ce561209513973bc512b9.png,1964-12-22,24900,"","",Simon Kirby,http://en.wikipedia.org/wiki/Simon_Kirby,Simon Kirby
sbrine,https://candidates.democracyclub.org.uk/media/images/55350306b247335574a42e57.png,1974-01-28,24901,"","",Steve Brine,https://en.wikipedia.org/wiki/Steve_Brine,Steve Brine
AlokSharma_RDG,https://candidates.democracyclub.org.uk/media/images/5534f5a1b247335574a42e2e.png,1967-09-07,24902,"","",Alok Sharma,https://en.wikipedia.org/wiki/Alok_Sharma,Alok Sharma
"",https://candidates.democracyclub.org.uk/media/images/553aaca478c2688c57905d0c.png,1958-01-29,24903,"","",Richard Drax,https://en.wikipedia.org/wiki/Richard_Drax,Richard Drax
peter_aldous,https://candidates.democracyclub.org.uk/media/images/550c3cd53be3632f3135c9fa.png,1961-08-26,24904,"",https://www.facebook.com/peteraldouswaveney,Peter Aldous,https://en.wikipedia.org/wiki/Peter_Aldous,Peter Aldous
Bill_Esterson,https://candidates.democracyclub.org.uk/media/images/553573d6367dc5383f552cd7.png,1966-10-27,24905,"","",Bill Esterson,https://en.wikipedia.org/wiki/Bill_Esterson,Bill Esterson
"",https://candidates.democracyclub.org.uk/media/images/55225674328bff5d39338a53.png,1949-07-07,24907,"","",Bob Stewart,http://en.wikipedia.org/wiki/Bob_Stewart_(British_Army_officer),Bob Stewart (British Army officer)
Mark_Spencer,https://candidates.democracyclub.org.uk/media/images/5517fe51249b917507bee536.png,1970-01-20,24909,"",https://www.facebook.com/MarkSpencerSherwood,Mark Spencer,https://en.wikipedia.org/wiki/Mark_Spencer_(British_politician),Mark Spencer (British politician)
CarolineLucas,https://candidates.democracyclub.org.uk/media/images/54baff90cb19ebca71e2af7b.png,1960-12-09,24910,"",https://www.facebook.com/carolinelucas.page,Caroline Lucas,https://en.wikipedia.org/wiki/Caroline_Lucas,Caroline Lucas
ZacGoldsmith,https://candidates.democracyclub.org.uk/media/images/55351f40b247335574a42e7e.png,1975-01-20,24911,"",https://www.facebook.com/ZacGoldsmith,Zac Goldsmith,https://en.wikipedia.org/wiki/Zac_Goldsmith,Zac Goldsmith
AnneMarieMorris,https://candidates.democracyclub.org.uk/media/images/553ab467c0ff2778587ee2bc.png,1957-07-05,24912,"","",Anne Marie Morris,https://en.wikipedia.org/wiki/Anne_Marie_Morris,Anne Marie Morris
"",https://candidates.democracyclub.org.uk/media/images/5524a204f0e9e2c82406ebb1.png,1961-09-30,24914,"","",Mel Stride,https://en.wikipedia.org/wiki/Mel_Stride,Mel Stride
claire4devizes,https://candidates.democracyclub.org.uk/media/images/5524a6d7f0e9e2c82406ebce.png,1964-04-03,24915,"",https://www.facebook.com/claire4devizes?fref=ts,Claire Perry,https://en.wikipedia.org/wiki/Claire_Perry,Claire Perry
"",https://candidates.democracyclub.org.uk/media/images/553b8ab1788906ef2517bd6a.png,1972-05-03,24916,"","",Stephen Barclay,https://en.wikipedia.org/wiki/Stephen_Barclay,Stephen Barclay
PatMGlass,https://candidates.democracyclub.org.uk/media/images/553774c09ad46cb2343bff26.png,1957-02-14,24917,"","",Pat Glass,https://en.wikipedia.org/wiki/Pat_Glass,Pat Glass
IanMearnsMP,https://candidates.democracyclub.org.uk/media/images/images/2657.png,1957-04-21,24919,"","",Ian Mearns,http://en.wikipedia.org/wiki/Ian_Mearns,Ian Mearns
Rehman_Chishti,https://candidates.democracyclub.org.uk/media/images/55357370367dc5383f552cd6.png,1978-10-04,24920,"","",Rehman Chishti,https://en.wikipedia.org/wiki/Rehman_Chishti,Rehman Chishti
RichardGrahamUK,https://candidates.democracyclub.org.uk/media/images/552aa7665b858ee163ed636b.png,1958-04-04,24921,"",https://www.facebook.com/richard4gloucester?fref=ts,Richard Graham,https://en.wikipedia.org/wiki/Richard_Graham_(politician),Richard Graham (politician)
gummerben,https://candidates.democracyclub.org.uk/media/images/55224ec9328bff5d39338a33.png,1978-02-19,24922,"",https://www.facebook.com/ben4ipswich/,Ben Gummer,https://en.wikipedia.org/wiki/Ben_Gummer,Ben Gummer
"",https://candidates.democracyclub.org.uk/media/images/55225b63328bff5d39338a6d.png,1963-06-08,24923,"",https://www.facebook.com/kris.hopkins2015,Kristan Hopkins,https://en.wikipedia.org/wiki/Kris_Hopkins,Kris Hopkins
lucianaberger,https://candidates.democracyclub.org.uk/media/images/553571fb367dc5383f552ccc.png,1981-05-13,24924,http://uk.linkedin.com/pub/luciana-berger/1/219/178/en,https://www.facebook.com/luciana4wavertree/,Luciana Berger,https://en.wikipedia.org/wiki/Luciana_Berger,Luciana Berger
"",https://candidates.democracyclub.org.uk/media/images/554748bc70823d2655a7c7a5.png,1969-05-24,24926,"",https://www.facebook.com/JacobReesMogg/,Jacob Rees-Mogg,https://en.wikipedia.org/wiki/Jacob_Rees-Mogg,Jacob Rees-Mogg
GlindonMary,https://candidates.democracyclub.org.uk/media/images/5548d572928393ab513ec8fc.png,1957-01-13,24927,"","",Mary Glindon,https://en.wikipedia.org/wiki/Mary_Glindon,Mary Glindon
jreynoldsMP,https://candidates.democracyclub.org.uk/media/images/550bf2a636b6dcb123cb433c.png,1980-08-28,24929,"",https://www.facebook.com/JonathanreynoldsMP/,Jonathan Reynolds,https://en.wikipedia.org/wiki/Jonathan_Reynolds,Jonathan Reynolds
"",https://candidates.democracyclub.org.uk/media/images/54b7fdd17089b96b50247a1f.png,1984-02-16,24930,"","",James Wharton,https://en.wikipedia.org/wiki/James_Wharton,James Wharton
"",https://candidates.democracyclub.org.uk/media/images/images/34294.png,1957-02-20,24932,"",https://facebook.com/DavidMowatWS,David Mowat,https://en.wikipedia.org/wiki/David_Mowat,David Mowat
"",https://candidates.democracyclub.org.uk/media/images/5524a2f0f0e9e2c82406ebb8.png,1971-09-28,24933,"","",George Eustice,https://en.wikipedia.org/wiki/George_Eustice,George Eustice
"",https://candidates.democracyclub.org.uk/media/images/5525fb0b413cb4432adffa84.png,1960-05-29,24934,"","",Mike Freer,https://en.wikipedia.org/wiki/Mike_Freer,Mike Freer
Steve4LCRmayor,https://candidates.democracyclub.org.uk/media/images/55322dbe29c5d53959d9e44a.png,1961-11-04,24935,"","",Stephen Philip Rotheram,https://en.wikipedia.org/wiki/Steve_Rotheram,Steve Rotheram
"",https://candidates.democracyclub.org.uk/media/images/553c976ce22f98bc5d30fa56.png,1963-10-12,24936,"",https://www.facebook.com/George.Hollingbery.Meonvalley,George Hollingbery,https://en.wikipedia.org/wiki/George_Hollingbery,George Hollingbery
PompeyToryParty,https://candidates.democracyclub.org.uk/media/images/images/1692.png,1973-03-04,24938,"",https://www.facebook.com/PortsmouthConservatives,Penny Mordaunt,https://en.wikipedia.org/wiki/Penny_Mordaunt,Penny Mordaunt
trussliz,https://candidates.democracyclub.org.uk/media/images/5532303a29c5d53959d9e453.png,1975-07-26,24941,"","",Elizabeth Truss,https://en.wikipedia.org/wiki/Elizabeth_Truss,Elizabeth Truss
PaulBlomfieldMP,https://candidates.democracyclub.org.uk/media/images/54f76985c689026478f4367b.png,1953-08-25,24943,"",https://www.facebook.com/paulblomfieldmp,Paul Blomfield,http://en.wikipedia.org/wiki/Paul_Blomfield,Paul Blomfield
Craig_Whittaker,https://candidates.democracyclub.org.uk/media/images/5524a35af0e9e2c82406ebb9.png,1962-08-30,24944,"",https://www.facebook.com/whittaker4mp?fref=ts,Craig Whittaker,https://en.wikipedia.org/wiki/Craig_Whittaker,Craig Whittaker
BobBlackman,https://candidates.democracyclub.org.uk/media/images/5517f466249b917507bee50e.png,1956-04-26,24945,"",http://www.facebook.com/bobblackmanofficial,Bob Blackman,https://en.wikipedia.org/wiki/Bob_Blackman_(politician),Bob Blackman (politician)
iainastewart,https://candidates.democracyclub.org.uk/media/images/5534f611b247335574a42e31.png,1972-09-18,24947,"","",Iain Stewart,https://en.wikipedia.org/wiki/Iain_Stewart_(politician),Iain Stewart (politician)
SNewtonUK,https://candidates.democracyclub.org.uk/media/images/5525f3d2413cb4432adffa70.png,1961-07-19,24948,"",https://www.facebook.com/SarahNewtonTandF,Sarah Newton,https://en.wikipedia.org/wiki/Sarah_Newton,Sarah Newton
stellacreasy,https://candidates.democracyclub.org.uk/media/images/5534f453b247335574a42e2a.png,1977-04-07,24949,"",https://www.facebook.com/stellacreasy/,Stella Creasy,http://en.wikipedia.org/wiki/Stella_Creasy,Stella Creasy
ChukaUmunna,https://candidates.democracyclub.org.uk/media/images/images/2918.png,1978-10-17,24950,https://www.linkedin.com/in/chukaumunna,https://www.facebook.com/ChukaUmunnaMP,Chuka Umunna,https://en.wikipedia.org/wiki/Chuka_Umunna,Chuka Umunna
heidi_mp,https://candidates.democracyclub.org.uk/media/images/550bf09136b6dcb123cb4335.png,1975-04-17,24953,"","",Heidi Alexander,https://en.wikipedia.org/wiki/Heidi_Alexander,Heidi Alexander
Richard4Watford,https://candidates.democracyclub.org.uk/media/images/553509a5b247335574a42e65.png,1957-11-04,24954,"","",Richard Harrington,https://en.wikipedia.org/wiki/Richard_Harrington_(politician),Richard Harrington (politician)
Offord4Hendon,https://candidates.democracyclub.org.uk/media/images/5517fe0d249b917507bee534.png,1969-09-03,24955,"","",Matthew Offord,http://en.wikipedia.org/wiki/Matthew_Offord,Matthew Offord
tpearce003,https://candidates.democracyclub.org.uk/media/images/553ba2e3ec0766d3759c044d.png,1955-02-01,24956,"","",Teresa Pearce,https://en.wikipedia.org/wiki/Teresa_Pearce,Teresa Pearce
JackieDP,https://candidates.democracyclub.org.uk/media/images/5517fd66249b917507bee530.png,1969-08-05,24957,"","",Jackie Doyle-Price,https://en.wikipedia.org/wiki/Jackie_Doyle-Price,Jackie Doyle-Price
rushanaraali,https://candidates.democracyclub.org.uk/media/images/5535cf82367dc5383f552cef.png,1975-03-14,24958,"","",Rushanara Ali,https://en.wikipedia.org/wiki/Rushanara_Ali,Rushanara Ali
Chris_WhiteUK,https://candidates.democracyclub.org.uk/media/images/55323f1629c5d53959d9e461.png,1967-04-28,24959,"",https://www.facebook.com/chriswhitewarwickandleamington/,Chris White,https://en.wikipedia.org/wiki/Chris_White_(politician),Chris White (politician)
JulianSmithUK,https://candidates.democracyclub.org.uk/media/images/5534f39ab247335574a42e26.png,1971-08-30,24961,"","",Julian Smith,https://en.wikipedia.org/wiki/Julian_Smith_(politician),Julian Smith (politician)
GuyOpperman,https://candidates.democracyclub.org.uk/media/images/553509eeb247335574a42e67.png,1965-05-18,24962,"","",Guy Opperman,https://en.wikipedia.org/wiki/Guy_Opperman,Guy Opperman
IanLaveryMP,https://candidates.democracyclub.org.uk/media/images/54e72ebbb58df48b5c609f63.png,1963-01-06,24963,"","",Ian Lavery,https://en.wikipedia.org/wiki/Ian_Lavery,Ian Lavery
RoryStewartUK,https://candidates.democracyclub.org.uk/media/images/5534f557b247335574a42e2c.png,1973-01-03,24964,"","",Rory Stewart,https://en.wikipedia.org/wiki/Rory_Stewart,Rory Stewart
"",https://candidates.democracyclub.org.uk/media/images/550c3d333be3632f3135c9fc.png,"",24965,"",https://www.facebook.com/nigelmillsmp,Nigel Mills,https://en.wikipedia.org/wiki/Nigel_Mills_%28politician%29,Nigel Mills %28politician%29
davidmorrisml,https://candidates.democracyclub.org.uk/media/images/5518400d249b917507bee577.png,1966-01-03,24966,"","",David Morris,https://en.wikipedia.org/wiki/David_Morris_(Conservative_politician),David Morris (Conservative politician)
Debbie_abrahams,https://candidates.democracyclub.org.uk/media/images/55356e4b367dc5383f552cb0.png,1960-09-15,25034,"","",Debbie Abrahams,https://en.wikipedia.org/wiki/Debbie_Abrahams,Debbie Abrahams
DanJarvisMP,https://candidates.democracyclub.org.uk/media/images/55292311b6a860ed1648be54.png,1972-11-30,25067,"",https://www.facebook.com/dowjarvis,Dan Jarvis,http://en.wikipedia.org/wiki/Dan_Jarvis,Dan Jarvis
JonAshworth,https://candidates.democracyclub.org.uk/media/images/5532416029c5d53959d9e468.png,1978-10-14,25120,"",https://www.facebook.com/JonAshworthMP,Jon Ashworth,https://en.wikipedia.org/wiki/Jon_Ashworth,Jon Ashworth
SeemaMalhotra1,https://candidates.democracyclub.org.uk/media/images/55323dfe29c5d53959d9e45a.png,1972-08-07,25150,"",https://www.facebook.com/SeemaMalhotraMP/,Seema Malhotra,http://en.wikipedia.org/wiki/Seema_Malhotra,Seema Malhotra
LucyMPowell,https://candidates.democracyclub.org.uk/media/images/5534f33bb247335574a42e24.png,1974-10-10,25165,"","",Lucy Powell,https://en.wikipedia.org/wiki/Lucy_Powell,Lucy Powell
SDoughtyMP,https://candidates.democracyclub.org.uk/media/images/553b984410284be476aae87e.png,1980-04-15,25166,"","",Stephen Doughty,https://en.wikipedia.org/wiki/Stephen_Doughty,Stephen Doughty
SarahChampionMP,https://candidates.democracyclub.org.uk/media/images/images/5542.png,1969-07-10,25168,"","",Sarah Champion,https://en.wikipedia.org/wiki/Sarah_Champion_(politician),Sarah Champion (politician)
AndyMcDonaldMP,https://candidates.democracyclub.org.uk/media/images/55351cfcb247335574a42e7a.png,1958-03-08,25169,"","",Andy McDonald,https://en.wikipedia.org/wiki/Andy_McDonald_(politician),Andy McDonald (politician)
SteveReedMP,https://candidates.democracyclub.org.uk/media/images/553c30a0fc4fe0dc23f26c6a.png,1963-11-12,25170,https://www.linkedin.com/in/steve-reed-8990461/,http://www.facebook.com/stevereedmp,Steve Reed,https://en.wikipedia.org/wiki/Steve_Reed_(politician),Steve Reed (politician)
EmmaLewellBuck,https://candidates.democracyclub.org.uk/media/images/553b8df1e6d2cbcd26e36a2c.png,1978-11-08,25181,"","",Emma Lewell-Buck,https://en.wikipedia.org/wiki/Emma_Lewell-Buck,Emma Lewell-Buck
MikeKaneMP,https://candidates.democracyclub.org.uk/media/images/552cc8c33d3371cf3592d9c8.png,1969-01-09,25220,"","",Mike Kane,https://en.wikipedia.org/wiki/Mike_Kane,Mike Kane
RobertJenrick,https://candidates.democracyclub.org.uk/media/images/553bd1c8ec0766d3759c0463.png,1982-01-09,25227,"",https://www.facebook.com/RobertJenrickNewark,Robert Jenrick,http://en.wikipedia.org/wiki/Robert_Jenrick,Robert Jenrick
LizMcInnes_MP,https://candidates.democracyclub.org.uk/media/images/5515b461caf202e56580fb32.png,1959-03-30,25230,"","",Liz McInnes,https://en.wikipedia.org/wiki/Liz_McInnes,Liz McInnes
AlanBrownSNP,https://candidates.democracyclub.org.uk/media/images/54fde6381ccf185f0d8cc4b5.png,1970-08-12,25268,"","",Alan Brown,https://en.wikipedia.org/wiki/Alan_Brown_%28Scottish_politician%29,Alan Brown %28Scottish politician%29
MhairiBlack,https://candidates.democracyclub.org.uk/media/images/images/6055.png,1994-09-12,25269,"",https://www.facebook.com/Mhairi.Black.SNP,Mhairi Black,https://en.wikipedia.org/wiki/Mhairi_Black,Mhairi Black
ChrisLawSNP,https://candidates.democracyclub.org.uk/media/images/55159f0a4fb3d15c51926dde.png,1969-10-21,25270,"",https://www.facebook.com/ChrisLawSNP,Chris Law,https://en.wikipedia.org/wiki/Chris_Law_%28British_politician%29,Chris Law %28British politician%29
JohnMcNallySNP,https://candidates.democracyclub.org.uk/media/images/images/1788.png,1951-02-01,25271,"","",John McNally,https://en.wikipedia.org/wiki/John_McNally_%28politician%29,John McNally %28politician%29
SuellaFernandes,https://candidates.democracyclub.org.uk/media/images/5517f852249b917507bee51b.png,1980-04-03,25272,"",https://www.facebook.com/pages/Suella-Fernandes/738075429643287,Suella Fernandes,https://en.wikipedia.org/wiki/Suella_Fernandes,Suella Fernandes
PeterGrantMP,https://candidates.democracyclub.org.uk/media/images/54fde5f81ccf185f0d8cc4b4.png,1960-10-12,25273,"",https://www.facebook.com/petergrantsnp,Peter Grant,https://en.wikipedia.org/wiki/Peter_Grant_%28British_politician%29,Peter Grant %28British politician%29
TasminaSheikh,https://candidates.democracyclub.org.uk/media/images/54fde7901ccf185f0d8cc4bc.png,1970-10-05,25274,"",https://www.facebook.com/TasminaforOchilandSouthPerthsire,Tasmina Ahmed-Sheikh,https://en.wikipedia.org/wiki/Tasmina_Ahmed-Sheikh,Tasmina Ahmed-Sheikh
MartinJDocherty,https://candidates.democracyclub.org.uk/media/images/552aaa485b858ee163ed6371.png,1971-01-21,25275,"",https://www.facebook.com/pages/Martin-Docherty-for-West-Dunbartonshire/1022409794455334?fref=nf,Martin Docherty,http://en.wikipedia.org/wiki/Martin_Docherty,Martin Docherty
lisacameronsnp1,https://candidates.democracyclub.org.uk/media/images/54fde3b91ccf185f0d8cc4b2.png,1972-04-08,25276,"",https://www.facebook.com/lisacameronsnp,Lisa Cameron,https://en.wikipedia.org/wiki/Lisa_Cameron,Lisa Cameron
"",https://candidates.democracyclub.org.uk/media/images/54fde72f1ccf185f0d8cc4b9.png,1949-05-05,25277,"","",Marion Fellows,https://en.wikipedia.org/wiki/Marion_Fellows,Marion Fellows
OwenThompson,https://candidates.democracyclub.org.uk/media/images/550b5d843676900a02e1643c.png,1978-03-17,25278,"",https://www.facebook.com/owenthompsonsnp,Owen Thompson,https://en.wikipedia.org/wiki/Owen_Thompson,Owen Thompson
NickTorfaenMP,https://candidates.democracyclub.org.uk/media/images/553aa56c34eff6a2551d69dd.png,1980-05-26,25279,"","",Nick Thomas-Symonds,https://en.wikipedia.org/wiki/Nick_Thomas-Symonds,Nick Thomas-Symonds
GRobinsonDUP,https://candidates.democracyclub.org.uk/media/images/55357404367dc5383f552cd9.png,1984-11-22,25280,"","",Gavin Robinson,https://en.wikipedia.org/wiki/Gavin_Robinson,Gavin Robinson
MrJohnNicolson,https://candidates.democracyclub.org.uk/media/images/54e72898b58df48b5c609f61.png,1961-06-23,25281,"",https://www.facebook.com/JohnN.SNP,John Nicolson,http://en.wikipedia.org/wiki/John_Nicolson_(journalist),John Nicolson (journalist)
"",https://candidates.democracyclub.org.uk/media/images/5481e709b150e238702c04d8.png,1967-08-18,25282,"","",Chris Davies,https://en.wikipedia.org/wiki/Christopher_Davies_%28politician%29,Christopher Davies %28politician%29
JulieForBurnley,https://candidates.democracyclub.org.uk/media/images/55224beb328bff5d39338a2d.png,1960-06-20,25283,"","",Julie Cooper,https://en.wikipedia.org/wiki/Julie_Cooper_%28politician%29,Julie Cooper %28politician%29
RupaHuq,https://candidates.democracyclub.org.uk/media/images/5481e7f4b150e238702c0589.png,1972-04-02,25284,https://www.linkedin.com/pub/rupa-huq,https://facebook.com/rupa4labour,Rupa Huq,https://en.wikipedia.org/wiki/Rupa_Huq,Rupa Huq
AlanMakHavant,https://candidates.democracyclub.org.uk/media/images/550a93bf3676900a02e1642c.png,"",25285,https://www.linkedin.com/in/alanmakhavant,https://www.facebook.com/AlanMakHavant,Alan Mak,https://en.wikipedia.org/wiki/Alan_Mak_%28politician%29,Alan Mak %28politician%29
RogMull,https://candidates.democracyclub.org.uk/media/images/54fde6b21ccf185f0d8cc4b6.png,1948-03-12,25286,"",https://www.facebook.com/RogerMullinSNP/,Roger Mullin,https://en.wikipedia.org/wiki/Roger_Mullin,Roger Mullin
MargaretFerrier,https://candidates.democracyclub.org.uk/media/images/54fde7ac1ccf185f0d8cc4bd.png,1960,25287,"",https://www.facebook.com/MargaretFerrierSNP,Margaret Ferrier,https://en.wikipedia.org/wiki/Margaret_Ferrier,Margaret Ferrier
