id,name,sort_name,given_name,family_name,birth_date,gender,area,area_id,council,council_id,party,party_id,faction,faction_id,term,end_date,start_date
661,Andreas Dürr,"Dürr, Andreas",Andreas,Dürr,1923-12-16,male,SG,0,NR,1,CVP,0,C,3,39,,
1188,Pierre Duvanel,"Duvanel, Pierre",Pierre,Duvanel,1912-02-12,male,VD,0,NR,1,SP,0,S,2,39,,
1189,Joseph Egli,"Egli, Joseph",Joseph,Egli,1923-05-30,male,LU,0,NR,1,CVP,0,C,3,39,,
1973,Robert Eibel,"Eibel, Robert",Robert,Eibel,1906-06-07,male,ZH,0,NR,1,FDP-Liberale,0,R,1,39,,
731,Paul Eisenring,"Eisenring, Paul",Paul,Eisenring,1924-01-09,male,ZH,0,NR,1,CVP,0,C,3,39,,
573,Franz Eng,"Eng, Franz",Franz,Eng,1928-07-19,male,SO,0,NR,1,FDP-Liberale,0,R,1,39,,
1999,Rudolf Etter,"Etter, Rudolf",Rudolf,Etter,1914-03-19,male,BE,0,NR,1,SVP,0,V,4,39,,1972-01-01
1191,René Felber,"Felber, René",René,Felber,1933-03-14,male,NE,0,NR,1,SP,0,S,2,39,,
662,Hanspeter Fischer,"Fischer, Hanspeter",Hanspeter,Fischer,1930-07-03,male,TG,0,NR,1,BP*,0,V,4,39,,1972-01-01
1192,Josef Fischer,"Fischer, Josef",Josef,Fischer,1924-12-15,male,AG,0,NR,1,SD,0,-,99,39,,1974-06-10
663,Otto Fischer,"Fischer, Otto",Otto,Fischer,1915-04-02,male,BE,0,NR,1,FDP-Liberale,0,R,1,39,,
574,Karl Flubacher,"Flubacher, Karl",Karl,Flubacher,1921-09-03,male,BL,0,NR,1,FDP-Liberale,0,R,1,39,,
1194,Guy Fontanet,"Fontanet, Guy",Guy,Fontanet,1927-07-27,male,GE,0,NR,1,CVP,0,C,3,39,,
664,Armand-Auguste Forel,"Forel, Armand-Auguste",Armand-Auguste,Forel,1920-04-29,male,VD,0,NR,1,PdA,0,T,10,39,,
1196,Enrico Franzoni,"Franzoni, Enrico",Enrico,Franzoni,1920-01-10,male,TI,0,NR,1,CVP,0,C,3,39,,1973-11-27
2073,Erwin Freiburghaus,"Freiburghaus, Erwin",Erwin,Freiburghaus,1914-11-15,male,BE,0,NR,1,SVP,0,V,4,39,,1972-01-01
1197,Tilo Frey,"Frey, Tilo",Tilo,Frey,1923-05-02,female,NE,0,NR,1,FDP-Liberale,0,R,1,39,,
1200,Kurt Furgler,"Furgler, Kurt",Kurt,Furgler,1924-06-24,male,SG,0,NR,1,CVP,0,C,3,39,1971-12-07,
666,Fritz Ganz,"Ganz, Fritz",Fritz,Ganz,1916-02-20,male,ZH,0,NR,1,SP,0,S,2,39,,
704,Pierre Gassmann,"Gassmann, Pierre",Pierre,Gassmann,1932-12-16,male,BE,0,NR,1,SP,0,S,2,39,,
780,André Gautier,"Gautier, André",André,Gautier,1924-08-26,male,GE,0,NR,1,LDP,0,L,7,39,,1972-11-30
1202,Paul Gehler,"Gehler, Paul",Paul,Gehler,1921-02-02,male,BE,0,NR,1,SVP,0,V,4,39,,1972-01-01
705,Luigi Generali,"Generali, Luigi",Luigi,Generali,1920-05-07,male,TI,0,NR,1,Lib*,0,R,1,39,,
667,Andreas Gerwig,"Gerwig, Andreas",Andreas,Gerwig,1928-11-10,male,BS,0,NR,1,SP,0,S,2,39,,
2148,Ugo Gianella,"Gianella, Ugo",Ugo,Gianella,1920-11-26,male,TI,0,NR,1,CVP,0,C,3,39,1972-10-26,
668,Gertrude Girard,"Girard, Gertrude",Gertrude,Girard,1913-01-09,female,VD,0,NR,1,FDP-Liberale,0,R,1,39,,1974-06-10
2159,Gérard Glasson,"Glasson, Gérard",Gérard,Glasson,1918-07-03,male,FR,0,NR,1,FDP-Liberale,0,R,1,39,,
2199,Josias Grass,"Grass, Josias",Josias,Grass,1915-05-05,male,GR,0,NR,1,FDP-Liberale,0,R,1,39,,
1205,Josef Grolimund,"Grolimund, Josef",Josef,Grolimund,1909-03-17,male,SO,0,NR,1,FDP-Liberale,0,R,1,39,,
2219,Peter Grünig,"Grünig, Peter",Peter,Grünig,1923-04-29,male,AG,0,NR,1,FDP-Liberale,0,R,1,39,,
2226,Ernst Gugerli,"Gugerli, Ernst",Ernst,Gugerli,1911-06-28,male,ZH,0,NR,1,SVP,0,V,4,39,,1972-01-01
2235,Theodor Gut,"Gut, Theodor",Theodor,Gut,1917-05-18,male,ZH,0,NR,1,FDP-Liberale,0,R,1,39,,
2258,Walter Hagmann,"Hagmann, Walter",Walter,Hagmann,1921-07-22,male,SG,0,NR,1,CVP,0,C,3,39,,
2262,Ernst Haller,"Haller, Ernst",Ernst,Haller,1910-06-16,male,AG,0,NR,1,SP,0,S,2,39,,
2284,Franz Hayoz,"Hayoz, Franz",Franz,Hayoz,1921-03-06,male,FR,0,NR,1,CVP,0,C,3,39,,
2334,Hans Hofer,"Hofer, Hans",Hans,Hofer,1913-09-28,male,SG,0,NR,1,FDP-Liberale,0,R,1,39,,
1209,Walther Hofer,"Hofer, Walther",Walther,Hofer,1920-11-10,male,BE,0,NR,1,SVP,0,V,4,39,,1972-01-01
581,Fritz Hofmann,"Hofmann, Fritz",Fritz,Hofmann,1924-03-04,male,BE,0,NR,1,SVP,0,V,4,39,,1972-01-01
114,Helmut Hubacher,"Hubacher, Helmut",Helmut,Hubacher,1926-04-15,male,BS,0,NR,1,SP,0,S,2,39,,
2383,Alois Hürlimann,"Hürlimann, Alois",Alois,Hürlimann,1916-11-21,male,ZG,0,NR,1,CVP,0,C,3,39,,
2408,Walter Jaeger,"Jaeger, Walter",Walter,Jaeger,1911-06-21,male,BS,0,NR,1,SD,0,P,127,39,,
671,Raymond Junod,"Junod, Raymond",Raymond,Junod,1932-10-10,male,VD,0,NR,1,FDP-Liberale,0,R,1,39,,1975-11-24
672,Remigius Kaufmann,"Kaufmann, Remigius",Remigius,Kaufmann,1925-07-20,male,SG,0,NR,1,CVP,0,C,3,39,,1972-02-28
2487,Otto Keller,"Keller, Otto",Otto,Keller,1916-03-15,male,TG,0,NR,1,FDP-Liberale,0,R,1,39,,
2493,Karl Ketterer,"Ketterer, Karl",Karl,Ketterer,1911-07-01,male,ZH,0,NR,1,LdU,0,U,5,39,,
673,Theodor Kloter,"Kloter, Theodor",Theodor,Kloter,1916-03-04,male,ZH,0,NR,1,LdU,0,U,5,39,,1973-09-17
746,Raoul Kohler,"Kohler, Raoul",Raoul,Kohler,1921-12-08,male,BE,0,NR,1,FDP-Liberale,0,R,1,39,,
2515,Simon Kohler,"Kohler, Simon",Simon,Kohler,1916-09-26,male,BE,0,NR*,1,FDP-Liberale,0,R,1,39,,1974-11-25
426,Arnold Koller,"Koller, Arnold",Arnold,Koller,1933-08-29,male,AI,0,NR,1,CVP,0,C,3,39,,
1214,Bernhard König,"König, Bernhard",Bernhard,König,1914-12-28,male,BE,0,NR,1,SD,0,-,99,39,,1974-06-10
2525,Walter König,"König, Walter",Walter,König,1908-01-13,male,ZH,0,NR,1,LdU,0,U,5,39,,
582,Hans Künzi,"Künzi, Hans",Hans,Künzi,1924-01-30,male,ZH,0,NR,1,FDP-Liberale,0,R,1,39,,
675,Hedi Lang-Gehri,"Lang-Gehri, Hedi",Hedi,Lang-Gehri,1931-10-30,female,ZH,0,NR,1,SP,0,S,2,39,,
1216,Elisabeth Lardelli,"Lardelli, Elisabeth",Elisabeth,Lardelli,1921-02-21,female,GR,0,NR,1,SVP,0,V,4,39,,1974-06-10
2581,Innozenz Lehner,"Lehner, Innozenz",Innozenz,Lehner,1917-10-22,male,VS,0,NR,1,CVP,0,C,3,39,,
630,Hans Letsch,"Letsch, Hans",Hans,Letsch,1924-03-31,male,AG,0,NR,1,FDP-Liberale,0,R,1,39,,
2595,Werner F. Leutenegger,"Leutenegger, Werner F.",Werner F.,Leutenegger,1918-07-06,male,ZH,0,NR,1,SVP,0,V,4,39,,1972-01-01
2649,Fritz Marthaler,"Marthaler, Fritz",Fritz,Marthaler,1910-07-01,male,BE,0,NR,1,SVP,0,V,4,39,,1972-01-01
2651,André Martin,"Martin, André",André,Martin,1912-10-15,male,VD,0,NR,1,FDP-Liberale,0,R,1,39,,
787,Franco Masoni,"Masoni, Franco",Franco,Masoni,1928-07-05,male,TI,0,NR,1,FDP-Liberale,0,R,1,39,,
148,Josi J. Meier,"Meier, Josi J.",Josi J.,Meier,1926-08-31,female,LU,0,NR,1,CVP,0,C,3,39,,
678,Kaspar Meier,"Meier, Kaspar",Kaspar,Meier,1917-10-20,male,LU,0,NR,1,FDP-Liberale,0,R,1,39,,
751,Bernard Meizoz,"Meizoz, Bernard",Bernard,Meizoz,1927-02-13,male,VD,0,NR,1,SP,0,S,2,39,,
680,Christian Merz,"Merz, Christian",Christian,Merz,1943-12-31,male,AR,0,NR,1,SP,0,S,2,39,,1974-11-25
1219,Hans Rudolf Meyer,"Meyer, Hans Rudolf",Hans Rudolf,Meyer,1922-01-02,male,LU,0,NR,1,FDP-Liberale,0,R,1,39,,
2703,Helen Meyer,"Meyer, Helen",Helen,Meyer,1920-08-31,female,ZH,0,NR,1,CVP,0,C,3,39,,1972-06-26
1222,Erwin Muff,"Muff, Erwin",Erwin,Muff,1935-06-01,male,LU,0,NR,1,FDP-Liberale,0,R,1,39,,
1223,Roger Mugny,"Mugny, Roger",Roger,Mugny,1921-12-26,male,VD,0,NR,1,CVP,0,C,3,39,,
708,Anton Muheim,"Muheim, Anton",Anton,Muheim,1916-06-13,male,LU,0,NR,1,SP,0,S,2,39,,1974-11-26
683,Alfons Müller,"Müller, Alfons",Alfons,Müller,1923-10-05,male,LU,0,NR,1,CVP,0,C,3,39,,
684,Daniel Müller,"Müller, Daniel",Daniel,Müller,1928-02-23,male,SO,0,NR,1,FDP-Liberale,0,R,1,39,,
2790,Heinrich C. Müller,"Müller, Heinrich C.",Heinrich C.,Müller,1911-09-30,male,ZH,0,NR,1,SD,0,P,127,39,,
685,Richard Müller,"Müller, Richard",Richard,Müller,1913-02-22,male,BE,0,NR,1,SP,0,S,2,39,,
1225,Wilfried Naegeli,"Naegeli, Wilfried",Wilfried,Naegeli,1932-02-14,male,TG,0,NR,1,SD,0,P,127,39,,
1226,Gabrielle Nanchen,"Nanchen, Gabrielle",Gabrielle,Nanchen,1943-03-31,female,VS,0,NR,1,SP,0,S,2,39,,
591,Otto Nauer,"Nauer, Otto",Otto,Nauer,1914-10-23,male,ZH,0,NR,1,SP,0,S,2,39,,
158,Hans-Rudolf Nebiker,"Nebiker, Hans-Rudolf",Hans-Rudolf,Nebiker,1929-10-10,male,BL,0,NR,1,SVP,0,V,4,39,,1975-01-27
592,Georg Nef,"Nef, Georg",Georg,Nef,1927-02-22,male,SG,0,NR,1,FDP-Liberale,0,R,1,39,,
2837,Josef Nigg,"Nigg, Josef",Josef,Nigg,1910-03-09,male,ZH,0,NR,1,CVP,0,C,3,39,,1975-06-02
593,Valentin Oehen,"Oehen, Valentin",Valentin,Oehen,1931-06-26,male,BE,0,NR,1,SD,0,P,127,39,,1972-12-01
160,Edgar Oehler,"Oehler, Edgar",Edgar,Oehler,1942-03-02,male,SG,0,NR,1,CVP,0,C,3,39,,
1227,Gian Mario Pagani,"Pagani, Gian Mario",Gian Mario,Pagani,1933-06-30,male,TI,0,NR,1,CVP,0,C,3,39,,1972-11-27
2919,François Peyrot,"Peyrot, François",François,Peyrot,1918-06-19,male,GE,0,NR,1,LDP,0,LE,124,39,,
1229,Charles Primborgne,"Primborgne, Charles",Charles,Primborgne,1913-04-30,male,GE,0,NR,1,CVP,0,C,3,39,,
2977,Walter Raissig,"Raissig, Walter",Walter,Raissig,1910-03-29,male,ZH,0,NR,1,FDP-Liberale,0,R,1,39,,
2989,Alfred Rasser,"Rasser, Alfred",Alfred,Rasser,1907-05-29,male,AG,0,NR,1,LdU,0,U,5,39,,
2994,Werner Reich,"Reich, Werner",Werner,Reich,1917-07-16,male,ZH,0,NR,1,SD,0,P,127,39,,
688,Kurt Reiniger,"Reiniger, Kurt",Kurt,Reiniger,1939-05-13,male,SH,0,NR,1,SP,0,S,2,39,,
595,Walter Renschler,"Renschler, Walter",Walter,Renschler,1932-04-20,male,ZH,0,NR,1,SP,0,S,2,39,,
689,Martha Ribi,"Ribi, Martha",Martha,Ribi,1915-11-28,female,ZH,0,NR,1,FDP-Liberale,0,R,1,39,,
1230,Yann Richter,"Richter, Yann",Yann,Richter,1928-04-25,male,NE,0,NR,1,FDP-Liberale,0,R,1,39,,
597,Jean Riesen,"Riesen, Jean",Jean,Riesen,1920-07-13,male,FR,0,NR,1,SP,0,S,2,39,,
3027,Louis Rippstein,"Rippstein, Louis",Louis,Rippstein,1915-12-26,male,SO,0,NR,1,CVP,0,C,3,39,,
690,Hans Roth,"Roth, Hans",Hans,Roth,1913-08-19,male,AG,0,NR,1,SVP,0,V,4,39,,1972-01-01
691,Eduard Rothen,"Rothen, Eduard",Eduard,Rothen,1925-11-17,male,SO,0,NR,1,SP,0,S,2,39,,
601,Walter Röthlin,"Röthlin, Walter",Walter,Röthlin,1930-04-13,male,OW,0,NR,1,CVP,0,C,3,39,,
3079,Fred Rubi,"Rubi, Fred",Fred,Rubi,1926-10-12,male,BE,0,NR,1,SP,0,S,2,39,,
693,Hans Rüegg,"Rüegg, Hans",Hans,Rüegg,1918-11-29,male,ZH,0,NR,1,FDP-Liberale,0,R,1,39,,
764,Albert Rüttimann,"Rüttimann, Albert",Albert,Rüttimann,1925-01-26,male,AG,0,NR,1,CVP,0,C,3,39,,
1231,Hanna Sahlfeld-Singer,"Sahlfeld-Singer, Hanna",Hanna,Sahlfeld-Singer,1943-10-17,female,SG,0,NR,1,SP,0,S,2,39,,1971-12-13
3110,Friedrich Salzmann,"Salzmann, Friedrich",Friedrich,Salzmann,1915-08-31,male,BE,0,NR,1,LdU,0,U,5,39,,
1234,Willy Sauser,"Sauser, Willy",Willy,Sauser,1908-09-15,male,ZH,0,NR,1,EVP,0,LE,124,39,,
1235,Emil Schaffer,"Schaffer, Emil",Emil,Schaffer,1924-02-03,male,BE,0,NR,1,SP,0,S,2,39,,
3118,Alfred Schaller,"Schaller, Alfred",Alfred,Schaller,1908-04-21,male,BS,0,NR,1,FDP-Liberale,0,R,1,39,,
3159,Rémy Schläppy,"Schläppy, Rémy",Rémy,Schläppy,1917-02-20,male,NE,0,NR,1,SP,0,S,2,39,,
3160,Florian Schlegel,"Schlegel, Florian",Florian,Schlegel,1935-06-11,male,SG,0,NR,1,SP,0,S,2,39,1972-05-01,
1238,Leon Schlumpf,"Schlumpf, Leon",Leon,Schlumpf,1925-02-03,male,GR,0,NR,1,SVP,0,V,4,39,1974-05-31,1972-01-01
1239,Arthur Schmid,"Schmid, Arthur",Arthur,Schmid,1928-01-25,male,AG,0,NR,1,SP,0,S,2,39,,
646,Hans Schmid,"Schmid, Hans",Hans,Schmid,1935-08-08,male,SG,0,NR,1,SP,0,S,2,39,,1972-06-05
3186,Henri Schmitt,"Schmitt, Henri",Henri,Schmitt,1926-05-23,male,GE,0,NR,1,FDP-Liberale,0,R,1,39,,
1240,Heinrich Schnyder,"Schnyder, Heinrich",Heinrich,Schnyder,1927-11-21,male,BE,0,NR,1,SVP,0,V,4,39,,1972-01-01
3214,Adelrich Jacob Schuler,"Schuler, Adelrich Jacob",Adelrich Jacob,Schuler,1922-01-08,male,ZH,0,NR,1,CVP,0,C,3,39,1975-06-01,
3224,Gerhart Schürch,"Schürch, Gerhart",Gerhart,Schürch,1910-03-23,male,BE,0,NR,1,FDP-Liberale,0,R,1,39,,
3225,Leo Schürmann,"Schürmann, Leo",Leo,Schürmann,1917-04-10,male,SO,0,NR,1,CVP,0,C,3,39,1974-06-01,
3226,Otto Schütz,"Schütz, Otto",Otto,Schütz,1907-03-04,male,ZH,0,NR,1,SP,0,S,2,39,1975-09-03,
607,Urs Schwarz,"Schwarz, Urs",Urs,Schwarz,1926-08-04,male,AG,0,NR,1,FDP-Liberale,0,R,1,39,,
3233,James Schwarzenbach,"Schwarzenbach, James",James,Schwarzenbach,1911-08-05,male,ZH,0,NR,1,SD,0,-,99,39,,1975-01-01
3237,Erwin Schwendinger,"Schwendinger, Erwin",Erwin,Schwendinger,1911-03-11,male,AR,0,NR,1,SP,0,S,2,39,1974-11-01,
3285,Carlo Speziali,"Speziali, Carlo",Carlo,Speziali,1921-12-05,male,TI,0,NR,1,FDP-Liberale,0,R,1,39,,
697,Liselotte Spreng,"Spreng, Liselotte",Liselotte,Spreng,1912-02-15,female,FR,0,NR,1,FDP-Liberale,0,R,1,39,,
1244,Hans Stadelmann,"Stadelmann, Hans",Hans,Stadelmann,1918-02-03,male,LU,0,NR,1,CVP,0,C,3,39,,
1245,Anton Stadler,"Stadler, Anton",Anton,Stadler,1920-06-28,male,SG,0,NR,1,CVP,0,C,3,39,,
3298,Heinrich Staehelin,"Staehelin, Heinrich",Heinrich,Staehelin,1903-12-25,male,AG,0,NR,1,LdU,0,U,5,39,,
698,Otto Stich,"Stich, Otto",Otto,Stich,1927-01-10,male,SO,0,NR,1,SP,0,S,2,39,,
1248,Rudolf Suter,"Suter, Rudolf",Rudolf,Suter,1914-03-18,male,ZH,0,NR,1,LdU,0,U,5,39,,
3400,Fritz Tanner,"Tanner, Fritz",Fritz,Tanner,1923-06-20,male,ZH,0,NR,1,LdU,0,U,5,39,1974-06-01,
3404,Paul Tanner,"Tanner, Paul",Paul,Tanner,1913-07-12,male,TG,0,NR,1,SVP,0,V,4,39,,1972-01-01
699,Pierre Teuscher,"Teuscher, Pierre",Pierre,Teuscher,1921-04-21,male,VD,0,NR,1,SVP,0,V,4,39,,1972-01-01
3409,Hanny Thalmann,"Thalmann, Hanny",Hanny,Thalmann,1912-07-26,female,SG,0,NR,1,CVP,0,C,3,39,,
611,Georges Thévoz,"Thévoz, Georges",Georges,Thévoz,1914-10-06,male,VD,0,NR,1,LDP,0,L,7,39,,1972-01-01
3421,Rodolphe Tissières,"Tissières, Rodolphe",Rodolphe,Tissières,1911-08-22,male,VS,0,NR,1,CVP,0,C,3,39,,
1250,Karl Trottmann,"Trottmann, Karl",Karl,Trottmann,1915-09-25,male,AG,0,NR,1,CVP,0,C,3,39,,
3447,Reynold Tschäppät,"Tschäppät, Reynold",Reynold,Tschäppät,1917-09-03,male,BE,0,NR,1,SP,0,S,2,39,,
3449,Josef Tschopp,"Tschopp, Josef",Josef,Tschopp,1912-07-13,male,BL,0,NR,1,CVP,0,C,3,39,,
3454,Hans Tschumi,"Tschumi, Hans",Hans,Tschumi,1908-08-15,male,BE,0,NR,1,SVP,0,V,4,39,,1972-01-01
771,Lilian Uchtenhagen,"Uchtenhagen, Lilian",Lilian,Uchtenhagen,1928-09-07,female,ZH,0,NR,1,SP,0,S,2,39,,
3458,Hans Ueltschi,"Ueltschi, Hans",Hans,Ueltschi,1913-08-29,male,BE,0,NR,1,SVP,0,V,4,39,,1972-01-01
3487,Arthur Villard,"Villard, Arthur",Arthur,Villard,1917-10-04,male,BE,0,NR,1,SP,0,S,2,39,,
3490,Jean Vincent,"Vincent, Jean",Jean,Vincent,1906-07-08,male,GE,0,NR,1,PdA,0,T,10,39,,
3505,Jakob Vollenweider,"Vollenweider, Jakob",Jakob,Vollenweider,1912-12-01,male,ZH,0,NR,1,SVP,0,V,4,39,,1972-01-01
3513,Kurt von Arx,"von Arx, Kurt",Kurt,von Arx,1921-08-16,male,ZH,0,NR,1,CVP,0,C,3,39,1972-05-30,
3555,Eduard von Waldkirch,"von Waldkirch, Eduard",Eduard,von Waldkirch,1890-07-01,male,BE,0,NR,1,SD,0,P,127,39,1972-02-05,
3563,William Vontobel,"Vontobel, William",William,Vontobel,1909-07-05,male,ZH,0,NR,1,LdU,0,U,5,39,1973-08-17,1972-11-28
613,Paul Wagner,"Wagner, Paul",Paul,Wagner,1917-12-14,male,BL,0,NR,1,SP,0,S,2,39,,
3575,Fritz Waldner,"Waldner, Fritz",Fritz,Waldner,1911-10-06,male,BL,0,NR,1,SP,0,S,2,39,,
3576,Erwin Waldvogel,"Waldvogel, Erwin",Erwin,Waldvogel,1920-11-17,male,SH,0,NR,1,FDP-Liberale,0,R,1,39,,
1253,Alfred Weber,"Weber, Alfred",Alfred,Weber,1923-11-19,male,UR,0,NR,1,FDP-Liberale,0,R,1,39,,
3598,Joachim Weber,"Weber, Joachim",Joachim,Weber,1913-08-28,male,SZ,0,NR,1,FDP-Liberale,0,R,1,39,,
616,Rolf Weber,"Weber, Rolf",Rolf,Weber,1923-03-13,male,TG,0,NR,1,SP,0,S,2,39,,
3618,Rudolf Welter,"Welter, Rudolf",Rudolf,Welter,1911-07-14,male,ZH,0,NR,1,SP,0,S,2,39,,
1254,Nelly Wicky,"Wicky, Nelly",Nelly,Wicky,1923-03-02,female,GE,0,NR,1,PdA,0,T,10,39,,
775,Sigmund Widmer,"Widmer, Sigmund",Sigmund,Widmer,1919-07-30,male,ZH,0,NR,1,LdU,0,U,5,39,,1974-06-10
701,Jean Wilhelm,"Wilhelm, Jean",Jean,Wilhelm,1929-01-22,male,BE,0,NR,1,CVP,0,C,3,39,,
3668,Ernst Wüthrich,"Wüthrich, Ernst",Ernst,Wüthrich,1905-01-27,male,BE,0,NR,1,SP,0,S,2,39,,
1255,Hans Wyer,"Wyer, Hans",Hans,Wyer,1927-01-07,male,VS,0,NR,1,CVP,0,C,3,39,,
3670,Didier Wyler,"Wyler, Didier",Didier,Wyler,1917-08-03,male,TI,0,NR,1,SP,0,S,2,39,,
238,Jean Ziegler,"Ziegler, Jean",Jean,Ziegler,1934-04-19,male,GE,0,NR,1,SP,0,S,2,39,,
618,Josef Ziegler,"Ziegler, Josef",Josef,Ziegler,1924-06-29,male,SO,0,NR,1,CVP,0,C,3,39,,1974-06-10
3726,Otto (senior) Zwygart,"Zwygart, Otto (senior)",Otto (senior),Zwygart,1911-05-30,male,BE,0,NR,1,EVP,0,DE,108,39,,
1355,Alfred Abegg,"Abegg, Alfred",Alfred,Abegg,1914-11-18,male,TG,0,NR,1,SP,0,S,2,38,,
1359,Alfred Ackermann,"Ackermann, Alfred",Alfred,Ackermann,1907-04-02,male,LU,0,NR,1,FDP-Liberale,0,R,1,38,1970-06-01,
1172,Max Aebischer,"Aebischer, Max",Max,Aebischer,1914-01-02,male,FR,0,NR*,1,CVP,0,K,3,38,1969-11-24,1968-12-02
1367,Paul Aebischer,"Aebischer, Paul",Paul,Aebischer,1908-11-02,male,BE,0,NR,1,EVP,0,DE,108,38,1971-02-27,
649,Erwin Akeret,"Akeret, Erwin",Erwin,Akeret,1915-01-08,male,ZH,0,NR,1,SVP,0,BGB,4,38,,
1379,August Albrecht,"Albrecht, August",August,Albrecht,1907-11-16,male,NW,0,NR,1,CVP,0,C,3,38,,1971-01-01
1387,Walter Allgöwer,"Allgöwer, Walter",Walter,Allgöwer,1912-08-18,male,BS,0,NR,1,LdU,0,U,5,38,,
1422,Max Arnold,"Arnold, Max",Max,Arnold,1909-01-08,male,ZH,0,NR,1,SP,0,S,2,38,,
651,Walter Augsburger,"Augsburger, Walter",Walter,Augsburger,1922-08-13,male,BE,0,NR,1,SVP,0,BGB,4,38,,
1176,Karl Bachmann,"Bachmann, Karl",Karl,Bachmann,1915-12-03,male,SZ,0,NR,1,CVP,0,C,3,38,,1971-01-01
1438,Jakob Bächtold,"Bächtold, Jakob",Jakob,Bächtold,1905-03-03,male,BE,0,NR,1,LdU,0,U,5,38,,
653,Gilbert Baechtold,"Baechtold, Gilbert",Gilbert,Baechtold,1921-08-08,male,VD,0,NR,1,SP,0,S,2,38,,
1448,Walter Ballmoos,"Ballmoos, Walter",Walter,Ballmoos,1911-07-07,male,TG,0,NR,1,SVP,0,BGB,4,38,,
1457,Remigius Bärlocher,"Bärlocher, Remigius",Remigius,Bärlocher,1915-10-14,male,SG,0,NR,1,CVP,0,C,3,38,,1971-01-01
655,Louis Barras,"Barras, Louis",Louis,Barras,1917-06-09,male,FR,0,NR,1,CVP,0,C,3,38,,1971-01-01
1468,Albert Bauer,"Bauer, Albert",Albert,Bauer,1911-11-07,male,TG,0,NR,1,SP,0,S,2,38,1970-01-11,
1475,Walter Baumann,"Baumann, Walter",Walter,Baumann,1914-02-04,male,AG,0,NR,1,SVP,0,BGB,4,38,,
1479,David Baumgartner,"Baumgartner, David",David,Baumgartner,1908-02-03,male,GL,0,NR,1,SP,0,S,2,38,,
1501,Gallus Berger,"Berger, Gallus",Gallus,Berger,1903-04-10,male,ZH,0,NR,1,SP,0,S,2,38,,
1503,Hermann Berger,"Berger, Hermann",Hermann,Berger,1905-11-09,male,SO,0,NR,1,SP,0,S,2,38,,
1530,Ernst Bieri,"Bieri, Ernst",Ernst,Bieri,1920-03-18,male,ZH,0,NR,1,FDP-Liberale,0,R,1,38,,
1533,Max Bill,"Bill, Max",Max,Bill,1908-12-22,male,ZH,0,NR,1,LdU,0,U,5,38,,
623,Julius Binder,"Binder, Julius",Julius,Binder,1925-02-12,male,AG,0,NR,1,CVP,0,C,3,38,,1971-01-01
1538,Ernst Bircher,"Bircher, Ernst",Ernst,Bircher,1910-03-30,male,BE,0,NR,1,SP,0,S,2,38,,
1550,Adolf Blaser,"Blaser, Adolf",Adolf,Blaser,1908-05-31,male,BE,0,NR,1,SP,0,S,2,38,1970-06-01,
1553,Fritz Blatti,"Blatti, Fritz",Fritz,Blatti,1910-05-26,male,BE,0,NR,1,FDP-Liberale,0,R,1,38,,
1562,Armand Bochatay,"Bochatay, Armand",Armand,Bochatay,1915-07-25,male,VS,0,NR,1,CVP,0,C,3,38,,1971-01-01
1583,Alois Bommer,"Bommer, Alois",Alois,Bommer,1913-03-03,male,TG,0,NR,1,CVP,0,C,3,38,,1971-01-01
1603,Achille Borella,"Borella, Achille",Achille,Borella,1908-02-27,male,TI,0,NR,1,FDP-Liberale,0,R,1,38,,1971-06-01
557,Heinz Bratschi,"Bratschi, Heinz",Heinz,Bratschi,1925-08-12,male,BE,0,NR,1,SP,0,S,2,38,,
1638,Albin Breitenmoser,"Breitenmoser, Albin",Albin,Breitenmoser,1920-12-15,male,BS,0,NR,1,CVP,0,C,3,38,,1971-01-01
1641,Otto Bretscher,"Bretscher, Otto",Otto,Bretscher,1911-04-27,male,ZH,0,NR,1,SVP,0,BGB,4,38,,
1647,Walther Bringolf,"Bringolf, Walther",Walther,Bringolf,1895-08-01,male,SH,0,NR,1,SP,0,S,2,38,,
1653,Raymond Broger,"Broger, Raymond",Raymond,Broger,1916-10-24,male,AI,0,NR,1,CVP,0,C,3,38,1971-05-31,1971-01-01
1656,Georg Brosi,"Brosi, Georg",Georg,Brosi,1916-03-26,male,GR,0,NR,1,Dem*,0,DE,108,38,,
1669,Andreas C. Brunner,"Brunner, Andreas C.",Andreas C.,Brunner,1923-05-02,male,ZG,0,NR,1,FDP-Liberale,0,R,1,38,,
624,Paul Bürgi,"Bürgi, Paul",Paul,Bürgi,1921-04-20,male,SG,0,NR,1,FDP-Liberale,0,R,1,38,,
1729,Alfred Bussey,"Bussey, Alfred",Alfred,Bussey,1915-11-10,male,VD,0,NR,1,SP,0,S,2,38,,
1734,Donat Cadruvi,"Cadruvi, Donat",Donat,Cadruvi,1923-09-19,male,GR,0,NR,1,CVP,0,C,3,38,,1971-01-01
1753,Arrigo Caroni,"Caroni, Arrigo",Arrigo,Caroni,1903-07-01,male,TI,0,NR,1,CVP,0,C,3,38,,1971-01-01
1181,Félix Carruzzo,"Carruzzo, Félix",Félix,Carruzzo,1925-12-24,male,VS,0,NR,1,CVP,0,C,3,38,,1971-01-01
727,Jean-Jacques Cevey,"Cevey, Jean-Jacques",Jean-Jacques,Cevey,1928-06-23,male,VD,0,NR,1,FDP-Liberale,0,R,1,38,,
