id,name,sort_name,given_name,family_name,birth_date,gender,area,area_id,council,council_id,party,party_id,faction,faction_id,term,end_date,start_date,identifier__parlamentdotch,source
1900,Karl Dellberg,"Dellberg, Karl",Karl,Dellberg,1886-02-18,male,Wallis,VS,NR,1,SP,0,S,2,38,,,1900,https://www.parlament.ch/en/biografie?CouncillorId=1900
1905,Raymond Deonna,"Deonna, Raymond",Raymond,Deonna,1910-10-13,male,Genf,GE,NR,1,LDP,0,L,7,38,,,1905,https://www.parlament.ch/en/biografie?CouncillorId=1905
1914,Josef Diethelm,"Diethelm, Josef",Josef,Diethelm,1914-05-02,male,Schwyz,SZ,NR,1,SP,0,S,2,38,,,1914,https://www.parlament.ch/en/biografie?CouncillorId=1914
1933,Jean-Pierre Dubois,"Dubois, Jean-Pierre",Jean-Pierre,Dubois,1917-06-28,male,Neuenburg,NE,NR,1,PdA,0,T,10,38,,,1933,https://www.parlament.ch/en/biografie?CouncillorId=1933
1937,Hans Düby,"Düby, Hans",Hans,Düby,1906-01-30,male,Bern,BE,NR,1,SP,0,S,2,38,,,1937,https://www.parlament.ch/en/biografie?CouncillorId=1937
661,Andreas Dürr,"Dürr, Andreas",Andreas,Dürr,1923-12-16,male,St. Gallen,SG,NR,1,CVP,0,C,3,38,,1971-01-01,661,https://www.parlament.ch/en/biografie?CouncillorId=661
1951,Peter Dürrenmatt,"Dürrenmatt, Peter",Peter,Dürrenmatt,1904-08-29,male,Basel-Stadt,BS,NR,1,LDP,0,L,7,38,,,1951,https://www.parlament.ch/en/biografie?CouncillorId=1951
1956,Josef Duss,"Duss, Josef",Josef,Duss,1900-12-26,male,Luzern,LU,NR,1,CVP,0,C,3,38,,1971-01-01,1956,https://www.parlament.ch/en/biografie?CouncillorId=1956
1188,Pierre Duvanel,"Duvanel, Pierre",Pierre,Duvanel,1912-02-12,male,Waadt,VD,NR,1,SP,0,S,2,38,,1970-03-09,1188,https://www.parlament.ch/en/biografie?CouncillorId=1188
1963,Matthias Eggenberger,"Eggenberger, Matthias",Matthias,Eggenberger,1905-03-17,male,St. Gallen,SG,NR,1,SP,0,S,2,38,,1970-12-01,1963,https://www.parlament.ch/en/biografie?CouncillorId=1963
1189,Joseph Egli,"Egli, Joseph",Joseph,Egli,1923-05-30,male,Luzern,LU,NR,1,CVP,0,C,3,38,,1971-01-01,1189,https://www.parlament.ch/en/biografie?CouncillorId=1189
1973,Robert Eibel,"Eibel, Robert",Robert,Eibel,1906-06-07,male,Zürich,ZH,NR,1,FDP-Liberale,0,R,1,38,,,1973,https://www.parlament.ch/en/biografie?CouncillorId=1973
731,Paul Eisenring,"Eisenring, Paul",Paul,Eisenring,1924-01-09,male,Zürich,ZH,NR,1,CVP,0,C,3,38,,1971-01-01,731,https://www.parlament.ch/en/biografie?CouncillorId=731
1999,Rudolf Etter,"Etter, Rudolf",Rudolf,Etter,1914-03-19,male,Bern,BE,NR,1,SVP,0,BGB,4,38,,,1999,https://www.parlament.ch/en/biografie?CouncillorId=1999
2019,Adrien Favre-Bulle,"Favre-Bulle, Adrien",Adrien,Favre-Bulle,1905-05-14,male,Neuenburg,NE,NR,1,FDP-Liberale,0,R,1,38,,,2019,https://www.parlament.ch/en/biografie?CouncillorId=2019
1191,René Felber,"Felber, René",René,Felber,1933-03-14,male,Neuenburg,NE,NR,1,SP,0,S,2,38,,,1191,https://www.parlament.ch/en/biografie?CouncillorId=1191
662,Hanspeter Fischer,"Fischer, Hanspeter",Hanspeter,Fischer,1930-07-03,male,Thurgau,TG,NR,1,BP*,0,BGB,4,38,,,662,https://www.parlament.ch/en/biografie?CouncillorId=662
663,Otto Fischer,"Fischer, Otto",Otto,Fischer,1915-04-02,male,Bern,BE,NR,1,FDP-Liberale,0,R,1,38,,,663,https://www.parlament.ch/en/biografie?CouncillorId=663
574,Karl Flubacher,"Flubacher, Karl",Karl,Flubacher,1921-09-03,male,Basel-Landschaft,BL,NR,1,FDP-Liberale,0,R,1,38,,,574,https://www.parlament.ch/en/biografie?CouncillorId=574
664,Armand-Auguste Forel,"Forel, Armand-Auguste",Armand-Auguste,Forel,1920-04-29,male,Waadt,VD,NR,1,PdA,0,T,10,38,,,664,https://www.parlament.ch/en/biografie?CouncillorId=664
1196,Enrico Franzoni,"Franzoni, Enrico",Enrico,Franzoni,1920-01-10,male,Tessin,TI,NR,1,CVP,0,C,3,38,,1971-01-01,1196,https://www.parlament.ch/en/biografie?CouncillorId=1196
2073,Erwin Freiburghaus,"Freiburghaus, Erwin",Erwin,Freiburghaus,1914-11-15,male,Bern,BE,NR,1,SVP,0,BGB,4,38,,,2073,https://www.parlament.ch/en/biografie?CouncillorId=2073
2084,Pierre Freymond,"Freymond, Pierre",Pierre,Freymond,1921-09-06,male,Waadt,VD,NR,1,FDP-Liberale,0,R,1,38,1971-04-11,,2084,https://www.parlament.ch/en/biografie?CouncillorId=2084
1200,Kurt Furgler,"Furgler, Kurt",Kurt,Furgler,1924-06-24,male,St. Gallen,SG,NR,1,CVP,0,C,3,38,,1971-01-01,1200,https://www.parlament.ch/en/biografie?CouncillorId=1200
2110,Brenno Galli,"Galli, Brenno",Brenno,Galli,1910-09-26,male,Tessin,TI,NR,1,FDP-Liberale,0,R,1,38,,,2110,https://www.parlament.ch/en/biografie?CouncillorId=2110
2117,Hans Gasser,"Gasser, Hans",Hans,Gasser,1902-06-24,male,Obwalden,OW,NR,1,CVP,0,C,3,38,,1971-01-01,2117,https://www.parlament.ch/en/biografie?CouncillorId=2117
2126,Alfred Gehrig,"Gehrig, Alfred",Alfred,Gehrig,1912-07-04,male,Genf,GE,NR,1,LdU,0,U,5,38,,,2126,https://www.parlament.ch/en/biografie?CouncillorId=2126
2129,Henri Geiser,"Geiser, Henri",Henri,Geiser,1901-09-27,male,Bern,BE,NR,1,SVP,0,BGB,4,38,,,2129,https://www.parlament.ch/en/biografie?CouncillorId=2129
2143,Walter Gerosa,"Gerosa, Walter",Walter,Gerosa,1914-06-17,male,St. Gallen,SG,NR,1,LdU,0,U,5,38,,,2143,https://www.parlament.ch/en/biografie?CouncillorId=2143
667,Andreas Gerwig,"Gerwig, Andreas",Andreas,Gerwig,1928-11-10,male,Basel-Stadt,BS,NR,1,SP,0,S,2,38,,,667,https://www.parlament.ch/en/biografie?CouncillorId=667
2148,Ugo Gianella,"Gianella, Ugo",Ugo,Gianella,1920-11-26,male,Tessin,TI,NR,1,CVP,0,C,3,38,,1971-01-01,2148,https://www.parlament.ch/en/biografie?CouncillorId=2148
2158,Jacques Glarner,"Glarner, Jacques",Jacques,Glarner,1908-01-30,male,Glarus,GL,NR,1,FDP-Liberale,0,R,1,38,1970-09-01,,2158,https://www.parlament.ch/en/biografie?CouncillorId=2158
2159,Gérard Glasson,"Glasson, Gérard",Gérard,Glasson,1918-07-03,male,Freiburg,FR,NR,1,FDP-Liberale,0,R,1,38,,,2159,https://www.parlament.ch/en/biografie?CouncillorId=2159
2162,Pierre Glasson,"Glasson, Pierre",Pierre,Glasson,1907-04-28,male,Freiburg,FR,NR,1,FDP-Liberale,0,R,1,38,,,2162,https://www.parlament.ch/en/biografie?CouncillorId=2162
2163,Karl Glatthard,"Glatthard, Karl",Karl,Glatthard,1913-10-08,male,Bern,BE,NR,1,FDP-Liberale,0,R,1,38,,,2163,https://www.parlament.ch/en/biografie?CouncillorId=2163
1204,Ulrich Götsch,"Götsch, Ulrich",Ulrich,Götsch,1925-05-12,male,Zürich,ZH,NR,1,SP,0,S,2,38,,,1204,https://www.parlament.ch/en/biografie?CouncillorId=1204
2185,Pierre Graber,"Graber, Pierre",Pierre,Graber,1908-12-06,male,Waadt,VD,NR,1,SP,0,S,2,38,1969-12-10,,2185,https://www.parlament.ch/en/biografie?CouncillorId=2185
2199,Josias Grass,"Grass, Josias",Josias,Grass,1915-05-05,male,Graubünden,GR,NR,1,FDP-Liberale,0,R,1,38,,,2199,https://www.parlament.ch/en/biografie?CouncillorId=2199
2210,Ernst Grob,"Grob, Ernst",Ernst,Grob,1910-04-24,male,St. Gallen,SG,NR,1,FDP-Liberale,0,R,1,38,,,2210,https://www.parlament.ch/en/biografie?CouncillorId=2210
1205,Josef Grolimund,"Grolimund, Josef",Josef,Grolimund,1909-03-17,male,Solothurn,SO,NR,1,FDP-Liberale,0,R,1,38,,,1205,https://www.parlament.ch/en/biografie?CouncillorId=1205
2219,Peter Grünig,"Grünig, Peter",Peter,Grünig,1923-04-29,male,Aargau,AG,NR,1,FDP-Liberale,0,R,1,38,,,2219,https://www.parlament.ch/en/biografie?CouncillorId=2219
2221,Fritz Grütter,"Grütter, Fritz",Fritz,Grütter,1901-09-02,male,Bern,BE,NR,1,SP,0,S,2,38,,,2221,https://www.parlament.ch/en/biografie?CouncillorId=2221
2226,Ernst Gugerli,"Gugerli, Ernst",Ernst,Gugerli,1911-06-28,male,Zürich,ZH,NR,1,SVP,0,BGB,4,38,,,2226,https://www.parlament.ch/en/biografie?CouncillorId=2226
2235,Theodor Gut,"Gut, Theodor",Theodor,Gut,1917-05-18,male,Zürich,ZH,NR,1,FDP-Liberale,0,R,1,38,,,2235,https://www.parlament.ch/en/biografie?CouncillorId=2235
2252,Karl Hackhofer,"Hackhofer, Karl",Karl,Hackhofer,1904-07-10,male,Zürich,ZH,NR,1,CVP,0,C,3,38,,1971-01-01,2252,https://www.parlament.ch/en/biografie?CouncillorId=2252
2258,Walter Hagmann,"Hagmann, Walter",Walter,Hagmann,1921-07-22,male,St. Gallen,SG,NR,1,CVP,0,C,3,38,,1971-01-01,2258,https://www.parlament.ch/en/biografie?CouncillorId=2258
2261,Armin Haller,"Haller, Armin",Armin,Haller,1911-08-31,male,Bern,BE,NR,1,SVP,0,BGB,4,38,1969-07-14,,2261,https://www.parlament.ch/en/biografie?CouncillorId=2261
2262,Ernst Haller,"Haller, Ernst",Ernst,Haller,1910-06-16,male,Aargau,AG,NR,1,SP,0,S,2,38,,,2262,https://www.parlament.ch/en/biografie?CouncillorId=2262
1207,Josef Harder,"Harder, Josef",Josef,Harder,1926-02-18,male,Thurgau,TG,NR,1,CVP,0,K,3,38,1968-06-01,,1207,https://www.parlament.ch/en/biografie?CouncillorId=1207
2284,Franz Hayoz,"Hayoz, Franz",Franz,Hayoz,1921-03-06,male,Freiburg,FR,NR,1,CVP,0,C,3,38,,1971-01-01,2284,https://www.parlament.ch/en/biografie?CouncillorId=2284
2286,Alfred Heer,"Heer, Alfred",Alfred,Heer,1917-12-04,male,Glarus,GL,NR,1,FDP-Liberale,0,R,1,38,,1970-11-30,2286,https://www.parlament.ch/en/biografie?CouncillorId=2286
2293,Anton Heil,"Heil, Anton",Anton,Heil,1920-02-02,male,Zürich,ZH,NR,1,CVP,0,K,3,38,1969-10-01,,2293,https://www.parlament.ch/en/biografie?CouncillorId=2293
2334,Hans Hofer,"Hofer, Hans",Hans,Hofer,1913-09-28,male,St. Gallen,SG,NR,1,FDP-Liberale,0,R,1,38,,,2334,https://www.parlament.ch/en/biografie?CouncillorId=2334
1209,Walther Hofer,"Hofer, Walther",Walther,Hofer,1920-11-10,male,Bern,BE,NR,1,SVP,0,BGB,4,38,,,1209,https://www.parlament.ch/en/biografie?CouncillorId=1209
2343,Josef Hofstetter,"Hofstetter, Josef",Josef,Hofstetter,1908-07-24,male,Solothurn,SO,NR,1,FDP-Liberale,0,R,1,38,,,2343,https://www.parlament.ch/en/biografie?CouncillorId=2343
2357,Marcel Hotz,"Hotz, Marcel",Marcel,Hotz,1922-07-07,male,Zürich,ZH,NR,1,Dem*,0,DEM,106,38,,1970-06-01,2357,https://www.parlament.ch/en/biografie?CouncillorId=2357
114,Helmut Hubacher,"Hubacher, Helmut",Helmut,Hubacher,1926-04-15,male,Basel-Stadt,BS,NR,1,SP,0,S,2,38,,,114,https://www.parlament.ch/en/biografie?CouncillorId=114
2359,Casimir Huber,"Huber, Casimir",Casimir,Huber,1915-02-01,male,Bern,BE,NR,1,LdU,0,U,5,38,,,2359,https://www.parlament.ch/en/biografie?CouncillorId=2359
1210,Alfred Hummler,"Hummler, Alfred",Alfred,Hummler,1915-05-09,male,St. Gallen,SG,NR,1,FDP-Liberale,0,R,1,38,,,1210,https://www.parlament.ch/en/biografie?CouncillorId=1210
2383,Alois Hürlimann,"Hürlimann, Alois",Alois,Hürlimann,1916-11-21,male,Zug,ZG,NR,1,CVP,0,C,3,38,,1971-01-01,2383,https://www.parlament.ch/en/biografie?CouncillorId=2383
2403,Georges Jaccottet,"Jaccottet, Georges",Georges,Jaccottet,1909-07-20,male,Waadt,VD,NR,1,LDP,0,L,7,38,,,2403,https://www.parlament.ch/en/biografie?CouncillorId=2403
1212,Ernst Jaggi,"Jaggi, Ernst",Ernst,Jaggi,1912-09-11,male,Bern,BE,NR,1,SP,0,S,2,38,,,1212,https://www.parlament.ch/en/biografie?CouncillorId=1212
671,Raymond Junod,"Junod, Raymond",Raymond,Junod,1932-10-10,male,Waadt,VD,NR,1,FDP-Liberale,0,R,1,38,,,671,https://www.parlament.ch/en/biografie?CouncillorId=671
2487,Otto Keller,"Keller, Otto",Otto,Keller,1916-03-15,male,Thurgau,TG,NR,1,FDP-Liberale,0,R,1,38,,,2487,https://www.parlament.ch/en/biografie?CouncillorId=2487
2493,Karl Ketterer,"Ketterer, Karl",Karl,Ketterer,1911-07-01,male,Zürich,ZH,NR,1,LdU,0,U,5,38,,,2493,https://www.parlament.ch/en/biografie?CouncillorId=2493
673,Theodor Kloter,"Kloter, Theodor",Theodor,Kloter,1916-03-04,male,Zürich,ZH,NR,1,LdU,0,U,5,38,,,673,https://www.parlament.ch/en/biografie?CouncillorId=673
2515,Simon Kohler,"Kohler, Simon",Simon,Kohler,1916-09-26,male,Bern,BE,NR,1,FDP-Liberale,0,R,1,38,,,2515,https://www.parlament.ch/en/biografie?CouncillorId=2515
2525,Walter König,"König, Walter",Walter,König,1908-01-13,male,Zürich,ZH,NR,1,LdU,0,U,5,38,,,2525,https://www.parlament.ch/en/biografie?CouncillorId=2525
2529,Hans Korner,"Korner, Hans",Hans,Korner,1912-06-16,male,Luzern,LU,NR,1,CVP,0,K,3,38,1968-12-11,,2529,https://www.parlament.ch/en/biografie?CouncillorId=2529
2534,Albert Krummenacher,"Krummenacher, Albert",Albert,Krummenacher,1919-11-19,male,Luzern,LU,NR,1,FDP-Liberale,0,R,1,38,,1970-06-01,2534,https://www.parlament.ch/en/biografie?CouncillorId=2534
2547,Franz-Josef Kurmann,"Kurmann, Franz-Josef",Franz-Josef,Kurmann,1917-07-18,male,Luzern,LU,NR,1,CVP,0,C,3,38,,1971-01-01,2547,https://www.parlament.ch/en/biografie?CouncillorId=2547
2551,Werner Kurzmeyer,"Kurzmeyer, Werner",Werner,Kurzmeyer,1903-03-23,male,Luzern,LU,NR,1,FDP-Liberale,0,R,1,38,,,2551,https://www.parlament.ch/en/biografie?CouncillorId=2551
2568,Louis Lang,"Lang, Louis",Louis,Lang,1921-02-04,male,Aargau,AG,NR,1,SP,0,S,2,38,1969-06-01,,2568,https://www.parlament.ch/en/biografie?CouncillorId=2568
2569,Jakob Langenauer,"Langenauer, Jakob",Jakob,Langenauer,1913-07-02,male,Appenzell A.-Rh.,AR,NR,1,FDP-Liberale,0,R,1,38,,,2569,https://www.parlament.ch/en/biografie?CouncillorId=2569
2581,Innozenz Lehner,"Lehner, Innozenz",Innozenz,Lehner,1917-10-22,male,Wallis,VS,NR,1,CVP,0,C,3,38,,1971-01-01,2581,https://www.parlament.ch/en/biografie?CouncillorId=2581
2586,Josef Leu,"Leu, Josef",Josef,Leu,1918-09-14,male,Luzern,LU,NR,1,CVP,0,C,3,38,,1971-01-01,2586,https://www.parlament.ch/en/biografie?CouncillorId=2586
2589,Hermann Leuenberger,"Leuenberger, Hermann",Hermann,Leuenberger,1901-07-15,male,Zürich,ZH,NR,1,SP,0,S,2,38,,,2589,https://www.parlament.ch/en/biografie?CouncillorId=2589
2603,Otto Locher,"Locher, Otto",Otto,Locher,1910-04-09,male,Bern,BE,NR,1,SVP,0,BGB,4,38,,1969-09-22,2603,https://www.parlament.ch/en/biografie?CouncillorId=2603
2649,Fritz Marthaler,"Marthaler, Fritz",Fritz,Marthaler,1910-07-01,male,Bern,BE,NR,1,SVP,0,BGB,4,38,,,2649,https://www.parlament.ch/en/biografie?CouncillorId=2649
2651,André Martin,"Martin, André",André,Martin,1912-10-15,male,Waadt,VD,NR,1,FDP-Liberale,0,R,1,38,,,2651,https://www.parlament.ch/en/biografie?CouncillorId=2651
787,Franco Masoni,"Masoni, Franco",Franco,Masoni,1928-07-05,male,Tessin,TI,NR,1,FDP-Liberale,0,R,1,38,,,787,https://www.parlament.ch/en/biografie?CouncillorId=787
1219,Hans Rudolf Meyer,"Meyer, Hans Rudolf",Hans Rudolf,Meyer,1922-01-02,male,Luzern,LU,NR,1,FDP-Liberale,0,R,1,38,,,1219,https://www.parlament.ch/en/biografie?CouncillorId=1219
2715,Ulrich Meyer-Boller,"Meyer-Boller, Ulrich",Ulrich,Meyer-Boller,1903-05-20,male,Zürich,ZH,NR,1,FDP-Liberale,0,R,1,38,,,2715,https://www.parlament.ch/en/biografie?CouncillorId=2715
1223,Roger Mugny,"Mugny, Roger",Roger,Mugny,1921-12-26,male,Waadt,VD,NR,1,CVP,0,C,3,38,,1971-01-01,1223,https://www.parlament.ch/en/biografie?CouncillorId=1223
708,Anton Muheim,"Muheim, Anton",Anton,Muheim,1916-06-13,male,Luzern,LU,NR,1,SP,0,S,2,38,,,708,https://www.parlament.ch/en/biografie?CouncillorId=708
683,Alfons Müller,"Müller, Alfons",Alfons,Müller,1923-10-05,male,Luzern,LU,NR,1,CVP,0,C,3,38,,1971-01-01,683,https://www.parlament.ch/en/biografie?CouncillorId=683
684,Daniel Müller,"Müller, Daniel",Daniel,Müller,1928-02-23,male,Solothurn,SO,NR,1,FDP-Liberale,0,R,1,38,,,684,https://www.parlament.ch/en/biografie?CouncillorId=684
685,Richard Müller,"Müller, Richard",Richard,Müller,1913-02-22,male,Bern,BE,NR,1,SP,0,S,2,38,,,685,https://www.parlament.ch/en/biografie?CouncillorId=685
2863,Libero Olgiati,"Olgiati, Libero",Libero,Olgiati,1908-11-07,male,Tessin,TI,NR,1,FDP-Liberale,0,R,1,38,1971-04-01,,2863,https://www.parlament.ch/en/biografie?CouncillorId=2863
2868,Rudolf Ott,"Ott, Rudolf",Rudolf,Ott,1900-03-21,male,Zürich,ZH,NR,1,Dem*,0,DE,108,38,1970-03-15,,2868,https://www.parlament.ch/en/biografie?CouncillorId=2868
1229,Charles Primborgne,"Primborgne, Charles",Charles,Primborgne,1913-04-30,male,Genf,GE,NR,1,CVP,0,C,3,38,,1971-01-01,1229,https://www.parlament.ch/en/biografie?CouncillorId=1229
2977,Walter Raissig,"Raissig, Walter",Walter,Raissig,1910-03-29,male,Zürich,ZH,NR,1,FDP-Liberale,0,R,1,38,,,2977,https://www.parlament.ch/en/biografie?CouncillorId=2977
2989,Alfred Rasser,"Rasser, Alfred",Alfred,Rasser,1907-05-29,male,Aargau,AG,NR,1,LdU,0,U,5,38,,,2989,https://www.parlament.ch/en/biografie?CouncillorId=2989
595,Walter Renschler,"Renschler, Walter",Walter,Renschler,1932-04-20,male,Zürich,ZH,NR,1,SP,0,S,2,38,,,595,https://www.parlament.ch/en/biografie?CouncillorId=595
3006,François Revaclier,"Revaclier, François",François,Revaclier,1903-07-19,male,Genf,GE,NR,1,FDP-Liberale,0,R,1,38,,,3006,https://www.parlament.ch/en/biografie?CouncillorId=3006
3008,Olivier Reverdin,"Reverdin, Olivier",Olivier,Reverdin,1913-07-15,male,Genf,GE,NR,1,LDP,0,L,7,38,,,3008,https://www.parlament.ch/en/biografie?CouncillorId=3008
597,Jean Riesen,"Riesen, Jean",Jean,Riesen,1920-07-13,male,Freiburg,FR,NR,1,SP,0,S,2,38,,,597,https://www.parlament.ch/en/biografie?CouncillorId=597
3027,Louis Rippstein,"Rippstein, Louis",Louis,Rippstein,1915-12-26,male,Solothurn,SO,NR,1,CVP,0,C,3,38,,1971-01-01,3027,https://www.parlament.ch/en/biografie?CouncillorId=3027
3045,Walter Rohner,"Rohner, Walter",Walter,Rohner,1923-07-03,male,Bern,BE,NR,1,CVP,0,C,3,38,,1971-01-01,3045,https://www.parlament.ch/en/biografie?CouncillorId=3045
690,Hans Roth,"Roth, Hans",Hans,Roth,1913-08-19,male,Aargau,AG,NR,1,SVP,0,BGB,4,38,,,690,https://www.parlament.ch/en/biografie?CouncillorId=690
3079,Fred Rubi,"Rubi, Fred",Fred,Rubi,1926-10-12,male,Bern,BE,NR,1,SP,0,S,2,38,,,3079,https://www.parlament.ch/en/biografie?CouncillorId=3079
1232,André Sandoz,"Sandoz, André",André,Sandoz,1911-09-18,male,Neuenburg,NE,NR,1,SP,0,S,2,38,,,1232,https://www.parlament.ch/en/biografie?CouncillorId=1232
1234,Willy Sauser,"Sauser, Willy",Willy,Sauser,1908-09-15,male,Zürich,ZH,NR,1,EVP,0,LE,124,38,,,1234,https://www.parlament.ch/en/biografie?CouncillorId=1234
1235,Emil Schaffer,"Schaffer, Emil",Emil,Schaffer,1924-02-03,male,Bern,BE,NR,1,SP,0,S,2,38,,,1235,https://www.parlament.ch/en/biografie?CouncillorId=1235
3118,Alfred Schaller,"Schaller, Alfred",Alfred,Schaller,1908-04-21,male,Basel-Stadt,BS,NR,1,FDP-Liberale,0,R,1,38,,,3118,https://www.parlament.ch/en/biografie?CouncillorId=3118
3148,Paul Schib,"Schib, Paul",Paul,Schib,1901-03-15,male,Aargau,AG,NR,1,CVP,0,C,3,38,,1971-01-01,3148,https://www.parlament.ch/en/biografie?CouncillorId=3148
3160,Florian Schlegel,"Schlegel, Florian",Florian,Schlegel,1935-06-11,male,St. Gallen,SG,NR,1,SP,0,S,2,38,,1969-11-24,3160,https://www.parlament.ch/en/biografie?CouncillorId=3160
1238,Leon Schlumpf,"Schlumpf, Leon",Leon,Schlumpf,1925-02-03,male,Graubünden,GR,NR,1,Dem*,0,DE,108,38,,,1238,https://www.parlament.ch/en/biografie?CouncillorId=1238
1239,Arthur Schmid,"Schmid, Arthur",Arthur,Schmid,1928-01-25,male,Aargau,AG,NR,1,SP,0,S,2,38,,,1239,https://www.parlament.ch/en/biografie?CouncillorId=1239
3166,Ernst Schmid,"Schmid, Ernst",Ernst,Schmid,1908-09-06,male,Zürich,ZH,NR,1,EVP,0,DE,108,38,1968-05-27,,3166,https://www.parlament.ch/en/biografie?CouncillorId=3166
3177,Werner Schmid,"Schmid, Werner",Werner,Schmid,1898-11-06,male,Zürich,ZH,NR,1,LdU,0,U,5,38,,,3177,https://www.parlament.ch/en/biografie?CouncillorId=3177
3185,Walter Schmidt,"Schmidt, Walter",Walter,Schmidt,1912-03-20,male,Aargau,AG,NR,1,SP,0,S,2,38,,,3185,https://www.parlament.ch/en/biografie?CouncillorId=3185
3186,Henri Schmitt,"Schmitt, Henri",Henri,Schmitt,1926-05-23,male,Genf,GE,NR,1,FDP-Liberale,0,R,1,38,,,3186,https://www.parlament.ch/en/biografie?CouncillorId=3186
3190,Arnold Schneider,"Schneider, Arnold",Arnold,Schneider,1920-02-12,male,Basel-Stadt,BS,NR,1,FDP-Liberale,0,R,1,38,,,3190,https://www.parlament.ch/en/biografie?CouncillorId=3190
3191,Erwin Schneider,"Schneider, Erwin",Erwin,Schneider,1910-10-30,male,Bern,BE,NR,1,SP,0,S,2,38,,1970-06-01,3191,https://www.parlament.ch/en/biografie?CouncillorId=3191
3210,Hans Schregenberger,"Schregenberger, Hans",Hans,Schregenberger,1912-09-19,male,St. Gallen,SG,NR,1,CVP,0,C,3,38,,1971-01-01,3210,https://www.parlament.ch/en/biografie?CouncillorId=3210
3214,Adelrich Jacob Schuler,"Schuler, Adelrich Jacob",Adelrich Jacob,Schuler,1922-01-08,male,Zürich,ZH,NR,1,CVP,0,C,3,38,,1971-01-01,3214,https://www.parlament.ch/en/biografie?CouncillorId=3214
3225,Leo Schürmann,"Schürmann, Leo",Leo,Schürmann,1917-04-10,male,Solothurn,SO,NR,1,CVP,0,C,3,38,,1971-01-01,3225,https://www.parlament.ch/en/biografie?CouncillorId=3225
3226,Otto Schütz,"Schütz, Otto",Otto,Schütz,1907-03-04,male,Zürich,ZH,NR,1,SP,0,S,2,38,,,3226,https://www.parlament.ch/en/biografie?CouncillorId=3226
3233,James Schwarzenbach,"Schwarzenbach, James",James,Schwarzenbach,1911-08-05,male,Zürich,ZH,NR,1,SD,0,-,99,38,1971-01-01,,3233,https://www.parlament.ch/en/biografie?CouncillorId=3233
3237,Erwin Schwendinger,"Schwendinger, Erwin",Erwin,Schwendinger,1911-03-11,male,Appenzell A.-Rh.,AR,NR,1,SP,0,S,2,38,,,3237,https://www.parlament.ch/en/biografie?CouncillorId=3237
1245,Anton Stadler,"Stadler, Anton",Anton,Stadler,1920-06-28,male,St. Gallen,SG,NR,1,CVP,0,C,3,38,,1971-01-01,1245,https://www.parlament.ch/en/biografie?CouncillorId=1245
3298,Heinrich Staehelin,"Staehelin, Heinrich",Heinrich,Staehelin,1903-12-25,male,Aargau,AG,NR,1,LdU,0,U,5,38,,,3298,https://www.parlament.ch/en/biografie?CouncillorId=3298
698,Otto Stich,"Stich, Otto",Otto,Stich,1927-01-10,male,Solothurn,SO,NR,1,SP,0,S,2,38,,,698,https://www.parlament.ch/en/biografie?CouncillorId=698
1248,Rudolf Suter,"Suter, Rudolf",Rudolf,Suter,1914-03-18,male,Zürich,ZH,NR,1,LdU,0,U,5,38,,,1248,https://www.parlament.ch/en/biografie?CouncillorId=1248
3400,Fritz Tanner,"Tanner, Fritz",Fritz,Tanner,1923-06-20,male,Zürich,ZH,NR,1,LdU,0,U,5,38,,,3400,https://www.parlament.ch/en/biografie?CouncillorId=3400
1249,Ettore Tenchio,"Tenchio, Ettore",Ettore,Tenchio,1915-10-21,male,Graubünden,GR,NR,1,CVP,0,C,3,38,,1971-01-01,1249,https://www.parlament.ch/en/biografie?CouncillorId=1249
699,Pierre Teuscher,"Teuscher, Pierre",Pierre,Teuscher,1921-04-21,male,Waadt,VD,NR,1,SVP,0,BGB,4,38,,,699,https://www.parlament.ch/en/biografie?CouncillorId=699
611,Georges Thévoz,"Thévoz, Georges",Georges,Thévoz,1914-10-06,male,Waadt,VD,NR,1,LDP,0,L,7,38,,,611,https://www.parlament.ch/en/biografie?CouncillorId=611
3421,Rodolphe Tissières,"Tissières, Rodolphe",Rodolphe,Tissières,1911-08-22,male,Wallis,VS,NR,1,CVP,0,C,3,38,,1971-01-01,3421,https://www.parlament.ch/en/biografie?CouncillorId=3421
1250,Karl Trottmann,"Trottmann, Karl",Karl,Trottmann,1915-09-25,male,Aargau,AG,NR,1,CVP,0,C,3,38,,1971-01-01,1250,https://www.parlament.ch/en/biografie?CouncillorId=1250
3446,Hans Tschanz,"Tschanz, Hans",Hans,Tschanz,1902-10-14,male,Bern,BE,NR,1,SVP,0,BGB,4,38,,,3446,https://www.parlament.ch/en/biografie?CouncillorId=3446
3447,Reynold Tschäppät,"Tschäppät, Reynold",Reynold,Tschäppät,1917-09-03,male,Bern,BE,NR,1,SP,0,S,2,38,,,3447,https://www.parlament.ch/en/biografie?CouncillorId=3447
3449,Josef Tschopp,"Tschopp, Josef",Josef,Tschopp,1912-07-13,male,Basel-Landschaft,BL,NR,1,CVP,0,C,3,38,,1971-01-01,3449,https://www.parlament.ch/en/biografie?CouncillorId=3449
3454,Hans Tschumi,"Tschumi, Hans",Hans,Tschumi,1908-08-15,male,Bern,BE,NR,1,SVP,0,BGB,4,38,,,3454,https://www.parlament.ch/en/biografie?CouncillorId=3454
