id,name,full_name,birth_date,image,source,term,party,area,start_date,end_date,identifier__parlamento
3964,Carlos São Martinho,Carlos Manuel Faia São Martinho Gomes,1956-07-18,http://app.parlamento.pt/webutils/getimage.aspx?id=3964&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=3964,12,PSD,Castelo Branco,2011-06-20,2015-10-23,3964
3966,Álvaro Batista,Álvaro Manuel Reis Batista,1959-12-25,http://app.parlamento.pt/webutils/getimage.aspx?id=3966&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=3966,13,PSD,Castelo Branco,2015-10-23,,3966
3986,Ana Jorge,Ana Maria Teodoro Jorge,1949-09-23,http://app.parlamento.pt/webutils/getimage.aspx?id=3986&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=3986,12,PS,Coimbra,2011-06-21,2012-01-02,3986
3989,Paulo Mota Pinto,Paulo Cardoso Correia da Mota Pinto,1966-11-18,http://app.parlamento.pt/webutils/getimage.aspx?id=3989&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=3989,11,PSD,Coimbra,2009-10-15,2011-06-20,3989
3989,Paulo Mota Pinto,Paulo Cardoso Correia da Mota Pinto,1966-11-18,http://app.parlamento.pt/webutils/getimage.aspx?id=3989&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=3989,12,PSD,Lisboa,2011-06-20,2015-10-23,3989
3990,Pedro Saraiva,Pedro Manuel Tavares Lopes de Andrade Saraiva,1964-10-27,http://app.parlamento.pt/webutils/getimage.aspx?id=3990&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=3990,11,PSD,Coimbra,2009-10-15,2011-06-20,3990
3990,Pedro Saraiva,Pedro Manuel Tavares Lopes de Andrade Saraiva,1964-10-27,http://app.parlamento.pt/webutils/getimage.aspx?id=3990&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=3990,12,PSD,Coimbra,2011-06-20,2012-07-16,3990
3991,Nuno Encarnação,Nuno Miguel Pestana Chaves e Castro da Encarnação,1972-12-24,http://app.parlamento.pt/webutils/getimage.aspx?id=3991&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=3991,11,PSD,Coimbra,2009-10-15,2011-06-20,3991
3991,Nuno Encarnação,Nuno Miguel Pestana Chaves e Castro da Encarnação,1972-12-24,http://app.parlamento.pt/webutils/getimage.aspx?id=3991&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=3991,12,PSD,Coimbra,2011-06-20,2015-10-23,3991
3991,Nuno Encarnação,Nuno Miguel Pestana Chaves e Castro da Encarnação,1972-12-24,http://app.parlamento.pt/webutils/getimage.aspx?id=3991&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=3991,13,PSD,Coimbra,2015-10-23,2015-11-27,3991
3995,João Serpa Oliva,João Manuel de Serpa Oliva,1948-06-26,http://app.parlamento.pt/webutils/getimage.aspx?id=3995&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=3995,11,CDS-PP,Coimbra,2009-10-15,2011-06-20,3995
3995,João Serpa Oliva,João Manuel de Serpa Oliva,1948-06-26,http://app.parlamento.pt/webutils/getimage.aspx?id=3995&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=3995,12,CDS-PP,Coimbra,2011-06-20,2013-11-27,3995
3998,José Manuel Pureza,José Manuel Marques da Silva Pureza,1958-12-18,http://app.parlamento.pt/webutils/getimage.aspx?id=3998&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=3998,11,BE,Coimbra,2009-10-15,2011-06-20,3998
3998,José Manuel Pureza,José Manuel Marques da Silva Pureza,1958-12-18,http://app.parlamento.pt/webutils/getimage.aspx?id=3998&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=3998,13,BE,Coimbra,2015-10-23,,3998
4011,Isilda Gomes,Isilda Maria Prazeres dos Santos Varges Gomes,1951-09-16,http://app.parlamento.pt/webutils/getimage.aspx?id=4011&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4011,11,PS,Faro,2009-10-15,2009-11-27,4011
4012,Fernando Anastácio,Fernando José dos Santos Anastácio,1957-01-26,http://app.parlamento.pt/webutils/getimage.aspx?id=4012&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4012,13,PS,Faro,2015-10-23,2018-03-12,4012
4013,Jorge Bacelar Gouveia,Jorge Cláudio de Bacelar Gouveia,1966-07-01,http://app.parlamento.pt/webutils/getimage.aspx?id=4013&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4013,11,PSD,Faro,2009-10-15,2011-06-20,4013
4014,Antonieta Guerreiro,Antonieta Paulino Felizardo Guerreiro,1973-06-13,http://app.parlamento.pt/webutils/getimage.aspx?id=4014&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4014,11,PSD,Faro,2009-10-15,2011-06-20,4014
4018,Artur Rêgo,Artur José Gomes Rêgo,1958-04-24,http://app.parlamento.pt/webutils/getimage.aspx?id=4018&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4018,11,CDS-PP,Faro,2009-10-15,2011-06-20,4018
4018,Artur Rêgo,Artur José Gomes Rêgo,1958-04-24,http://app.parlamento.pt/webutils/getimage.aspx?id=4018&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4018,12,CDS-PP,Faro,2011-06-20,2015-10-23,4018
4022,João Vasconcelos,João Manuel Duarte Vasconcelos,1956-03-08,http://app.parlamento.pt/webutils/getimage.aspx?id=4022&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4022,13,BE,Faro,2015-10-23,,4022
4026,José Pereira Marques,José Albano Pereira Marques,1972-09-17,http://app.parlamento.pt/webutils/getimage.aspx?id=4026&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4026,11,PS,Guarda,2009-10-15,2010-06-15,4026
4030,Carlos Peixoto,António Carlos Sousa Gomes da Silva Peixoto,1968-02-13,http://app.parlamento.pt/webutils/getimage.aspx?id=4030&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4030,11,PSD,Guarda,2009-10-15,2011-06-20,4030
4030,Carlos Peixoto,António Carlos Sousa Gomes da Silva Peixoto,1968-02-13,http://app.parlamento.pt/webutils/getimage.aspx?id=4030&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4030,12,PSD,Guarda,2011-06-20,2015-10-23,4030
4030,Carlos Peixoto,António Carlos Sousa Gomes da Silva Peixoto,1968-02-13,http://app.parlamento.pt/webutils/getimage.aspx?id=4030&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4030,13,PSD,Guarda,2015-10-23,,4030
4031,Ângela Guerra,Ângela Maria Pinheiro Branquinho Guerra,1973-06-20,http://app.parlamento.pt/webutils/getimage.aspx?id=4031&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4031,12,PSD,Guarda,2011-06-20,2015-10-23,4031
4031,Ângela Guerra,Ângela Maria Pinheiro Branquinho Guerra,1973-06-20,http://app.parlamento.pt/webutils/getimage.aspx?id=4031&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4031,13,PSD,Guarda,2015-10-23,,4031
4046,Odete Alves,Odete Marise dos Santos Alves,1973-11-27,http://app.parlamento.pt/webutils/getimage.aspx?id=4046&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4046,11,PS,Leiria,2009-10-15,2009-10-26,4046
4050,Fernando Marques,Fernando Ribeiro Marques,1958-06-01,http://app.parlamento.pt/webutils/getimage.aspx?id=4050&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4050,11,PSD,Leiria,2009-10-15,2011-06-20,4050
4050,Fernando Marques,Fernando Ribeiro Marques,1958-06-01,http://app.parlamento.pt/webutils/getimage.aspx?id=4050&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4050,12,PSD,Leiria,2011-06-20,2015-10-23,4050
4051,Maria Conceição Pereira,Maria da Conceição Feliciano Antunes Bretts Jardim Pereira,1950-12-08,http://app.parlamento.pt/webutils/getimage.aspx?id=4051&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4051,11,PSD,Leiria,2009-10-15,2011-06-20,4051
4051,Maria Conceição Pereira,Maria da Conceição Feliciano Antunes Bretts Jardim Pereira,1950-12-08,http://app.parlamento.pt/webutils/getimage.aspx?id=4051&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4051,12,PSD,Leiria,2011-06-20,2015-10-23,4051
4051,Maria Conceição Pereira,Maria da Conceição Feliciano Antunes Bretts Jardim Pereira,1950-12-08,http://app.parlamento.pt/webutils/getimage.aspx?id=4051&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4051,13,PSD,Leiria,2015-10-23,2015-11-27,4051
4052,Pedro Pimpão,Pedro Alexandre Antunes Faustino Pimpão,1980-07-21,http://app.parlamento.pt/webutils/getimage.aspx?id=4052&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4052,12,PSD,Leiria,2011-06-20,2015-10-23,4052
4052,Pedro Pimpão,Pedro Alexandre Antunes Faustino Pimpão,1980-07-21,http://app.parlamento.pt/webutils/getimage.aspx?id=4052&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4052,13,PSD,Leiria,2015-10-23,,4052
4057,Assunção Cristas,Maria de Assunção Oliveira Cristas Machado da Graça,1974-09-28,http://app.parlamento.pt/webutils/getimage.aspx?id=4057&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4057,11,CDS-PP,Leiria,2009-10-15,2011-06-20,4057
4057,Assunção Cristas,Maria de Assunção Oliveira Cristas Machado da Graça,1974-09-28,http://app.parlamento.pt/webutils/getimage.aspx?id=4057&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4057,12,CDS-PP,Leiria,2011-06-20,2011-06-21,4057
4057,Assunção Cristas,Maria de Assunção Oliveira Cristas Machado da Graça,1974-09-28,http://app.parlamento.pt/webutils/getimage.aspx?id=4057&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4057,13,CDS-PP,Leiria,2015-11-27,,4057
4059,Heitor de Sousa,Heitor Nuno Patrício de Sousa e Castro,1953-04-05,http://app.parlamento.pt/webutils/getimage.aspx?id=4059&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4059,11,BE,Leiria,2009-10-15,2011-06-20,4059
4059,Heitor de Sousa,Heitor Nuno Patrício de Sousa e Castro,1953-04-05,http://app.parlamento.pt/webutils/getimage.aspx?id=4059&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4059,13,BE,Leiria,2015-10-23,,4059
4064,Inês de Medeiros,Inês de Saint-Maurice de Esteves de Medeiros Vitorino de Almeida,1968-04-15,http://app.parlamento.pt/webutils/getimage.aspx?id=4064&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4064,11,PS,Lisboa,2009-10-15,2011-06-20,4064
4064,Inês de Medeiros,Inês de Saint-Maurice de Esteves de Medeiros Vitorino de Almeida,1968-04-15,http://app.parlamento.pt/webutils/getimage.aspx?id=4064&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4064,12,PS,Lisboa,2011-06-20,2015-10-23,4064
4064,Inês de Medeiros,Inês de Saint-Maurice de Esteves de Medeiros Vitorino de Almeida,1968-04-15,http://app.parlamento.pt/webutils/getimage.aspx?id=4064&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4064,13,PS,Setúbal,2015-10-23,2016-01-24,4064
4065,Miguel Vale Almeida,Miguel de Matos Castanheira do Vale de Almeida,1960-08-21,http://app.parlamento.pt/webutils/getimage.aspx?id=4065&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4065,11,PS,Lisboa,2009-10-15,2010-12-31,4065
4066,Duarte Cordeiro,José Duarte Piteira Rica Silvestre Cordeiro,1979-02-23,http://app.parlamento.pt/webutils/getimage.aspx?id=4066&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4066,11,PS,Lisboa,2009-10-15,2011-06-20,4066
4066,Duarte Cordeiro,José Duarte Piteira Rica Silvestre Cordeiro,1979-02-23,http://app.parlamento.pt/webutils/getimage.aspx?id=4066&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4066,12,PS,Setúbal,2011-06-20,2013-10-30,4066
4067,Rui Prudêncio,Rui José Prudêncio,1964-10-23,http://app.parlamento.pt/webutils/getimage.aspx?id=4067&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4067,11,PS,Lisboa,2009-10-15,2011-06-20,4067
4068,Teresa Damásio,Teresa do Rosário Carvalho de Almeida Damásio,1970-06-21,http://app.parlamento.pt/webutils/getimage.aspx?id=4068&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4068,11,PS,Lisboa,2009-10-15,2011-06-20,4068
4069,Sérgio Paiva,Sérgio Constantino Gaspar Lopes de Paiva,1970-04-22,http://app.parlamento.pt/webutils/getimage.aspx?id=4069&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4069,11,PS,Lisboa,2011-01-01,2011-06-20,4069
4081,Inês Drummond,Inês de Drummond Ludovice Mendes Gomes,1974-05-31,http://app.parlamento.pt/webutils/getimage.aspx?id=4081&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4081,12,PS,Lisboa,2011-06-20,2011-06-21,4081
4085,Pedro Lynce,Pedro Augusto Lynce de Faria,1943-02-06,http://app.parlamento.pt/webutils/getimage.aspx?id=4085&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4085,11,PSD,Lisboa,2009-10-15,2011-06-20,4085
4085,Pedro Lynce,Pedro Augusto Lynce de Faria,1943-02-06,http://app.parlamento.pt/webutils/getimage.aspx?id=4085&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4085,12,PSD,Évora,2011-06-20,2015-10-23,4085
4086,António Leitão Amaro,António Egrejas Leitão Amaro,1980-04-02,http://app.parlamento.pt/webutils/getimage.aspx?id=4086&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4086,11,PSD,Lisboa,2009-10-15,2011-06-20,4086
4086,António Leitão Amaro,António Egrejas Leitão Amaro,1980-04-02,http://app.parlamento.pt/webutils/getimage.aspx?id=4086&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4086,12,PSD,Lisboa,2011-06-21,2011-07-01,4086
4086,António Leitão Amaro,António Egrejas Leitão Amaro,1980-04-02,http://app.parlamento.pt/webutils/getimage.aspx?id=4086&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4086,13,PSD,Viseu,2015-10-30,2016-12-06,4086
4087,Celeste Amaro,Celeste Maria Reis Gaspar dos Santos Amaro,1956-05-20,http://app.parlamento.pt/webutils/getimage.aspx?id=4087&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4087,11,PSD,Lisboa,2009-10-15,2011-06-20,4087
4092,Odete Silva,Odete Maria Loureiro da Silva,1971-09-18,http://app.parlamento.pt/webutils/getimage.aspx?id=4092&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4092,12,PSD,Lisboa,2011-06-20,2015-10-23,4092
4092,Odete Silva,Odete Maria Loureiro da Silva,1971-09-18,http://app.parlamento.pt/webutils/getimage.aspx?id=4092&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4092,13,PSD,Lisboa,2015-10-23,2016-03-10,4092
4095,Sérgio Azevedo,Sérgio Sousa Lopes Freire de Azevedo,1981-10-30,http://app.parlamento.pt/webutils/getimage.aspx?id=4095&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4095,12,PSD,Lisboa,2011-06-20,2015-10-23,4095
4095,Sérgio Azevedo,Sérgio Sousa Lopes Freire de Azevedo,1981-10-30,http://app.parlamento.pt/webutils/getimage.aspx?id=4095&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4095,13,PSD,Lisboa,2015-10-23,,4095
4096,Isabel Galriça Neto,Isabel Maria Mousinho de Almeida Galriça Neto,1961-07-10,http://app.parlamento.pt/webutils/getimage.aspx?id=4096&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4096,11,CDS-PP,Lisboa,2009-10-15,2011-06-20,4096
4096,Isabel Galriça Neto,Isabel Maria Mousinho de Almeida Galriça Neto,1961-07-10,http://app.parlamento.pt/webutils/getimage.aspx?id=4096&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4096,12,CDS-PP,Lisboa,2011-06-20,2015-10-23,4096
4096,Isabel Galriça Neto,Isabel Maria Mousinho de Almeida Galriça Neto,1961-07-10,http://app.parlamento.pt/webutils/getimage.aspx?id=4096&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4096,13,CDS-PP,Lisboa,2015-10-23,,4096
4097,Orísia Roque,Maria Orísia Roque,1934-08-12,http://app.parlamento.pt/webutils/getimage.aspx?id=4097&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4097,12,CDS-PP,Lisboa,2013-02-01,2013-07-01,4097
4104,Rita Rato,Rita Rato Araújo Fonseca,1983-01-05,http://app.parlamento.pt/webutils/getimage.aspx?id=4104&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4104,11,PCP,Lisboa,2009-10-15,2011-06-20,4104
4104,Rita Rato,Rita Rato Araújo Fonseca,1983-01-05,http://app.parlamento.pt/webutils/getimage.aspx?id=4104&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4104,12,PCP,Lisboa,2011-06-20,2015-10-23,4104
4104,Rita Rato,Rita Rato Araújo Fonseca,1983-01-05,http://app.parlamento.pt/webutils/getimage.aspx?id=4104&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4104,13,PCP,Lisboa,2015-10-23,,4104
4126,Luís Moreira Testa,Luís David Trindade Moreira Testa,1978-01-20,http://app.parlamento.pt/webutils/getimage.aspx?id=4126&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4126,13,PS,Portalegre,2015-10-23,,4126
4129,Cristóvão Crespo,Cristóvão da Conceição Ventura Crespo,1958-09-01,http://app.parlamento.pt/webutils/getimage.aspx?id=4129&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4129,11,PSD,Portalegre,2009-10-15,2011-06-20,4129
4129,Cristóvão Crespo,Cristóvão da Conceição Ventura Crespo,1958-09-01,http://app.parlamento.pt/webutils/getimage.aspx?id=4129&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4129,12,PSD,Portalegre,2011-06-20,2015-10-23,4129
4129,Cristóvão Crespo,Cristóvão da Conceição Ventura Crespo,1958-09-01,http://app.parlamento.pt/webutils/getimage.aspx?id=4129&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4129,13,PSD,Portalegre,2015-10-23,,4129
4133,Isabel Oneto,Maria Isabel Solnado Porto Oneto,1959-09-14,http://app.parlamento.pt/webutils/getimage.aspx?id=4133&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4133,11,PS,Porto,2009-10-15,2011-06-20,4133
4133,Isabel Oneto,Maria Isabel Solnado Porto Oneto,1959-09-14,http://app.parlamento.pt/webutils/getimage.aspx?id=4133&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4133,12,PS,Porto,2011-06-20,2015-10-23,4133
4133,Isabel Oneto,Maria Isabel Solnado Porto Oneto,1959-09-14,http://app.parlamento.pt/webutils/getimage.aspx?id=4133&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4133,13,PS,Porto,2015-10-23,2015-11-27,4133
4134,Manuel Seabra,Manuel José de Faria Seabra Monteiro,1962-07-28,http://app.parlamento.pt/webutils/getimage.aspx?id=4134&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4134,11,PS,Porto,2009-10-15,2011-06-20,4134
4134,Manuel Seabra,Manuel José de Faria Seabra Monteiro,1962-07-28,http://app.parlamento.pt/webutils/getimage.aspx?id=4134&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4134,12,PS,Porto,2011-06-20,2013-06-19,4134
4135,Nuno Araújo,Nuno Miguel da Costa Araújo,1978-01-01,http://app.parlamento.pt/webutils/getimage.aspx?id=4135&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4135,11,PS,Porto,2009-10-15,2011-06-20,4135
4136,Maria Conceição Loureiro,Maria da Conceição Almeida Fernandes Loureiro,1947-04-12,http://app.parlamento.pt/webutils/getimage.aspx?id=4136&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4136,11,PS,Porto,2011-02-09,2011-03-16,4136
4143,Raquel Coelho,Raquel Maria Martins de Oliveira Gomes Coelho,1958-09-08,http://app.parlamento.pt/webutils/getimage.aspx?id=4143&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4143,11,PSD,Porto,2009-10-15,2011-06-20,4143
4144,Luísa Roseira,Maria Luísa Roseira da Nova Ferreira de Oliveira Gonçalves,1973-09-03,http://app.parlamento.pt/webutils/getimage.aspx?id=4144&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4144,11,PSD,Porto,2009-10-15,2011-06-20,4144
4145,Luís Menezes,Luís Filipe Valenzuela Tavares Menezes Lopes,1980-12-20,http://app.parlamento.pt/webutils/getimage.aspx?id=4145&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4145,11,PSD,Porto,2009-10-15,2011-06-20,4145
4145,Luís Menezes,Luís Filipe Valenzuela Tavares Menezes Lopes,1980-12-20,http://app.parlamento.pt/webutils/getimage.aspx?id=4145&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4145,12,PSD,Porto,2011-06-20,2014-12-06,4145
4146,Margarida Almeida,Margarida Rosa Silva de Almeida,1955-01-17,http://app.parlamento.pt/webutils/getimage.aspx?id=4146&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4146,11,PSD,Porto,2009-10-15,2011-06-20,4146
4146,Margarida Almeida,Margarida Rosa Silva de Almeida,1955-01-17,http://app.parlamento.pt/webutils/getimage.aspx?id=4146&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4146,12,PSD,Porto,2011-06-20,2015-10-23,4146
4147,Carla Barros,Carla Maria Gomes Barros,1980-02-08,http://app.parlamento.pt/webutils/getimage.aspx?id=4147&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4147,11,PSD,Porto,2009-10-15,2011-06-20,4147
4147,Carla Barros,Carla Maria Gomes Barros,1980-02-08,http://app.parlamento.pt/webutils/getimage.aspx?id=4147&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4147,13,PSD,Porto,2015-10-23,,4147
4148,Luís Vales,Fernando Luís de Sousa Machado Soares Vales,1979-08-23,http://app.parlamento.pt/webutils/getimage.aspx?id=4148&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4148,11,PSD,Porto,2010-11-01,2011-06-20,4148
4148,Luís Vales,Fernando Luís de Sousa Machado Soares Vales,1979-08-23,http://app.parlamento.pt/webutils/getimage.aspx?id=4148&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4148,12,PSD,Porto,2011-06-20,2013-10-23,4148
4148,Luís Vales,Fernando Luís de Sousa Machado Soares Vales,1979-08-23,http://app.parlamento.pt/webutils/getimage.aspx?id=4148&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4148,13,PSD,Porto,2015-10-23,,4148
4152,Fernando Virgílio Macedo,Fernando Virgílio Cabral da Cruz Macedo,1965-12-28,http://app.parlamento.pt/webutils/getimage.aspx?id=4152&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4152,12,PSD,Porto,2011-06-20,2015-10-23,4152
4152,Fernando Virgílio Macedo,Fernando Virgílio Cabral da Cruz Macedo,1965-12-28,http://app.parlamento.pt/webutils/getimage.aspx?id=4152&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4152,13,PSD,Porto,2015-10-23,2015-10-30,4152
4157,Michael Seufert,Michael Lothar Mendes Seufert,1983-04-15,http://app.parlamento.pt/webutils/getimage.aspx?id=4157&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4157,11,CDS-PP,Porto,2009-10-15,2011-06-20,4157
4157,Michael Seufert,Michael Lothar Mendes Seufert,1983-04-15,http://app.parlamento.pt/webutils/getimage.aspx?id=4157&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4157,12,CDS-PP,Porto,2011-06-20,2015-10-23,4157
4161,Catarina Martins,Catarina Soares Martins,1973-09-07,http://app.parlamento.pt/webutils/getimage.aspx?id=4161&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4161,11,BE,Porto,2009-10-15,2011-06-20,4161
4161,Catarina Martins,Catarina Soares Martins,1973-09-07,http://app.parlamento.pt/webutils/getimage.aspx?id=4161&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4161,12,BE,Porto,2011-06-20,2015-10-23,4161
4161,Catarina Martins,Catarina Soares Martins,1973-09-07,http://app.parlamento.pt/webutils/getimage.aspx?id=4161&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4161,13,BE,Porto,2015-10-23,,4161
4162,Moisés Ferreira,Moisés Salvador Coelho Ferreira,1985-12-25,http://app.parlamento.pt/webutils/getimage.aspx?id=4162&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4162,13,BE,Aveiro,2015-10-23,,4162
4166,João Galamba,João Saldanha de Azevedo Galamba,1976-08-04,http://app.parlamento.pt/webutils/getimage.aspx?id=4166&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4166,11,PS,Santarém,2009-10-15,2011-06-20,4166
