id,name__hy,name__en,name__nl,name,wikipedia__hy,gender,birth_date,original_wikiname,name__es,name__ru,name__fr,name__de,name__hu,name__fa,wikipedia__en,wikipedia__fa,wikipedia__hywikiquote,wikipedia__ru,image,occupation,identifier__freebase,given_name,website,name__pt,wikipedia__pt,name__et,name__pl,name__tr,name__ka,name__ja,wikipedia__commons,wikipedia__et,wikipedia__fr,wikipedia__hywikisource,wikipedia__ka,wikipedia__pl,wikipedia__tr,identifier__VIAF,identifier__PACE,wikipedia__ruwikiquote,name__uk,name__zh,wikipedia__de,wikipedia__uk,wikipedia__zh,identifier__google_knowledge,name__it,wikipedia__simple,name__eo,wikipedia__eo,identifier__GND,identifier__LCAuth,identifier__SUDOC,name__sv,name__en_ca,name__en_gb,wikipedia__sv,wikipedia__es,name__zh_hant,name__zh_hans,name__bg,wikipedia__it,name__oc,name__be,name__cy,death_date,name__az,name__el,wikipedia__az,name__id,name__la,name__lv,name__nds,name__mr,name__vi,name__da,name__nb,name__nn,name__pt_br,wikipedia__el,wikipedia__id,wikipedia__la,wikipedia__lv,wikipedia__mr,wikipedia__nds,wikipedia__no,wikipedia__ruwikinews,wikipedia__vi,facebook,wikipedia__bg,wikipedia__ja,family_name,name__sl,identifier__GTAA,wikipedia__ca,wikipedia__io,wikipedia__hu,name__be_tarask,wikipedia__ky,name__ar,name__he,wikipedia__ar,wikipedia__he,name__hsb,name__cs,name__sr,name__ky,wikipedia__cs,wikipedia__hsb,wikipedia__sr,name__ca,wikipedia__sh,name__sh,name__mg,wikipedia__mg,identifier__NTA,name__sco,name__an,name__ast,name__ext,name__gl,wikipedia__sco,name__qu,wikipedia__qu,identifier__MGP,identifier__FAST,identifier__IMDB,identifier__bigenc_ru,identifier__BNF,identifier__ISNI,name__fi,name__kk,wikipedia__kk,name__ace,identifier__kinopoisk,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__ko,name__io,name__arc,wikipedia__arc,wikipedia__fi,wikipedia__gl,wikipedia__ko,wikipedia__nl,wikipedia__nn,wikipedia__oc,wikipedia__be,wikipedia__enwikiquote,name__ro,name__diq,wikipedia__ro,identifier__OLID,identifier__nlg,identifier__Britannica,wikipedia__xmf,wikipedia__te,wikipedia__sq,name__ba,wikipedia__ba,name__te,name__sq,name__bn,name__hi,wikipedia__bn,name__xmf,name__azb,wikipedia__azb,identifier__BIBSYS,identifier__NUKAT
Q4344642,Ռաֆաել Պապայան,,,Ռաֆաել Պապայան,Ռաֆայել Պապայան,male,1942-12-22,,,"Папаян, Рафаэль Ашотович",,,,,,,,"Папаян, Рафаэль Ашотович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000 0004 1673 1393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4361624,Ալվարդ  Պետրոսյան,Alvard Petrossyan,,Ալվարդ  Պետրոսյան,Ալվարդ Պետրոսյան,female,1946-10-04,,,Алвард Петросян,,,,آلوارد پتروسیان,Alvard Petrossyan,آلوارد پتروسیان,Ալվարդ Պետրոսյան,"Петросян, Алвард Бардуховна",https://upload.wikimedia.org/wikipedia/commons/e/ee/Alvard-Petrosyan_01.jpg,politician,,,,,,,,,,,Category:Alvard Petrosyan,,,Հեղինակ:Ալվարդ Պետրոսյան,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alvard Petrosian,Alvard Petrosian,,,,,,,,,,,,,,Petrossian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000 0000 6481 1786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4361625,Արևիկ Պետրոսյան,Arevik Petrosyan,,Արևիկ Պետրոսյան,Արևիկ Պետրոսյան,female,1972-12-09,,,"Петросян, Аревик Гамлетовна",,,,,Arevik Petrosyan,,,"Петросян, Аревик Гамлетовна",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arevik Petrosian,Arevik Petrosian,,,,,,,,Arevik Petrosian,,,,,,Petrossian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4361626,Ալեքսան  Պետրոսյան,,,Ալեքսան  Պետրոսյան,,male,1956-01-05,,,"Петросян, Алексан Макарович",,,,,,,,"Петросян, Алексан Макарович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Petrossian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4361631,Արթուր Պետրոսյան,,,Արթուր Պետրոսյան,Արթուր Պետրոսյան (պետական գործիչ),male,1952-03-22,,,Артур Бениаминович Петросян,,,,,,,,"Петросян, Артур Бениаминович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Petrossian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4361643,Մնացական Պետրոսյան,,,Մնացական Պետրոսյան,,male,1966-02-16,,,"Петросян, Мнацакан Тадевосович",,,,,,,,"Петросян, Мнацакан Тадевосович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Petrossian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4361644,Նորիկ  Պետրոսյան,,,Նորիկ  Պետրոսյան,,male,1939-11-07,,,"Петросян, Норик Хачикович",,,,,,,,"Петросян, Норик Хачикович",,politician,,,,,,,,,,,,,,Հեղինակ:Նորիկ Պետրոսյան,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Petrossian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4361646,Ռաֆիկ Պետրոսյան,,,Ռաֆիկ Պետրոսյան,Ռաֆիկ Պետրոսյան,male,1940-05-01,,,"Петросян, Рафик Гарегинович",,,,,,,,"Петросян, Рафик Гарегинович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Petrossian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4361651,Խաչիկ Պետրոսյան,,,Խաչիկ Պետրոսյան,,male,1974-11-01,,,"Петросян, Хачик Борисович",,,,,,,,"Петросян, Хачик Борисович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Petrossian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4361653,Շուշան Պետրոսյան,Shushan Petrosyan,Shushan Petrosyan,Շուշան Պետրոսյան,Շուշան Պետրոսյան,female,1967,Շուշան Պետրոսյան,,"Петросян, Шушан Самвеловна",,,,,,,,"Петросян, Шушан Самвеловна",,singer,,,http://shushanpetrosyan.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Petrossian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4366799,Ալէքսան Պողոսյան,,,Ալէքսան Պողոսյան,,male,1957-01-28,,,"Погосян, Алексан Араратович",,,,,,,,"Погосян, Алексан Араратович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poghossian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4366803,Գագիկ Պողոսյան,,,Գագիկ Պողոսյան,,male,1952-09-09,,,"Погосян, Гагик Хачатурович",,,,,,,,"Погосян, Гагик Хачатурович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,Poghossian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4366807,Լեվոն Պողոսյան,,,Լեվոն Պողոսյան,,male,1955-02-13,,,"Погосян, Левон Рафаэлович",,,,,,,,"Погосян, Левон Рафаэлович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poghossian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4366812,Սուրիկ Պողոսյան,,,Սուրիկ Պողոսյան,Սուրիկ Պողոսյան,male,1957-04-21,,,"Погосян, Сурик Сиракович",,,,,,,,"Погосян, Сурик Сиракович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poghossian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4374189,Զարուհի Փոստանջյան,Zaruhi Postanjyan,Zaruhi Postanjyan,Զարուհի Փոստանջյան,Զարուհի Փոստանջյան,female,1972-01-16,Զարուհի Փոստանջյան,Zaruhi Postanjyan,"Постанджян, Заруи Амазасповна",Zaruhi Postanjyan,Zaruhi Postanjyan,Zaruhi Postanjyan,زاروهی پوستانجیان,Zaruhi Postanjyan,زاروهی پوستانجیان,Զարուհի Փոստանջյան,"Постанджян, Заруи Амазасповна",https://upload.wikimedia.org/wikipedia/commons/8/8a/Zaruhi_Postanjyan.jpg,politician,,,,,,,,,,,,,,,,,,,,Заруи Постанджян,,,Saruhi Postandschjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zaruhi Postandzjan,Zaruhi Postandzjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4383915,Արմեն Պուրտոյան,,,Արմեն Պուրտոյան,,male,1970-09-29,,,"Пуртоян, Армен Юрьевич",,,,,,,,"Пуртоян, Армен Юрьевич",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4399127,Կարապետ Ռուբինյան,Karapet by Ruben Rubinyan,Karapet Rubinyan,Կարապետ Ռուբինյան,Կարապետ Ռուբինյան,male,1957-09-14,,Karapet by Ruben Rubinyan,Карапет Рубенович Рубинян,Karapet Rubinian,Karapet by Ruben Rubinyan,Karapet by Ruben Rubinyan,کاراپت روبینیان,Karapet Rubinyan,کاراپت روبینیان,,"Рубинян, Карапет Рубенович",https://upload.wikimedia.org/wikipedia/commons/8/81/Karapet_Rubinyan_001.jpg,politician,/m/0w1dzdk,Karapet,,,,,,Karapet Rubinyan,,,,,Karapet Rubinian,,,,Karapet Rubinyan,,,,Рубінян Карапет Рубенович,,,Рубінян Карапет Рубенович,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4401104,Արմեն Ռուստամյան,Armen Rustamyan,Armen Rustamyan,Արմեն Ռուստամյան,Արմեն Ռուստամյան,male,1960-03-01,Արմեն Ռուստամյան,,"Рустамян, Армен Езнакович",Armen Rustamyan,Armen Rustamyan,,آرمن روستامیان,Armen Rustamyan,آرمن روستامیان,,"Рустамян, Армен Езнакович",https://upload.wikimedia.org/wikipedia/commons/6/66/Երթ_ընդդեմ_հայ-թուրքական_արձանագրությունների.JPG,politician,,Armen,,,,,,,,,Category:Armen Rustamyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4403352,Արա Սահակյան,,,Արա Սահակյան,Արա Սահակյան,male,1955-01-01,,,"Саакян, Ара Акопович",,,,,,,,"Саакян, Ара Акопович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sahakian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4403353,Արման Սահակյան,,,Արման Սահակյան,Արման Սահակյան,male,1974-04-11,,,"Саакян, Арман Галустович",,,,,,,,"Саакян, Арман Галустович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sahakian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4403355,Գալուստ Սահակյան,Galust Sahakyan,Galust Sahakyan,Գալուստ Սահակյան,Գալուստ Սահակյան,male,1948-04-08,Գալուստ Սահակյան,,Галуст Григорьевич Саакян,,,,گالوست ساهاکیان,Galust Sahakyan,گالوست ساهاکیان,Գալուստ Սահակյան,"Саакян, Галуст Григорьевич",https://upload.wikimedia.org/wikipedia/commons/3/3b/Galust_Sahakyan.jpg,politician,,,,,,,,,,,Category:Galust Sahakyan,,,,,,,,,Галуст Григорьевич Саакян,,加盧斯特·加馬江,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sahakian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4403358,,,,,,male,1960-05-23,,,"Саакян, Самвел Сергеевич",,,,,,,,"Саакян, Самвел Сергеевич",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sahakian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4403362,Տարոն Սահակյան,,,Տարոն Սահակյան,,male,1962-07-07,,,"Саакян, Тарон Жораевич",,,,,,,,"Саакян, Тарон Жораевич",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sahakian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4404412,Սամվէլ Սաղաթէլյան,,,Սամվէլ Սաղաթէլյան,,male,1955-04-24,,,"Сагателян, Самвел Агунович",,,,,,,,"Сагателян, Самвел Агунович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4404877,Ռուբեն Սադոյան,,,Ռուբեն Սադոյան,,male,1968-06-22,,,"Садоян, Рубен Альфредович",,,,,,,,"Садоян, Рубен Альфредович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q44077329,Վարդան Ղուկասյան,,,Վարդան Ղուկասյան,Վարդան Ղուկասյան (քաղաքական գործիչ),male,1961-01-20,,,,,,,,,,,,,economist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4408561,Կտրիճ Սարդարյան,,,Կտրիճ Սարդարյան,,male,1947-06-01,,,"Сардарян, Ктрич Хачикович",,,,,,,,"Сардарян, Ктрич Хачикович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4408596,Կարեն Սարիբեկյան,,,Կարեն Սարիբեկյան,,male,1963-12-10,,,"Сарибекян, Карен Багишиевич",,,,,,,,"Сарибекян, Карен Багишиевич",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4408642,Սաշիկ Սարգսյան,,,Սաշիկ Սարգսյան,Ալեքսանդր Սարգսյան,male,1956-01-10,,,"Саркисян, Александр Азатович",,,,,,,,"Саргсян, Александр Азатович",,politician,,Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sargsyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4408643,Ալիկ Սարգսյան,,,Ալիկ Սարգսյան,Ալիկ Սարգսյան,male,1957-06-01,,,"Саркисян, Алик Саркисович",,,,,,,,"Саргсян, Алик Саркисович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sargsyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4408657,Լևոն Սարգսյան,,,Լևոն Սարգսյան,,male,1968-02-07,,,"Саркисян, Левон Грачаевич",,,,,,,,"Саргсян, Левон Грачаевич",,politician,,,,,,,,,,,,,,,,,,,,,Саргсян Левон Грачаєвич,,,Саргсян Левон Грачаєвич,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sargsyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4408658,Մարտին Սարգսյան,Martin G. Sargsyan,Martin G. Sargsyan,Մարտին Սարգսյան,Մարտին Սարգսյան,male,1958-03-03,Մարտին Սարգսյան,,"Саркисян, Мартин Григорьевич",,,,,,,,"Саркисян, Мартин Григорьевич",,politician,,Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4408661,Արամ Գ. Սարգսյան,Aram Gaspar Sargsyan,Aram Gaspar Sargsyan,Արամ Գ. Սարգսյան,Արամ Գ. Սարգսյան,male,1949-08-14,,Aram Gaspar Sargsyan,Арам Гаспарович Саргсян,Aram Gaspar Sargsyan,Aram Gaspar Sargsyan,Aram Gaspar Sargsyan,آرام گاسپار سارگسیان,Aram Gaspar Sargsyan,آرام گاسپار سارگسیان,,"Саргсян, Арам Гаспарович",https://upload.wikimedia.org/wikipedia/commons/6/6c/Արամ-Գ.-Սարգսյան_04.JPG,politician,/m/03d3ncc,Aram,,,,,Aram Sarkisjan,Aram Gasparoviç Sarkisyan,,,Category:Aram Sargsyan,,,,,Aram Sarkisjan (ur. 1949),Aram Gasparoviç Sarkisyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aram Sarkisyan,,Aram Sarkisyan,,,,,,,,,,,,,,,,,,,,,,,Sargsyan,,,,,,,,,,,,,,,,,,,,,,,,,Aram Gaspar Sargsyan,,,,,Aram Gaspar Sargsyan,,,,,,,,,Aram Gaspar Sargsyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4408664,Սամվել Սարգսյան,Samvel Sargsyan,,Սամվել Սարգսյան,Սամվել Սարգսյան (գործարար),male,1966-07-17,,,"Саркисян, Самвел Фрунзикович",,,,,,,,"Саргсян, Самвел Фрунзикович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sargsyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4408666,Խորեն Սարգսյան,,,Խորեն Սարգսյան,,male,1948-01-02,,,"Саркисян, Хорен Трчунович",,,,,,,,"Саркисян, Хорен Трчунович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4408744,Սեյրան Սարոյան,,,Սեյրան Սարոյան,,male,1967-09-03,,,"Сароян, Сейран Фирдусович",,,,,,,,"Сароян, Сейран Фирдусович",https://upload.wikimedia.org/wikipedia/commons/d/de/Ribbon_bar_of_medal_For_Impeccable_service_1.png,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saroyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4408827,Գայանե Սարուխանյան,Gayane Sarukhanyan,,Գայանե Սարուխանյան,,female,1960-02-20,,,"Саруханян, Гаяне Жораевна",,,,,,,,"Саруханян, Гаяне Жораевна",,politician,,Gayane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4409221,Արամ Սաֆարյան,Aram Safaryan,Aram Safaryan,Արամ Սաֆարյան,Արամ Սաֆարյան (քաղաքական գործիչ),male,1962-10-03,,,"Сафарян, Арам Виленович",,,,,,,,"Сафарян, Арам Виленович",https://upload.wikimedia.org/wikipedia/commons/3/33/Aram_Safaryan_(1).JPG,politician,,Aram,,,,,,,,,Category:Aram Safaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Safaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4409232,Ստյոպա Սաֆարյան,Styopa Safaryan,Styopa Safaryan,Ստյոպա Սաֆարյան,Ստյոպա Սաֆարյան,male,1973-10-07,,,"Сафарян, Степан Сергеевич",Styopa Safaryan,Styopa Safaryan,,استیوپا سافاریان,Styopa Safaryan,استیوپا سافاریان,,"Сафарян, Стёпа Серёжаевич",https://upload.wikimedia.org/wikipedia/commons/2/29/Styopa_Safaryan_02.jpg,politician,,Stepan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Safaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4412949,Մհեր Սեդրակյան,,,Մհեր Սեդրակյան,,male,1951-06-08,,,"Седракян, Мгер Давидович",,,,,,,,"Седракян, Мгер Давидович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4413156,Սպարտակ Սեյրանյան,Spartak Seyranyan,,Սպարտակ Սեյրանյան,Սպարտակ Սեյրանյան,male,1963-05-23,,,"Сейранян, Спартак Арменакович",,,,,,,,"Сейранян, Спартак Арменакович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4419810,Արտուշ  Սիմոնյան,,,Արտուշ  Սիմոնյան,,male,1960-06-02,,,"Симонян, Артуш Владимирович",,,,,,,,"Симонян, Артуш Владимирович",,politician,,,,,,,,,,,,,,,,,,,,,Симонян Артуш Володимирович,,,Симонян Артуш Володимирович,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Simonian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4426716,,,,,,male,1949-10-20,,,"Согомонян, Эрнест Микаелович",,,,,,,,"Согомонян, Эрнест Микаелович",https://upload.wikimedia.org/wikipedia/commons/4/45/Ernest_M._Soghomonyan.jpg,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
