id,name,sort_name,given_name,family_name,area,party,source,identifier__aph,email,website,facebook,twitter,wikipedia,wikipedia_name,start_date,end_date,term,identifier__openaustralia
10642,Wilson Tuckey,"Tuckey, Wilson",Wilson,Tuckey,O'Connor,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Wilson_Tuckey,Wilson Tuckey,1998-10-03,2001-11-10,39,10642
10642,Wilson Tuckey,"Tuckey, Wilson",Wilson,Tuckey,O'Connor,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Wilson_Tuckey,Wilson Tuckey,2001-11-10,2004-10-09,40,10642
10642,Wilson Tuckey,"Tuckey, Wilson",Wilson,Tuckey,O'Connor,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Wilson_Tuckey,Wilson Tuckey,2004-10-09,2007-11-24,41,10642
10642,Wilson Tuckey,"Tuckey, Wilson",Wilson,Tuckey,O'Connor,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Wilson_Tuckey,Wilson Tuckey,2007-11-24,2010-08-21,42,10642
10643,Malcolm Turnbull,"Turnbull, Malcolm",Malcolm,Turnbull,Wentworth,Liberal Party,http://data.openaustralia.org/members/representatives.xml,885,"",http://www.malcolmturnbull.com.au/,http://www.facebook.com/pages/Malcolm-Turnbull/53772921578,http://twitter.com/TurnbullMalcolm,http://en.wikipedia.org/wiki/Malcolm_Turnbull,Malcolm Turnbull,2004-10-09,2007-11-24,41,10643
10643,Malcolm Turnbull,"Turnbull, Malcolm",Malcolm,Turnbull,Wentworth,Liberal Party,http://data.openaustralia.org/members/representatives.xml,885,"",http://www.malcolmturnbull.com.au/,http://www.facebook.com/pages/Malcolm-Turnbull/53772921578,http://twitter.com/TurnbullMalcolm,http://en.wikipedia.org/wiki/Malcolm_Turnbull,Malcolm Turnbull,2007-11-24,2010-08-21,42,10643
10643,Malcolm Turnbull,"Turnbull, Malcolm",Malcolm,Turnbull,Wentworth,Liberal Party,http://data.openaustralia.org/members/representatives.xml,885,"",http://www.malcolmturnbull.com.au/,http://www.facebook.com/pages/Malcolm-Turnbull/53772921578,http://twitter.com/TurnbullMalcolm,http://en.wikipedia.org/wiki/Malcolm_Turnbull,Malcolm Turnbull,2010-08-21,2013-09-07,43,10643
10643,Malcolm Turnbull,"Turnbull, Malcolm",Malcolm,Turnbull,Wentworth,Liberal Party,http://data.openaustralia.org/members/representatives.xml,885,"",http://www.malcolmturnbull.com.au/,http://www.facebook.com/pages/Malcolm-Turnbull/53772921578,http://twitter.com/TurnbullMalcolm,http://en.wikipedia.org/wiki/Malcolm_Turnbull,Malcolm Turnbull,2013-09-07,,44,10643
10644,Jim Turnour,"Turnour, Jim",Jim,Turnour,Leichhardt,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Jim_Turnour,Jim Turnour,2007-11-24,2010-08-21,42,10644
10645,Thomas Uren,"Uren, Thomas",Thomas,Uren,Reid,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1987-07-11,1990-02-19,35,10645
10646,Mark Vaile,"Vaile, Mark",Mark,Vaile,Lyne,National Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Mark_Vaile,Mark Vaile,1993-03-13,1996-03-02,37,10646
10646,Mark Vaile,"Vaile, Mark",Mark,Vaile,Lyne,National Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Mark_Vaile,Mark Vaile,1996-03-02,1998-10-03,38,10646
10646,Mark Vaile,"Vaile, Mark",Mark,Vaile,Lyne,National Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Mark_Vaile,Mark Vaile,1998-10-03,2001-11-10,39,10646
10646,Mark Vaile,"Vaile, Mark",Mark,Vaile,Lyne,National Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Mark_Vaile,Mark Vaile,2001-11-10,2004-10-09,40,10646
10646,Mark Vaile,"Vaile, Mark",Mark,Vaile,Lyne,National Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Mark_Vaile,Mark Vaile,2004-10-09,2007-11-24,41,10646
10646,Mark Vaile,"Vaile, Mark",Mark,Vaile,Lyne,National Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Mark_Vaile,Mark Vaile,2007-11-24,2008-07-30,42,10646
10647,Danna Vale,"Vale, Danna",Danna,Vale,Hughes,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Danna_Vale,Danna Vale,1996-03-02,1998-10-03,38,10647
10647,Danna Vale,"Vale, Danna",Danna,Vale,Hughes,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Danna_Vale,Danna Vale,1998-10-03,2001-11-10,39,10647
10647,Danna Vale,"Vale, Danna",Danna,Vale,Hughes,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Danna_Vale,Danna Vale,2001-11-10,2004-10-09,40,10647
10647,Danna Vale,"Vale, Danna",Danna,Vale,Hughes,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Danna_Vale,Danna Vale,2004-10-09,2007-11-24,41,10647
10647,Danna Vale,"Vale, Danna",Danna,Vale,Hughes,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Danna_Vale,Danna Vale,2007-11-24,2010-08-21,42,10647
10649,Maria Vamvakinou,"Vamvakinou, Maria",Maria,Vamvakinou,Calwell,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,00AMT,Maria.Vamvakinou.MP@aph.gov.au,http://www.mariavamvakinou.com,http://en-gb.facebook.com/people/Maria-Vamvakinou-Mp/100000798112750,http://twitter.com/MariaVamvakinou,http://en.wikipedia.org/wiki/Maria_Vamvakinou,Maria Vamvakinou,2001-11-10,2004-10-09,40,10649
10649,Maria Vamvakinou,"Vamvakinou, Maria",Maria,Vamvakinou,Calwell,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,00AMT,Maria.Vamvakinou.MP@aph.gov.au,http://www.mariavamvakinou.com,http://en-gb.facebook.com/people/Maria-Vamvakinou-Mp/100000798112750,http://twitter.com/MariaVamvakinou,http://en.wikipedia.org/wiki/Maria_Vamvakinou,Maria Vamvakinou,2004-10-09,2007-11-24,41,10649
10649,Maria Vamvakinou,"Vamvakinou, Maria",Maria,Vamvakinou,Calwell,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,00AMT,Maria.Vamvakinou.MP@aph.gov.au,http://www.mariavamvakinou.com,http://en-gb.facebook.com/people/Maria-Vamvakinou-Mp/100000798112750,http://twitter.com/MariaVamvakinou,http://en.wikipedia.org/wiki/Maria_Vamvakinou,Maria Vamvakinou,2007-11-24,2010-08-21,42,10649
10649,Maria Vamvakinou,"Vamvakinou, Maria",Maria,Vamvakinou,Calwell,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,00AMT,Maria.Vamvakinou.MP@aph.gov.au,http://www.mariavamvakinou.com,http://en-gb.facebook.com/people/Maria-Vamvakinou-Mp/100000798112750,http://twitter.com/MariaVamvakinou,http://en.wikipedia.org/wiki/Maria_Vamvakinou,Maria Vamvakinou,2010-08-21,2013-09-07,43,10649
10649,Maria Vamvakinou,"Vamvakinou, Maria",Maria,Vamvakinou,Calwell,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,00AMT,Maria.Vamvakinou.MP@aph.gov.au,http://www.mariavamvakinou.com,http://en-gb.facebook.com/people/Maria-Vamvakinou-Mp/100000798112750,http://twitter.com/MariaVamvakinou,http://en.wikipedia.org/wiki/Maria_Vamvakinou,Maria Vamvakinou,2013-09-07,,44,10649
10651,Ross Vasta,"Vasta, Ross",Ross,Vasta,Bonner,Liberal Party,http://data.openaustralia.org/members/representatives.xml,E0D,"",http://www.rossvasta.com.au/,http://www.facebook.com/pages/Ross-Vasta/299861623376616,"",http://en.wikipedia.org/wiki/Ross_Vasta,Ross Vasta,2004-10-09,2007-11-24,41,10651
10651,Ross Vasta,"Vasta, Ross",Ross,Vasta,Bonner,Liberal Party,http://data.openaustralia.org/members/representatives.xml,E0D,"",http://www.rossvasta.com.au/,http://www.facebook.com/pages/Ross-Vasta/299861623376616,"",http://en.wikipedia.org/wiki/Ross_Vasta,Ross Vasta,2010-08-21,2013-09-07,43,10651
10651,Ross Vasta,"Vasta, Ross",Ross,Vasta,Bonner,Liberal Party,http://data.openaustralia.org/members/representatives.xml,E0D,"",http://www.rossvasta.com.au/,http://www.facebook.com/pages/Ross-Vasta/299861623376616,"",http://en.wikipedia.org/wiki/Ross_Vasta,Ross Vasta,2013-09-07,,44,10651
10654,Barry Wakelin,"Wakelin, Barry",Barry,Wakelin,Grey,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Barry_Wakelin,Barry Wakelin,1993-03-13,1996-03-02,37,10654
10654,Barry Wakelin,"Wakelin, Barry",Barry,Wakelin,Grey,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Barry_Wakelin,Barry Wakelin,1996-03-02,1998-10-03,38,10654
10654,Barry Wakelin,"Wakelin, Barry",Barry,Wakelin,Grey,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Barry_Wakelin,Barry Wakelin,1998-10-03,2001-11-10,39,10654
10654,Barry Wakelin,"Wakelin, Barry",Barry,Wakelin,Grey,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Barry_Wakelin,Barry Wakelin,2001-11-10,2004-10-09,40,10654
10654,Barry Wakelin,"Wakelin, Barry",Barry,Wakelin,Grey,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Barry_Wakelin,Barry Wakelin,2004-10-09,2007-10-17,41,10654
10655,Francis Walker,"Walker, Francis",Francis,Walker,Robertson,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1990-03-24,1993-03-13,36,10655
10655,Francis Walker,"Walker, Francis",Francis,Walker,Robertson,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1993-03-13,1996-03-02,37,10655
10659,Mal Washer,"Washer, Mal",Mal,Washer,Moore,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Mal_Washer,Mal Washer,1998-10-03,2001-11-10,39,10659
10659,Mal Washer,"Washer, Mal",Mal,Washer,Moore,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Mal_Washer,Mal Washer,2001-11-10,2004-10-09,40,10659
10659,Mal Washer,"Washer, Mal",Mal,Washer,Moore,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Mal_Washer,Mal Washer,2004-10-09,2007-11-24,41,10659
10659,Mal Washer,"Washer, Mal",Mal,Washer,Moore,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Mal_Washer,Mal Washer,2007-11-24,2010-08-21,42,10659
10659,Mal Washer,"Washer, Mal",Mal,Washer,Moore,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Mal_Washer,Mal Washer,2010-08-21,2013-08-05,43,10659
10663,Alasdair Webster,"Webster, Alasdair",Alasdair,Webster,Macquarie,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1987-07-11,1990-03-24,35,10663
10663,Alasdair Webster,"Webster, Alasdair",Alasdair,Webster,Macquarie,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1990-03-24,1993-03-13,36,10663
10666,Andrea West,"West, Andrea",Andrea,West,Bowman,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1996-03-02,1998-10-03,38,10666
10667,Stewart West,"West, Stewart",Stewart,West,Cunningham,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1987-07-11,1990-03-24,35,10667
10667,Stewart West,"West, Stewart",Stewart,West,Cunningham,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1990-03-24,1993-02-08,36,10667
10671,Peter White,"White, Peter",Peter,White,McPherson,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1987-07-11,1990-02-19,35,10671
10672,Kim Wilkie,"Wilkie, Kim",Kim,Wilkie,Swan,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Kim_Wilkie,Kim Wilkie,1998-10-03,2001-11-10,39,10672
10672,Kim Wilkie,"Wilkie, Kim",Kim,Wilkie,Swan,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Kim_Wilkie,Kim Wilkie,2001-11-10,2004-10-09,40,10672
10672,Kim Wilkie,"Wilkie, Kim",Kim,Wilkie,Swan,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Kim_Wilkie,Kim Wilkie,2004-10-09,2007-11-24,41,10672
10673,Daryl Williams,"Williams, Daryl",Daryl,Williams,Tangney,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1993-03-13,1996-03-02,37,10673
10673,Daryl Williams,"Williams, Daryl",Daryl,Williams,Tangney,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1996-03-02,1998-10-03,38,10673
10673,Daryl Williams,"Williams, Daryl",Daryl,Williams,Tangney,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1998-10-03,2001-11-10,39,10673
10673,Daryl Williams,"Williams, Daryl",Daryl,Williams,Tangney,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,2001-11-10,2004-08-31,40,10673
10674,Ralph Willis,"Willis, Ralph",Ralph,Willis,Gellibrand,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1987-07-11,1990-03-24,35,10674
10674,Ralph Willis,"Willis, Ralph",Ralph,Willis,Gellibrand,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1990-03-24,1993-03-13,36,10674
10674,Ralph Willis,"Willis, Ralph",Ralph,Willis,Gellibrand,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1993-03-13,1996-03-02,37,10674
10674,Ralph Willis,"Willis, Ralph",Ralph,Willis,Gellibrand,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1996-03-02,1998-08-31,38,10674
10675,Gregory Wilton,"Wilton, Gregory",Gregory,Wilton,Isaacs,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1996-03-02,1998-10-03,38,10675
10675,Gregory Wilton,"Wilton, Gregory",Gregory,Wilton,Isaacs,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1998-10-03,2000-06-14,39,10675
10676,Tony Windsor,"Windsor, Tony",Tony,Windsor,New England,Independent,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Tony_Windsor,Tony Windsor,2001-11-10,2004-10-09,40,10676
10676,Tony Windsor,"Windsor, Tony",Tony,Windsor,New England,Independent,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Tony_Windsor,Tony Windsor,2004-10-09,2007-11-24,41,10676
10676,Tony Windsor,"Windsor, Tony",Tony,Windsor,New England,Independent,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Tony_Windsor,Tony Windsor,2007-11-24,2010-08-21,42,10676
10676,Tony Windsor,"Windsor, Tony",Tony,Windsor,New England,Independent,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Tony_Windsor,Tony Windsor,2010-08-21,2013-08-05,43,10676
10679,Jason Wood,"Wood, Jason",Jason,Wood,La Trobe,Liberal Party,http://data.openaustralia.org/members/representatives.xml,E0F,"",http://www.JasonWood.com.au,https://www.facebook.com/JasonWood.updates,https://twitter.com/JasonWood_MP,http://en.wikipedia.org/wiki/Jason_Wood_(politician),Jason Wood (politician),2004-10-09,2007-11-24,41,10679
10679,Jason Wood,"Wood, Jason",Jason,Wood,La Trobe,Liberal Party,http://data.openaustralia.org/members/representatives.xml,E0F,"",http://www.JasonWood.com.au,https://www.facebook.com/JasonWood.updates,https://twitter.com/JasonWood_MP,http://en.wikipedia.org/wiki/Jason_Wood_(politician),Jason Wood (politician),2007-11-24,2010-08-21,42,10679
10679,Jason Wood,"Wood, Jason",Jason,Wood,La Trobe,Liberal Party,http://data.openaustralia.org/members/representatives.xml,E0F,"",http://www.JasonWood.com.au,https://www.facebook.com/JasonWood.updates,https://twitter.com/JasonWood_MP,http://en.wikipedia.org/wiki/Jason_Wood_(politician),Jason Wood (politician),2013-09-07,,44,10679
10682,Harry Woods,"Woods, Harry",Harry,Woods,Page,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1990-03-24,1993-03-13,36,10682
10682,Harry Woods,"Woods, Harry",Harry,Woods,Page,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1993-03-13,1996-03-02,37,10682
10683,Bob Woods,"Woods, Bob",Bob,Woods,Lowe,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1987-07-11,1990-03-24,35,10683
10683,Bob Woods,"Woods, Bob",Bob,Woods,Lowe,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1990-03-24,1993-03-13,36,10683
10684,Michael Wooldridge,"Wooldridge, Michael",Michael,Wooldridge,Chisholm,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1987-07-11,1990-03-24,35,10684
10684,Michael Wooldridge,"Wooldridge, Michael",Michael,Wooldridge,Chisholm,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1990-03-24,1993-03-13,36,10684
10684,Michael Wooldridge,"Wooldridge, Michael",Michael,Wooldridge,Chisholm,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1993-03-13,1996-03-02,37,10684
10684,Michael Wooldridge,"Wooldridge, Michael",Michael,Wooldridge,Chisholm,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1996-03-02,1998-10-03,38,10684
10684,Michael Wooldridge,"Wooldridge, Michael",Michael,Wooldridge,Casey,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1998-10-03,2001-10-08,39,10684
10685,Trish Worth,"Worth, Trish",Trish,Worth,Adelaide,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1993-03-13,1996-03-02,37,10685
10685,Trish Worth,"Worth, Trish",Trish,Worth,Adelaide,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1996-03-02,1998-10-03,38,10685
10685,Trish Worth,"Worth, Trish",Trish,Worth,Adelaide,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1998-10-03,2001-11-10,39,10685
10685,Trish Worth,"Worth, Trish",Trish,Worth,Adelaide,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,2001-11-10,2004-10-09,40,10685
10688,Keith Wright,"Wright, Keith",Keith,Wright,Capricornia,Independent,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1987-07-11,1990-03-24,35,10688
10688,Keith Wright,"Wright, Keith",Keith,Wright,Capricornia,Independent,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1990-03-24,1993-03-13,36,10688
10691,Michael Young,"Young, Michael",Michael,Young,Port Adelaide,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1987-07-11,1988-02-08,35,10691
10692,Christian Zahra,"Zahra, Christian",Christian,Zahra,McMillan,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1998-10-03,2001-11-10,39,10692
10692,Christian Zahra,"Zahra, Christian",Christian,Zahra,McMillan,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,2001-11-10,2004-10-09,40,10692
10694,Paul Zammit,"Zammit, Paul",Paul,Zammit,Lowe,Independent,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1996-03-02,1998-10-03,38,10694
10695,Tony Zappia,"Zappia, Tony",Tony,Zappia,Makin,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,HWB,Tony.Zappia.MP@aph.gov.au,"","","",http://en.wikipedia.org/wiki/Tony_Zappia,Tony Zappia,2007-11-24,2010-08-21,42,10695
10695,Tony Zappia,"Zappia, Tony",Tony,Zappia,Makin,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,HWB,Tony.Zappia.MP@aph.gov.au,"","","",http://en.wikipedia.org/wiki/Tony_Zappia,Tony Zappia,2010-08-21,2013-09-07,43,10695
10695,Tony Zappia,"Zappia, Tony",Tony,Zappia,Makin,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,HWB,Tony.Zappia.MP@aph.gov.au,"","","",http://en.wikipedia.org/wiki/Tony_Zappia,Tony Zappia,2013-09-07,,44,10695
10697,Joan Child,"Child, Joan",Joan,Child,Henty,SPK,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1987-07-11,1989-08-29,35,10697
10697,Joan Child,"Child, Joan",Joan,Child,Henty,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1989-08-29,1990-02-19,35,10697
10698,John Dawkins,"Dawkins, John",John,Dawkins,Fremantle,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1987-07-11,1990-03-24,35,10698
10698,John Dawkins,"Dawkins, John",John,Dawkins,Fremantle,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1990-03-24,1993-03-13,36,10698
10698,John Dawkins,"Dawkins, John",John,Dawkins,Fremantle,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1993-03-13,1994-02-04,37,10698
10700,John Kerin,"Kerin, John",John,Kerin,Werriwa,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1987-07-11,1990-03-24,35,10700
10700,John Kerin,"Kerin, John",John,Kerin,Werriwa,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1990-03-24,1993-03-13,36,10700
10700,John Kerin,"Kerin, John",John,Kerin,Werriwa,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1993-03-13,1993-12-22,37,10700
10702,Ian Wilson,"Wilson, Ian",Ian,Wilson,Sturt,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1987-07-11,1990-03-24,35,10702
10702,Ian Wilson,"Wilson, Ian",Ian,Wilson,Sturt,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1990-03-24,1993-02-08,36,10702
10703,Darren Chester,"Chester, Darren",Darren,Chester,Gippsland,National Party,http://data.openaustralia.org/members/representatives.xml,IPZ,"",http://www.darrenchester.com.au/,https://www.facebook.com/darrenchestermp,https://twitter.com/DarrenChesterMP,http://en.wikipedia.org/wiki/Darren_Chester,Darren Chester,2008-06-28,2010-08-21,42,10703
10703,Darren Chester,"Chester, Darren",Darren,Chester,Gippsland,National Party,http://data.openaustralia.org/members/representatives.xml,IPZ,"",http://www.darrenchester.com.au/,https://www.facebook.com/darrenchestermp,https://twitter.com/DarrenChesterMP,http://en.wikipedia.org/wiki/Darren_Chester,Darren Chester,2010-08-21,2013-09-07,43,10703
10703,Darren Chester,"Chester, Darren",Darren,Chester,Gippsland,National Party,http://data.openaustralia.org/members/representatives.xml,IPZ,"",http://www.darrenchester.com.au/,https://www.facebook.com/darrenchestermp,https://twitter.com/DarrenChesterMP,http://en.wikipedia.org/wiki/Darren_Chester,Darren Chester,2013-09-07,,44,10703
10709,David Feeney,"Feeney, David",David,Feeney,Batman,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,I0O,"",http://www.davidfeeney.com.au,"",https://twitter.com/Feeney4Batman,,,2013-09-07,,44,10709
10718,Neil Brown,"Brown, Neil",Neil,Brown,Menzies,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1987-07-11,1990-03-24,35,10718
10718,Neil Brown,"Brown, Neil",Neil,Brown,Menzies,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1990-03-24,1991-02-25,36,10718
10719,Manfred Cross,"Cross, Manfred",Manfred,Cross,Brisbane,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1987-07-11,1990-02-19,35,10719
10720,Robert Oakeshott,"Oakeshott, Robert",Robert,Oakeshott,Lyne,Independent,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Rob_Oakeshott,Rob Oakeshott,2008-09-06,2010-08-21,42,10720
10720,Robert Oakeshott,"Oakeshott, Robert",Robert,Oakeshott,Lyne,Independent,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Rob_Oakeshott,Rob Oakeshott,2010-08-21,2013-08-05,43,10720
10721,Jamie Briggs,"Briggs, Jamie",Jamie,Briggs,Mayo,Liberal Party,http://data.openaustralia.org/members/representatives.xml,IYU,"",http://www.jamiebriggs.com.au,http://www.facebook.com/profile.php?id=1024460381,http://twitter.com/BriggsJamie,http://en.wikipedia.org/wiki/Jamie_Briggs,Jamie Briggs,2008-09-06,2010-08-21,42,10721
10721,Jamie Briggs,"Briggs, Jamie",Jamie,Briggs,Mayo,Liberal Party,http://data.openaustralia.org/members/representatives.xml,IYU,"",http://www.jamiebriggs.com.au,http://www.facebook.com/profile.php?id=1024460381,http://twitter.com/BriggsJamie,http://en.wikipedia.org/wiki/Jamie_Briggs,Jamie Briggs,2010-08-21,2013-09-07,43,10721
10721,Jamie Briggs,"Briggs, Jamie",Jamie,Briggs,Mayo,Liberal Party,http://data.openaustralia.org/members/representatives.xml,IYU,"",http://www.jamiebriggs.com.au,http://www.facebook.com/profile.php?id=1024460381,http://twitter.com/BriggsJamie,http://en.wikipedia.org/wiki/Jamie_Briggs,Jamie Briggs,2013-09-07,,44,10721
10723,Paul Fletcher,"Fletcher, Paul",Paul,Fletcher,Bradfield,Liberal Party,http://data.openaustralia.org/members/representatives.xml,L6B,Paul.Fletcher.MP@aph.gov.au,http://www.paulfletcher.com.au/,https://www.facebook.com/paulfletchermp,https://twitter.com/PaulFletcherMP,http://en.wikipedia.org/wiki/Paul_Fletcher_(politician),Paul Fletcher (politician),2009-12-05,2010-08-21,42,10723
10723,Paul Fletcher,"Fletcher, Paul",Paul,Fletcher,Bradfield,Liberal Party,http://data.openaustralia.org/members/representatives.xml,L6B,Paul.Fletcher.MP@aph.gov.au,http://www.paulfletcher.com.au/,https://www.facebook.com/paulfletchermp,https://twitter.com/PaulFletcherMP,http://en.wikipedia.org/wiki/Paul_Fletcher_(politician),Paul Fletcher (politician),2010-08-21,2013-09-07,43,10723
10723,Paul Fletcher,"Fletcher, Paul",Paul,Fletcher,Bradfield,Liberal Party,http://data.openaustralia.org/members/representatives.xml,L6B,Paul.Fletcher.MP@aph.gov.au,http://www.paulfletcher.com.au/,https://www.facebook.com/paulfletchermp,https://twitter.com/PaulFletcherMP,http://en.wikipedia.org/wiki/Paul_Fletcher_(politician),Paul Fletcher (politician),2013-09-07,,44,10723
