id,name,image,given_name,family_name,sort_name,birth_date,gender,identifier__bioguide,identifier__thomas,identifier__lis,identifier__govtrack,identifier__opensecrets,identifier__votesmart,identifier__fec,identifier__cspan,identifier__wikipedia,identifier__house_history,identifier__ballotpedia,identifier__maplight,identifier__washington_post,identifier__icpsr,identifier__wikidata,house,start_date,state,district,party,homepage,address,phone,fax,area_id,term,end_date,identifier__bioguide_previous
P000218,Claude Pepper,https://theunitedstates.io/images/congress/original/P000218.jpg,Claude,Pepper,"Pepper, Claude",1900-09-08,male,P000218,00907,,408621,,,,,,19547,,,,7333,,rep,1987-01-06,FL,18,Democrat,,,,,ocd-division/country:us/state:fl/cd:18,100,1989-01-03,
P000218,Claude Pepper,https://theunitedstates.io/images/congress/original/P000218.jpg,Claude,Pepper,"Pepper, Claude",1900-09-08,male,P000218,00907,,408621,,,,,,19547,,,,7333,,rep,1989-01-06,FL,18,Democrat,,,,,ocd-division/country:us/state:fl/cd:18,101,1989-05-30,
P000218,Claude Pepper,https://theunitedstates.io/images/congress/original/P000218.jpg,Claude,Pepper,"Pepper, Claude",1900-09-08,male,P000218,00907,,408621,,,,,,19547,,,,7333,,rep,1981-01-06,FL,14,Democrat,,,,,ocd-division/country:us/state:fl/cd:14,97,1983-01-03,
P000218,Claude Pepper,https://theunitedstates.io/images/congress/original/P000218.jpg,Claude,Pepper,"Pepper, Claude",1900-09-08,male,P000218,00907,,408621,,,,,,19547,,,,7333,,rep,1983-01-03,FL,18,Democrat,,,,,ocd-division/country:us/state:fl/cd:18,98,1983-01-06,
P000218,Claude Pepper,https://theunitedstates.io/images/congress/original/P000218.jpg,Claude,Pepper,"Pepper, Claude",1900-09-08,male,P000218,00907,,408621,,,,,,19547,,,,7333,,rep,1985-01-06,FL,18,Democrat,,,,,ocd-division/country:us/state:fl/cd:18,99,1987-01-03,
P000229,Carl Perkins,https://theunitedstates.io/images/congress/original/P000229.jpg,Carl,Perkins,"Perkins, Carl",1954-08-06,male,P000229,00909,,408632,,,,,,19562,,,,15228,,rep,1987-01-06,KY,7,Democrat,,,,,ocd-division/country:us/state:ky/cd:7,100,1989-01-03,
P000229,Carl Perkins,https://theunitedstates.io/images/congress/original/P000229.jpg,Carl,Perkins,"Perkins, Carl",1954-08-06,male,P000229,00909,,408632,,,,,,19562,,,,15228,,rep,1989-01-06,KY,7,Democrat,,,,,ocd-division/country:us/state:ky/cd:7,101,1991-01-03,
P000229,Carl Perkins,https://theunitedstates.io/images/congress/original/P000229.jpg,Carl,Perkins,"Perkins, Carl",1954-08-06,male,P000229,00909,,408632,,,,,,19562,,,,15228,,rep,1991-01-06,KY,7,Democrat,,,,,ocd-division/country:us/state:ky/cd:7,102,1993-01-03,
P000229,Carl Perkins,https://theunitedstates.io/images/congress/original/P000229.jpg,Carl,Perkins,"Perkins, Carl",1954-08-06,male,P000229,00909,,408632,,,,,,19562,,,,15228,,rep,1983-01-03,KY,7,Democrat,,,,,ocd-division/country:us/state:ky/cd:7,98,1983-01-06,
P000229,Carl Perkins,https://theunitedstates.io/images/congress/original/P000229.jpg,Carl,Perkins,"Perkins, Carl",1954-08-06,male,P000229,00909,,408632,,,,,,19562,,,,15228,,rep,1985-01-06,KY,7,Democrat,,,,,ocd-division/country:us/state:ky/cd:7,99,1987-01-03,
P000230,Carl Perkins,https://theunitedstates.io/images/congress/original/P000230.jpg,Carl,Perkins,"Perkins, Carl",1912-10-15,male,P000230,00908,,408633,,,,,,19564,,,,7343,,rep,1981-01-06,KY,7,Democrat,,,,,ocd-division/country:us/state:ky/cd:7,97,1983-01-03,
P000230,Carl Perkins,https://theunitedstates.io/images/congress/original/P000230.jpg,Carl,Perkins,"Perkins, Carl",1912-10-15,male,P000230,00908,,408633,,,,,,19564,,,,7343,,rep,1983-01-03,KY,7,Democrat,,,,,ocd-division/country:us/state:ky/cd:7,98,1983-01-06,
P000258,Collin C. Peterson,https://theunitedstates.io/images/congress/original/P000258.jpg,Collin,Peterson,"Peterson, Collin",1944-06-29,male,P000258,00910,,400316,N00004558,26926,H2MN07014,23978,Collin Peterson,19595,Collin Peterson,410,gIQAIQ6GAP,29127,Q434458,rep,1991-01-06,MN,7,Democrat,,,,,ocd-division/country:us/state:mn/cd:7,102,1993-01-03,
P000258,Collin C. Peterson,https://theunitedstates.io/images/congress/original/P000258.jpg,Collin,Peterson,"Peterson, Collin",1944-06-29,male,P000258,00910,,400316,N00004558,26926,H2MN07014,23978,Collin Peterson,19595,Collin Peterson,410,gIQAIQ6GAP,29127,Q434458,rep,1993-01-06,MN,7,Democrat,,,,,ocd-division/country:us/state:mn/cd:7,103,1995-01-03,
P000258,Collin C. Peterson,https://theunitedstates.io/images/congress/original/P000258.jpg,Collin,Peterson,"Peterson, Collin",1944-06-29,male,P000258,00910,,400316,N00004558,26926,H2MN07014,23978,Collin Peterson,19595,Collin Peterson,410,gIQAIQ6GAP,29127,Q434458,rep,1995-01-06,MN,7,Democrat,,,,,ocd-division/country:us/state:mn/cd:7,104,1997-01-03,
P000258,Collin C. Peterson,https://theunitedstates.io/images/congress/original/P000258.jpg,Collin,Peterson,"Peterson, Collin",1944-06-29,male,P000258,00910,,400316,N00004558,26926,H2MN07014,23978,Collin Peterson,19595,Collin Peterson,410,gIQAIQ6GAP,29127,Q434458,rep,1997-01-07,MN,7,Democrat,,,,,ocd-division/country:us/state:mn/cd:7,105,1999-01-03,
P000258,Collin C. Peterson,https://theunitedstates.io/images/congress/original/P000258.jpg,Collin,Peterson,"Peterson, Collin",1944-06-29,male,P000258,00910,,400316,N00004558,26926,H2MN07014,23978,Collin Peterson,19595,Collin Peterson,410,gIQAIQ6GAP,29127,Q434458,rep,1999-01-06,MN,7,Democrat,,,,,ocd-division/country:us/state:mn/cd:7,106,2001-01-03,
P000258,Collin C. Peterson,https://theunitedstates.io/images/congress/original/P000258.jpg,Collin,Peterson,"Peterson, Collin",1944-06-29,male,P000258,00910,,400316,N00004558,26926,H2MN07014,23978,Collin Peterson,19595,Collin Peterson,410,gIQAIQ6GAP,29127,Q434458,rep,2001-01-06,MN,7,Democrat,,,,,ocd-division/country:us/state:mn/cd:7,107,2003-01-03,
P000258,Collin C. Peterson,https://theunitedstates.io/images/congress/original/P000258.jpg,Collin,Peterson,"Peterson, Collin",1944-06-29,male,P000258,00910,,400316,N00004558,26926,H2MN07014,23978,Collin Peterson,19595,Collin Peterson,410,gIQAIQ6GAP,29127,Q434458,rep,2003-01-07,MN,7,Democrat,http://www.house.gov/collinpeterson,,,,ocd-division/country:us/state:mn/cd:7,108,2005-01-03,
P000258,Collin C. Peterson,https://theunitedstates.io/images/congress/original/P000258.jpg,Collin,Peterson,"Peterson, Collin",1944-06-29,male,P000258,00910,,400316,N00004558,26926,H2MN07014,23978,Collin Peterson,19595,Collin Peterson,410,gIQAIQ6GAP,29127,Q434458,rep,2005-01-06,MN,7,Democrat,http://www.house.gov/collinpeterson,,,,ocd-division/country:us/state:mn/cd:7,109,2007-01-03,
P000258,Collin C. Peterson,https://theunitedstates.io/images/congress/original/P000258.jpg,Collin,Peterson,"Peterson, Collin",1944-06-29,male,P000258,00910,,400316,N00004558,26926,H2MN07014,23978,Collin Peterson,19595,Collin Peterson,410,gIQAIQ6GAP,29127,Q434458,rep,2007-01-06,MN,7,Democrat,http://collinpeterson.house.gov,,,,ocd-division/country:us/state:mn/cd:7,110,2009-01-03,
P000258,Collin C. Peterson,https://theunitedstates.io/images/congress/original/P000258.jpg,Collin,Peterson,"Peterson, Collin",1944-06-29,male,P000258,00910,,400316,N00004558,26926,H2MN07014,23978,Collin Peterson,19595,Collin Peterson,410,gIQAIQ6GAP,29127,Q434458,rep,2009-01-06,MN,7,Democrat,http://collinpeterson.house.gov,,,,ocd-division/country:us/state:mn/cd:7,111,2011-01-03,
P000258,Collin C. Peterson,https://theunitedstates.io/images/congress/original/P000258.jpg,Collin,Peterson,"Peterson, Collin",1944-06-29,male,P000258,00910,,400316,N00004558,26926,H2MN07014,23978,Collin Peterson,19595,Collin Peterson,410,gIQAIQ6GAP,29127,Q434458,rep,2011-01-06,MN,7,Democrat,http://collinpeterson.house.gov,2211 Rayburn HOB; Washington DC 20515-2307,202-225-2165,202-225-1593,ocd-division/country:us/state:mn/cd:7,112,2013-01-03,
P000258,Collin C. Peterson,https://theunitedstates.io/images/congress/original/P000258.jpg,Collin,Peterson,"Peterson, Collin",1944-06-29,male,P000258,00910,,400316,N00004558,26926,H2MN07014,23978,Collin Peterson,19595,Collin Peterson,410,gIQAIQ6GAP,29127,Q434458,rep,2013-01-06,MN,7,Democrat,http://collinpeterson.house.gov,2109 Rayburn HOB; Washington DC 20515-2307,202-225-2165,202-225-1593,ocd-division/country:us/state:mn/cd:7,113,2015-01-03,
P000258,Collin C. Peterson,https://theunitedstates.io/images/congress/original/P000258.jpg,Collin,Peterson,"Peterson, Collin",1944-06-29,male,P000258,00910,,400316,N00004558,26926,H2MN07014,23978,Collin Peterson,19595,Collin Peterson,410,gIQAIQ6GAP,29127,Q434458,rep,2015-01-06,MN,7,Democrat,http://collinpeterson.house.gov,2204 Rayburn HOB; Washington DC 20515-2307,202-225-2165,202-225-1593,ocd-division/country:us/state:mn/cd:7,114,"",
P000259,Pete Peterson,https://theunitedstates.io/images/congress/original/P000259.jpg,Douglas,Peterson,"Peterson, Douglas",1935-06-26,male,P000259,00911,,408661,,,,,Pete Peterson,19597,,,,29111,,rep,1991-01-06,FL,2,Democrat,,,,,ocd-division/country:us/state:fl/cd:2,102,1993-01-03,
P000259,Pete Peterson,https://theunitedstates.io/images/congress/original/P000259.jpg,Douglas,Peterson,"Peterson, Douglas",1935-06-26,male,P000259,00911,,408661,,,,,Pete Peterson,19597,,,,29111,,rep,1993-01-06,FL,2,Democrat,,,,,ocd-division/country:us/state:fl/cd:2,103,1995-01-03,
P000259,Pete Peterson,https://theunitedstates.io/images/congress/original/P000259.jpg,Douglas,Peterson,"Peterson, Douglas",1935-06-26,male,P000259,00911,,408661,,,,,Pete Peterson,19597,,,,29111,,rep,1995-01-06,FL,2,Democrat,,,,,ocd-division/country:us/state:fl/cd:2,104,1997-01-03,
P000263,John Peterson,https://theunitedstates.io/images/congress/original/P000263.jpg,John,Peterson,"Peterson, John",1938-12-25,male,P000263,01512,,400317,N00001422,251,H6PA05091,,John E. Peterson,19603,,,,29751,,rep,1997-01-07,PA,5,Republican,,,,,ocd-division/country:us/state:pa/cd:5,105,1999-01-03,
P000263,John Peterson,https://theunitedstates.io/images/congress/original/P000263.jpg,John,Peterson,"Peterson, John",1938-12-25,male,P000263,01512,,400317,N00001422,251,H6PA05091,,John E. Peterson,19603,,,,29751,,rep,1999-01-06,PA,5,Republican,,,,,ocd-division/country:us/state:pa/cd:5,106,2001-01-03,
P000263,John Peterson,https://theunitedstates.io/images/congress/original/P000263.jpg,John,Peterson,"Peterson, John",1938-12-25,male,P000263,01512,,400317,N00001422,251,H6PA05091,,John E. Peterson,19603,,,,29751,,rep,2001-01-06,PA,5,Republican,,,,,ocd-division/country:us/state:pa/cd:5,107,2003-01-03,
P000263,John Peterson,https://theunitedstates.io/images/congress/original/P000263.jpg,John,Peterson,"Peterson, John",1938-12-25,male,P000263,01512,,400317,N00001422,251,H6PA05091,,John E. Peterson,19603,,,,29751,,rep,2003-01-07,PA,5,Republican,http://www.house.gov/johnpeterson,,,,ocd-division/country:us/state:pa/cd:5,108,2005-01-03,
P000263,John Peterson,https://theunitedstates.io/images/congress/original/P000263.jpg,John,Peterson,"Peterson, John",1938-12-25,male,P000263,01512,,400317,N00001422,251,H6PA05091,,John E. Peterson,19603,,,,29751,,rep,2005-01-06,PA,5,Republican,http://www.house.gov/johnpeterson,,,,ocd-division/country:us/state:pa/cd:5,109,2007-01-03,
P000263,John Peterson,https://theunitedstates.io/images/congress/original/P000263.jpg,John,Peterson,"Peterson, John",1938-12-25,male,P000263,01512,,400317,N00001422,251,H6PA05091,,John E. Peterson,19603,,,,29751,,rep,2007-01-06,PA,5,Republican,http://www.house.gov/johnpeterson,,,,ocd-division/country:us/state:pa/cd:5,110,2009-01-03,
P000265,Thomas E. Petri,https://theunitedstates.io/images/congress/original/P000265.jpg,Thomas,Petri,"Petri, Thomas",1940-05-28,male,P000265,00912,,400318,N00004426,27139,H0WI06061,3190,Tom Petri,19606,Tom Petri,412,gIQAfWKbKP,14675,,rep,1987-01-06,WI,6,Republican,,,,,ocd-division/country:us/state:wi/cd:6,100,1989-01-03,
P000265,Thomas E. Petri,https://theunitedstates.io/images/congress/original/P000265.jpg,Thomas,Petri,"Petri, Thomas",1940-05-28,male,P000265,00912,,400318,N00004426,27139,H0WI06061,3190,Tom Petri,19606,Tom Petri,412,gIQAfWKbKP,14675,,rep,1989-01-06,WI,6,Republican,,,,,ocd-division/country:us/state:wi/cd:6,101,1991-01-03,
P000265,Thomas E. Petri,https://theunitedstates.io/images/congress/original/P000265.jpg,Thomas,Petri,"Petri, Thomas",1940-05-28,male,P000265,00912,,400318,N00004426,27139,H0WI06061,3190,Tom Petri,19606,Tom Petri,412,gIQAfWKbKP,14675,,rep,1991-01-06,WI,6,Republican,,,,,ocd-division/country:us/state:wi/cd:6,102,1993-01-03,
P000265,Thomas E. Petri,https://theunitedstates.io/images/congress/original/P000265.jpg,Thomas,Petri,"Petri, Thomas",1940-05-28,male,P000265,00912,,400318,N00004426,27139,H0WI06061,3190,Tom Petri,19606,Tom Petri,412,gIQAfWKbKP,14675,,rep,1993-01-06,WI,6,Republican,,,,,ocd-division/country:us/state:wi/cd:6,103,1995-01-03,
P000265,Thomas E. Petri,https://theunitedstates.io/images/congress/original/P000265.jpg,Thomas,Petri,"Petri, Thomas",1940-05-28,male,P000265,00912,,400318,N00004426,27139,H0WI06061,3190,Tom Petri,19606,Tom Petri,412,gIQAfWKbKP,14675,,rep,1995-01-06,WI,6,Republican,,,,,ocd-division/country:us/state:wi/cd:6,104,1997-01-03,
P000265,Thomas E. Petri,https://theunitedstates.io/images/congress/original/P000265.jpg,Thomas,Petri,"Petri, Thomas",1940-05-28,male,P000265,00912,,400318,N00004426,27139,H0WI06061,3190,Tom Petri,19606,Tom Petri,412,gIQAfWKbKP,14675,,rep,1997-01-07,WI,6,Republican,,,,,ocd-division/country:us/state:wi/cd:6,105,1999-01-03,
P000265,Thomas E. Petri,https://theunitedstates.io/images/congress/original/P000265.jpg,Thomas,Petri,"Petri, Thomas",1940-05-28,male,P000265,00912,,400318,N00004426,27139,H0WI06061,3190,Tom Petri,19606,Tom Petri,412,gIQAfWKbKP,14675,,rep,1999-01-06,WI,6,Republican,,,,,ocd-division/country:us/state:wi/cd:6,106,2001-01-03,
P000265,Thomas E. Petri,https://theunitedstates.io/images/congress/original/P000265.jpg,Thomas,Petri,"Petri, Thomas",1940-05-28,male,P000265,00912,,400318,N00004426,27139,H0WI06061,3190,Tom Petri,19606,Tom Petri,412,gIQAfWKbKP,14675,,rep,2001-01-06,WI,6,Republican,,,,,ocd-division/country:us/state:wi/cd:6,107,2003-01-03,
P000265,Thomas E. Petri,https://theunitedstates.io/images/congress/original/P000265.jpg,Thomas,Petri,"Petri, Thomas",1940-05-28,male,P000265,00912,,400318,N00004426,27139,H0WI06061,3190,Tom Petri,19606,Tom Petri,412,gIQAfWKbKP,14675,,rep,2003-01-07,WI,6,Republican,http://www.house.gov/petri,,,,ocd-division/country:us/state:wi/cd:6,108,2005-01-03,
P000265,Thomas E. Petri,https://theunitedstates.io/images/congress/original/P000265.jpg,Thomas,Petri,"Petri, Thomas",1940-05-28,male,P000265,00912,,400318,N00004426,27139,H0WI06061,3190,Tom Petri,19606,Tom Petri,412,gIQAfWKbKP,14675,,rep,2005-01-06,WI,6,Republican,http://www.house.gov/petri,,,,ocd-division/country:us/state:wi/cd:6,109,2007-01-03,
P000265,Thomas E. Petri,https://theunitedstates.io/images/congress/original/P000265.jpg,Thomas,Petri,"Petri, Thomas",1940-05-28,male,P000265,00912,,400318,N00004426,27139,H0WI06061,3190,Tom Petri,19606,Tom Petri,412,gIQAfWKbKP,14675,,rep,2007-01-06,WI,6,Republican,http://www.house.gov/petri,,,,ocd-division/country:us/state:wi/cd:6,110,2009-01-03,
P000265,Thomas E. Petri,https://theunitedstates.io/images/congress/original/P000265.jpg,Thomas,Petri,"Petri, Thomas",1940-05-28,male,P000265,00912,,400318,N00004426,27139,H0WI06061,3190,Tom Petri,19606,Tom Petri,412,gIQAfWKbKP,14675,,rep,2009-01-06,WI,6,Republican,http://www.house.gov/petri,,,,ocd-division/country:us/state:wi/cd:6,111,2011-01-03,
P000265,Thomas E. Petri,https://theunitedstates.io/images/congress/original/P000265.jpg,Thomas,Petri,"Petri, Thomas",1940-05-28,male,P000265,00912,,400318,N00004426,27139,H0WI06061,3190,Tom Petri,19606,Tom Petri,412,gIQAfWKbKP,14675,,rep,2011-01-06,WI,6,Republican,http://www.house.gov/petri,2462 Rayburn HOB; Washington DC 20515-4906,202-225-2476,202-225-2356,ocd-division/country:us/state:wi/cd:6,112,2013-01-03,
P000265,Thomas E. Petri,https://theunitedstates.io/images/congress/original/P000265.jpg,Thomas,Petri,"Petri, Thomas",1940-05-28,male,P000265,00912,,400318,N00004426,27139,H0WI06061,3190,Tom Petri,19606,Tom Petri,412,gIQAfWKbKP,14675,,rep,2013-01-06,WI,6,Republican,http://petri.house.gov,2462 Rayburn HOB; Washington DC 20515-4906,202-225-2476,202-225-2356,ocd-division/country:us/state:wi/cd:6,113,2015-01-03,
P000265,Thomas E. Petri,https://theunitedstates.io/images/congress/original/P000265.jpg,Thomas,Petri,"Petri, Thomas",1940-05-28,male,P000265,00912,,400318,N00004426,27139,H0WI06061,3190,Tom Petri,19606,Tom Petri,412,gIQAfWKbKP,14675,,rep,1981-01-06,WI,6,Republican,,,,,ocd-division/country:us/state:wi/cd:6,97,1983-01-03,
P000265,Thomas E. Petri,https://theunitedstates.io/images/congress/original/P000265.jpg,Thomas,Petri,"Petri, Thomas",1940-05-28,male,P000265,00912,,400318,N00004426,27139,H0WI06061,3190,Tom Petri,19606,Tom Petri,412,gIQAfWKbKP,14675,,rep,1983-01-03,WI,6,Republican,,,,,ocd-division/country:us/state:wi/cd:6,98,1983-01-06,
P000265,Thomas E. Petri,https://theunitedstates.io/images/congress/original/P000265.jpg,Thomas,Petri,"Petri, Thomas",1940-05-28,male,P000265,00912,,400318,N00004426,27139,H0WI06061,3190,Tom Petri,19606,Tom Petri,412,gIQAfWKbKP,14675,,rep,1985-01-06,WI,6,Republican,,,,,ocd-division/country:us/state:wi/cd:6,99,1987-01-03,
P000280,Peter Peyser,https://theunitedstates.io/images/congress/original/P000280.jpg,Peter,Peyser,"Peyser, Peter",1921-09-07,male,P000280,00915,,408680,,,,,Peter A. Peyser,19625,,,,13033,,rep,1981-01-06,NY,23,Democrat,,,,,ocd-division/country:us/state:ny/cd:23,97,1983-01-03,
P000323,"Chip Pickering, Jr.",https://theunitedstates.io/images/congress/original/P000323.jpg,Charles,Pickering,"Pickering, Charles",1963-08-10,male,P000323,01513,,400319,N00003341,279,H6MS03046,,Chip Pickering,19675,,,,29734,,rep,1997-01-07,MS,3,Republican,,,,,ocd-division/country:us/state:ms/cd:3,105,1999-01-03,
P000323,"Chip Pickering, Jr.",https://theunitedstates.io/images/congress/original/P000323.jpg,Charles,Pickering,"Pickering, Charles",1963-08-10,male,P000323,01513,,400319,N00003341,279,H6MS03046,,Chip Pickering,19675,,,,29734,,rep,1999-01-06,MS,3,Republican,,,,,ocd-division/country:us/state:ms/cd:3,106,2001-01-03,
P000323,"Chip Pickering, Jr.",https://theunitedstates.io/images/congress/original/P000323.jpg,Charles,Pickering,"Pickering, Charles",1963-08-10,male,P000323,01513,,400319,N00003341,279,H6MS03046,,Chip Pickering,19675,,,,29734,,rep,2001-01-06,MS,3,Republican,,,,,ocd-division/country:us/state:ms/cd:3,107,2003-01-03,
P000323,"Chip Pickering, Jr.",https://theunitedstates.io/images/congress/original/P000323.jpg,Charles,Pickering,"Pickering, Charles",1963-08-10,male,P000323,01513,,400319,N00003341,279,H6MS03046,,Chip Pickering,19675,,,,29734,,rep,2003-01-07,MS,3,Republican,http://www.house.gov/pickering,,,,ocd-division/country:us/state:ms/cd:3,108,2005-01-03,
P000323,"Chip Pickering, Jr.",https://theunitedstates.io/images/congress/original/P000323.jpg,Charles,Pickering,"Pickering, Charles",1963-08-10,male,P000323,01513,,400319,N00003341,279,H6MS03046,,Chip Pickering,19675,,,,29734,,rep,2005-01-06,MS,3,Republican,http://www.house.gov/pickering,,,,ocd-division/country:us/state:ms/cd:3,109,2007-01-03,
P000323,"Chip Pickering, Jr.",https://theunitedstates.io/images/congress/original/P000323.jpg,Charles,Pickering,"Pickering, Charles",1963-08-10,male,P000323,01513,,400319,N00003341,279,H6MS03046,,Chip Pickering,19675,,,,29734,,rep,2007-01-06,MS,3,Republican,http://www.house.gov/pickering,,,,ocd-division/country:us/state:ms/cd:3,110,2009-01-03,
P000326,Owen Pickett,https://theunitedstates.io/images/congress/original/P000326.jpg,Owen,Pickett,"Pickett, Owen",1930-08-31,male,P000326,00916,,400603,,,,,Owen B. Pickett,19681,,,,15437,,rep,1987-01-06,VA,2,Democrat,,,,,ocd-division/country:us/state:va/cd:2,100,1989-01-03,
P000326,Owen Pickett,https://theunitedstates.io/images/congress/original/P000326.jpg,Owen,Pickett,"Pickett, Owen",1930-08-31,male,P000326,00916,,400603,,,,,Owen B. Pickett,19681,,,,15437,,rep,1989-01-06,VA,2,Democrat,,,,,ocd-division/country:us/state:va/cd:2,101,1991-01-03,
P000326,Owen Pickett,https://theunitedstates.io/images/congress/original/P000326.jpg,Owen,Pickett,"Pickett, Owen",1930-08-31,male,P000326,00916,,400603,,,,,Owen B. Pickett,19681,,,,15437,,rep,1991-01-06,VA,2,Democrat,,,,,ocd-division/country:us/state:va/cd:2,102,1993-01-03,
P000326,Owen Pickett,https://theunitedstates.io/images/congress/original/P000326.jpg,Owen,Pickett,"Pickett, Owen",1930-08-31,male,P000326,00916,,400603,,,,,Owen B. Pickett,19681,,,,15437,,rep,1993-01-06,VA,2,Democrat,,,,,ocd-division/country:us/state:va/cd:2,103,1995-01-03,
P000326,Owen Pickett,https://theunitedstates.io/images/congress/original/P000326.jpg,Owen,Pickett,"Pickett, Owen",1930-08-31,male,P000326,00916,,400603,,,,,Owen B. Pickett,19681,,,,15437,,rep,1995-01-06,VA,2,Democrat,,,,,ocd-division/country:us/state:va/cd:2,104,1997-01-03,
P000326,Owen Pickett,https://theunitedstates.io/images/congress/original/P000326.jpg,Owen,Pickett,"Pickett, Owen",1930-08-31,male,P000326,00916,,400603,,,,,Owen B. Pickett,19681,,,,15437,,rep,1997-01-07,VA,2,Democrat,,,,,ocd-division/country:us/state:va/cd:2,105,1999-01-03,
P000326,Owen Pickett,https://theunitedstates.io/images/congress/original/P000326.jpg,Owen,Pickett,"Pickett, Owen",1930-08-31,male,P000326,00916,,400603,,,,,Owen B. Pickett,19681,,,,15437,,rep,1999-01-06,VA,2,Democrat,,,,,ocd-division/country:us/state:va/cd:2,106,2001-01-03,
P000328,Jake Pickle,https://theunitedstates.io/images/congress/original/P000328.jpg,James,Pickle,"Pickle, James",1913-10-11,male,P000328,00917,,408725,,,,,J. J. Pickle,19685,,,,10614,,rep,1987-01-06,TX,10,Democrat,,,,,ocd-division/country:us/state:tx/cd:10,100,1989-01-03,
P000328,Jake Pickle,https://theunitedstates.io/images/congress/original/P000328.jpg,James,Pickle,"Pickle, James",1913-10-11,male,P000328,00917,,408725,,,,,J. J. Pickle,19685,,,,10614,,rep,1989-01-06,TX,10,Democrat,,,,,ocd-division/country:us/state:tx/cd:10,101,1991-01-03,
P000328,Jake Pickle,https://theunitedstates.io/images/congress/original/P000328.jpg,James,Pickle,"Pickle, James",1913-10-11,male,P000328,00917,,408725,,,,,J. J. Pickle,19685,,,,10614,,rep,1991-01-06,TX,10,Democrat,,,,,ocd-division/country:us/state:tx/cd:10,102,1993-01-03,
P000328,Jake Pickle,https://theunitedstates.io/images/congress/original/P000328.jpg,James,Pickle,"Pickle, James",1913-10-11,male,P000328,00917,,408725,,,,,J. J. Pickle,19685,,,,10614,,rep,1993-01-06,TX,10,Democrat,,,,,ocd-division/country:us/state:tx/cd:10,103,1995-01-03,
P000328,Jake Pickle,https://theunitedstates.io/images/congress/original/P000328.jpg,James,Pickle,"Pickle, James",1913-10-11,male,P000328,00917,,408725,,,,,J. J. Pickle,19685,,,,10614,,rep,1981-01-06,TX,10,Democrat,,,,,ocd-division/country:us/state:tx/cd:10,97,1983-01-03,
P000328,Jake Pickle,https://theunitedstates.io/images/congress/original/P000328.jpg,James,Pickle,"Pickle, James",1913-10-11,male,P000328,00917,,408725,,,,,J. J. Pickle,19685,,,,10614,,rep,1983-01-03,TX,10,Democrat,,,,,ocd-division/country:us/state:tx/cd:10,98,1983-01-06,
P000328,Jake Pickle,https://theunitedstates.io/images/congress/original/P000328.jpg,James,Pickle,"Pickle, James",1913-10-11,male,P000328,00917,,408725,,,,,J. J. Pickle,19685,,,,10614,,rep,1985-01-06,TX,10,Democrat,,,,,ocd-division/country:us/state:tx/cd:10,99,1987-01-03,
P000373,Joseph R. Pitts,https://theunitedstates.io/images/congress/original/P000373.jpg,Joseph,Pitts,"Pitts, Joseph",1939-10-10,male,P000373,01514,,400320,N00001633,265,H6PA16197,11706,Joe Pitts,19742,Joseph R. Pitts,414,gIQAOAMOAP,29752,Q1674465,rep,1997-01-07,PA,16,Republican,,,,,ocd-division/country:us/state:pa/cd:16,105,1999-01-03,
P000373,Joseph R. Pitts,https://theunitedstates.io/images/congress/original/P000373.jpg,Joseph,Pitts,"Pitts, Joseph",1939-10-10,male,P000373,01514,,400320,N00001633,265,H6PA16197,11706,Joe Pitts,19742,Joseph R. Pitts,414,gIQAOAMOAP,29752,Q1674465,rep,1999-01-06,PA,16,Republican,,,,,ocd-division/country:us/state:pa/cd:16,106,2001-01-03,
P000373,Joseph R. Pitts,https://theunitedstates.io/images/congress/original/P000373.jpg,Joseph,Pitts,"Pitts, Joseph",1939-10-10,male,P000373,01514,,400320,N00001633,265,H6PA16197,11706,Joe Pitts,19742,Joseph R. Pitts,414,gIQAOAMOAP,29752,Q1674465,rep,2001-01-06,PA,16,Republican,,,,,ocd-division/country:us/state:pa/cd:16,107,2003-01-03,
P000373,Joseph R. Pitts,https://theunitedstates.io/images/congress/original/P000373.jpg,Joseph,Pitts,"Pitts, Joseph",1939-10-10,male,P000373,01514,,400320,N00001633,265,H6PA16197,11706,Joe Pitts,19742,Joseph R. Pitts,414,gIQAOAMOAP,29752,Q1674465,rep,2003-01-07,PA,16,Republican,http://www.house.gov/pitts,,,,ocd-division/country:us/state:pa/cd:16,108,2005-01-03,
P000373,Joseph R. Pitts,https://theunitedstates.io/images/congress/original/P000373.jpg,Joseph,Pitts,"Pitts, Joseph",1939-10-10,male,P000373,01514,,400320,N00001633,265,H6PA16197,11706,Joe Pitts,19742,Joseph R. Pitts,414,gIQAOAMOAP,29752,Q1674465,rep,2005-01-06,PA,16,Republican,http://www.house.gov/pitts,,,,ocd-division/country:us/state:pa/cd:16,109,2007-01-03,
P000373,Joseph R. Pitts,https://theunitedstates.io/images/congress/original/P000373.jpg,Joseph,Pitts,"Pitts, Joseph",1939-10-10,male,P000373,01514,,400320,N00001633,265,H6PA16197,11706,Joe Pitts,19742,Joseph R. Pitts,414,gIQAOAMOAP,29752,Q1674465,rep,2007-01-06,PA,16,Republican,http://www.house.gov/pitts,,,,ocd-division/country:us/state:pa/cd:16,110,2009-01-03,
