id,name,sort_name,district,start_date,end_date,party,source,image,phone,email,term
rfeletti,ROBERTO JOSE FELETTI,"FELETTI, ROBERTO JOSE",CIUDAD de BUENOS AIRES,2011-12-10,2015-12-09,FRENTE PARA LA VICTORIA - PJ,http://www.hcdn.gob.ar/diputados/rfeletti/,http://www4.hcdn.gob.ar/fotos/rfeletti.jpg,4127-7100,rfeletti@diputados.gob.ar,133
rgiustozzi,RUBEN DARIO GIUSTOZZI,"GIUSTOZZI, RUBEN DARIO",BUENOS AIRES,2013-12-10,2017-12-09,BLOQUE SOCIAL CRISTIANO,http://www.hcdn.gob.ar/diputados/rgiustozzi/,http://www4.hcdn.gob.ar/fotos/rgiustozzi.jpg,4127-7100,rgiustozzi@diputados.gob.ar,133
rperez,Raul Joaquin Perez,"Perez, Raul Joaquin",Buenos Aires,2015-12-10,2019-12-09,FEDERAL UNIDOS POR UNA NUEVA ARGENTINA,http://www.hcdn.gob.ar/diputados/rperez/,,,,133
rpradines,ROBERTO ARTURO PRADINES,"PRADINES, ROBERTO ARTURO",MENDOZA,2011-12-10,2015-12-09,DEMOCRATA DE MENDOZA,http://www.hcdn.gob.ar/diputados/rpradines/,http://www4.hcdn.gob.ar/fotos/rpradines.jpg,4127-7100,rpradines@diputados.gob.ar,133
rpucheta,RAMONA PUCHETA,"PUCHETA, RAMONA",BUENOS AIRES,2011-12-10,2015-12-09,FRENTE POR LA INCLUSION SOCIAL,http://www.hcdn.gob.ar/diputados/rpucheta/,http://www4.hcdn.gob.ar/fotos/rpucheta.jpg,4127-7100,rpucheta@diputados.gob.ar,133
rrivarola,RUBEN ARMANDO RIVAROLA,"RIVAROLA, RUBEN ARMANDO",JUJUY,2011-12-10,2015-12-09,FRENTE PARA LA VICTORIA - PJ,http://www.hcdn.gob.ar/diputados/rrivarola/,http://www4.hcdn.gob.ar/fotos/rrivarola.jpg,4127-7100,rrivarola@diputados.gob.ar,133
rrodriguez,Rodrigo Martin Rodriguez,"Rodriguez, Rodrigo Martin",Buenos Aires,2015-12-10,2019-12-09,FRENTE PARA LA VICTORIA - PJ,http://www.hcdn.gob.ar/diputados/rrodriguez/,,,,133
rsciutto,RUBEN DARIO SCIUTTO,"SCIUTTO, RUBEN DARIO",TIERRA DEL FUEGO,2011-12-10,2015-12-09,PERONISMO MAS AL SUR,http://www.hcdn.gob.ar/diputados/rsciutto/,http://www4.hcdn.gob.ar/fotos/rsciutto.jpg,4127-7100,rsciutto@diputados.gob.ar,133
rspinozzi,Ricardo Adrian Spinozzi,"Spinozzi, Ricardo Adrian",Santa Fe,2013-12-10,2017-12-09,UNION PRO,http://www.hcdn.gob.ar/diputados/rspinozzi/,,,,133
rtovares,Ramon Alberto Tovares,"Tovares, Ramon Alberto",San Juan,2013-12-10,2017-12-09,FRENTE PARA LA VICTORIA - PJ,http://www.hcdn.gob.ar/diputados/rtovares/,,,,133
sacerenza,Samanta Maria Celeste Acerenza,"Acerenza, Samanta Maria Celeste",Buenos Aires,2015-12-10,2019-12-09,UNION PRO,http://www.hcdn.gob.ar/diputados/sacerenza/,,,,133
samartinez,Silvia Alejandra Martinez,"Martinez, Silvia Alejandra",Jujuy,2015-12-10,2019-12-09,UCR,http://www.hcdn.gob.ar/diputados/samartinez/,,,,133
sbergman,SERGIO ALEJANDRO BERGMAN,"BERGMAN, SERGIO ALEJANDRO",CIUDAD de BUENOS AIRES,2013-12-10,2015-12-10,UNION PRO,http://www.hcdn.gob.ar/diputados/sbergman/,http://www4.hcdn.gob.ar/fotos/sbergman.jpg,4127-7100,sbergman@diputados.gob.ar,133
sbermejo,Sixto Osvaldo Bermejo,"Bermejo, Sixto Osvaldo",Chubut,2013-12-10,2017-12-09,TRABAJO Y DIGNIDAD,http://www.hcdn.gob.ar/diputados/sbermejo/,,,,133
sbuil,Sergio Omar Buil,"Buil, Sergio Omar",Buenos Aires,2015-12-10,2019-12-09,UNION PRO,http://www.hcdn.gob.ar/diputados/sbuil/,,,,133
scanela,SUSANA MERCEDES CANELA,"CANELA, SUSANA MERCEDES",SALTA,2011-12-10,2015-12-09,FRENTE PARA LA VICTORIA - PJ,http://www.hcdn.gob.ar/diputados/scanela/,http://www4.hcdn.gob.ar/fotos/scanela.jpg,4127-7100,scanela@diputados.gob.ar,133
scastro,Sandra Daniela Castro,"Castro, Sandra Daniela",San Juan,2013-12-10,2017-12-09,FRENTE PARA LA VICTORIA - PJ,http://www.hcdn.gob.ar/diputados/scastro/,,,,133
sfrana,Silvina Patricia Frana,"Frana, Silvina Patricia",Santa Fe,2015-12-10,2019-12-09,FRENTE PARA LA VICTORIA - PJ,http://www.hcdn.gob.ar/diputados/sfrana/,,,,133
sguzman,Sandro Adrian Guzman,"Guzman, Sandro Adrian",Buenos Aires,2013-12-10,2017-12-09,FRENTE NORTE,http://www.hcdn.gob.ar/diputados/sguzman/,,,,133
shorne,Silvia Renee Horne,"Horne, Silvia Renee",Rio Negro,2015-12-10,2019-12-09,PERONISMO PARA LA VICTORIA,http://www.hcdn.gob.ar/diputados/shorne/,,,,133
shuczak,Stella Maris Huczak,"Huczak, Stella Maris",Mendoza,2015-12-10,2019-12-09,UNION PRO,http://www.hcdn.gob.ar/diputados/shuczak/,,,,133
sigon,Santiago Nicolas Igon,"Igon, Santiago Nicolas",Chubut,2015-12-10,2019-12-09,FRENTE PARA LA VICTORIA - PJ,http://www.hcdn.gob.ar/diputados/sigon/,,,,133
sleverberg,STELLA MARIS LEVERBERG,"LEVERBERG, STELLA MARIS",MISIONES,2011-12-10,2015-12-09,FRENTE RENOVADOR DE LA CONCORDIA MISIONES - FPV-PJ,http://www.hcdn.gob.ar/diputados/sleverberg/,http://www4.hcdn.gob.ar/fotos/sleverberg.jpg,4127-7100,sleverberg@diputados.gob.ar,133
slospennato,Silvia Gabriela Lospennato,"Lospennato, Silvia Gabriela",Buenos Aires,2015-12-10,2019-12-09,UNION PRO,http://www.hcdn.gob.ar/diputados/slospennato/,,,,133
smajdalani,SILVIA CRISTINA MAJDALANI,"MAJDALANI, SILVIA CRISTINA",CIUDAD de BUENOS AIRES,2013-12-10,2015-12-10,UNION PRO,http://www.hcdn.gob.ar/diputados/smajdalani/,http://www4.hcdn.gob.ar/fotos/smajdalani.jpg,4127-7100,smajdalani@diputados.gob.ar,133
smartinez,Soledad Martinez,"Martinez, Soledad",Buenos Aires,2013-12-10,2017-12-09,UNION PRO,http://www.hcdn.gob.ar/diputados/smartinez/,,,,133
smassa,Sergio Tomas Massa,"Massa, Sergio Tomas",Buenos Aires,2013-12-10,2017-12-09,FEDERAL UNIDOS POR UNA NUEVA ARGENTINA,http://www.hcdn.gob.ar/diputados/smassa/,,,,133
smendoza,Sandra Marcela Mendoza,"Mendoza, Sandra Marcela",Chaco,2013-12-10,2017-12-09,FRENTE PARA LA VICTORIA - PJ,http://www.hcdn.gob.ar/diputados/smendoza/,,,,133
srisko,Silvia Lucrecia Risko,"Risko, Silvia Lucrecia",Misiones,2013-12-10,2017-12-09,FRENTE DE LA CONCORDIA MISIONERO,http://www.hcdn.gob.ar/diputados/srisko/,,,,133
ssimoncini,SILVIA ROSA SIMONCINI,"SIMONCINI, SILVIA ROSA",SANTA FE,2011-12-10,2015-12-09,FRENTE PARA LA VICTORIA - PJ,http://www.hcdn.gob.ar/diputados/ssimoncini/,http://www4.hcdn.gob.ar/fotos/ssimoncini.jpg,4127-7100,ssimoncini@diputados.gob.ar,133
ssosa,Soledad Sosa,"Sosa, Soledad",Mendoza,2013-12-10,2017-12-09,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,http://www.hcdn.gob.ar/diputados/ssosa/,,,,133
stoledo,Susana Maria Toledo,"Toledo, Susana Maria",Santa Cruz,2013-12-10,2017-12-09,UCR,http://www.hcdn.gob.ar/diputados/stoledo/,,,,133
swisky,Sergio Javier Wisky,"Wisky, Sergio Javier",Rio Negro,2015-12-10,2019-12-09,UNION PRO,http://www.hcdn.gob.ar/diputados/swisky/,,,,133
sziliotto,Sergio Raul Ziliotto,"Ziliotto, Sergio Raul",La Pampa,2015-12-10,2019-12-09,JUSTICIALISTA,http://www.hcdn.gob.ar/diputados/sziliotto/,,,,133
tmadera,Teresita Madera,"Madera, Teresita",La Rioja,2013-12-10,2017-12-09,JUSTICIALISTA,http://www.hcdn.gob.ar/diputados/tmadera/,,,,133
tvillavicencio,Maria Teresita Villavicencio,"Villavicencio, Maria Teresita",Tucuman,2015-12-10,2019-12-09,DEL BICENTENARIO,http://www.hcdn.gob.ar/diputados/tvillavicencio/,,,,133
vcouly,Veronica Carolina Couly,"Couly, Veronica Carolina",Buenos Aires,2013-12-10,2017-12-09,FEDERAL UNIDOS POR UNA NUEVA ARGENTINA,http://www.hcdn.gob.ar/diputados/vcouly/,,,,133
vdegennaro,VICTOR NORBERTO DE GENNARO,"DE GENNARO, VICTOR NORBERTO",BUENOS AIRES,2011-12-10,2015-12-09,UNIDAD POPULAR,http://www.hcdn.gob.ar/diputados/vdegennaro/,http://www4.hcdn.gob.ar/fotos/vdegennaro.jpg,4127-7100,vdegennaro@diputados.gob.ar,133
vdondap,Victoria Analia Donda Perez,"Donda Perez, Victoria Analia",Ciudad De Buenos Aires,2015-12-10,2019-12-09,LIBRES DEL SUR,http://www.hcdn.gob.ar/diputados/vdondap/,,,,133
vgonzalez,VERONICA GONZALEZ,"GONZALEZ, VERONICA",TIERRA DEL FUEGO,2011-12-10,2015-12-09,FRENTE PARA LA VICTORIA - PJ,http://www.hcdn.gob.ar/diputados/vgonzalez/,http://www4.hcdn.gob.ar/fotos/vgonzalez.jpg,4127-7100,vgonzalez@diputados.gob.ar,133
vlinares,MARIA VIRGINIA LINARES,"LINARES, MARIA VIRGINIA",BUENOS AIRES,2011-12-10,2015-12-09,GEN,http://www.hcdn.gob.ar/diputados/vlinares/,http://www4.hcdn.gob.ar/fotos/vlinares.jpg,4127-7100,vlinares@diputados.gob.ar,133
vmagario,VERONICA MARIA MAGARIO,"MAGARIO, VERONICA MARIA",BUENOS AIRES,2013-12-10,2015-12-10,FRENTE PARA LA VICTORIA - PJ,http://www.hcdn.gob.ar/diputados/vmagario/,http://www4.hcdn.gob.ar/fotos/vmagario.jpg,4127-7100,vmagario@diputados.gob.ar,133
vmaldonado,VICTOR HUGO MALDONADO,"MALDONADO, VICTOR HUGO",CHACO,2011-12-10,2015-12-09,UCR,http://www.hcdn.gob.ar/diputados/vmaldonado/,http://www4.hcdn.gob.ar/fotos/vmaldonado.jpg,4127-7100,vmaldonado@diputados.gob.ar,133
vmassetani,Vanesa Laura Massetani,"Massetani, Vanesa Laura",Santa Fe,2015-12-10,2019-12-09,FEDERAL UNIDOS POR UNA NUEVA ARGENTINA,http://www.hcdn.gob.ar/diputados/vmassetani/,,,,133
vmercado,Veronica Mercado,"Mercado, Veronica",Catamarca,2015-12-10,2019-12-09,FRENTE PARA LA VICTORIA - PJ,http://www.hcdn.gob.ar/diputados/vmercado/,,,,133
vsosacapurro,SOLEDAD SOSA,"SOSA, SOLEDAD",MENDOZA,2013-12-10,2017-12-09,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,http://www.hcdn.gob.ar/diputados/vsosacapurro/,http://www4.hcdn.gob.ar/fotos/vsosacapurro.jpg,4127-7100,vsosacapurro@diputados.gob.ar,133
wsantillan,Walter Marcelo Santillan,"Santillan, Walter Marcelo",Tucuman,2015-12-10,2019-12-09,FRENTE PARA LA VICTORIA - PJ,http://www.hcdn.gob.ar/diputados/wsantillan/,,,,133
wwolff,Waldo Ezequiel Wolff,"Wolff, Waldo Ezequiel",Buenos Aires,2015-12-10,2019-12-09,UNION PRO,http://www.hcdn.gob.ar/diputados/wwolff/,,,,133
ygayol,Yanina Celeste Gayol,"Gayol, Yanina Celeste",Entre Rios,2015-12-10,2019-12-09,UNION PRO,http://www.hcdn.gob.ar/diputados/ygayol/,,,,133
