id,name__de,name__fr,name__en,name__hu,name__nl,name__es,name__eo,name__pl,name,wikipedia__commons,wikipedia__de,wikipedia__en,wikipedia__eo,wikipedia__fr,wikipedia__hu,wikipedia__pl,image,gender,birth_date,identifier__freebase,given_name,original_wikiname,last_seen,name__br,identifier__VIAF,identifier__LCAuth,identifier__EuroparlMEP,name__la,name__uk,name__cs,name__ie,name__et,wikipedia__cs,wikipedia__et,wikipedia__huwikiquote,wikipedia__ie,wikipedia__la,wikipedia__nl,wikipedia__uk,name__ru,name__zh,wikipedia__es,wikipedia__ru,wikipedia__zh,name__lb,name__ko,name__he,name__oc,name__yo,name__it,name__gl,name__id,name__ja,name__el,name__vi,name__sh,name__sv,name__pt,name__sk,name__mn,name__sr,name__ro,name__fi,name__nn,name__da,name__ca,name__nb,name__mk,wikipedia__ca,wikipedia__da,wikipedia__el,wikipedia__fi,wikipedia__gl,wikipedia__he,wikipedia__id,wikipedia__it,wikipedia__ja,wikipedia__ko,wikipedia__lb,wikipedia__mn,wikipedia__nn,wikipedia__no,wikipedia__oc,wikipedia__pt,wikipedia__ro,wikipedia__sh,wikipedia__sk,wikipedia__sr,wikipedia__sv,wikipedia__vi,wikipedia__yo,identifier__GND,name__tr,wikipedia__tr,identifier__SUDOC,identifier__GTAA,identifier__parlement,identifier__ISNI,name__be,name__lv,name__ar,name__io,name__bg,name__hr,name__tpi,name__pt_br,name__kk,name__sco,name__en_ca,name__en_gb,name__ms,name__bn,name__fa,name__eu,wikipedia__ar,wikipedia__be,wikipedia__bg,wikipedia__bn,wikipedia__br,wikipedia__cswikiquote,wikipedia__enwikinews,wikipedia__eswikiquote,wikipedia__eu,wikipedia__fa,wikipedia__hr,wikipedia__io,wikipedia__itwikiquote,wikipedia__kk,wikipedia__lv,wikipedia__ms,wikipedia__plwikiquote,wikipedia__ruwikinews,wikipedia__sco,wikipedia__simple,wikipedia__tpi,identifier__BNF,family_name,website,identifier__FAST,name__cy,death_date,wikipedia__fiwikiquote,name__az,wikipedia__az,name__mg,wikipedia__mg,name__ka,wikipedia__ka,identifier__MTMT,identifier__IMDB,identifier__PORT,name__af,name__an,name__ast,name__bar,name__co,name__de_at,name__de_ch,name__frp,name__fur,name__ga,name__gd,name__gsw,name__ia,name__is,name__kg,name__li,name__lij,name__min,name__nap,name__nds,name__nds_nl,name__nrm,name__pcd,name__pms,name__rm,name__sc,name__scn,name__sl,name__sr_el,name__sw,name__vec,name__vls,name__vo,name__wa,name__wo,name__zu,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__bs,name__sr_ec,wikipedia__bs,wikipedia__skwikiquote,wikipedia__slwikiquote,identifier__Munzinger,wikipedia__scn,identifier__NSZL,identifier__Britannica,wikipedia__enwikiquote,identifier__NNDB,identifier__PACE,wikipedia__hsb,name__hsb,identifier__NKC,identifier__NTA,identifier__NUKAT,occupation,identifier__nyt_topic,wikipedia__srwikinews,facebook,wikipedia__frwikiquote,identifier__quora,name__bm,name__frc,name__jam,name__kab,name__lt,name__pap,name__prg,name__rgn,name__vmf,name__ceb,name__dsb,name__eml,name__fo,name__frr,name__fy,name__mt,name__sq,name__tl,identifier__NLP,instagram,email,identifier__google_knowledge,wikipedia__lmo,name__lmo,name__aa,name__ak,name__aln,name__ang,name__arn,name__ay,name__bcl,name__bi,name__bjn,name__brh,name__cbk_zam,name__cdo,name__ch,name__cho,name__chr,name__chy,name__cr,name__crh_latn,name__csb,name__diq,name__dtp,name__ee,name__ext,name__ff,name__fit,name__fj,name__gag,name__gn,name__got,name__ha,name__hak,name__haw,name__hif_latn,name__ho,name__ht,name__hz,name__ig,name__ik,name__ike_latn,name__ilo,name__iu,name__jbo,name__jv,name__kaa,name__ki,name__kj,name__kk_latn,name__kk_tr,name__kl,name__kr,name__krj,name__ksh,name__ku,name__lad,name__lg,name__ln,name__loz,name__ltg,name__lus,name__lzz,name__map_bms,name__mi,name__mus,name__mwl,name__na,name__nah,name__ng,name__nov,name__nso,name__nv,name__ny,name__om,name__pag,name__pam,name__pdc,name__pdt,name__pfl,name__pih,name__qu,name__qug,name__rif,name__rmy,name__rn,name__roa_tara,name__rup,name__ruq_latn,name__rw,name__sat,name__sdc,name__se,name__sei,name__sg,name__sgs,name__shi_latn,name__sli,name__sm,name__sma,name__sn,name__so,name__srn,name__st,name__stq,name__szl,name__tet,name__tg_latn,name__tk,name__tn,name__to,name__tru,name__ts,name__tt_latn,name__tum,name__ty,name__ug_latn,name__uz,name__ve,name__vep,name__vot,name__war,name__xh,name__za,name__zea,wikipedia__ga,identifier__bigenc_ru,identifier__GNC,identifier__CONOR,wikipedia__cy,wikipedia__be_x_old,wikipedia__li,wikipedia__af,name__mr,wikipedia__mr,wikipedia__hi,electoral_district,wikipedia__ast,identifier__youtube,wikipedia__bewikiquote,wikipedia__sl,identifier__NLI,wikipedia__is,name__be_tarask,name__hi,identifier__ioc_athlete,identifier__orszaggyules,identifier__BNE,wikipedia__mk,wikipedia__mzn,weblog,name__mzn
Q1111980,Péter Kiss,Péter Kiss,Péter Kiss,Kiss Péter,Péter Kiss,Péter Kiss,Péter Kiss,Péter Kiss,Kiss Péter,Category:Péter Kiss,,Péter Kiss,Péter Kiss,Péter Kiss,Kiss Péter (politikus),Péter Kiss,https://upload.wikimedia.org/wikipedia/commons/f/fc/Kiss_Péter_2008-09-20.JPG,male,1959-06-11,/m/03pb21,Péter,Péter Kiss,,,,,,,,,,,,,,,,,,,,,,,,키시 페테르,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,키시 페테르,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Péter Kiss,,,Kiss,,,Péter Kiss,2014-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Péter Kiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k382,,,,,
Q1119377,,Lajos Korózs,Lajos Korózs,Korózs Lajos,Lajos Korózs,,,,Korózs Lajos,,,,,Lajos Korózs,Korózs Lajos,,https://upload.wikimedia.org/wikipedia/commons/5/53/Korózs_Lajos_2012.JPG,male,1958-09-07,,Lajos,Korózs Lajos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lajos Korózs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k254,,,,,
Q1121571,Gábor Kubatov,Gábor Kubatov,Gábor Kubatov,Kubatov Gábor,Gábor Kubatov,,,,Kubatov Gábor,Category:Gábor Kubatov,Gábor Kubatov,Gábor Kubatov,,,Kubatov Gábor,,https://upload.wikimedia.org/wikipedia/commons/1/1d/Kubatov.gabor1.JPG,male,1966-02-17,,Gábor,Gábor Kubatov,,,,,,,,,,,,,,,,,,"Кубатов, Габор",,,"Кубатов, Габор",,,,,,,Gábor Kubatov,,,,,,,,,,,,,,,,,,,,,,,,,,Gábor Kubatov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qabor Qubadov,Qabor Qubadov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gábor Kubatov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k072,,,,,
Q1124989,Lajos Kósa,Lajos Kósa,Lajos Kósa,Kósa Lajos,Lajos Kósa,Lajos Kósa,Lajos Kósa,Lajos Kósa,Kósa Lajos,Category:Lajos Kósa,,Lajos Kósa,Lajos Kósa,Lajos Kósa,Kósa Lajos (politikus),Lajos Kósa,https://upload.wikimedia.org/wikipedia/commons/8/85/Kósa_Lajos.jpg,male,1964-03-14,,Lajos,Lajos Kósa,,,,,,,,,,,,,Kósa Lajos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lajos Kósa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,economist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k325,,,,,
Q1126905,László L. Simon,László L.Simon,László L. Simon,L. Simon László,László L. Simon,László L. Simon,László L. Simon,László L. Simon,L. Simon László,Category:László L. Simon,László L. Simon,László L. Simon,,,L. Simon László,,https://upload.wikimedia.org/wikipedia/commons/f/f2/L._Simon_László_(DEA).jpg,male,1972-03-28,/m/0pb5fmv,László,László L. Simon,,László L. Simon,97981822,no2003019600,,László L. Simon,,László L. Simon,László L. Simon,László L. Simon,,,,,,,,,,,,,László L. Simon,,,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,,,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,,,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,,,,,,,,,,,,,,,,,,,,,,,,,1016277172,László L. Simon,,074534467,,,0000 0001 0928 0369,,László L. Simon,,László L. Simon,,László L. Simon,László L. Simon,László L. Simon,,László L. Simon,László L. Simon,László L. Simon,László L. Simon,,,László L. Simon,,,,,,,,,,,,,,,,,,,,,,135659549,,,,László L. Simon,,,László L. Simon,,,,,,,,298861,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,,,,,,,László L. Simon,,,,,,,000000031433,,,,,,László L. Simon,jo2010589173,18156582X,n2004022289,poet,,,,,,László L. Simon,,László L. Simon,László L. Simon,László L. Simon,,,,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,,,,,,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,László L. Simon,,,,,,,,,,,,,,,,,,,,,,l032,,,,,
Q1129709,Sándor Lezsák,Sándor Lezsák,Sándor Lezsák,Lezsák Sándor,Sándor Lezsák,,,Sándor Lezsák,Lezsák Sándor,Category:Sándor Lezsák,,Sándor Lezsák,,Sándor Lezsák,Lezsák Sándor,Sándor Lezsák,https://upload.wikimedia.org/wikipedia/commons/2/25/Lezsák_Sándor_(2015).jpg,male,1949-10-30,/m/0hgrh79,Sándor,Sándor Lezsák,,,38697788,n98110070,,,,,,,,,,,,,,,萊扎克・山多爾,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,069398739,,,0000 0000 7906 439X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sándor Lezsák,,,,,,,,,,,,,,,,,,,,,,000000009436,,,,,,,,,,poet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l269,,,,,
Q1160274,Tamás László,Tamás László,Tamás László,László Tamás,Tamás László,,,,László Tamás,,,Tamás László,,,László Tamás,,,male,1950-10-29,/m/0pdnh5m,Tamás,Tamás László,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tamás László,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,architect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l026,,,,,
Q1162305,,Zoltán Magyar,Zoltán Magyar,Magyar Zoltán,Zoltán Magyar,,,,Magyar Zoltán,,,,,,Magyar Zoltán (politikus),,,male,1982-02-28,,Zoltán,Magyar Zoltán (politikus),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magyar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zoltán Magyar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m051,,,,,
Q1175738,,,Tamás Mellár,Mellár Tamás,Tamás Mellár,,,,Mellár Tamás,,,,,,Mellár Tamás,,https://upload.wikimedia.org/wikipedia/commons/2/26/Mellár_Tamás_(MSZP.hu).jpg,male,1954-03-18,,Tamás,,,,12722564,n85376025,,,,Tamás Mellár,,,Tamás Mellár,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170568385,,,,,,0000 0000 7983 5588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10004516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tamás Mellár,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jo20181000357,,,economist,,,dr.mellar.tamas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m064,,,,,
Q1177629,,Ádám Mirkóczki,Ádám Mirkóczki,Mirkóczki Ádám,Ádám Mirkóczki,,,,Mirkóczki Ádám,,,,,,Mirkóczki Ádám,,,male,1978-06-23,,Ádám,Mirkóczki Ádám,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ádám Mirkóczki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m057,,,,,
Q1178612,,Gyula Molnár,Gyula Molnár,Molnár Gyula,Gyula Molnár,,,Gyula Molnár,Molnár Gyula,Category:Gyula Molnár (politician),,Gyula Molnár,,Gyula Molnár,Molnár Gyula (politikus),Gyula Molnár (polityk),https://upload.wikimedia.org/wikipedia/commons/4/43/Molnár_Gyula_(MSZP.hu).jpg,male,1961-08-17,,Gyula,,,,,,,,,Gyula Molnár,,,Gyula Molnár (politik),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Molnár,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gyula Molnár,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m282,,,,,
Q1214263,István Nagy,István Nagy,István Nagy,Nagy István,István Nagy,,,,Nagy István,,,"István Nagy (politician, born 1954)",,,"Nagy István (politikus, 1954)",,,male,1954-01-01,,István,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,István Nagy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n023,,,,,
Q1218911,,Előd Novák,Előd Novák,Novák Előd,Előd Novák,Előd Novák,,,Novák Előd,,,Előd Novák,,Előd Novák,Novák Előd,,https://upload.wikimedia.org/wikipedia/commons/5/54/Novák_Előd.jpg,male,1980-04-25,,Előd,Előd Novák,,,,,,,,,,,,,,,,,,,,,,,,,,,,Előd Novák,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Előd Novák,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n036,,,,,
Q1219426,Zsolt Nyitrai,Zsolt Nyitrai,Zsolt Nyitrai,Nyitrai Zsolt,Zsolt Nyitrai,,,,Nyitrai Zsolt,,,Zsolt Nyitrai,,,Nyitrai Zsolt,,https://upload.wikimedia.org/wikipedia/commons/e/e2/Nyitrai_Zsolt.jpg,male,1977-04-12,/m/03cy050,Zsolt,Zsolt Nyitrai,,,121440660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000 0000 7931 7107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nyitrai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zsolt Nyitrai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n018,,,,,
Q1220880,Zsolt Németh,Zsolt Németh,Zsolt Németh,Németh Zsolt,Zsolt Németh,,,,Németh Zsolt,,,"Zsolt Németh (politician, 1984)",,,"Németh Zsolt (politikus, 1984)",,,male,1984-12-14,,Zsolt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zsolt Németh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n035,,,,,
Q1220884,Zsolt Németh,Zsolt Németh,Zsolt Németh,Németh Zsolt,Zsolt Németh,,,Zsolt Németh,Németh Zsolt,Category:Zsolt Németh,"Zsolt Németh (Politiker, 1963)","Zsolt Németh (politician, 1963)",,Zsolt Németh (politicien),"Németh Zsolt (politikus, 1963)",Zsolt Németh (polityk),https://upload.wikimedia.org/wikipedia/commons/a/ae/Németh_Zsolt.JPG,male,1963-10-14,,Zsolt,"Zsolt Németh (politician, 1963)",,,46135955,n2003039285,23818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000 0001 2017 9288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zsolt Németh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n322,,,,,
Q1229474,Ferenc Papcsák,Ferenc Papcsák,Ferenc Papcsák,Papcsák Ferenc,Ferenc Papcsák,,,,Papcsák Ferenc,,,Ferenc Papcsák,,,Papcsák Ferenc,,,male,1966-02-19,,Ferenc,Ferenc Papcsák,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ferenc Papcsák,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p022,,,,,
Q1233411,Imre Pesti,Imre Pesti,Imre Pesti,Pesti Imre,Imre Pesti,,,,Pesti Imre,,,Imre Pesti,,,Pesti Imre,,,male,1952-09-16,/m/0x12p74,Imre,Imre Pesti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Imre Pesti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p032,,,,,
