id,name,fullname,party,party_id,district,phone,legislaturas,image,email,term,source
5830354,JOSÉ REINALDO,José Reinaldo Carneiro Tavares,PSB,PSB,MA,(61) 3215-5529 -  3215-2529,15/19,http://www.camara.gov.br/internet/deputado/bandep/73714.jpg,dep.josereinaldo@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830354
5830789,JOSÉ ROCHA,JOSÉ ALVES ROCHA,PR,PR,BA,(61) 3215-5908 -  3215-2908,95/99 99/03 03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/74554.jpg,dep.joserocha@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830789
5830377,JOSE STÉDILE,JOSE LUIZ STÉDILE,PSB,PSB,RS,(61) 3215-5354 -  3215-2354,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/160607.jpg,dep.josestedile@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830377
5830528,JOSI NUNES,JOSINIANE BRAGA NUNES,PMDB,PMDB,TO,(61) 3215-5950 -  3215-2950,15/19,http://www.camara.gov.br/internet/deputado/bandep/114941.jpg,dep.josinunes@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830528
5830632,JOSUÉ BENGTSON,JOSUÉ BENGTSON,PTB,PTB,PA,(61) 3215-5505 -  3215-2505,99/03 03/07 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/74351.jpg,dep.josuebengtson@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830632
5830361,JOVAIR ARANTES,JOVAIR DE OLIVEIRA ARANTES,PTB,PTB,GO,(61) 3215-5504 -  3215-2504,95/99 99/03 03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/73666.jpg,dep.jovairarantes@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830361
5830308,JOZI ARAÚJO,JOZIANE ARAUJO NASCIMENTO ROCHA,PTB,PTB,AP,(61) 3215-5309 -  3215-2309,15/19,http://www.camara.gov.br/internet/deputado/bandep/178851.jpg,dep.joziaraujo@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830308
5830699,JÚLIA MARINHO,JULIA MARIA GODINHO DA CRUZ MARINHO,PSC,PSC,PA,(61) 3215-5707 -  3215-2707,15/19,http://www.camara.gov.br/internet/deputado/bandep/67312.jpg,dep.juliamarinho@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830699
5830694,JÚLIO CESAR,JÚLIO CÉSAR DE CARVALHO LIMA,PSD,PSD,PI,(61) 3215-5944 -  3215-2944,95/99 03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/74317.jpg,dep.juliocesar@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830694
5830574,JÚLIO DELGADO,JÚLIO CÉSAR DELGADO,PSB,PSB,MG,(61) 3215-5323 -  3215-2323,99/03 03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/73586.jpg,dep.juliodelgado@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830574
5830411,JULIO LOPES,JULIO LUIZ BAPTISTA LOPES,PP,PP,RJ,(61) 3215-5544 -  3215-2544,03/07 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/74253.jpg,dep.juliolopes@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830411
5830432,JUNIOR MARRECA,ANTONIO DA CRUZ FILGUEIRA JUNIOR,PEN,PEN,MA,(61) 3215-5537 -  3215-2537,15/19,http://www.camara.gov.br/internet/deputado/bandep/178885.jpg,dep.juniormarreca@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830432
5830606,JUSCELINO FILHO,JOSE JUSCELINO DOS SANTOS REZENDE FILHO,PMB,PMB,MA,(61) 3215-5370 -  3215-2370,15/19,http://www.camara.gov.br/internet/deputado/bandep/178886.jpg,dep.juscelinofilho@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830606
5830416,JUTAHY JUNIOR,JUTAHY MAGALHÃES JÚNIOR,PSDB,PSDB,BA,(61) 3215-5407 -  3215-2407,83/87 87/91 91/95 99/03 03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/74570.jpg,dep.jutahyjunior@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830416
5830758,KAIO MANIÇOBA,KAIO CESAR DE MOURA MANICOBA NOVAES FERRAZ,PHS,PHS,PE,(61) 3215-5525 -  3215-2525,15/19,http://www.camara.gov.br/internet/deputado/bandep/178918.jpg,dep.kaiomanicoba@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830758
5830730,KEIKO OTA,IOLANDA KEIKO MIASHIRO OTA,PSB,PSB,SP,(61) 3215-5523 -  3215-2523,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/160659.jpg,dep.keikoota@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830730
5830362,LAERCIO OLIVEIRA,LAERCIO JOSÉ DE OLIVEIRA,SD,SD,SE,(61) 3215-5629 -  3215-2629,07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/151208.jpg,dep.laerciooliveira@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830362
5830785,LAERTE BESSA,LAERTE RODRIGUES DE BESSA,PR,PR,DF,(61) 3215-5340 -  3215-2340,07/11 15/19,http://www.camara.gov.br/internet/deputado/bandep/141478.jpg,dep.laertebessa@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830785
5830484,LAUDIVIO CARVALHO,LAUDIVIO ALVARENGA CARVALHO,PMDB,PMDB,MG,(61) 3215-5717 -  3215-2717,15/19,http://www.camara.gov.br/internet/deputado/bandep/178894.jpg,dep.laudiviocarvalho@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830484
5830850,LAURA CARNEIRO,MARIA LAURA MONTEZA DE SOUZA CARNEIRO,PMDB,PMDB,RJ,(61) 3215-5437 -  3215-2437,95/99 99/03 03/07 15/19,http://www.camara.gov.br/internet/deputado/bandep/74856.jpg,dep.lauracarneiro@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830850
5830290,LÁZARO BOTELHO,LÁZARO BOTELHO MARTINS,PP,PP,TO,(61) 3215-5478 -  3215-2478,07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/141480.jpg,dep.lazarobotelho@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830290
5830676,LEANDRE,LEANDRE DAL PONTE,PV,PV,PR,(61) 3215-5454 -  3215-2454,15/19,http://www.camara.gov.br/internet/deputado/bandep/178832.jpg,dep.leandre@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830676
5830469,LELO COIMBRA,WELINGTON COIMBRA,PMDB,PMDB,ES,(61) 3215-5801 -  3215-2801,07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/141562.jpg,dep.lelocoimbra@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830469
5830505,LEO DE BRITO,LEONARDO CUNHA DE BRITO,PT,PT,AC,(61) 3215-5619 -  3215-2619,15/19,http://www.camara.gov.br/internet/deputado/bandep/178825.jpg,dep.leodebrito@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830505
5830402,LEONARDO MONTEIRO,JOSÉ LEONARDO COSTA MONTEIRO,PT,PT,MG,(61) 3215-5922 -  3215-2922,03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/74156.jpg,dep.leonardomonteiro@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830402
5830339,LEONARDO PICCIANI,LEONARDO CARNEIRO MONTEIRO PICCIANI,PMDB,PMDB,RJ,(61) 3215-5302 -  3215-2302,03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/74254.jpg,dep.leonardopicciani@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830339
5830466,LEONARDO QUINTÃO,LEONARDO LEMOS BARROS QUINTÃO,PMDB,PMDB,MG,(61) 3215-5914 -  3215-2914,07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/141482.jpg,dep.leonardoquintao@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830466
5830786,LEÔNIDAS CRISTINO,JOSÉ LEÔNIDAS DE MENEZES CRISTINO,PROS,PROS,CE,(61) 3215-5948 -  3215-2948,95/99 03/07 15/19,http://www.camara.gov.br/internet/deputado/bandep/74299.jpg,dep.leonidascristino@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830786
5830499,LEOPOLDO MEYER,LEOPOLDO COSTA MEYER,PSB,PSB,PR,(61) 3215-5233 -  3215-2233,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/160663.jpg,dep.leopoldomeyer@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830499
5830687,LINCOLN PORTELA,LINCOLN DINIZ PORTELA,PR,PR,MG,(61) 3215-5615 -  3215-2615,99/03 03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/74585.jpg,dep.lincolnportela@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830687
5830734,LINDOMAR GARÇON,LINDOMAR BARBOSA ALVES,PMDB,PMDB,RO,(61) 3215-5548 -  3215-2548,07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/141483.jpg,dep.lindomargarcon@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830734
5830804,LOBBE NETO,ANTONIO ADOLPHO LOBBE NETO,PSDB,PSDB,SP,(61) 3215-5275 -  3215-2275,03/07 07/11 15/19,http://www.camara.gov.br/internet/deputado/bandep/74277.jpg,dep.lobbeneto@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830804
5830727,LUCAS VERGILIO,LUCAS DE CASTRO SANTOS,SD,SD,GO,(61) 3215-5816 -  3215-2816,15/19,http://www.camara.gov.br/internet/deputado/bandep/178879.jpg,dep.lucasvergilio@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830727
5830532,LUCIANA SANTOS,LUCIANA BARBOSA DE OLIVEIRA SANTOS,PCdoB,PCdoB,PE,(61) 3215-5524 -  3215-2524,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/160628.jpg,dep.lucianasantos@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830532
5830407,LUCIANO DUCCI,LUCIANO DUCCI,PSB,PSB,PR,(61) 3215-5427 -  3215-2427,15/19,http://www.camara.gov.br/internet/deputado/bandep/178931.jpg,dep.lucianoducci@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830407
5830729,LUCIO MOSQUINI,LUCIO ANTONIO MOSQUINI,PMDB,PMDB,RO,(61) 3215-5581 -  3215-2581,15/19,http://www.camara.gov.br/internet/deputado/bandep/178954.jpg,dep.luciomosquini@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830729
5830567,LÚCIO VALE,LÚCIO DUTRA VALE,PR,PR,PA,(61) 3215-5822 -  3215-2822,07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/141484.jpg,dep.luciovale@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830567
5830430,LUCIO VIEIRA LIMA,LÚCIO QUADROS VIEIRA LIMA,PMDB,PMDB,BA,(61) 3215-5612 -  3215-2612,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/94931.jpg,dep.luciovieiralima@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830430
5830770,LUIS CARLOS HEINZE,LUIS CARLOS HEINZE,PP,PP,RS,(61) 3215-5526 -  3215-2526,99/03 03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/73483.jpg,dep.luiscarlosheinze@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830770
5830737,LUIS TIBÉ,LUIS HENRIQUE DE OLIVEIRA RESENDE,PTdoB,PTdoB,MG,(61) 3215-5632 -  3215-2632,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/160510.jpg,dep.luistibe@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830737
5830598,LUIZ CARLOS BUSATO,LUIZ CARLOS GHIORZZI BUSATO,PTB,PTB,RS,(61) 3215-5570 -  3215-2570,07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/141485.jpg,dep.luizcarlosbusato@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830598
5830316,LUIZ CARLOS HAULY,LUIZ CARLOS JORGE HAULY,PSDB,PSDB,PR,(61) 3215-5220 -  3215-2220,91/95 95/99 99/03 03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/73778.jpg,dep.luizcarloshauly@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830316
5830522,LUIZ CARLOS RAMOS,LUIZ CARLOS RAMOS,PMB,PMB,RJ,(61) 3215-5636 -  3215-2636,15/19,http://www.camara.gov.br/internet/deputado/bandep/178802.jpg,dep.luizcarlosramos@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830522
5830435,LUIZ CLÁUDIO,LUIZ CLAUDIO PEREIRA ALVES,PR,PR,RO,(61) 3215-5643 -  3215-2643,15/19,http://www.camara.gov.br/internet/deputado/bandep/178955.jpg,dep.luizclaudio@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830435
5830317,LUIZ COUTO,LUIZ ALBUQUERQUE COUTO,PT,PT,PB,(61) 3215-5442 -  3215-2442,03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/74041.jpg,dep.luizcouto@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830317
5830610,LUIZ FERNANDO FARIA,LUIZ FERNANDO RAMOS FARIA,PP,PP,MG,(61) 3215-5832 -  3215-2832,07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/141487.jpg,dep.luizfernandofaria@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830610
5830696,LUIZ LAURO FILHO,LUIZ LAURO FERREIRA FILHO,PSB,PSB,SP,(61) 3215-5519 -  3215-2519,15/19,http://www.camara.gov.br/internet/deputado/bandep/178982.jpg,dep.luizlaurofilho@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830696
5830410,LUIZ NISHIMORI,LUIZ HILOSHI NISHIMORI,PR,PR,PR,(61) 3215-5907 -  3215-2907,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/162332.jpg,dep.luiznishimori@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830410
5830521,LUIZ SÉRGIO,LUIZ SÉRGIO NÓBREGA DE OLIVEIRA,PT,PT,RJ,(61) 3215-5409 -  3215-2409,99/03 03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/74688.jpg,dep.luizsergio@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830521
5830288,LUIZA ERUNDINA,LUIZA ERUNDINA DE SOUSA,PSB,PSB,SP,(61) 3215-5620 -  3215-2620,99/03 03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/74784.jpg,dep.luizaerundina@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830288
5830427,LUIZIANNE LINS,LUIZIANNE DE OLIVEIRA LINS,PT,PT,CE,(61) 3215-5713 -  3215-2713,15/19,http://www.camara.gov.br/internet/deputado/bandep/178866.jpg,dep.luiziannelins@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830427
5830605,MACEDO,JOSE MARIA MACEDO JUNIOR,PSL,PSL,CE,(61) 3215-5214 -  3215-2214,15/19,http://www.camara.gov.br/internet/deputado/bandep/178867.jpg,dep.macedo@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830605
5830735,MAGDA MOFATTO,MAGDA MOFATTO HON,PR,PR,GO,(61) 3215-5934 -  3215-2934,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/166402.jpg,dep.magdamofatto@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830735
5830841,MAINHA,JOSÉ DE ANDRADE MAIA FILHO,SD,SD,PI,(61) 3215-5624 -  3215-2624,07/11 15/19,http://www.camara.gov.br/internet/deputado/bandep/151965.jpg,dep.mainha@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830841
5830405,MAJOR OLIMPIO,SERGIO OLIMPIO GOMES,PMB,PMB,SP,(61) 3215-5279 -  3215-2279,15/19,http://www.camara.gov.br/internet/deputado/bandep/178826.jpg,dep.majorolimpio@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830405
5830643,MANDETTA,LUIZ HENRIQUE MANDETTA,DEM,DEM,MS,(61) 3215-5577 -  3215-2577,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/160633.jpg,dep.mandetta@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830643
5830509,MANOEL JUNIOR,MANOEL ALVES DA SILVA JUNIOR,PMDB,PMDB,PB,(61) 3215-5601 -  3215-2601,07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/141490.jpg,dep.manoeljunior@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830509
5830398,MARA GABRILLI,MARA CRISTINA GABRILLI,PSDB,PSDB,SP,(61) 3215-5226 -  3215-2226,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/160565.jpg,dep.maragabrilli@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830398
5830805,MARCELO AGUIAR,MARCELO THEODORO DE AGUIAR,DEM,DEM,SP,(61) 3215-5367 -  3215-2367,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/160660.jpg,dep.marceloaguiar@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830805
5830404,MARCELO ÁLVARO ANTÔNIO,MARCELO HENRIQUE TEIXEIRA DIAS,PMB,PMB,MG,(61) 3215-5824 -  3215-2824,15/19,http://www.camara.gov.br/internet/deputado/bandep/179000.jpg,dep.marceloalvaroantonio@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830404
5830596,MARCELO ARO,MARCELO GUILHERME DE ARO FERREIRA,PHS,PHS,MG,(61) 3215-5280 -  3215-2280,15/19,http://www.camara.gov.br/internet/deputado/bandep/146788.jpg,dep.marceloaro@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830596
5830581,MARCELO BELINATI,MARCELO BELINATI MARTINS,PP,PP,PR,(61) 3215-5268 -  3215-2268,15/19,http://www.camara.gov.br/internet/deputado/bandep/178932.jpg,dep.marcelobelinati@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830581
5830762,MARCELO MATOS,MARCELO VIVIANI GONÇALVES,PDT,PDT,RJ,(61) 3215-5579 -  3215-2579,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/76287.jpg,dep.marcelomatos@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830762
5830594,MARCELO SQUASSONI,MARCELO SQUASSONI,PRB,PRB,SP,(61) 3215-5550 -  3215-2550,15/19,http://www.camara.gov.br/internet/deputado/bandep/118594.jpg,dep.marcelosquassoni@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830594
5830720,MARCIO ALVINO,MARCIO LUIZ ALVINO DE SOUZA,PR,PR,SP,(61) 3215-5331 -  3215-2331,15/19,http://www.camara.gov.br/internet/deputado/bandep/178983.jpg,dep.marcioalvino@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830720
5830454,MÁRCIO MARINHO,MÁRCIO CARLOS MARINHO,PRB,PRB,BA,(61) 3215-5326 -  3215-2326,07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/150418.jpg,dep.marciomarinho@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830454
5830700,MARCO ANTÔNIO CABRAL,MARCO ANTONIO NEVES CABRAL,PMDB,PMDB,RJ,(61) 3215-5742 -  3215-2742,15/19,http://www.camara.gov.br/internet/deputado/bandep/178942.jpg,dep.marcoantoniocabral@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830700
5830634,MARCO MAIA,MARCO AURÉLIO SPALL MAIA,PT,PT,RS,(61) 3215-5964 -  3215-2964,03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/133373.jpg,dep.marcomaia@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830634
5830440,MARCO TEBALDI,MARCO ANTONIO TEBALDI,PSDB,PSDB,SC,(61) 3215-5284 -  3215-2284,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/160536.jpg,dep.marcotebaldi@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830440
5830794,MARCON,DIONILSO MATEUS MARCON,PT,PT,RS,(61) 3215-5569 -  3215-2569,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/160535.jpg,dep.marcon@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830794
5830857,MARCONDES GADELHA,MARCONDES IRAN BENEVIDES GADELHA,PSC,PSC,PB,(61) 3215-5611 -  3215-2611,71/75 75/79 79/83 99/03 03/07 07/11 15/19,http://www.camara.gov.br/internet/deputado/bandep/74470.jpg,dep.marcondesgadelha@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830857
5830445,MARCOS ABRÃO,MARCOS ABRAO RORIZ SOARES DE CARVALHO,PPS,PPS,GO,(61) 3215-5375 -  3215-2375,15/19,http://www.camara.gov.br/internet/deputado/bandep/178880.jpg,dep.marcosabrao@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830445
5830537,MARCOS MONTES,MARCOS MONTES CORDEIRO,PSD,PSD,MG,(61) 3215-5334 -  3215-2334,07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/141500.jpg,dep.marcosmontes@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830537
5830524,MARCOS REATEGUI,MARCOS JOSE REATEGUI SOUZA,PSC,PSC,AP,(61) 3215-5344 -  3215-2344,15/19,http://www.camara.gov.br/internet/deputado/bandep/178852.jpg,dep.marcosreategui@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830524
5830471,MARCOS ROGÉRIO,MARCOS ROGÉRIO DA SILVA BRITO,PDT,PDT,RO,(61) 3215-5930 -  3215-2930,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/167722.jpg,dep.marcosrogerio@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830471
5830431,MARCOS ROTTA,MARCOS SERGIO ROTTA,PMDB,PMDB,AM,(61) 3215-5333 -  3215-2333,15/19,http://www.camara.gov.br/internet/deputado/bandep/178850.jpg,dep.marcosrotta@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830431
5830328,MARCOS SOARES,MARCOS BEZERRA RIBEIRO SOARES,PR,PR,RJ,(61) 3215-5741 -  3215-2741,15/19,http://www.camara.gov.br/internet/deputado/bandep/178943.jpg,dep.marcossoares@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830328
5830743,MARCUS PESTANA,MARCUS VINÍCIUS CAETANO PESTANA DA SILVA,PSDB,PSDB,MG,(61) 3215-5715 -  3215-2715,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/159238.jpg,dep.marcuspestana@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830743
5830562,MARCUS VICENTE,MARCUS ANTÔNIO VICENTE,PP,PP,ES,(61) 3215-5360 -  3215-2360,95/99 99/03 03/07 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/74235.jpg,dep.marcusvicente@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830562
5830442,MARGARIDA SALOMÃO,MARIA MARGARIDA MARTINS SALOMÃO,PT,PT,MG,(61) 3215-5236 -  3215-2236,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/171619.jpg,dep.margaridasalomao@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830442
5830300,MARIA DO ROSÁRIO,MARIA DO ROSÁRIO NUNES,PT,PT,RS,(61) 3215-5312 -  3215-2312,03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/74398.jpg,dep.mariadorosario@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830300
5830765,MARIA HELENA,MARIA HELENA VERONESE RODRIGUES,PSB,PSB,RR,(61) 3215-5410 -  3215-2410,03/07 07/11 15/19,http://www.camara.gov.br/internet/deputado/bandep/64960.jpg,dep.mariahelena@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830765
5830624,MARIANA CARVALHO,MARIANA FONSECA RIBEIRO CARVALHO DE MORAES,PSDB,PSDB,RO,(61) 3215-5508 -  3215-2508,15/19,http://www.camara.gov.br/internet/deputado/bandep/178956.jpg,dep.marianacarvalho@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830624
5830476,MARINALDO ROSENDO,MARINALDO ROSENDO DE ALBUQUERQUE,PSB,PSB,PE,(61) 3215-5827 -  3215-2827,15/19,http://www.camara.gov.br/internet/deputado/bandep/178919.jpg,dep.marinaldorosendo@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830476
