id,name,image,given_name,family_name,sort_name,birth_date,gender,identifier__bioguide,identifier__thomas,identifier__lis,identifier__govtrack,identifier__opensecrets,identifier__votesmart,identifier__fec,identifier__cspan,identifier__wikipedia,identifier__house_history,identifier__ballotpedia,identifier__maplight,identifier__washington_post,identifier__icpsr,identifier__wikidata,house,start_date,state,district,party,homepage,address,phone,fax,area_id,term,end_date,identifier__bioguide_previous,identifier__google_entity_id
P000603,Rand Paul,https://theunitedstates.io/images/congress/original/P000603.jpg,Rand,Paul,"Paul, Rand",1963-01-07,male,P000603,02082,S348,412492,N00030836,117285,S0KY00156,9265241,Rand Paul,,Rand Paul,1497,,41104,Q463557,sen,2013-01-06,KY,,Republican,https://www.paul.senate.gov,167 Russell Senate Office Building Washington DC 20510,202-224-4343,202-228-1373,ocd-division/country:us/state:ky,113,2015-01-03,,kg:/m/05pdb7q
P000603,Rand Paul,https://theunitedstates.io/images/congress/original/P000603.jpg,Rand,Paul,"Paul, Rand",1963-01-07,male,P000603,02082,S348,412492,N00030836,117285,S0KY00156,9265241,Rand Paul,,Rand Paul,1497,,41104,Q463557,sen,2015-01-06,KY,,Republican,https://www.paul.senate.gov,167 Russell Senate Office Building Washington DC 20510,202-224-4343,202-228-1373,ocd-division/country:us/state:ky,114,2017-01-03,,kg:/m/05pdb7q
P000603,Rand Paul,https://theunitedstates.io/images/congress/original/P000603.jpg,Rand,Paul,"Paul, Rand",1963-01-07,male,P000603,02082,S348,412492,N00030836,117285,S0KY00156,9265241,Rand Paul,,Rand Paul,1497,,41104,Q463557,sen,2017-01-03,KY,,Republican,https://www.paul.senate.gov,167 Russell Senate Office Building Washington DC 20510,202-224-4343,202-228-1373,ocd-division/country:us/state:ky,115,"",,kg:/m/05pdb7q
P000612,David Perdue,https://theunitedstates.io/images/congress/original/P000612.jpg,David,Perdue,"Perdue, David",1949-12-10,male,P000612,02286,S379,412666,N00035516,151330,S4GA11285,75920,David Perdue,,,2122,,41501,Q17402717,sen,2015-01-06,GA,,Republican,https://www.perdue.senate.gov,455 Russell Senate Office Building Washington DC 20510,202-224-3521,,ocd-division/country:us/state:ga,114,2017-01-03,,kg:/m/03wp8v4
P000612,David Perdue,https://theunitedstates.io/images/congress/original/P000612.jpg,David,Perdue,"Perdue, David",1949-12-10,male,P000612,02286,S379,412666,N00035516,151330,S4GA11285,75920,David Perdue,,,2122,,41501,Q17402717,sen,2017-01-03,GA,,Republican,https://www.perdue.senate.gov,455 Russell Senate Office Building Washington DC 20510,202-224-3521,,ocd-division/country:us/state:ga,115,"",,kg:/m/03wp8v4
Q000007,Dan Quayle,https://theunitedstates.io/images/congress/original/Q000007.jpg,James,Quayle,"Quayle, James",1947-02-04,male,Q000007,00935,,408970,,,,,Dan Quayle,20050,,,,14447,Q49214,sen,1987-01-06,IN,,Republican,,,,,ocd-division/country:us/state:in,100,1989-01-03,,kg:/m/041w4
Q000007,Dan Quayle,https://theunitedstates.io/images/congress/original/Q000007.jpg,James,Quayle,"Quayle, James",1947-02-04,male,Q000007,00935,,408970,,,,,Dan Quayle,20050,,,,14447,Q49214,sen,1989-01-06,IN,,Republican,,,,,ocd-division/country:us/state:in,101,1989-12-31,,kg:/m/041w4
Q000007,Dan Quayle,https://theunitedstates.io/images/congress/original/Q000007.jpg,James,Quayle,"Quayle, James",1947-02-04,male,Q000007,00935,,408970,,,,,Dan Quayle,20050,,,,14447,Q49214,sen,1981-01-06,IN,,Republican,,,,,ocd-division/country:us/state:in,97,1983-01-03,,kg:/m/041w4
Q000007,Dan Quayle,https://theunitedstates.io/images/congress/original/Q000007.jpg,James,Quayle,"Quayle, James",1947-02-04,male,Q000007,00935,,408970,,,,,Dan Quayle,20050,,,,14447,Q49214,sen,1983-01-03,IN,,Republican,,,,,ocd-division/country:us/state:in,98,1983-01-06,,kg:/m/041w4
Q000007,Dan Quayle,https://theunitedstates.io/images/congress/original/Q000007.jpg,James,Quayle,"Quayle, James",1947-02-04,male,Q000007,00935,,408970,,,,,Dan Quayle,20050,,,,14447,Q49214,sen,1985-01-06,IN,,Republican,,,,,ocd-division/country:us/state:in,99,1987-01-03,,kg:/m/041w4
R000046,Jennings Randolph,https://theunitedstates.io/images/congress/original/R000046.jpg,Jennings,Randolph,"Randolph, Jennings",1902-03-08,male,R000046,01421,,409027,,,,,Jennings Randolph,20134,,,,7722,Q1686994,sen,1981-01-06,WV,,Democrat,,,,,ocd-division/country:us/state:wv,97,1983-01-03,,kg:/m/03w8tm
R000046,Jennings Randolph,https://theunitedstates.io/images/congress/original/R000046.jpg,Jennings,Randolph,"Randolph, Jennings",1902-03-08,male,R000046,01421,,409027,,,,,Jennings Randolph,20134,,,,7722,Q1686994,sen,1983-01-03,WV,,Democrat,,,,,ocd-division/country:us/state:wv,98,1983-01-06,,kg:/m/03w8tm
R000122,Jack Reed,https://theunitedstates.io/images/congress/original/R000122.jpg,John,Reed,"Reed, John",1949-11-12,male,R000122,00949,S259,300081,N00000362,27060,S6RI00163,24239,Jack Reed (Rhode Island politician),20232,Jack Reed,600,,29142,Q528979,sen,1997-01-07,RI,,Democrat,,,,,ocd-division/country:us/state:ri,105,1999-01-03,,kg:/m/0202mc
R000122,Jack Reed,https://theunitedstates.io/images/congress/original/R000122.jpg,John,Reed,"Reed, John",1949-11-12,male,R000122,00949,S259,300081,N00000362,27060,S6RI00163,24239,Jack Reed (Rhode Island politician),20232,Jack Reed,600,,29142,Q528979,sen,1999-01-06,RI,,Democrat,,,,,ocd-division/country:us/state:ri,106,2001-01-03,,kg:/m/0202mc
R000122,Jack Reed,https://theunitedstates.io/images/congress/original/R000122.jpg,John,Reed,"Reed, John",1949-11-12,male,R000122,00949,S259,300081,N00000362,27060,S6RI00163,24239,Jack Reed (Rhode Island politician),20232,Jack Reed,600,,29142,Q528979,sen,2001-01-06,RI,,Democrat,,,,,ocd-division/country:us/state:ri,107,2003-01-03,,kg:/m/0202mc
R000122,Jack Reed,https://theunitedstates.io/images/congress/original/R000122.jpg,John,Reed,"Reed, John",1949-11-12,male,R000122,00949,S259,300081,N00000362,27060,S6RI00163,24239,Jack Reed (Rhode Island politician),20232,Jack Reed,600,,29142,Q528979,sen,2003-01-07,RI,,Democrat,http://reed.senate.gov/,,,,ocd-division/country:us/state:ri,108,2005-01-03,,kg:/m/0202mc
R000122,Jack Reed,https://theunitedstates.io/images/congress/original/R000122.jpg,John,Reed,"Reed, John",1949-11-12,male,R000122,00949,S259,300081,N00000362,27060,S6RI00163,24239,Jack Reed (Rhode Island politician),20232,Jack Reed,600,,29142,Q528979,sen,2005-01-06,RI,,Democrat,http://reed.senate.gov/,,,,ocd-division/country:us/state:ri,109,2007-01-03,,kg:/m/0202mc
R000122,Jack Reed,https://theunitedstates.io/images/congress/original/R000122.jpg,John,Reed,"Reed, John",1949-11-12,male,R000122,00949,S259,300081,N00000362,27060,S6RI00163,24239,Jack Reed (Rhode Island politician),20232,Jack Reed,600,,29142,Q528979,sen,2007-01-06,RI,,Democrat,http://reed.senate.gov/,,,,ocd-division/country:us/state:ri,110,2009-01-03,,kg:/m/0202mc
R000122,Jack Reed,https://theunitedstates.io/images/congress/original/R000122.jpg,John,Reed,"Reed, John",1949-11-12,male,R000122,00949,S259,300081,N00000362,27060,S6RI00163,24239,Jack Reed (Rhode Island politician),20232,Jack Reed,600,,29142,Q528979,sen,2009-01-06,RI,,Democrat,http://www.reed.senate.gov,728 Hart Senate Office Building Washington DC 20510,202-224-4642,202-224-4680,ocd-division/country:us/state:ri,111,2011-01-03,,kg:/m/0202mc
R000122,Jack Reed,https://theunitedstates.io/images/congress/original/R000122.jpg,John,Reed,"Reed, John",1949-11-12,male,R000122,00949,S259,300081,N00000362,27060,S6RI00163,24239,Jack Reed (Rhode Island politician),20232,Jack Reed,600,,29142,Q528979,sen,2011-01-06,RI,,Democrat,http://www.reed.senate.gov,728 Hart Senate Office Building Washington DC 20510,202-224-4642,202-224-4680,ocd-division/country:us/state:ri,112,2013-01-03,,kg:/m/0202mc
R000122,Jack Reed,https://theunitedstates.io/images/congress/original/R000122.jpg,John,Reed,"Reed, John",1949-11-12,male,R000122,00949,S259,300081,N00000362,27060,S6RI00163,24239,Jack Reed (Rhode Island politician),20232,Jack Reed,600,,29142,Q528979,sen,2013-01-06,RI,,Democrat,http://www.reed.senate.gov,728 Hart Senate Office Building Washington DC 20510,202-224-4642,202-224-4680,ocd-division/country:us/state:ri,113,2015-01-03,,kg:/m/0202mc
R000122,Jack Reed,https://theunitedstates.io/images/congress/original/R000122.jpg,John,Reed,"Reed, John",1949-11-12,male,R000122,00949,S259,300081,N00000362,27060,S6RI00163,24239,Jack Reed (Rhode Island politician),20232,Jack Reed,600,,29142,Q528979,sen,2015-01-06,RI,,Democrat,https://www.reed.senate.gov,728 Hart Senate Office Building Washington DC 20510,202-224-4642,202-224-4680,ocd-division/country:us/state:ri,114,2017-01-03,,kg:/m/0202mc
R000122,Jack Reed,https://theunitedstates.io/images/congress/original/R000122.jpg,John,Reed,"Reed, John",1949-11-12,male,R000122,00949,S259,300081,N00000362,27060,S6RI00163,24239,Jack Reed (Rhode Island politician),20232,Jack Reed,600,,29142,Q528979,sen,2017-01-03,RI,,Democrat,https://www.reed.senate.gov,728 Hart Senate Office Building Washington DC 20510,202-224-4642,202-224-4680,ocd-division/country:us/state:ri,115,"",,kg:/m/0202mc
R000146,Harry Reid,https://theunitedstates.io/images/congress/original/R000146.jpg,Harry,Reid,"Reid, Harry",1939-12-02,male,R000146,00952,S198,300082,N00009922,53320,S6NV00028,1683,Harry Reid,20266,Harry Reid,601,,15054,Q314459,sen,1987-01-06,NV,,Democrat,,,,,ocd-division/country:us/state:nv,100,1989-01-03,,kg:/m/0204x1
R000146,Harry Reid,https://theunitedstates.io/images/congress/original/R000146.jpg,Harry,Reid,"Reid, Harry",1939-12-02,male,R000146,00952,S198,300082,N00009922,53320,S6NV00028,1683,Harry Reid,20266,Harry Reid,601,,15054,Q314459,sen,1989-01-06,NV,,Democrat,,,,,ocd-division/country:us/state:nv,101,1991-01-03,,kg:/m/0204x1
R000146,Harry Reid,https://theunitedstates.io/images/congress/original/R000146.jpg,Harry,Reid,"Reid, Harry",1939-12-02,male,R000146,00952,S198,300082,N00009922,53320,S6NV00028,1683,Harry Reid,20266,Harry Reid,601,,15054,Q314459,sen,1991-01-06,NV,,Democrat,,,,,ocd-division/country:us/state:nv,102,1993-01-03,,kg:/m/0204x1
R000146,Harry Reid,https://theunitedstates.io/images/congress/original/R000146.jpg,Harry,Reid,"Reid, Harry",1939-12-02,male,R000146,00952,S198,300082,N00009922,53320,S6NV00028,1683,Harry Reid,20266,Harry Reid,601,,15054,Q314459,sen,1993-01-06,NV,,Democrat,,,,,ocd-division/country:us/state:nv,103,1995-01-03,,kg:/m/0204x1
R000146,Harry Reid,https://theunitedstates.io/images/congress/original/R000146.jpg,Harry,Reid,"Reid, Harry",1939-12-02,male,R000146,00952,S198,300082,N00009922,53320,S6NV00028,1683,Harry Reid,20266,Harry Reid,601,,15054,Q314459,sen,1995-01-06,NV,,Democrat,,,,,ocd-division/country:us/state:nv,104,1997-01-03,,kg:/m/0204x1
R000146,Harry Reid,https://theunitedstates.io/images/congress/original/R000146.jpg,Harry,Reid,"Reid, Harry",1939-12-02,male,R000146,00952,S198,300082,N00009922,53320,S6NV00028,1683,Harry Reid,20266,Harry Reid,601,,15054,Q314459,sen,1997-01-06,NV,,Democrat,,,,,ocd-division/country:us/state:nv,105,1999-01-03,,kg:/m/0204x1
R000146,Harry Reid,https://theunitedstates.io/images/congress/original/R000146.jpg,Harry,Reid,"Reid, Harry",1939-12-02,male,R000146,00952,S198,300082,N00009922,53320,S6NV00028,1683,Harry Reid,20266,Harry Reid,601,,15054,Q314459,sen,1999-01-06,NV,,Democrat,http://reid.senate.gov/,,,,ocd-division/country:us/state:nv,106,2001-01-03,,kg:/m/0204x1
R000146,Harry Reid,https://theunitedstates.io/images/congress/original/R000146.jpg,Harry,Reid,"Reid, Harry",1939-12-02,male,R000146,00952,S198,300082,N00009922,53320,S6NV00028,1683,Harry Reid,20266,Harry Reid,601,,15054,Q314459,sen,2001-01-06,NV,,Democrat,http://reid.senate.gov/,,,,ocd-division/country:us/state:nv,107,2003-01-03,,kg:/m/0204x1
R000146,Harry Reid,https://theunitedstates.io/images/congress/original/R000146.jpg,Harry,Reid,"Reid, Harry",1939-12-02,male,R000146,00952,S198,300082,N00009922,53320,S6NV00028,1683,Harry Reid,20266,Harry Reid,601,,15054,Q314459,sen,2003-01-06,NV,,Democrat,http://reid.senate.gov/,,,,ocd-division/country:us/state:nv,108,2005-01-03,,kg:/m/0204x1
R000146,Harry Reid,https://theunitedstates.io/images/congress/original/R000146.jpg,Harry,Reid,"Reid, Harry",1939-12-02,male,R000146,00952,S198,300082,N00009922,53320,S6NV00028,1683,Harry Reid,20266,Harry Reid,601,,15054,Q314459,sen,2005-01-06,NV,,Democrat,http://reid.senate.gov/,,,,ocd-division/country:us/state:nv,109,2007-01-03,,kg:/m/0204x1
R000146,Harry Reid,https://theunitedstates.io/images/congress/original/R000146.jpg,Harry,Reid,"Reid, Harry",1939-12-02,male,R000146,00952,S198,300082,N00009922,53320,S6NV00028,1683,Harry Reid,20266,Harry Reid,601,,15054,Q314459,sen,2007-01-06,NV,,Democrat,http://reid.senate.gov/,,,,ocd-division/country:us/state:nv,110,2009-01-03,,kg:/m/0204x1
R000146,Harry Reid,https://theunitedstates.io/images/congress/original/R000146.jpg,Harry,Reid,"Reid, Harry",1939-12-02,male,R000146,00952,S198,300082,N00009922,53320,S6NV00028,1683,Harry Reid,20266,Harry Reid,601,,15054,Q314459,sen,2009-01-06,NV,,Democrat,http://reid.senate.gov/,,,,ocd-division/country:us/state:nv,111,2011-01-03,,kg:/m/0204x1
R000146,Harry Reid,https://theunitedstates.io/images/congress/original/R000146.jpg,Harry,Reid,"Reid, Harry",1939-12-02,male,R000146,00952,S198,300082,N00009922,53320,S6NV00028,1683,Harry Reid,20266,Harry Reid,601,,15054,Q314459,sen,2011-01-06,NV,,Democrat,http://www.reid.senate.gov,522 Hart Senate Office Building Washington DC 20510,202-224-3542,202-224-7327,ocd-division/country:us/state:nv,112,2013-01-03,,kg:/m/0204x1
R000146,Harry Reid,https://theunitedstates.io/images/congress/original/R000146.jpg,Harry,Reid,"Reid, Harry",1939-12-02,male,R000146,00952,S198,300082,N00009922,53320,S6NV00028,1683,Harry Reid,20266,Harry Reid,601,,15054,Q314459,sen,2013-01-06,NV,,Democrat,http://www.reid.senate.gov,522 Hart Senate Office Building Washington DC 20510,202-224-3542,202-224-7327,ocd-division/country:us/state:nv,113,2015-01-03,,kg:/m/0204x1
R000146,Harry Reid,https://theunitedstates.io/images/congress/original/R000146.jpg,Harry,Reid,"Reid, Harry",1939-12-02,male,R000146,00952,S198,300082,N00009922,53320,S6NV00028,1683,Harry Reid,20266,Harry Reid,601,,15054,Q314459,sen,2015-01-06,NV,,Democrat,http://www.reid.senate.gov,522 Hart Senate Office Building Washington DC 20510,202-224-3542,202-224-7327,ocd-division/country:us/state:nv,114,2017-01-03,,kg:/m/0204x1
R000249,"Donald Riegle, Jr.",https://theunitedstates.io/images/congress/original/R000249.jpg,Donald,Riegle,"Riegle, Donald",1938-02-04,male,R000249,00961,S107,409225,,,,,Donald W. Riegle Jr.,20393,,,,11043,Q1240457,sen,1987-01-06,MI,,Democrat,,,,,ocd-division/country:us/state:mi,100,1989-01-03,,kg:/m/02n9jh
R000249,"Donald Riegle, Jr.",https://theunitedstates.io/images/congress/original/R000249.jpg,Donald,Riegle,"Riegle, Donald",1938-02-04,male,R000249,00961,S107,409225,,,,,Donald W. Riegle Jr.,20393,,,,11043,Q1240457,sen,1989-01-06,MI,,Democrat,,,,,ocd-division/country:us/state:mi,101,1991-01-03,,kg:/m/02n9jh
R000249,"Donald Riegle, Jr.",https://theunitedstates.io/images/congress/original/R000249.jpg,Donald,Riegle,"Riegle, Donald",1938-02-04,male,R000249,00961,S107,409225,,,,,Donald W. Riegle Jr.,20393,,,,11043,Q1240457,sen,1991-01-06,MI,,Democrat,,,,,ocd-division/country:us/state:mi,102,1993-01-03,,kg:/m/02n9jh
R000249,"Donald Riegle, Jr.",https://theunitedstates.io/images/congress/original/R000249.jpg,Donald,Riegle,"Riegle, Donald",1938-02-04,male,R000249,00961,S107,409225,,,,,Donald W. Riegle Jr.,20393,,,,11043,Q1240457,sen,1993-01-06,MI,,Democrat,,,,,ocd-division/country:us/state:mi,103,1995-01-03,,kg:/m/02n9jh
R000249,"Donald Riegle, Jr.",https://theunitedstates.io/images/congress/original/R000249.jpg,Donald,Riegle,"Riegle, Donald",1938-02-04,male,R000249,00961,S107,409225,,,,,Donald W. Riegle Jr.,20393,,,,11043,Q1240457,sen,1981-01-06,MI,,Democrat,,,,,ocd-division/country:us/state:mi,97,1983-01-03,,kg:/m/02n9jh
R000249,"Donald Riegle, Jr.",https://theunitedstates.io/images/congress/original/R000249.jpg,Donald,Riegle,"Riegle, Donald",1938-02-04,male,R000249,00961,S107,409225,,,,,Donald W. Riegle Jr.,20393,,,,11043,Q1240457,sen,1983-01-03,MI,,Democrat,,,,,ocd-division/country:us/state:mi,98,1983-01-06,,kg:/m/02n9jh
R000249,"Donald Riegle, Jr.",https://theunitedstates.io/images/congress/original/R000249.jpg,Donald,Riegle,"Riegle, Donald",1938-02-04,male,R000249,00961,S107,409225,,,,,Donald W. Riegle Jr.,20393,,,,11043,Q1240457,sen,1985-01-06,MI,,Democrat,,,,,ocd-division/country:us/state:mi,99,1987-01-03,,kg:/m/02n9jh
R000295,Charles Robb,https://theunitedstates.io/images/congress/original/R000295.jpg,Charles,Robb,"Robb, Charles",1939-06-26,male,R000295,01423,S207,400564,,,,,Chuck Robb,,,,,15705,Q885583,sen,1989-01-06,VA,,Democrat,,,,,ocd-division/country:us/state:va,101,1991-01-03,,kg:/m/02bvhm
R000295,Charles Robb,https://theunitedstates.io/images/congress/original/R000295.jpg,Charles,Robb,"Robb, Charles",1939-06-26,male,R000295,01423,S207,400564,,,,,Chuck Robb,,,,,15705,Q885583,sen,1991-01-06,VA,,Democrat,,,,,ocd-division/country:us/state:va,102,1993-01-03,,kg:/m/02bvhm
R000295,Charles Robb,https://theunitedstates.io/images/congress/original/R000295.jpg,Charles,Robb,"Robb, Charles",1939-06-26,male,R000295,01423,S207,400564,,,,,Chuck Robb,,,,,15705,Q885583,sen,1993-01-06,VA,,Democrat,,,,,ocd-division/country:us/state:va,103,1995-01-03,,kg:/m/02bvhm
R000295,Charles Robb,https://theunitedstates.io/images/congress/original/R000295.jpg,Charles,Robb,"Robb, Charles",1939-06-26,male,R000295,01423,S207,400564,,,,,Chuck Robb,,,,,15705,Q885583,sen,1995-01-06,VA,,Democrat,,,,,ocd-division/country:us/state:va,104,1997-01-03,,kg:/m/02bvhm
R000295,Charles Robb,https://theunitedstates.io/images/congress/original/R000295.jpg,Charles,Robb,"Robb, Charles",1939-06-26,male,R000295,01423,S207,400564,,,,,Chuck Robb,,,,,15705,Q885583,sen,1997-01-06,VA,,Democrat,,,,,ocd-division/country:us/state:va,105,1999-01-03,,kg:/m/02bvhm
R000295,Charles Robb,https://theunitedstates.io/images/congress/original/R000295.jpg,Charles,Robb,"Robb, Charles",1939-06-26,male,R000295,01423,S207,400564,,,,,Chuck Robb,,,,,15705,Q885583,sen,1999-01-06,VA,,Democrat,,,,,ocd-division/country:us/state:va,106,2001-01-03,,kg:/m/02bvhm
R000307,Pat Roberts,https://theunitedstates.io/images/congress/original/R000307.jpg,Pat,Roberts,"Roberts, Pat",1936-04-20,male,R000307,00968,S260,300083,N00005285,26866,S6KS00080,16354,Pat Roberts,20465,Pat Roberts,602,,14852,Q538375,sen,1997-01-07,KS,,Republican,,,,,ocd-division/country:us/state:ks,105,1999-01-03,,kg:/m/01_pdv
R000307,Pat Roberts,https://theunitedstates.io/images/congress/original/R000307.jpg,Pat,Roberts,"Roberts, Pat",1936-04-20,male,R000307,00968,S260,300083,N00005285,26866,S6KS00080,16354,Pat Roberts,20465,Pat Roberts,602,,14852,Q538375,sen,1999-01-06,KS,,Republican,,,,,ocd-division/country:us/state:ks,106,2001-01-03,,kg:/m/01_pdv
R000307,Pat Roberts,https://theunitedstates.io/images/congress/original/R000307.jpg,Pat,Roberts,"Roberts, Pat",1936-04-20,male,R000307,00968,S260,300083,N00005285,26866,S6KS00080,16354,Pat Roberts,20465,Pat Roberts,602,,14852,Q538375,sen,2001-01-06,KS,,Republican,,,,,ocd-division/country:us/state:ks,107,2003-01-03,,kg:/m/01_pdv
R000307,Pat Roberts,https://theunitedstates.io/images/congress/original/R000307.jpg,Pat,Roberts,"Roberts, Pat",1936-04-20,male,R000307,00968,S260,300083,N00005285,26866,S6KS00080,16354,Pat Roberts,20465,Pat Roberts,602,,14852,Q538375,sen,2003-01-07,KS,,Republican,http://roberts.senate.gov/,,,,ocd-division/country:us/state:ks,108,2005-01-03,,kg:/m/01_pdv
R000307,Pat Roberts,https://theunitedstates.io/images/congress/original/R000307.jpg,Pat,Roberts,"Roberts, Pat",1936-04-20,male,R000307,00968,S260,300083,N00005285,26866,S6KS00080,16354,Pat Roberts,20465,Pat Roberts,602,,14852,Q538375,sen,2005-01-06,KS,,Republican,http://roberts.senate.gov/,,,,ocd-division/country:us/state:ks,109,2007-01-03,,kg:/m/01_pdv
R000307,Pat Roberts,https://theunitedstates.io/images/congress/original/R000307.jpg,Pat,Roberts,"Roberts, Pat",1936-04-20,male,R000307,00968,S260,300083,N00005285,26866,S6KS00080,16354,Pat Roberts,20465,Pat Roberts,602,,14852,Q538375,sen,2007-01-06,KS,,Republican,http://roberts.senate.gov/,,,,ocd-division/country:us/state:ks,110,2009-01-03,,kg:/m/01_pdv
R000307,Pat Roberts,https://theunitedstates.io/images/congress/original/R000307.jpg,Pat,Roberts,"Roberts, Pat",1936-04-20,male,R000307,00968,S260,300083,N00005285,26866,S6KS00080,16354,Pat Roberts,20465,Pat Roberts,602,,14852,Q538375,sen,2009-01-06,KS,,Republican,http://www.roberts.senate.gov,109 Hart Senate Office Building Washington DC 20510,202-224-4774,202-224-3514,ocd-division/country:us/state:ks,111,2011-01-03,,kg:/m/01_pdv
R000307,Pat Roberts,https://theunitedstates.io/images/congress/original/R000307.jpg,Pat,Roberts,"Roberts, Pat",1936-04-20,male,R000307,00968,S260,300083,N00005285,26866,S6KS00080,16354,Pat Roberts,20465,Pat Roberts,602,,14852,Q538375,sen,2011-01-06,KS,,Republican,http://www.roberts.senate.gov,109 Hart Senate Office Building Washington DC 20510,202-224-4774,202-224-3514,ocd-division/country:us/state:ks,112,2013-01-03,,kg:/m/01_pdv
R000307,Pat Roberts,https://theunitedstates.io/images/congress/original/R000307.jpg,Pat,Roberts,"Roberts, Pat",1936-04-20,male,R000307,00968,S260,300083,N00005285,26866,S6KS00080,16354,Pat Roberts,20465,Pat Roberts,602,,14852,Q538375,sen,2013-01-06,KS,,Republican,http://www.roberts.senate.gov,109 Hart Senate Office Building Washington DC 20510,202-224-4774,202-224-3514,ocd-division/country:us/state:ks,113,2015-01-03,,kg:/m/01_pdv
R000307,Pat Roberts,https://theunitedstates.io/images/congress/original/R000307.jpg,Pat,Roberts,"Roberts, Pat",1936-04-20,male,R000307,00968,S260,300083,N00005285,26866,S6KS00080,16354,Pat Roberts,20465,Pat Roberts,602,,14852,Q538375,sen,2015-01-06,KS,,Republican,https://www.roberts.senate.gov,109 Hart Senate Office Building Washington DC 20510,202-224-4774,202-224-3514,ocd-division/country:us/state:ks,114,2017-01-03,,kg:/m/01_pdv
R000307,Pat Roberts,https://theunitedstates.io/images/congress/original/R000307.jpg,Pat,Roberts,"Roberts, Pat",1936-04-20,male,R000307,00968,S260,300083,N00005285,26866,S6KS00080,16354,Pat Roberts,20465,Pat Roberts,602,,14852,Q538375,sen,2017-01-03,KS,,Republican,https://www.roberts.senate.gov,109 Hart Senate Office Building Washington DC 20510,202-224-4774,202-224-3514,ocd-division/country:us/state:ks,115,"",,kg:/m/01_pdv
R000361,"John D. Rockefeller, IV",https://theunitedstates.io/images/congress/original/R000361.jpg,John,Rockefeller,"Rockefeller, John",1937-06-18,male,R000361,01424,S176,300084,N00001685,53360,S4WV00027,1238,Jay Rockefeller,,Jay Rockefeller,603,,14922,Q285102,sen,1987-01-06,WV,,Democrat,,,,,ocd-division/country:us/state:wv,100,1989-01-03,,kg:/m/01xmnh
R000361,"John D. Rockefeller, IV",https://theunitedstates.io/images/congress/original/R000361.jpg,John,Rockefeller,"Rockefeller, John",1937-06-18,male,R000361,01424,S176,300084,N00001685,53360,S4WV00027,1238,Jay Rockefeller,,Jay Rockefeller,603,,14922,Q285102,sen,1989-01-06,WV,,Democrat,,,,,ocd-division/country:us/state:wv,101,1991-01-03,,kg:/m/01xmnh
R000361,"John D. Rockefeller, IV",https://theunitedstates.io/images/congress/original/R000361.jpg,John,Rockefeller,"Rockefeller, John",1937-06-18,male,R000361,01424,S176,300084,N00001685,53360,S4WV00027,1238,Jay Rockefeller,,Jay Rockefeller,603,,14922,Q285102,sen,1991-01-06,WV,,Democrat,,,,,ocd-division/country:us/state:wv,102,1993-01-03,,kg:/m/01xmnh
R000361,"John D. Rockefeller, IV",https://theunitedstates.io/images/congress/original/R000361.jpg,John,Rockefeller,"Rockefeller, John",1937-06-18,male,R000361,01424,S176,300084,N00001685,53360,S4WV00027,1238,Jay Rockefeller,,Jay Rockefeller,603,,14922,Q285102,sen,1993-01-06,WV,,Democrat,,,,,ocd-division/country:us/state:wv,103,1995-01-03,,kg:/m/01xmnh
R000361,"John D. Rockefeller, IV",https://theunitedstates.io/images/congress/original/R000361.jpg,John,Rockefeller,"Rockefeller, John",1937-06-18,male,R000361,01424,S176,300084,N00001685,53360,S4WV00027,1238,Jay Rockefeller,,Jay Rockefeller,603,,14922,Q285102,sen,1995-01-06,WV,,Democrat,,,,,ocd-division/country:us/state:wv,104,1997-01-03,,kg:/m/01xmnh
R000361,"John D. Rockefeller, IV",https://theunitedstates.io/images/congress/original/R000361.jpg,John,Rockefeller,"Rockefeller, John",1937-06-18,male,R000361,01424,S176,300084,N00001685,53360,S4WV00027,1238,Jay Rockefeller,,Jay Rockefeller,603,,14922,Q285102,sen,1997-01-07,WV,,Democrat,,,,,ocd-division/country:us/state:wv,105,1999-01-03,,kg:/m/01xmnh
R000361,"John D. Rockefeller, IV",https://theunitedstates.io/images/congress/original/R000361.jpg,John,Rockefeller,"Rockefeller, John",1937-06-18,male,R000361,01424,S176,300084,N00001685,53360,S4WV00027,1238,Jay Rockefeller,,Jay Rockefeller,603,,14922,Q285102,sen,1999-01-06,WV,,Democrat,,,,,ocd-division/country:us/state:wv,106,2001-01-03,,kg:/m/01xmnh
R000361,"John D. Rockefeller, IV",https://theunitedstates.io/images/congress/original/R000361.jpg,John,Rockefeller,"Rockefeller, John",1937-06-18,male,R000361,01424,S176,300084,N00001685,53360,S4WV00027,1238,Jay Rockefeller,,Jay Rockefeller,603,,14922,Q285102,sen,2001-01-06,WV,,Democrat,,,,,ocd-division/country:us/state:wv,107,2003-01-03,,kg:/m/01xmnh
R000361,"John D. Rockefeller, IV",https://theunitedstates.io/images/congress/original/R000361.jpg,John,Rockefeller,"Rockefeller, John",1937-06-18,male,R000361,01424,S176,300084,N00001685,53360,S4WV00027,1238,Jay Rockefeller,,Jay Rockefeller,603,,14922,Q285102,sen,2003-01-07,WV,,Democrat,http://rockefeller.senate.gov/,,,,ocd-division/country:us/state:wv,108,2005-01-03,,kg:/m/01xmnh
