id,identifier__psp,identifier__parldata,name,sort_name,family_name,given_name,honorific_prefix,birth_date,death_date,gender,term,party,party_id,start_date,end_date
5964,5964,5964,Jiří Skalický,"Skalický, Jiří",Skalický,Jiří,PharmDr.,1954-08-03,"",male,7,Poslanecký klub TOP 09 a Starostové,1112,2013-10-31,
5964,5964,5964,Jiří Skalický,"Skalický, Jiří",Skalický,Jiří,PharmDr.,1954-08-03,"",male,6,Poslanecký klub TOP 09 a Starostové,865,2010-06-10,2013-08-28
5965,5965,5965,Roman Sklenák,"Sklenák, Roman",Sklenák,Roman,Mgr.,1970-07-23,"",male,7,Poslanecký klub České strany sociálně demokratické,1107,2013-10-29,
5965,5965,5965,Roman Sklenák,"Sklenák, Roman",Sklenák,Roman,Mgr.,1970-07-23,"",male,6,Poslanecký klub České strany sociálně demokratické,863,2010-06-04,2013-08-28
5966,5966,5966,Petr Skokan,"Skokan, Petr",Skokan,Petr,"",1963-05-27,"",male,6,Poslanecký klub Věci veřejné,867,2010-05-31,2013-08-28
5967,5967,5967,Jan Smutný,"Smutný, Jan",Smutný,Jan,Mgr.,1960-04-04,"",male,6,Poslanecký klub TOP 09 a Starostové,865,2010-06-10,2013-08-28
5968,5968,5968,Pavel Staněk,"Staněk, Pavel",Staněk,Pavel,JUDr.,1973-07-30,"",male,6,Poslanecký klub Občanské demokratické strany,864,2010-05-30,2013-08-28
5969,5969,5969,Zbyněk Stanjura,"Stanjura, Zbyněk",Stanjura,Zbyněk,Ing.,1964-02-15,"",male,7,Poslanecký klub Občanské demokratické strany,1106,2013-10-30,
5969,5969,5969,Zbyněk Stanjura,"Stanjura, Zbyněk",Stanjura,Zbyněk,Ing.,1964-02-15,"",male,6,Poslanecký klub Občanské demokratické strany,864,2010-05-30,2013-08-28
5970,5970,5970,Jana Suchá,"Suchá, Jana",Suchá,Jana,Mgr.,1975-09-22,"",female,6,Poslanecký klub Věci veřejné,867,2010-05-31,2012-04-18
5970,5970,5970,Jana Suchá,"Suchá, Jana",Suchá,Jana,Mgr.,1975-09-22,"",female,6,Nezařazení,1065,2012-04-18,2013-08-28
5971,5971,5971,Igor Svoják,"Svoják, Igor",Svoják,Igor,Ing.,1966-07-01,"",male,6,Poslanecký klub Občanské demokratické strany,864,2010-05-30,2013-08-28
5972,5972,5972,Bořivoj Šarapatka,"Šarapatka, Bořivoj",Šarapatka,Bořivoj,prof. Ing. Dr.,1959-07-01,"",male,6,Poslanecký klub TOP 09 a Starostové,865,2010-06-10,2013-08-28
5973,5973,5973,Jaroslav Škárka,"Škárka, Jaroslav",Škárka,Jaroslav,Mgr.,1970-11-24,"",male,6,Poslanecký klub Věci veřejné,867,2010-05-31,2011-04-05
5973,5973,5973,Jaroslav Škárka,"Škárka, Jaroslav",Škárka,Jaroslav,Mgr.,1970-11-24,"",male,6,Nezařazení,1065,2011-04-05,2013-08-28
5974,5974,5974,Jiří Šlégr,"Šlégr, Jiří",Šlégr,Jiří,"",1971-05-30,"",male,6,Poslanecký klub České strany sociálně demokratické,863,2010-06-04,2011-10-26
5974,5974,5974,Jiří Šlégr,"Šlégr, Jiří",Šlégr,Jiří,"",1971-05-30,"",male,6,Nezařazení,1065,2011-10-26,2013-06-14
5975,5975,5975,Jiří Štětina,"Štětina, Jiří",Štětina,Jiří,MUDr.,1941-08-09,"",male,7,Poslanecký klub Úsvit - Národní Koalice,1111,2013-11-05,
5975,5975,5975,Jiří Štětina,"Štětina, Jiří",Štětina,Jiří,MUDr.,1941-08-09,"",male,6,Poslanecký klub Věci veřejné,867,2010-05-31,2013-08-28
5976,5976,5976,Milan Šťovíček,"Šťovíček, Milan",Šťovíček,Milan,Mgr.,1958-01-27,"",male,6,Poslanecký klub TOP 09 a Starostové,865,2013-04-16,2013-08-28
5976,5976,5976,Milan Šťovíček,"Šťovíček, Milan",Šťovíček,Milan,Mgr.,1958-01-27,"",male,6,Poslanecký klub Věci veřejné,867,2010-05-31,2012-11-06
5976,5976,5976,Milan Šťovíček,"Šťovíček, Milan",Šťovíček,Milan,Mgr.,1958-01-27,"",male,6,Nezařazení,1065,2012-11-06,2013-04-16
5977,5977,5977,Josef Tancoš,"Tancoš, Josef",Tancoš,Josef,"",1966-12-31,"",male,6,Poslanecký klub České strany sociálně demokratické,863,2010-06-04,2013-08-28
5978,5978,5978,Martin Vacek,"Vacek, Martin",Vacek,Martin,PhDr.,1971-12-02,"",male,6,Poslanecký klub Věci veřejné,867,2010-05-31,2012-04-18
5978,5978,5978,Martin Vacek,"Vacek, Martin",Vacek,Martin,PhDr.,1971-12-02,"",male,6,Nezařazení,1065,2012-04-18,2013-08-28
5979,5979,5979,Dana Váhalová,"Váhalová, Dana",Váhalová,Dana,Mgr.,1966-05-28,"",female,7,Poslanecký klub České strany sociálně demokratické,1107,2013-10-29,
5979,5979,5979,Dana Váhalová,"Váhalová, Dana",Váhalová,Dana,Mgr.,1966-05-28,"",female,6,Poslanecký klub České strany sociálně demokratické,863,2010-06-04,2013-08-28
5980,5980,5980,Roman Váňa,"Váňa, Roman",Váňa,Roman,Ing.,1966-11-01,"",male,7,Poslanecký klub České strany sociálně demokratické,1107,2013-10-29,
5980,5980,5980,Roman Váňa,"Váňa, Roman",Váňa,Roman,Ing.,1966-11-01,"",male,6,Poslanecký klub České strany sociálně demokratické,863,2010-06-04,2013-08-28
5981,5981,5981,Jaroslav Vandas,"Vandas, Jaroslav",Vandas,Jaroslav,Ing.,1951-03-17,"",male,6,Poslanecký klub České strany sociálně demokratické,863,2010-06-04,2013-08-28
5982,5982,5982,David Vodrážka,"Vodrážka, David",Vodrážka,David,Ing.,1971-03-23,"",male,6,Poslanecký klub Občanské demokratické strany,864,2010-05-30,2013-08-28
5983,5983,5983,Radim Vysloužil,"Vysloužil, Radim",Vysloužil,Radim,Ing.,1981-04-11,"",male,6,Poslanecký klub Věci veřejné,867,2010-05-31,2012-04-23
5983,5983,5983,Radim Vysloužil,"Vysloužil, Radim",Vysloužil,Radim,Ing.,1981-04-11,"",male,6,Nezařazení,1065,2012-04-23,2013-08-28
5984,5984,5984,Ivana Weberová,"Weberová, Ivana",Weberová,Ivana,JUDr.,1976-10-01,"",female,6,Poslanecký klub Občanské demokratické strany,864,2010-05-30,2013-08-28
5985,5985,5985,Jaroslava Wenigerová,"Wenigerová, Jaroslava",Wenigerová,Jaroslava,PhDr.,1946-06-13,"",female,6,Poslanecký klub Občanské demokratické strany,864,2010-05-30,2013-08-28
5986,5986,5986,Renáta Witoszová,"Witoszová, Renáta",Witoszová,Renáta,"",1967-06-08,"",female,6,Poslanecký klub TOP 09 a Starostové,865,2010-06-10,2013-08-28
5987,5987,5987,Jiří Zemánek,"Zemánek, Jiří",Zemánek,Jiří,Mgr.,1965-01-03,"",male,7,Poslanecký klub České strany sociálně demokratické,1107,2013-10-29,
5987,5987,5987,Jiří Zemánek,"Zemánek, Jiří",Zemánek,Jiří,Mgr.,1965-01-03,"",male,6,Poslanecký klub České strany sociálně demokratické,863,2010-06-04,2013-08-28
5989,5989,5989,Václav Zemek,"Zemek, Václav",Zemek,Václav,Ing.,1974-04-13,"",male,7,Poslanecký klub České strany sociálně demokratické,1107,2013-10-29,
5989,5989,5989,Václav Zemek,"Zemek, Václav",Zemek,Václav,Ing.,1974-04-13,"",male,6,Poslanecký klub České strany sociálně demokratické,863,2010-06-04,2013-08-28
5990,5990,5990,Jana Fischerová,"Fischerová, Jana",Fischerová,Jana,Ing.,1955-08-20,"",female,7,Poslanecký klub Občanské demokratické strany,1106,2013-10-30,
5990,5990,5990,Jana Fischerová,"Fischerová, Jana",Fischerová,Jana,Ing.,1955-08-20,"",female,6,Poslanecký klub Občanské demokratické strany,864,2010-05-30,2013-08-28
5991,5991,5991,Josef Novotný,"Novotný, Josef",Novotný,Josef,PaedDr.,1952-12-14,"",male,7,Poslanecký klub České strany sociálně demokratické,1107,2013-10-29,
5991,5991,5991,Josef Novotný,"Novotný, Josef",Novotný,Josef,PaedDr.,1952-12-14,"",male,6,Poslanecký klub České strany sociálně demokratické,863,2010-06-04,2013-08-28
5992,5992,5992,Josef Novotný st.,"Novotný st., Josef",Novotný st.,Josef,Ing.,1952-02-25,"",male,6,Poslanecký klub Věci veřejné,867,2010-05-31,2013-08-28
5993,5993,5993,Jiří Rusnok,"Rusnok, Jiří",Rusnok,Jiří,Ing.,1983-07-21,"",male,6,Poslanecký klub Věci veřejné,867,2010-05-31,2012-04-18
5993,5993,5993,Jiří Rusnok,"Rusnok, Jiří",Rusnok,Jiří,Ing.,1983-07-21,"",male,6,Nezařazení,1065,2012-04-18,2013-08-28
5999,5999,5999,Miroslava Strnadlová,"Strnadlová, Miroslava",Strnadlová,Miroslava,"",1954-11-20,"",female,7,Poslanecký klub České strany sociálně demokratické,1107,2013-10-29,
5999,5999,5999,Miroslava Strnadlová,"Strnadlová, Miroslava",Strnadlová,Miroslava,"",1954-11-20,"",female,6,Poslanecký klub České strany sociálně demokratické,863,2010-10-23,2013-08-28
6,6,6,Jiří Bílý,"Bílý, Jiří",Bílý,Jiří,JUDr.,1952-10-18,"",male,1,Poslanecký klub Hnutí za samosprávnou demokracii - strany Moravy a Slezska,5,1992-06-06,1993-01-18
6,6,6,Jiří Bílý,"Bílý, Jiří",Bílý,Jiří,JUDr.,1952-10-18,"",male,1,Poslanecký klub Hnutí za samosprávnou demokracii - strany Moravy a Slezska,5,1993-06-10,1994-04-05
6,6,6,Jiří Bílý,"Bílý, Jiří",Bílý,Jiří,JUDr.,1952-10-18,"",male,1,Nezařazení,13,1993-01-19,1993-06-09
6,6,6,Jiří Bílý,"Bílý, Jiří",Bílý,Jiří,JUDr.,1952-10-18,"",male,1,Nezařazení,13,1994-04-06,1996-06-06
60,60,60,Milada Kadlecová,"Kadlecová, Milada",Kadlecová,Milada,MUDr.,1940-11-19,"",female,1,Poslanecký klub Občanské demokratické strany,15,1992-06-06,1996-06-06
6002,6002,6002,Jiří Běhounek,"Běhounek, Jiří",Běhounek,Jiří,MUDr.,1952-05-13,"",male,7,Poslanecký klub České strany sociálně demokratické,1107,2013-10-29,
6003,6003,6003,Miroslav Petráň,"Petráň, Miroslav",Petráň,Miroslav,Ing. arch.,1951-07-13,"",male,6,Poslanecký klub Věci veřejné,867,2010-11-30,2013-08-28
6007,6007,6007,Bohuslav Svoboda,"Svoboda, Bohuslav",Svoboda,Bohuslav,Doc. MUDr.,1944-02-08,"",male,7,Poslanecký klub Občanské demokratické strany,1106,2013-10-30,
6008,6008,6008,Jan Kubata,"Kubata, Jan",Kubata,Jan,Mgr.,1967-05-02,"",male,6,Poslanecký klub Občanské demokratické strany,864,2011-03-01,2013-08-28
6074,6074,6074,Petr Fiala,"Fiala, Petr",Fiala,Petr,Prof. PhDr.,1964-09-01,"",male,7,Poslanecký klub Občanské demokratické strany,1106,2013-10-30,
6079,6079,6079,Pavel Blažek,"Blažek, Pavel",Blažek,Pavel,JUDr.,1969-04-08,"",male,7,Poslanecký klub Občanské demokratické strany,1106,2013-10-30,
6095,6095,6095,Petr Holeček,"Holeček, Petr",Holeček,Petr,"",1957-05-21,"",male,6,Poslanecký klub TOP 09 a Starostové,865,2012-10-20,2013-08-28
6096,6096,6096,Václav Koubík,"Koubík, Václav",Koubík,Václav,"",1953-11-16,"",male,6,Poslanecký klub České strany sociálně demokratické,863,2012-10-20,2013-08-28
6097,6097,6097,Roman Pekárek,"Pekárek, Roman",Pekárek,Roman,Mgr.,1966-11-23,"",male,6,Poslanecký klub Občanské demokratické strany,864,2012-11-07,2012-11-09
6097,6097,6097,Roman Pekárek,"Pekárek, Roman",Pekárek,Roman,Mgr.,1966-11-23,"",male,6,Nezařazení,1065,2012-11-09,2013-08-28
6098,6098,6098,Miroslav Bernášek,"Bernášek, Miroslav",Bernášek,Miroslav,Ing.,1962-01-31,"",male,6,Poslanecký klub Občanské demokratické strany,864,2012-11-07,2013-08-28
61,61,61,Jaromír Kalus,"Kalus, Jaromír",Kalus,Jaromír,PhDr.,1947-12-27,"",male,2,Poslanecký klub Občanské demokratické strany,15,1996-06-01,1996-06-06
61,61,61,Jaromír Kalus,"Kalus, Jaromír",Kalus,Jaromír,PhDr.,1947-12-27,"",male,2,Poslanecký klub Občanské demokratické strany,45,1996-06-11,1998-06-19
61,61,61,Jaromír Kalus,"Kalus, Jaromír",Kalus,Jaromír,PhDr.,1947-12-27,"",male,1,Poslanecký klub Občanské demokratické strany,15,1992-06-06,1996-06-06
6105,6105,6105,Tomio Okamura,"Okamura, Tomio",Okamura,Tomio,"",1972-07-04,"",male,7,Poslanecký klub Úsvit - Národní Koalice,1111,2013-11-05,2015-03-24
6105,6105,6105,Tomio Okamura,"Okamura, Tomio",Okamura,Tomio,"",1972-07-04,"",male,7,Nezařazení,1165,2015-03-24,
6113,6113,6113,Igor Jakubčík,"Jakubčík, Igor",Jakubčík,Igor,Mgr.,1967-05-12,"",male,7,Poslanecký klub České strany sociálně demokratické,1107,2013-10-29,
6113,6113,6113,Igor Jakubčík,"Jakubčík, Igor",Jakubčík,Igor,Mgr.,1967-05-12,"",male,6,Poslanecký klub České strany sociálně demokratické,863,2013-01-31,2013-08-28
6120,6120,6120,Martin Mečíř,"Mečíř, Martin",Mečíř,Martin,Bc.,1900-01-01,"",male,6,Poslanecký klub Občanské demokratické strany,864,2013-04-11,2013-04-24
6124,6124,6124,Petr Benda,"Benda, Petr",Benda,Petr,Ing.,1971-01-20,"",male,6,Nezařazení,1065,2013-06-14,2013-08-28
6134,6134,6134,Tomáš Jan Podivínský,"Podivínský, Tomáš Jan",Podivínský,Tomáš Jan,Mgr.,1969-11-21,"",male,7,Poslanecký klub Křesťanské a demokratické unie-Československé strany lidové,1110,2013-10-31,2014-12-08
6136,6136,6136,Marie Benešová,"Benešová, Marie",Benešová,Marie,Mgr.,1948-04-17,"",female,7,Poslanecký klub České strany sociálně demokratické,1107,2013-10-29,
6137,6137,6137,František Vácha,"Vácha, František",Vácha,František,prof. RNDr.,1966-09-11,"",male,7,Poslanecký klub TOP 09 a Starostové,1112,2013-10-31,
6138,6138,6138,Pavel Bělobrádek,"Bělobrádek, Pavel",Bělobrádek,Pavel,MVDr.,1976-12-25,"",male,7,Poslanecký klub Křesťanské a demokratické unie-Československé strany lidové,1110,2013-10-31,
6139,6139,6139,Josef Hájek,"Hájek, Josef",Hájek,Josef,Ing.,1956-07-03,"",male,7,Poslanecký klub ANO 2011,1108,2013-10-30,
6140,6140,6140,Martin Komárek,"Komárek, Martin",Komárek,Martin,PhDr.,1961-02-13,"",male,7,Poslanecký klub ANO 2011,1108,2013-10-30,
6141,6141,6141,Olga Havlová,"Havlová, Olga",Havlová,Olga,"",1953-07-25,"",female,7,Poslanecký klub Úsvit - Národní Koalice,1111,2013-11-05,
6142,6142,6142,Daniel Herman,"Herman, Daniel",Herman,Daniel,Mgr.,1963-04-28,"",male,7,Poslanecký klub Křesťanské a demokratické unie-Československé strany lidové,1110,2013-10-31,
6143,6143,6143,Stanislav Berkovec,"Berkovec, Stanislav",Berkovec,Stanislav,Mgr.,1956-05-31,"",male,7,Poslanecký klub ANO 2011,1108,2013-10-30,
6144,6144,6144,Pavel Šrámek,"Šrámek, Pavel",Šrámek,Pavel,Ing.,1965-03-25,"",male,7,Poslanecký klub ANO 2011,1108,2013-10-30,
6145,6145,6145,Milan Šarapatka,"Šarapatka, Milan",Šarapatka,Milan,Ing. Mgr.,1955-12-05,"",male,7,Poslanecký klub Úsvit - Národní Koalice,1111,2013-11-05,2015-03-25
6145,6145,6145,Milan Šarapatka,"Šarapatka, Milan",Šarapatka,Milan,Ing. Mgr.,1955-12-05,"",male,7,Nezařazení,1165,2015-03-25,
6146,6146,6146,Petr Adam,"Adam, Petr",Adam,Petr,Mgr.,1982-08-12,"",male,7,Poslanecký klub Úsvit - Národní Koalice,1111,2013-11-05,2015-09-15
6146,6146,6146,Petr Adam,"Adam, Petr",Adam,Petr,Mgr.,1982-08-12,"",male,7,Nezařazení,1165,2015-09-15,
6147,6147,6147,Markéta Pekarová Adamová,"Pekarová Adamová, Markéta",Pekarová Adamová,Markéta,Ing.,1984-10-02,"",female,7,Poslanecký klub TOP 09 a Starostové,1112,2013-10-31,
6148,6148,6148,Augustin Karel Andrle Sylor,"Andrle Sylor, Augustin Karel",Andrle Sylor,Augustin Karel,PaedDr. Mgr.,1946-10-25,"",male,7,Poslanecký klub Úsvit - Národní Koalice,1111,2013-11-05,
6149,6149,6149,Hana Aulická Jírovcová,"Aulická Jírovcová, Hana",Aulická Jírovcová,Hana,Ing.,1981-04-07,"",female,7,Poslanecký klub Komunistické strany Čech a Moravy,1109,2013-10-27,
6150,6150,6150,Andrej Babiš,"Babiš, Andrej",Babiš,Andrej,Ing.,1954-09-02,"",male,7,Poslanecký klub ANO 2011,1108,2013-10-30,
6151,6151,6151,Miloš Babiš,"Babiš, Miloš",Babiš,Miloš,"",1960-05-12,"",male,7,Poslanecký klub ANO 2011,1108,2013-10-30,
6152,6152,6152,Miloslav Bačiak,"Bačiak, Miloslav",Bačiak,Miloslav,doc. RNDr.,1952-10-28,"",male,7,Poslanecký klub ANO 2011,1108,2013-10-30,2013-11-27
6153,6153,6153,Martin Sedlář,"Sedlář, Martin",Sedlář,Martin,"",1972-12-21,"",male,7,Poslanecký klub ANO 2011,1108,2013-10-30,
6154,6154,6154,Marek Ženíšek,"Ženíšek, Marek",Ženíšek,Marek,PhDr.,1978-11-26,"",male,7,Poslanecký klub TOP 09 a Starostové,1112,2013-10-31,
6155,6155,6155,Jiří Zimola,"Zimola, Jiří",Zimola,Jiří,Mgr.,1971-03-28,"",male,7,Poslanecký klub České strany sociálně demokratické,1107,2013-10-29,2014-03-31
6156,6156,6156,Kristýna Zelienková,"Zelienková, Kristýna",Zelienková,Kristýna,Ing.,1974-08-06,"",female,7,Poslanecký klub ANO 2011,1108,2013-10-30,2016-08-01
6156,6156,6156,Kristýna Zelienková,"Zelienková, Kristýna",Zelienková,Kristýna,Ing.,1974-08-06,"",female,7,Poslanecký klub TOP 09 a Starostové,1112,2017-04-05,
6156,6156,6156,Kristýna Zelienková,"Zelienková, Kristýna",Zelienková,Kristýna,Ing.,1974-08-06,"",female,7,Nezařazení,1165,2016-08-01,2017-04-05
6157,6157,6157,Jaroslav Zavadil,"Zavadil, Jaroslav",Zavadil,Jaroslav,"",1944-04-12,"",male,7,Poslanecký klub České strany sociálně demokratické,1107,2013-10-29,
6158,6158,6158,Karel Rais,"Rais, Karel",Rais,Karel,prof. Ing.,1949-10-14,"",male,7,Poslanecký klub ANO 2011,1108,2013-10-30,
6159,6159,6159,Josef Zahradníček,"Zahradníček, Josef",Zahradníček,Josef,"",1957-03-18,"",male,7,Poslanecký klub Komunistické strany Čech a Moravy,1109,2013-10-27,
6160,6160,6160,Markéta Wernerová,"Wernerová, Markéta",Wernerová,Markéta,Ing.,1983-08-02,"",female,7,Poslanecký klub České strany sociálně demokratické,1107,2013-10-29,
6161,6161,6161,Rostislav Vyzula,"Vyzula, Rostislav",Vyzula,Rostislav,prof. MUDr.,1952-12-03,"",male,7,Poslanecký klub ANO 2011,1108,2013-10-30,
6162,6162,6162,Vlastimil Vozka,"Vozka, Vlastimil",Vozka,Vlastimil,Ing.,1954-03-20,"",male,7,Poslanecký klub ANO 2011,1108,2013-10-30,
6163,6163,6163,Josef Vozdecký,"Vozdecký, Josef",Vozdecký,Josef,Ing.,1945-01-22,"",male,7,Poslanecký klub ANO 2011,1108,2013-10-30,2016-01-14
6164,6164,6164,Josef Vondrášek,"Vondrášek, Josef",Vondrášek,Josef,Ing.,1950-07-25,"",male,7,Poslanecký klub Komunistické strany Čech a Moravy,1109,2013-10-27,
6165,6165,6165,Radek Vondráček,"Vondráček, Radek",Vondráček,Radek,Mgr.,1973-12-30,"",male,7,Poslanecký klub ANO 2011,1108,2013-10-30,
6166,6166,6166,Jan Volný,"Volný, Jan",Volný,Jan,Ing.,1959-06-15,"",male,7,Poslanecký klub ANO 2011,1108,2013-10-30,
6167,6167,6167,Pavel Volčík,"Volčík, Pavel",Volčík,Pavel,MUDr.,1950-09-07,"",male,7,Poslanecký klub ANO 2011,1108,2013-10-30,
6168,6168,6168,Helena Válková,"Válková, Helena",Válková,Helena,prof. JUDr.,1951-01-07,"",female,7,Poslanecký klub ANO 2011,1108,2013-10-30,
6169,6169,6169,Jiří Valenta,"Valenta, Jiří",Valenta,Jiří,PhDr. Ing.,1965-12-28,"",male,7,Poslanecký klub Komunistické strany Čech a Moravy,1109,2013-10-27,
6170,6170,6170,Josef Uhlík,"Uhlík, Josef",Uhlík,Josef,Ing.,1963-02-27,"",male,7,Poslanecký klub Křesťanské a demokratické unie-Československé strany lidové,1110,2013-10-31,
6171,6171,6171,Pavel Plzák,"Plzák, Pavel",Plzák,Pavel,MUDr.,1960-08-18,"",male,7,Poslanecký klub ANO 2011,1108,2013-10-30,
6172,6172,6172,Ladislav Okleštěk,"Okleštěk, Ladislav",Okleštěk,Ladislav,"",1961-03-10,"",male,7,Poslanecký klub ANO 2011,1108,2013-10-30,
6173,6173,6173,Pavlína Nytrová,"Nytrová, Pavlína",Nytrová,Pavlína,Ing.,1968-03-06,"",female,7,Poslanecký klub České strany sociálně demokratické,1107,2013-10-29,
6174,6174,6174,Igor Nykl,"Nykl, Igor",Nykl,Igor,MUDr.,1963-09-11,"",male,7,Poslanecký klub ANO 2011,1108,2013-10-30,
6175,6175,6175,Martin Novotný,"Novotný, Martin",Novotný,Martin,"",1972-01-21,"",male,7,Poslanecký klub Občanské demokratické strany,1106,2013-10-30,
6176,6176,6176,Nina Nováková,"Nováková, Nina",Nováková,Nina,Mgr.,1954-03-14,"",female,7,Poslanecký klub TOP 09 a Starostové,1112,2013-10-31,
6177,6177,6177,Margita Balaštíková,"Balaštíková, Margita",Balaštíková,Margita,"",1967-09-16,"",female,7,Poslanecký klub ANO 2011,1108,2013-10-30,
6178,6178,6178,Jan Bartošek,"Bartošek, Jan",Bartošek,Jan,Ing.,1971-11-10,"",male,7,Poslanecký klub Křesťanské a demokratické unie-Československé strany lidové,1110,2013-10-31,
6179,6179,6179,Ondřej Benešík,"Benešík, Ondřej",Benešík,Ondřej,Mgr.,1976-06-27,"",male,7,Poslanecký klub Křesťanské a demokratické unie-Československé strany lidové,1110,2013-10-31,
6180,6180,6180,Martina Berdychová,"Berdychová, Martina",Berdychová,Martina,Mgr.,1971-04-29,"",female,7,Poslanecký klub ANO 2011,1108,2013-10-30,
6181,6181,6181,Adolf Beznoska,"Beznoska, Adolf",Beznoska,Adolf,Ing.,1961-12-25,"",male,7,Poslanecký klub Občanské demokratické strany,1106,2013-10-30,2017-03-14
6182,6182,6182,Jan Birke,"Birke, Jan",Birke,Jan,"",1969-06-01,"",male,7,Poslanecký klub České strany sociálně demokratické,1107,2013-10-29,
6183,6183,6183,Jaroslav Borka,"Borka, Jaroslav",Borka,Jaroslav,Mgr.,1952-10-18,"",male,7,Poslanecký klub Komunistické strany Čech a Moravy,1109,2013-10-27,
6184,6184,6184,Richard Brabec,"Brabec, Richard",Brabec,Richard,Mgr.,1966-07-05,"",male,7,Poslanecký klub ANO 2011,1108,2013-10-30,
6185,6185,6185,Milan Brázdil,"Brázdil, Milan",Brázdil,Milan,MUDr.,1962-11-05,"",male,7,Poslanecký klub ANO 2011,1108,2013-10-30,
6186,6186,6186,Marek Černoch,"Černoch, Marek",Černoch,Marek,"",1969-08-11,"",male,7,Poslanecký klub Úsvit - Národní Koalice,1111,2013-11-05,
6187,6187,6187,Pavel Čihák,"Čihák, Pavel",Čihák,Pavel,Ing.,1960-01-22,"",male,7,Poslanecký klub ANO 2011,1108,2013-10-30,
6188,6188,6188,René Číp,"Číp, René",Číp,René,Ing.,1974-12-10,"",male,7,Poslanecký klub Komunistické strany Čech a Moravy,1109,2013-10-27,
6189,6189,6189,Ivana Dobešová,"Dobešová, Ivana",Dobešová,Ivana,PaedDr.,1960-07-12,"",female,7,Poslanecký klub ANO 2011,1108,2013-10-30,
6190,6190,6190,Jaroslav Faltýnek,"Faltýnek, Jaroslav",Faltýnek,Jaroslav,Ing.,1962-04-28,"",male,7,Poslanecký klub ANO 2011,1108,2013-10-30,
6191,6191,6191,Karel Fiedler,"Fiedler, Karel",Fiedler,Karel,Ing.,1961-12-31,"",male,7,Poslanecký klub Úsvit - Národní Koalice,1111,2013-11-05,2016-05-07
6191,6191,6191,Karel Fiedler,"Fiedler, Karel",Fiedler,Karel,Ing.,1961-12-31,"",male,7,Nezařazení,1165,2016-05-07,
6192,6192,6192,Matěj Fichtner,"Fichtner, Matěj",Fichtner,Matěj,PhDr. Ing.,1984-06-02,"",male,7,Poslanecký klub ANO 2011,1108,2013-10-30,
6193,6193,6193,Ivan Gabal,"Gabal, Ivan",Gabal,Ivan,PhDr.,1951-01-15,"",male,7,Poslanecký klub Křesťanské a demokratické unie-Československé strany lidové,1110,2013-10-31,
6194,6194,6194,Pavel Havíř,"Havíř, Pavel",Havíř,Pavel,MUDr.,1955-02-21,"",male,7,Poslanecký klub České strany sociálně demokratické,1107,2013-10-29,
6195,6195,6195,Jana Hnyková,"Hnyková, Jana",Hnyková,Jana,"",1963-12-06,"",female,7,Poslanecký klub Úsvit - Národní Koalice,1111,2013-11-05,
6196,6196,6196,Jiří Holeček,"Holeček, Jiří",Holeček,Jiří,Bc.,1972-04-26,"",male,7,Poslanecký klub ANO 2011,1108,2013-10-30,
6197,6197,6197,Radim Holeček,"Holeček, Radim",Holeček,Radim,Mgr. Bc.,1976-06-21,"",male,7,Poslanecký klub Občanské demokratické strany,1106,2013-10-30,
6198,6198,6198,Jaroslav Holík,"Holík, Jaroslav",Holík,Jaroslav,Ing.,1953-06-29,"",male,7,Poslanecký klub Úsvit - Národní Koalice,1111,2013-11-05,2015-07-15
6198,6198,6198,Jaroslav Holík,"Holík, Jaroslav",Holík,Jaroslav,Ing.,1953-06-29,"",male,7,Nezařazení,1165,2015-07-15,
6199,6199,6199,Bohuslav Chalupa,"Chalupa, Bohuslav",Chalupa,Bohuslav,Ing.,1960-06-15,"",male,7,Poslanecký klub ANO 2011,1108,2013-10-30,
62,62,62,Jan Kalvoda,"Kalvoda, Jan",Kalvoda,Jan,JUDr.,1953-10-30,"",male,2,Poslanecký klub Občanské demokratické aliance,14,1996-06-01,1996-06-06
62,62,62,Jan Kalvoda,"Kalvoda, Jan",Kalvoda,Jan,JUDr.,1953-10-30,"",male,2,Poslanecký klub Občanské demokratické aliance,44,1996-06-07,1996-12-17
62,62,62,Jan Kalvoda,"Kalvoda, Jan",Kalvoda,Jan,JUDr.,1953-10-30,"",male,1,Poslanecký klub Občanské demokratické aliance,14,1992-06-06,1996-06-06
6200,6200,6200,Milan Chovanec,"Chovanec, Milan",Chovanec,Milan,"",1970-01-31,"",male,7,Poslanecký klub České strany sociálně demokratické,1107,2013-10-29,
6201,6201,6201,Miloslav Janulík,"Janulík, Miloslav",Janulík,Miloslav,MUDr.,1962-09-21,"",male,7,Poslanecký klub ANO 2011,1108,2013-10-30,
6202,6202,6202,Jaroslava Pokorná Jermanová,"Pokorná Jermanová, Jaroslava",Pokorná Jermanová,Jaroslava,Ing.,1970-08-17,"",female,7,Poslanecký klub ANO 2011,1108,2013-10-30,2017-01-03
6203,6203,6203,Věra Jourová,"Jourová, Věra",Jourová,Věra,Mgr. et Mgr.,1964-08-18,"",female,7,Poslanecký klub ANO 2011,1108,2013-10-30,2014-10-21
6204,6204,6204,Jiří Junek,"Junek, Jiří",Junek,Jiří,Mgr.,1973-11-25,"",male,7,Poslanecký klub Křesťanské a demokratické unie-Československé strany lidové,1110,2013-10-31,
