id,name__de,name__en,name__fr,name__nb,name__da,name__nn,name__sv,name__nl,name,wikipedia__de,image,gender,birth_date,given_name,identifier__parlaments_at,original_wikiname,name__it,name__pl,name__es,name__ca,name__oc,name__ru,name__la,name__tr,name__cy,name__gl,name__hu,name__zh,wikipedia__commons,wikipedia__en,wikipedia__fr,wikipedia__la,wikipedia__pl,wikipedia__ru,wikipedia__simple,wikipedia__tr,identifier__VIAF,identifier__GND,identifier__LCAuth,death_date,identifier__Munzinger,identifier__ISNI,identifier__BNF,identifier__SUDOC,identifier__NTA,name__en_ca,name__en_gb,name__bg,name__ro,name__pt,name__pt_br,name__hr,name__yo,name__vi,name__eo,name__cs,name__el,name__et,name__eu,name__fi,name__id,name__he,name__io,name__ja,name__ko,name__lmo,name__qu,name__sr,name__uk,name__vep,name__de_ch,name__de_at,name__be,name__mr,name__sq,name__ie,name__nah,name__fa,name__zh_cn,name__lb,name__ar,name__sh,name__ast,name__bar,name__ia,wikipedia__ar,wikipedia__ast,wikipedia__bar,wikipedia__be,wikipedia__bg,wikipedia__ca,wikipedia__cs,wikipedia__cswikiquote,wikipedia__da,wikipedia__dewikiquote,wikipedia__el,wikipedia__eo,wikipedia__es,wikipedia__et,wikipedia__eu,wikipedia__fa,wikipedia__fi,wikipedia__gl,wikipedia__he,wikipedia__hr,wikipedia__hu,wikipedia__ia,wikipedia__id,wikipedia__ie,wikipedia__io,wikipedia__it,wikipedia__itwikiquote,wikipedia__ja,wikipedia__ko,wikipedia__lb,wikipedia__lmo,wikipedia__mr,wikipedia__nah,wikipedia__nl,wikipedia__no,wikipedia__oc,wikipedia__pt,wikipedia__qu,wikipedia__ro,wikipedia__sh,wikipedia__sq,wikipedia__sr,wikipedia__sv,wikipedia__uk,wikipedia__vep,wikipedia__vi,wikipedia__yo,wikipedia__zh,identifier__freebase,identifier__parlement,identifier__IMDB,website,name__lt,name__sk,name__sl,name__ps,wikipedia__ps,family_name,name__scn,wikipedia__scn,name__ku,wikipedia__ku,name__ka,name__mk,wikipedia__ka,identifier__MusicBrainz,wikipedia__is,electoral_district,identifier__EuroparlMEP,name__gsw,wikipedia__enwikiquote,name__sr_el,name__sr_ec,identifier__NDL,wikipedia__sl,name__zh_hant,name__mg,wikipedia__mg,name__sco,wikipedia__sco,email,name__is,twitter,facebook,instagram,identifier__BAV,identifier__PACE,wikipedia__plwikiquote,identifier__youtube,wikipedia__als,identifier__GTAA,wikipedia__arwikiquote,identifier__google_knowledge,occupation,name__nds,name__fy,name__frr,name__hsb,wikipedia__hy,wikipedia__tg,name__br,name__co,name__ty,name__hy,name__tg,identifier__quora,wikipedia__xmf,name__xmf,wikipedia__bi,name__an,name__ext,name__bi,name__af,name__dsb,name__ga,name__jv,name__ms,name__pdc,name__stq,name__tl,name__war,name__bm,name__frc,name__frp,name__fur,name__gd,name__jam,name__kab,name__kg,name__li,name__lij,name__lv,name__min,name__nap,name__nds_nl,name__nrm,name__pap,name__pcd,name__pms,name__prg,name__rgn,name__rm,name__sc,name__sw,name__vec,name__vls,name__vmf,name__vo,name__wa,name__wo,name__zu,wikipedia__ta,name__ta,identifier__Britannica,wikipedia__frp,identifier__BIBSYS,identifier__NUKAT,wikipedia__zh_min_nan,wikipedia__bh,name__nan,name__bho,wikipedia__ms,name__kn,wikipedia__th,identifier__BNE,wikipedia__hsb,name__th,wikipedia__br,wikipedia__li,identifier__GNC,wikipedia__ruwikinews,wikipedia__uz,identifier__OLID,identifier__FAST,name__zh_hans,name__zh_hk,name__zh_sg,name__zh_tw,identifier__CONOR,identifier__NKC,identifier__google_plus,name__pfl,identifier__NLI,identifier__bigenc_ru,identifier__LNB,identifier__SELIBR,identifier__NLP,identifier__NLAtrove,wikipedia__sk,wikipedia__lt,wikipedia__mk,wikipedia__nn,wikipedia__vo,identifier__CANTIC,identifier__NLA,identifier__PTBNP,identifier__NNDB,identifier__snac,identifier__ne_se,identifier__google_scholar,identifier__persee,name__bs,identifier__NSZL,name__ceb,name__be_tarask,identifier__kinopoisk,identifier__AlloCine,identifier__allmovie,identifier__PORT,identifier__filmportal_de,identifier__CSFD,identifier__songkick,name__hi,wikipedia__hi,name__uz,wikipedia__cy,identifier__Oxforddnb,identifier__national_archives,name__arz,name__bn,name__cv,name__my,name__pnb,name__ur,name__yi,name__yue,name__lfn,wikipedia__af,wikipedia__arz,wikipedia__be_x_old,wikipedia__bn,wikipedia__bs,wikipedia__cv,wikipedia__enwikisource,wikipedia__eswikiquote,wikipedia__kowikiquote,wikipedia__lv,wikipedia__my,wikipedia__pnb,wikipedia__ur,wikipedia__war,wikipedia__yi,wikipedia__zh_yue,identifier__NSK,identifier__EGAXA,identifier__SFDb,identifier__IIAF,identifier__ioc_athlete,name__kk,wikipedia__kk,wikipedia__sqwikiquote,identifier__catholic_hierarchy,name__nov,wikipedia__bewikiquote,wikipedia__nov,wikipedia__ruwikiquote,wikipedia__ga,identifier__elonet,identifier__nlg,name__ace,wikipedia__dewikinews,wikipedia__dewikisource,identifier__JewishEnc,name__tt,wikipedia__itwikisource,identifier__discogs,name__az,wikipedia__az,wikipedia__fy,wikipedia__ukwikiquote,name__fo,name__kl,identifier__N6I,name__ik,identifier__HDS,identifier__CERL,name__mn,wikipedia__jv,wikipedia__mn,name__aa,name__ak,name__ang,name__ay,name__bcl,name__bjn,name__cbk_zam,name__cdo,name__ch,name__cho,name__chy,name__cr,name__crh_latn,name__csb,name__diq,name__dtp,name__ee,name__egl,name__eml,name__ff,name__fit,name__fj,name__gag,name__gn,name__gv,name__ha,name__hak,name__hif_latn,name__hil,name__ho,name__ht,name__hz,name__ig,name__ike_latn,name__ilo,name__jbo,name__kaa,name__ki,name__kk_latn,name__kk_tr,name__ksh,name__ku_latn,name__lad,name__rup,name__sn,name__su,name__tpi,name__zea,identifier__Gutenberg,wikipedia__plwikisource,identifier__zbMATH,identifier__MGP,name__aln,name__arn,name__brh,name__chr,name__got,name__haw,name__hif,name__ike_cans,name__iu,name__kj,name__kk_kz,name__kr,name__krj,name__lg,name__ln,name__loz,name__ltg,name__lus,name__lzz,name__map_bms,name__mi,name__mt,name__mus,name__mwl,name__na,name__ng,name__nso,name__nv,name__ny,name__om,name__pag,name__pam,name__pdt,name__pih,name__qug,name__rif,name__rmy,name__rn,name__roa_tara,name__ruq,name__ruq_latn,name__rw,name__sat,name__sdc,name__se,name__sei,name__sg,name__sgs,name__shi,name__shi_latn,name__sli,name__sm,name__sma,name__so,name__srn,name__st,name__szl,name__tet,name__tg_latn,name__tk,name__tn,name__to,name__tokipona,name__tru,name__ts,name__tt_latn,name__tum,name__ug_latn,name__ve,name__vot,name__xh,name__za,wikipedia__tl,wikipedia__azb,identifier__wikitree,name__mhr,name__ba,wikipedia__ba,wikipedia__mhr,wikipedia__szl,wikipedia__tk,identifier__DBNL,wikipedia__pdc,wikipedia__ksh,name__azb,identifier__dialnet,identifier__ODIS,identifier__NPG,identifier__SBN_it,identifier__CiNii,wikipedia__eml,wikipedia__fo,wikipedia__huwikiquote,wikipedia__nds,wikipedia__slwikiquote,wikipedia__min,wikipedia__tt,pseudonym,identifier__CSPAN,name__aeb_latn,name__bbc_latn,name__bug,name__gom_latn,name__gor,name__hrx,name__kw,name__liv,name__mh,name__myv,name__olo,name__pi,name__smj,name__ss,name__tw,name__vro,name__ky,name__ml,name__pa,wikipedia__an,wikipedia__fiwikiquote,wikipedia__frwikisource,wikipedia__ht,wikipedia__kn,wikipedia__kuwikiquote,wikipedia__ky,wikipedia__ml,wikipedia__pa,wikipedia__pms,wikipedia__su,identifier__BMLO,wikipedia__sw,noble_title,wikipedia__wuu,name__wuu,wikipedia__frwikiquote,name__no,identifier__italian_cod
Q1506773,Gerald Grosz,Gerald Grosz,Gerald Grosz,Gerald Grosz,Gerald Grosz,Gerald Grosz,Gerald Grosz,Gerald Grosz,Gerald Grosz,Gerald Grosz,https://upload.wikimedia.org/wikipedia/commons/5/51/Geraldgrosz.jpg,male,1977-02-15,Gerald,51574,,Gerald Grosz,,Gerald Grosz,Gerald Grosz,,,,,,,,,Category:Gerald Grosz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gerald Grosz,Gerald Grosz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gerald Grosz,,Gerald Grosz,,,Grosz,,,,,,,,,,,,,,,,,,,,,,,,,GeraldGrosz,,,,,,,,,,,politician,Gerald Grosz,Gerald Grosz,Gerald Grosz,Gerald Grosz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q15091757,Adolf Glöckner,Adolf Glöckner,Adolf Glöckner,,Adolf Glöckner,,Adolf Glöckner,Adolf Glöckner,Adolf Glöckner,Adolf Glöckner,,male,1850-07-16,Adolf,00413,,Adolf Glöckner,,Adolf Glöckner,Adolf Glöckner,,,,,,,,,,,,,,,,,219145911103827060478,109357514X,,1936-03-14,,,,,,,,,Adolf Glöckner,Adolf Glöckner,,,,,,Adolf Glöckner,,,,,Adolf Glöckner,,,,,,,,,,,,,,,,,,,,,,Adolf Glöckner,,,,,,,,,Adolf Glöckner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adolf Glöckner,,,Glöckner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,Adolf Glöckner,,,,,,Adolf Glöckner,Adolf Glöckner,Adolf Glöckner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q15094407,Karl Iro,Karl Iro,Karl Iro,,Karl Iro,,Karl Iro,Karl Iro,Karl Iro,Karl Iro,https://upload.wikimedia.org/wikipedia/commons/3/39/Iro_Karl_(1861-1934).jpg,male,1861-09-25,Karl,00720,,Karl Iro,,Karl Iro,Karl Iro,,,,,,,,,Category:Karl Iro,,,,,,,,221811919,101886573X,,1934-10-12,,,,,,,,,Karl Iro,Karl Iro,,,,,,Karl Iro,,,,,Karl Iro,,,,,,,,,,,,,,,,,,,,,,Karl Iro,,,,,,,,,Karl Iro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Karl Iro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,writer,Karl Iro,,,,,,Karl Iro,Karl Iro,Karl Iro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1509909,Gerald Hauser,Gerald Hauser,Gerald Hauser,Gerald Hauser,Gerald Hauser,Gerald Hauser,Gerald Hauser,Gerald Hauser,Gerald Hauser,Gerald Hauser,,male,1961-09-30,Gerald,35515,Gerald Hauser,Gerald Hauser,,Gerald Hauser,Gerald Hauser,,,,,,,,,,Gerald Hauser,,,,,,,,,,,,,,,,,,,Gerald Hauser,Gerald Hauser,,,,,,,,,,,Gerald Hauser,,,,,,,,,,,,,,,,,,,,,,Gerald Hauser,Gerald Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gerald Hauser,,Gerald Hauser,,,Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,Gerald Hauser,Gerald Hauser,Gerald Hauser,Gerald Hauser,,,Gerald Hauser,Gerald Hauser,Gerald Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1511511,Gerhard Ebenbichler,Gerhard Ebenbichler,Gerhard Ebenbichler,Gerhard Ebenbichler,Gerhard Ebenbichler,Gerhard Ebenbichler,Gerhard Ebenbichler,Gerhard Ebenbichler,Gerhard Ebenbichler,Gerhard Ebenbichler,,male,1896-10-21,Gerhard,00193,,Gerhard Ebenbichler,,Gerhard Ebenbichler,Gerhard Ebenbichler,,,,,,,,,,,,,,,,,,,,1966-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gerhard Ebenbichler,Gerhard Ebenbichler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gerhard Ebenbichler,,Gerhard Ebenbichler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,Gerhard Ebenbichler,Gerhard Ebenbichler,Gerhard Ebenbichler,Gerhard Ebenbichler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1511770,Gerhard Hetzl,Gerhard Hetzl,Gerhard Hetzl,Gerhard Hetzl,Gerhard Hetzl,Gerhard Hetzl,Gerhard Hetzl,Gerhard Hetzl,Gerhard Hetzl,Gerhard Hetzl,,male,1971-05-22,Gerhard,10092,,Gerhard Hetzl,,Gerhard Hetzl,Gerhard Hetzl,,,,,,,Gerhard Hetzl,,,,,,,,,,125088043,142117021,,,,0000 0000 8640 3679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gerhard Hetzl,Gerhard Hetzl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gerhard Hetzl,,Gerhard Hetzl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,Gerhard Hetzl,Gerhard Hetzl,Gerhard Hetzl,Gerhard Hetzl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1512016,Gerhard Köfer,Gerhard Köfer,Gerhard Köfer,Gerhard Köfer,Gerhard Köfer,Gerhard Köfer,Gerhard Köfer,Gerhard Köfer,Gerhard Köfer,Gerhard Köfer,https://upload.wikimedia.org/wikipedia/commons/8/83/Bundeskanzler_Werner_Faymann_in_Kärnten_(3296111082).jpg,male,1961-02-11,Gerhard,35491,,,,,Gerhard Köfer,,,,,,,,,Category:Gerhard Köfer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gerhard Köfer,Gerhard Köfer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gerhard Köfer,,Gerhard Köfer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,Gerhard Köfer,Gerhard Köfer,Gerhard Köfer,Gerhard Köfer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1512928,Gerhart Bruckmann,Gerhart Bruckmann,Gerhart Bruckmann,Gerhart Bruckmann,Gerhart Bruckmann,Gerhart Bruckmann,Gerhart Bruckmann,Gerhart Bruckmann,Gerhart Bruckmann,Gerhart Bruckmann,,male,1932-01-09,Gerhart,00087,,,,Gerhart Bruckmann,Gerhart Bruckmann,,,,,,,Gerhart Bruckmann,,,,,,,,,,79303412,136175244,n50039748,,,0000 0001 1072 6380,,,068390130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gerhart Bruckmann,Gerhart Bruckmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gerhart Bruckmann,,Gerhart Bruckmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,Gerhart Bruckmann,Gerhart Bruckmann,Gerhart Bruckmann,Gerhart Bruckmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1515475,Gertraud Knoll,Gertraud Knoll,Gertraud Knoll,Gertraud Knoll,Gertraud Knoll,Gertraud Knoll,Gertraud Knoll,Gertraud Knoll,Gertraud Knoll,Gertraud Knoll,https://upload.wikimedia.org/wikipedia/commons/a/a5/Gertraud_Knoll_2008.jpg,female,1958-12-07,Gertraud,30352,,,Gertraud Knoll,Gertraud Knoll,Gertraud Knoll,,,,,,,Gertraud Knoll,,Category:Gertraud Knoll,,,,Gertraud Knoll,,,,52615866,124163920,,,,,,,,,,,,,,,,,,,,,,,,,,ゲルトラウト・クノル,,,,,,,,,,,,,,,,,,,Gertraud Knoll,Gertraud Knoll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gertraud Knoll,,Gertraud Knoll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,Gertraud Knoll,Gertraud Knoll,Gertraud Knoll,Gertraud Knoll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1515750,Gertrude Aubauer,Gertrude Aubauer,Gertrude Aubauer,Gertrude Aubauer,Gertrude Aubauer,Gertrude Aubauer,Gertrude Aubauer,Gertrude Aubauer,Gertrude Aubauer,Gertrude Aubauer,https://upload.wikimedia.org/wikipedia/commons/c/c2/Gertrude_Aubauer_07092008.jpg,female,1951-07-13,Gertrude,35467,Gertrude Aubauer,Gertrude Aubauer,,Gertrude Aubauer,Gertrude Aubauer,,,,,,,Gertrude Aubauer,,Category:Gertrude Aubauer,,,,,,,,62443765,122981049,,,,0000 0000 1253 1643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gertrude Aubauer,Gertrude Aubauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gertrude Aubauer,,Gertrude Aubauer,,,Aubauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,television presenter,Gertrude Aubauer,Gertrude Aubauer,Gertrude Aubauer,Gertrude Aubauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1522895,Johannes Hübner,Johannes Hübner,Johannes Hübner,Johannes Hübner,Johannes Hübner,Johannes Hübner,Johannes Hübner,Johannes Hübner,Johannes Hübner,Johannes Hübner (Politiker),,male,1956-10-07,Johannes,51561,Johannes Hübner (Politiker),,,,Johannes Hübner,,,,,,,,,,Johannes Hübner,,,,,,,,,,,,,,,,,,Йоханес Хюбнер,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,جوهانس هوبنر,,Johannes Hübner,Johannes Hübner,,جوهانس هوبنر,,,,Йоханес Хюбнер (политик),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Johannes Hübner,,Johannes Hübner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6425,,,,,,,politician,Johannes Hübner,Johannes Hübner,Johannes Hübner,Johannes Hübner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1533600,Wilhelm Mandl,Wilhelm Mandl,Wilhelm Mandl,Wilhelm Mandl,Wilhelm Mandl,Wilhelm Mandl,Wilhelm Mandl,Wilhelm Mandl,Wilhelm Mandl,Wilhelm Mandl,,male,1910-05-05,Wilhelm,01045,,,,Wilhelm Mandl,Wilhelm Mandl,,,,,,,,,,,,,,,,,,,,1978-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wilhelm Mandl,Wilhelm Mandl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wilhelm Mandl,,Wilhelm Mandl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,Wilhelm Mandl,Wilhelm Mandl,Wilhelm Mandl,Wilhelm Mandl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
