id,name,sort_name,family_name,given_name,birth_date,death_date,image,source
cae316dd-8887-4133-8389-1de7355a66d8,"The Hon. Diane, P.C., B.Ed., LL.B. ABLONCZY","ABLONCZY, The Hon. Diane, P.C., B.Ed., LL.B.",ABLONCZY,"The Hon. Diane, P.C., B.Ed., LL.B.",1949-05-06,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=efcdba64-106d-408b-834a-b405d8dc05ee,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=cae316dd-8887-4133-8389-1de7355a66d8&Language=E
cb60b9db-e3bd-48d9-af20-0b0702a06589,"The Hon. John , P.C., B.Sc.F. DUNCAN","DUNCAN, The Hon. John , P.C., B.Sc.F.",DUNCAN,"The Hon. John , P.C., B.Sc.F.",1948-12-19,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=450e0b78-cb2c-4e0b-b3d7-ac909de4b934,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=cb60b9db-e3bd-48d9-af20-0b0702a06589&Language=E
cb9e0f12-f78f-4892-bc54-361d23267631,"The Hon. Christian, P.C., LL.B. PARADIS","PARADIS, The Hon. Christian, P.C., LL.B.",PARADIS,"The Hon. Christian, P.C., LL.B.",1974-01-01,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=72b86917-99ec-4eb3-8293-8ae7bf28721f,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=cb9e0f12-f78f-4892-bc54-361d23267631&Language=E
cbfb03e2-2c3a-4754-8f07-f1f778fea181,Brad BUTT,"BUTT, Brad",BUTT,Brad,1967-05-10,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=1f33c717-1866-41e8-821c-05e2569c115a,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=cbfb03e2-2c3a-4754-8f07-f1f778fea181&Language=E
ccfa05f8-2114-48f1-9ff4-5434e3279acb,"Randy, B.A. KAMP","KAMP, Randy, B.A.",KAMP,"Randy, B.A.",1953-08-30,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=a0e18f8c-3b06-4229-a437-454cd76cb7cc,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=ccfa05f8-2114-48f1-9ff4-5434e3279acb&Language=E
cde5c2cc-8558-4f47-bcc6-455079de665e,"Jim, B.A., M.A. HILLYER","HILLYER, Jim, B.A., M.A.",HILLYER,"Jim, B.A., M.A.",1974-07-08,2016-03-23,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=37bb005a-68f6-4951-bdf9-a826f973681f,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=cde5c2cc-8558-4f47-bcc6-455079de665e&Language=E
cfbb2e3f-a8fa-43c0-ad2a-1d2e4c7b865d,"Maria, B.A., M.A. MOURANI","MOURANI, Maria, B.A., M.A.",MOURANI,"Maria, B.A., M.A.",,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=7c2eb514-cfc0-4169-a2eb-dd28ff64177e,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=cfbb2e3f-a8fa-43c0-ad2a-1d2e4c7b865d&Language=E
cfbb2e3f-a8fa-43c0-ad2a-1d2e4c7b865d,"Maria, B.A., M.A. MOURANI","MOURANI, Maria, B.A., M.A.",MOURANI,"Maria, B.A., M.A.",,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=7c2eb514-cfc0-4169-a2eb-dd28ff64177e,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=cfbb2e3f-a8fa-43c0-ad2a-1d2e4c7b865d&Language=E
d00c3703-619a-496a-8369-0e113da41c9f,"Dennis Fraser, B.A. BEVINGTON","BEVINGTON, Dennis Fraser, B.A.",BEVINGTON,"Dennis Fraser, B.A.",1953-03-27,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=d87913c9-55fd-4b94-8f47-614b18dd577e,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=d00c3703-619a-496a-8369-0e113da41c9f&Language=E
d02c368a-0fe4-4a79-91b1-f8c176e29457,"Gerald, B.A. KEDDY","KEDDY, Gerald, B.A.",KEDDY,"Gerald, B.A.",1953-02-15,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=da7ff6f4-ee29-4155-adc0-97dda073d3dc,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=d02c368a-0fe4-4a79-91b1-f8c176e29457&Language=E
d159adfa-ef98-4bcd-814c-67e49c714163,"Joan, B.A. CROCKATT","CROCKATT, Joan, B.A.",CROCKATT,"Joan, B.A.",1955-12-04,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=14bca3cd-0cd4-4878-a134-683a3702c8d0,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=d159adfa-ef98-4bcd-814c-67e49c714163&Language=E
d28d2e53-20ef-470c-8a4b-3653528d53b2,Dan HARRIS,"HARRIS, Dan",HARRIS,Dan,1979-08-03,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=bb0f39d6-d69a-4f56-a189-f13781514a0e,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=d28d2e53-20ef-470c-8a4b-3653528d53b2&Language=E
d34b2845-a4e3-457b-b0eb-e95ac232d51d,"Scott , B.A., M.A., Ph.D. ARMSTRONG","ARMSTRONG, Scott , B.A., M.A., Ph.D.",ARMSTRONG,"Scott , B.A., M.A., Ph.D.",1966-07-09,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=1e27e590-95b9-4b82-9788-d450337469ce,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=d34b2845-a4e3-457b-b0eb-e95ac232d51d&Language=E
d6291432-a929-439c-a56e-c47bda2d2095,"Devinder, LL.B. SHORY","SHORY, Devinder, LL.B.",SHORY,"Devinder, LL.B.",1958-08-03,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=34bc6fe6-a0a2-407f-a396-80972129f447,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=d6291432-a929-439c-a56e-c47bda2d2095&Language=E
d76f3534-c5d6-48cc-812f-00d8be4017ef,Sylvain CHICOINE,"CHICOINE, Sylvain",CHICOINE,Sylvain,1970-07-19,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=75fa9312-4aa8-493f-89fc-731c76731bdc,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=d76f3534-c5d6-48cc-812f-00d8be4017ef&Language=E
d89e2700-537a-48d1-96f2-c55ef4f7caf1,"Alex, B.A., M.A. ATAMANENKO","ATAMANENKO, Alex, B.A., M.A.",ATAMANENKO,"Alex, B.A., M.A.",1945-01-24,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=511bf555-a8f6-46dd-8850-9ace2f03518c,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=d89e2700-537a-48d1-96f2-c55ef4f7caf1&Language=E
d99bc91e-27f5-46c5-ae97-52e64628d0b0,"Kyle, B.A., LL.B. SEEBACK","SEEBACK, Kyle, B.A., LL.B.",SEEBACK,"Kyle, B.A., LL.B.",1970-08-19,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=0de963f0-f041-4221-83c4-b64de6096180,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=d99bc91e-27f5-46c5-ae97-52e64628d0b0&Language=E
dbff5361-0aea-4fae-8d27-e857f4909772,"Mike, B.Admin., M.B.A.(Hons.) ALLEN","ALLEN, Mike, B.Admin., M.B.A.(Hons.)",ALLEN,"Mike, B.Admin., M.B.A.(Hons.)",1960-11-20,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=8e9375e1-8979-427c-a3ff-a18d82966f59,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=dbff5361-0aea-4fae-8d27-e857f4909772&Language=E
de0591ef-9a02-4f97-9541-63de484c96e3,"Barry, B.A., M.A. DEVOLIN","DEVOLIN, Barry, B.A., M.A.",DEVOLIN,"Barry, B.A., M.A.",1963-03-10,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=1a97ff98-7d22-4dad-8712-70f007741043,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=de0591ef-9a02-4f97-9541-63de484c96e3&Language=E
dead179f-dfcc-4f4d-a76b-7d2e4792095c,"Peggy, B.A.(Hons.) NASH","NASH, Peggy, B.A.(Hons.)",NASH,"Peggy, B.A.(Hons.)",1951-06-28,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=cadbcb03-8061-4fd2-a889-cb3856ca8b3f,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=dead179f-dfcc-4f4d-a76b-7d2e4792095c&Language=E
df92b768-cbe1-4222-9526-8f3fd5d9f540,"Bruce, M.Sc.F. HYER","HYER, Bruce, M.Sc.F.",HYER,"Bruce, M.Sc.F.",1946-08-06,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=75437230-37be-4347-b834-63637c8d5c46,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=df92b768-cbe1-4222-9526-8f3fd5d9f540&Language=E
df92b768-cbe1-4222-9526-8f3fd5d9f540,"Bruce, M.Sc.F. HYER","HYER, Bruce, M.Sc.F.",HYER,"Bruce, M.Sc.F.",1946-08-06,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=75437230-37be-4347-b834-63637c8d5c46,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=df92b768-cbe1-4222-9526-8f3fd5d9f540&Language=E
df92b768-cbe1-4222-9526-8f3fd5d9f540,"Bruce, M.Sc.F. HYER","HYER, Bruce, M.Sc.F.",HYER,"Bruce, M.Sc.F.",1946-08-06,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=75437230-37be-4347-b834-63637c8d5c46,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=df92b768-cbe1-4222-9526-8f3fd5d9f540&Language=E
e0ce3609-8e02-4fd0-ab57-193d8a295263,"The Hon. Julian, P.C., C.O.M., O. Ont. FANTINO","FANTINO, The Hon. Julian, P.C., C.O.M., O. Ont.",FANTINO,"The Hon. Julian, P.C., C.O.M., O. Ont.",1942-08-13,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=f27208ca-2c2b-4d59-aeba-622f43994d8e,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=e0ce3609-8e02-4fd0-ab57-193d8a295263&Language=E
e4cbe8c6-8c17-4fa6-95c3-4f2f3bb7c141,Paulina AYALA,"AYALA, Paulina",AYALA,Paulina,1962-06-25,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=1582526e-2952-4cbe-9a9f-0113c52334b0,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=e4cbe8c6-8c17-4fa6-95c3-4f2f3bb7c141&Language=E
e4fac630-d103-47ac-9170-4da50dd3aec8,"Richard, B.A. DYKSTRA","DYKSTRA, Richard, B.A.",DYKSTRA,"Richard, B.A.",1966-04-10,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=f09e1a06-397f-4d5b-a002-7cfa4e6f27ba,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=e4fac630-d103-47ac-9170-4da50dd3aec8&Language=E
e625ab0e-bcf7-4a97-8fb0-d75c73c3b78e,"Sadia, M.A. GROGUHÉ","GROGUHÉ, Sadia, M.A.",GROGUHÉ,"Sadia, M.A.",1962-11-09,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=3c62ffb6-9b0c-408e-9215-deb1b4cf3af1,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=e625ab0e-bcf7-4a97-8fb0-d75c73c3b78e&Language=E
e6d671ec-9039-4ed6-bd6f-cca3ddd257e1,"Ted, B.Sc., Ph.D. HSU","HSU, Ted, B.Sc., Ph.D.",HSU,"Ted, B.Sc., Ph.D.",1964-03-04,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=7eb6ca2a-4344-4a3b-818e-0957c4be52d8,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=e6d671ec-9039-4ed6-bd6f-cca3ddd257e1&Language=E
e6ed9cc9-b42d-47f6-aac8-3335ed0fe78b,"John, B.A. CARMICHAEL","CARMICHAEL, John, B.A.",CARMICHAEL,"John, B.A.",1952-02-14,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=195ebece-2e6d-45e0-a42b-49309fe9cb46,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=e6ed9cc9-b42d-47f6-aac8-3335ed0fe78b&Language=E
e7c9e4f3-2398-4ec1-9287-b10b2828f905,Jean-François LAROSE,"LAROSE, Jean-François",LAROSE,Jean-François,,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=711253f6-98c9-4b12-bee6-d6e43aea70e0,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=e7c9e4f3-2398-4ec1-9287-b10b2828f905&Language=E
e7c9e4f3-2398-4ec1-9287-b10b2828f905,Jean-François LAROSE,"LAROSE, Jean-François",LAROSE,Jean-François,,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=711253f6-98c9-4b12-bee6-d6e43aea70e0,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=e7c9e4f3-2398-4ec1-9287-b10b2828f905&Language=E
ea1b31cf-b0bd-41aa-8ded-17c0cc3c8264,Susan TRUPPE,"TRUPPE, Susan",TRUPPE,Susan,1959-08-20,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=61c7b720-2670-4f46-99ce-297ba9357db3,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=ea1b31cf-b0bd-41aa-8ded-17c0cc3c8264&Language=E
ed49dd5f-e734-4267-a451-422ef9f0e95b,Tarik BRAHMI,"BRAHMI, Tarik",BRAHMI,Tarik,1968-05-19,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=4a979812-17ea-481a-97f2-150062f1b94e,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=ed49dd5f-e734-4267-a451-422ef9f0e95b&Language=E
ee8f6ddb-8734-41d4-9d72-00bff431336a,"Jinny Jogindera, B.Ed. SIMS","SIMS, Jinny Jogindera, B.Ed.",SIMS,"Jinny Jogindera, B.Ed.",1952-06-07,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=3b144e37-5976-40ad-9000-cb02f4a6abb5,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=ee8f6ddb-8734-41d4-9d72-00bff431336a&Language=E
f66407a4-934e-4c46-b524-b4dacd035ceb,"Andrew, B.A SAXTON","SAXTON, Andrew, B.A",SAXTON,"Andrew, B.A",1964-03-11,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=f5d0762c-7513-4d0e-a3ca-bf6d16512dd6,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=f66407a4-934e-4c46-b524-b4dacd035ceb&Language=E
f7462c37-d7ca-4983-9106-f16b855b3c4f,Rob CLARKE,"CLARKE, Rob",CLARKE,Rob,1967-03-02,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=591fa4fb-1f34-4ed3-9edc-9319a72fdefd,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=f7462c37-d7ca-4983-9106-f16b855b3c4f&Language=E
f7899969-1755-480c-b74d-a9afeb018b7b,"Scott, B.A. ANDREWS","ANDREWS, Scott, B.A.",ANDREWS,"Scott, B.A.",1974-12-28,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=06c28df2-2777-417a-aa8a-5f4a726084d5,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=f7899969-1755-480c-b74d-a9afeb018b7b&Language=E
f7899969-1755-480c-b74d-a9afeb018b7b,"Scott, B.A. ANDREWS","ANDREWS, Scott, B.A.",ANDREWS,"Scott, B.A.",1974-12-28,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=06c28df2-2777-417a-aa8a-5f4a726084d5,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=f7899969-1755-480c-b74d-a9afeb018b7b&Language=E
f8a6e400-7dae-418b-b0d4-04b584e45569,"Corneliu, B.Eng., M.Eng. CHISU","CHISU, Corneliu, B.Eng., M.Eng.",CHISU,"Corneliu, B.Eng., M.Eng.",1949-02-13,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=48d2b6ab-9d9c-4101-83a0-21876f127c57,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=f8a6e400-7dae-418b-b0d4-04b584e45569&Language=E
fafe6874-861e-4e93-a90e-0817e5765d67,Ryan CLEARY,"CLEARY, Ryan",CLEARY,Ryan,1966-11-20,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=94f4bedc-dd79-4e15-bed1-e05cf5f33391,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=fafe6874-861e-4e93-a90e-0817e5765d67&Language=E
fee5352c-2422-4164-bc93-2ca884cb6598,Jonathan TREMBLAY,"TREMBLAY, Jonathan",TREMBLAY,Jonathan,1984-11-15,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=dab5a949-38d8-4653-8e3e-2a0934ffa5bf,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=fee5352c-2422-4164-bc93-2ca884cb6598&Language=E
ff795583-83a8-4d3d-9759-78bc0f70245e,Andrew CASH,"CASH, Andrew",CASH,Andrew,1962-01-22,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=18543225-6994-47bd-8058-fe35f61f5981,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=ff795583-83a8-4d3d-9759-78bc0f70245e&Language=E
ffb322db-bc4b-4c75-8544-cf13bf7e6bda,"Stephen, LL.B. WOODWORTH","WOODWORTH, Stephen, LL.B.",WOODWORTH,"Stephen, LL.B.",1954-01-05,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=ac59ec10-ee69-4dd3-9178-57b2e6857697,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=ffb322db-bc4b-4c75-8544-cf13bf7e6bda&Language=E
