id,name,party,area,circ,email,image,gender,term,source
9481,Ysabel Jacqueline Ortiz Flores,PLD,Distrito Nacional,1,"",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9481&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
684,Yuderka Yvelisse De la Rosa Guerrero,PLD,Distrito Nacional,3,mailto:y.delarosa@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=684&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
9539,Aciris Milcíades Medina Báez,PRSC,San Pedro de Macorís,2,"",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9539&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
758,Afif Nazario Rizek Camilo,PLD,Hermanas Mirabal,"",mailto:a.rizek@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=758&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
9506,Agustín Burgos Tejada,PRM,La Vega,1,"",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9506&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
2027,Alejandro Jerez Espinal,PLD,Sánchez Ramírez,"",mailto:a.jerez@camaradediputados.gob.do ,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2027&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
2074,Alexis Isaac Jiménez González,PRM,Santo Domingo,3,mailto:ai.gonzalez@camaradediputados.gob.do ,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2074&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
3221,Alfredo Antonio Rodríguez Azcona,PLD,De dominicanos en el exterior,1,mailto:a.rodriguez@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=3221&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
9525,Alfredo Pacheco Osoria,PRM,Distrito Nacional,2,"",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9525&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
9511,Amado Antonio Díaz Jiménez,PRM,Santo Domingo,1,mailto:Amadodiaz1115@hotmail.com,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9511&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
2055,Andrés Enmanuel Bautista Taveras,PRM,Espaillat,"",mailto:a.bautista@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2055&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
9524,Ángel Ovelio Ogando Díaz,PRM,Azua,"","",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9524&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
791,Antonio Bernabel Colón,PRD,Santiago,1,mailto:a.colon@camaradediputados.gob.do ,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=791&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
2046,Aquilino Serrata Uceta,PLD,Santo Domingo,4,mailto:a.serrata@camaradediputados.gob.do ,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2046&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
731,Aridio Antonio Reyes,PLD,La Vega,1,"mailto:a.reyes@camaradediputados,gob.do",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=731&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
2053,Bernardo Alemán Rodríguez,PRM,Montecristi,"",mailto:b.aleman@camaradediputados.gob.do ,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2053&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
9467,Carlos Alberto Amarante García,PLD,Espaillat,"","",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9467&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
2018,Carlos María García Gómez,PLD,Espaillat,"",mailto:c.garcia@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2018&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
2021,Carlos Marién Elías Guzmán,PLD,Santo Domingo,6,mailto:c.guzman@camaradediputados.gob.do ,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2021&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
9573,César Enrique Gómez Segura,BIS,San José de Ocoa,"","",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9573&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
2060,Cristóbal Venerado Antonio Castillo Liriano,PRD,Hato Mayor,"",mailto:c.castillo@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2060&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
9535,Darío de Jesús Zapata Estévez,PRM,Dajabón,"","",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9535&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
773,David Herrera Díaz,PRD,San Juan,1,mailto:d.herrera@camaradediputados.gob.do ,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=773&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
795,Demóstenes Willian Martínez Hernández,PLD,Santiago,2,mailto:d.martinez@camaradediputados.gob.do  ,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=795&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
9508,Dionisio de la Rosa Rodríguez,PRM,San Cristóbal,1,"",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9508&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
9468,Domingo Enrique Barett,PLD,Santo Domingo,3,"",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9468&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
9572,Domingo Eusebio de León Mascaro,PLD,Santo Domingo,5,"",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9572&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
9516,Eduard Jorge Gómez,PRM,Bahoruco,"","",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9516&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
2024,Eduardo Hidalgo Abreu,PLD,Santo Domingo,3,mailto:e.hidalgo@camaradediputados.gob.do ,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2024&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
9502,Elías Báez de los Santos,PRM,Santo Domingo,4,"",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9502&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
671,Elías Rafael Serulle Tavárez,PLD,Distrito Nacional,2,mailto:e.serulle@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=671&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
810,Elvin Antonio Fulgencio,PLD,Santo Domingo,1,mailto:e.fulgencio@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=810&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
9542,Fausto Ramón Ruiz Valdez,PRSC,La Vega,1,"",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9542&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
752,Félix Antonio Castillo Rodríguez,PLD,Puerto Plata,1,mailto:f.castillo@camaradediputados.gob.do  ,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=752&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
9548,Fidel Ernesto Santana Mejía,FRENTE-AMPLIO,Nacional,"","",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9548&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
9545,Fidelio Arturo Despradel Roque,ALPAIS,Nacional,"","",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9545&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
2028,Francisco Antonio Mancebo Melo,PLD,San José de Ocoa,"",mailto:f.mancebo@camaradediputados.gob.do ,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2028&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
2029,Francisco Antonio Matos Mancebo,PLD,Santiago,2,mailto:f.matos@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2029&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
2082,Francisco Antonio Santos Sosa,PRM,Santiago,3,mailto:f.santos@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2082&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
2004,Francisco Arturo Bautista Medina,PLD,Elías Piña,"",mailto:f.bautista@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2004&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
9526,Francisco Javier Paulino,PRM,San Cristóbal,2,"",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9526&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
9477,Francisco Liranzo,PLD,Santo Domingo,3,"",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9477&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
9532,Franklin Martín Romero Morillo,PRM,Duarte,1,"",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9532&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
778,Franklin Ysaías Peña Villalona,PLD,San Pedro de Macorís,1,mailto:f.pena@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=778&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
700,Gregorio Reyes Castillo,PLD,Dajabón,"",mailto:g.reyes@camaradediputados.gob.do ,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=700&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
688,Guido Cabrera Martínez,PLR,La Altagracia,"",mailto:g.cabrera@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=688&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
674,Gustavo Antonio Sánchez García,PLD,Distrito Nacional,3,mailto:g.sanchez@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=674&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
2044,Hamlet Amado Sánchez Melo,PLD,La Altagracia,"",mailto:h.sanchez@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2044&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
2066,Héctor Darío Féliz Féliz,PRD,Pedernales,"",mailto:h.feliz@camaradediputados.gob.do ,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2066&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
9544,Héctor Ramón Peguero Maldonado,PLR,San Cristóbal,1,"",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9544&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
2033,Henry Modesto Merán Gil,PLD,San Juan,1,mailto:h.meran@camaradediputados.gob.do ,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2033&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
824,Hugo Fernelis Fortuna Tejeda,PLD,Santo Domingo,3,mailto:h.fortuna@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=824&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
9549,Israel Terrero Vólquez,PRM,Pedernales,"","",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9549&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
833,Jesús Martínez Alberty,PLD,Santo Domingo,5,mailto:j.martinez@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=833&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
828,José Altagracia González Sánchez,PRD,Santo Domingo,4,mailto:j.gonzalez@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=828&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
738,José Antonio Fabián Beltré,PLD,Monseñor Nouel,"",mailto:j.fabian@camaradediputados.gob.do ,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=738&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
3222,José Ernesto Morel Santana,PRM,De dominicanos en el exterior,1,mailto:j.morel@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=3222&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
9476,José Felipe la Luz Núñez,PLD,Distrito Nacional,1,"",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9476&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
817,José Francisco Santana Suriel,PRM,Santo Domingo,2,mailto:j.santana@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=817&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
2087,José Isidro Rosario Vásquez,PRD,Hermanas Mirabal,"",mailto:ji.rosario@camaradediputados.gob.do ,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2087&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
2010,José Luís Cosme Mercedes,PLD,María Trinidad Sánchez,"",mailto:j.cosme@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2010&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
9531,José Luis Rodríguez Hiciano,PRM,Duarte,2,"",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9531&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
9473,José Rafael García Mercedes,PLD,Santo Domingo,6,"",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9473&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
9529,José Ulises Rodríguez Guzmán,PRM,Santiago,3,"",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9529&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
9521,Juan Agustín Medina Santos,PRM,Puerto Plata,2,"",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9521&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
9571,Juan Andrés Comprés Brito,PLD,Duarte,1,"",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9571&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
756,Juan Carlos Quiñones Minaya,PLD,Puerto Plata,2,mailto:j.quinones@camaradediputados.gob.do ,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=756&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
689,Juan Julio Campos Ventura,PLD,La Altagracia,"",mailto:j.campos@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=689&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
708,Juan Maldonado Castro,PRD,El Seibo,"",mailto:j.maldonado@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=708&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
9530,Juan Roberto Rodríguez Hernández,PRM,El Seibo,"","",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9530&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
743,Juan Suazo Marte,PLD,Monte Plata,"",mailto:j.suazo@camaradediputados.gob.do ,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=743&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
694,Julio Alberto Brito Peña,PLD,Azua,"",mailto:J.BRITO@CAMARADEDIPUTADOS.GOB.DO,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=694&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
9515,Julito Fulcar Encarnación,PRM,Peravia,"","",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9515&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
3223,Levis Suriel Gómez,PLD,De dominicanos en el exterior,2,mailto:l.suriel@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=3223&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
9490,Luis Alberto Tejeda Pimentel,PLD,Santo Domingo,2,"",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9490&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
9491,Luis Antonio Vargas Ramírez,PLD,Azua,"","",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9491&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
9475,Luis Manuel Henríquez Beato,PLD,Santo Domingo,1,"",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9475&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
829,Luis Rafael Sánchez Rosario,PRD,Santo Domingo,4,mailto:lr.sanchez@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=829&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
706,Lupe Núñez Rosario,PLD,Duarte,2,mailto:l.nunez@camaradediputados.gob.do ,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=706&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
9504,Manuel Andrés Bernard,PRM,Valverde,"","",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9504&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
766,Manuel Antonio Díaz Santos,PLD,San Cristóbal,2,mailto:m.diaz@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=766&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
685,Manuel Elpidio Báez Mejía,PLD,Distrito Nacional,3,mailto:m.baez@camaradediputados.gob.do ,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=685&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
9514,Manuel Miguel Florián Terrero,PRM,Barahona,"","",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9514&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
2016,Manuel Orlando Espinosa Medina,PLD,San Cristóbal,2,mailto:m.espinosa@camaradediputados.gob.do ,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2016&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
9487,Manuel Sánchez Suazo,PLD,San Cristóbal,1,"",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9487&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
3224,Marcos Genaro Cross Sánchez,PLD,De dominicanos en el exterior,3,mailto:m.cross@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=3224&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
2034,Mariano Montero Vallejo,PLD,Barahona,"",mailto:m.montero@camaradediputados.gob.do ,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2034&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
2025,Mario José Esteban Hidalgo Beato,PLD,La Vega,1,mailto:m.hidalgo@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2025&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
787,Máximo Castro,PRSC,Santiago,1,mailto:m.castro@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=787&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
9538,Melvin Alexis Lara Melo,PRSC,Santo Domingo,6,"",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9538&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
2026,Miguel Ángel Jazmín de la Cruz,PLD,Samaná,"",mailto:m.jazmin@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2026&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
2036,Miguel Ángel Peguero Méndez,PPC,Independencia,"",mailto:m.peguero@camaradediputados.gob.do ,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2036&f=lists_images,male,2016,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
